date,totalLiquidityUSD,readable_date,protocol
1653350400,181207716.67429,2022-05-24 00:00:00,alchemix
1653436800,180483946.89052,2022-05-25 00:00:00,alchemix
1653523200,179563782.89921,2022-05-26 00:00:00,alchemix
1653609600,159473927.36412,2022-05-27 00:00:00,alchemix
1653696000,158467096.58242,2022-05-28 00:00:00,alchemix
1653782400,160384748.01674,2022-05-29 00:00:00,alchemix
1653868800,161746558.0091,2022-05-30 00:00:00,alchemix
1653955200,166614749.53514,2022-05-31 00:00:00,alchemix
1654041600,165451374.1102,2022-06-01 00:00:00,alchemix
1654128000,161361656.53922,2022-06-02 00:00:00,alchemix
1654214400,161284889.27825,2022-06-03 00:00:00,alchemix
1654300800,159474262.72873,2022-06-04 00:00:00,alchemix
1654387200,160075437.6093,2022-06-05 00:00:00,alchemix
1654473600,158367973.25369,2022-06-06 00:00:00,alchemix
1654560000,158703726.04998,2022-06-07 00:00:00,alchemix
1654646400,157083606.0987,2022-06-08 00:00:00,alchemix
1654732800,156466290.3666,2022-06-09 00:00:00,alchemix
1654819200,175888621.92054,2022-06-10 00:00:00,alchemix
1654905600,170674258.27044,2022-06-11 00:00:00,alchemix
1654992000,166495407.64653,2022-06-12 00:00:00,alchemix
1655078400,162555369.3224,2022-06-13 00:00:00,alchemix
1655164800,153703118.09355,2022-06-14 00:00:00,alchemix
1655251200,151235946.74521,2022-06-15 00:00:00,alchemix
1655337600,151084365.04894,2022-06-16 00:00:00,alchemix
1655424000,146341499.95377,2022-06-17 00:00:00,alchemix
1655510400,146537379.72401,2022-06-18 00:00:00,alchemix
1655596800,125459824.90392,2022-06-19 00:00:00,alchemix
1655683200,128242142.9045,2022-06-20 00:00:00,alchemix
1655769600,128967580.89386,2022-06-21 00:00:00,alchemix
1655856000,128680007.9866,2022-06-22 00:00:00,alchemix
1655942400,128274512.37975,2022-06-23 00:00:00,alchemix
1656028800,130154309.93736,2022-06-24 00:00:00,alchemix
1656115200,132332263.86991,2022-06-25 00:00:00,alchemix
1656201600,132790640.59197,2022-06-26 00:00:00,alchemix
1656288000,131510974.84354,2022-06-27 00:00:00,alchemix
1656374400,131428175.09139,2022-06-28 00:00:00,alchemix
1656460800,130270450.17068,2022-06-29 00:00:00,alchemix
1656547200,128349130.73334,2022-06-30 00:00:00,alchemix
1656633600,128570946.61671,2022-07-01 00:00:00,alchemix
1656720000,127488732.11819,2022-07-02 00:00:00,alchemix
1656806400,127316139.10892,2022-07-03 00:00:00,alchemix
1656892800,127772750.17195,2022-07-04 00:00:00,alchemix
1656979200,129816393.62368,2022-07-05 00:00:00,alchemix
1657065600,129538790.81716,2022-07-06 00:00:00,alchemix
1657152000,130963853.26642,2022-07-07 00:00:00,alchemix
1657238400,132128093.38824,2022-07-08 00:00:00,alchemix
1657324800,131515503.94828,2022-07-09 00:00:00,alchemix
1657411200,131526860.84313,2022-07-10 00:00:00,alchemix
1657497600,130710989.17885,2022-07-11 00:00:00,alchemix
1657584000,128428359.54823,2022-07-12 00:00:00,alchemix
1657670400,126813547.47459,2022-07-13 00:00:00,alchemix
1657756800,128681755.10197,2022-07-14 00:00:00,alchemix
1657843200,130831361.90306,2022-07-15 00:00:00,alchemix
1657929600,131627924.69821,2022-07-16 00:00:00,alchemix
1658016000,135130896.37732,2022-07-17 00:00:00,alchemix
1658102400,134591090.14258,2022-07-18 00:00:00,alchemix
1658188800,141466245.30898,2022-07-19 00:00:00,alchemix
1658275200,140631720.83857,2022-07-20 00:00:00,alchemix
1658361600,139522085.94875,2022-07-21 00:00:00,alchemix
1658448000,131100478.38088,2022-07-22 00:00:00,alchemix
1658534400,132256533.74255,2022-07-23 00:00:00,alchemix
1658620800,130475693.17209,2022-07-24 00:00:00,alchemix
1658707200,131235144.21819,2022-07-25 00:00:00,alchemix
1658793600,128565668.29201,2022-07-26 00:00:00,alchemix
1658880000,125802690.58503,2022-07-27 00:00:00,alchemix
1658966400,130000501.05121,2022-07-28 00:00:00,alchemix
1659052800,132534476.9906,2022-07-29 00:00:00,alchemix
1659139200,134113483.58563,2022-07-30 00:00:00,alchemix
1659225600,133576425.8055,2022-07-31 00:00:00,alchemix
1659312000,133143020.51573,2022-08-01 00:00:00,alchemix
1659398400,132750295.74498,2022-08-02 00:00:00,alchemix
1659484800,131212772.87099,2022-08-03 00:00:00,alchemix
1659571200,132438763.29849,2022-08-04 00:00:00,alchemix
1659657600,129411533.3002,2022-08-05 00:00:00,alchemix
1659744000,132433789.82999,2022-08-06 00:00:00,alchemix
1659830400,131092505.82451,2022-08-07 00:00:00,alchemix
1659916800,131200823.38352,2022-08-08 00:00:00,alchemix
1660003200,131766860.87681,2022-08-09 00:00:00,alchemix
1660089600,129084391.17451,2022-08-10 00:00:00,alchemix
1660176000,134187858.28241,2022-08-11 00:00:00,alchemix
1660262400,134307787.83069,2022-08-12 00:00:00,alchemix
1660348800,135717853.08893,2022-08-13 00:00:00,alchemix
1660435200,136644866.76888,2022-08-14 00:00:00,alchemix
1660521600,135680961.73896,2022-08-15 00:00:00,alchemix
1660608000,133447662.46181,2022-08-16 00:00:00,alchemix
1660694400,131453244.88286,2022-08-17 00:00:00,alchemix
1660780800,128905254.14226,2022-08-18 00:00:00,alchemix
1660867200,127238853.73111,2022-08-19 00:00:00,alchemix
1660953600,122410819.04164,2022-08-20 00:00:00,alchemix
1661040000,121039274.78813,2022-08-21 00:00:00,alchemix
1661126400,121595977.09142,2022-08-22 00:00:00,alchemix
1661212800,118856910.36575,2022-08-23 00:00:00,alchemix
1661299200,119115125.19213,2022-08-24 00:00:00,alchemix
1661385600,116467366.97167,2022-08-25 00:00:00,alchemix
1661472000,114913132.76366,2022-08-26 00:00:00,alchemix
1661558400,85371818.96915,2022-08-27 00:00:00,alchemix
1661644800,84736172.49901,2022-08-28 00:00:00,alchemix
1661731200,83643783.11519,2022-08-29 00:00:00,alchemix
1661817600,85792905.67121,2022-08-30 00:00:00,alchemix
1661904000,85711545.76027,2022-08-31 00:00:00,alchemix
1661990400,75491659.70674,2022-09-01 00:00:00,alchemix
1662076800,76251719.91413,2022-09-02 00:00:00,alchemix
1662163200,74821393.18767,2022-09-03 00:00:00,alchemix
1662249600,72558407.51491,2022-09-04 00:00:00,alchemix
1662336000,72849482.235,2022-09-05 00:00:00,alchemix
1662422400,74416664.97752,2022-09-06 00:00:00,alchemix
1662508800,71831645.62291,2022-09-07 00:00:00,alchemix
1662595200,72149911.53592,2022-09-08 00:00:00,alchemix
1662681600,72490328.21973,2022-09-09 00:00:00,alchemix
1662768000,73897450.21983,2022-09-10 00:00:00,alchemix
1662854400,74900261.78792,2022-09-11 00:00:00,alchemix
1662940800,73310079.01768,2022-09-12 00:00:00,alchemix
1663027200,72622740.70949,2022-09-13 00:00:00,alchemix
1663113600,70081246.30296,2022-09-14 00:00:00,alchemix
1663200000,71205588.46528,2022-09-15 00:00:00,alchemix
1663286400,68406245.0648,2022-09-16 00:00:00,alchemix
1663372800,66173804.03163,2022-09-17 00:00:00,alchemix
1663459200,66092687.77827,2022-09-18 00:00:00,alchemix
1663545600,64097701.61052,2022-09-19 00:00:00,alchemix
1663632000,64629831.10778,2022-09-20 00:00:00,alchemix
1663718400,63987899.25178,2022-09-21 00:00:00,alchemix
1663804800,62408192.87839,2022-09-22 00:00:00,alchemix
1663891200,63822061.13578,2022-09-23 00:00:00,alchemix
1663977600,63678052.70337,2022-09-24 00:00:00,alchemix
1664064000,63642924.45143,2022-09-25 00:00:00,alchemix
