date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Gas Fees,forecasted_Retained Daily Active Users,forecasted_DAA/MAA
2024-09-01,7838.318470752721,2580.3687024458122,1041.0094628542145,1.577959317071437e+21,0.18770945657129645,0.2837757867691836,0.09353820395259778
2024-09-02,11637.397095301909,3122.366696064481,1092.7208218794513,5.5609369706198467e+20,0.28448210848700556,0.21522872124517442,0.09248404178549224
2024-09-03,10175.919535227888,3076.5926879977533,1348.2311509902959,1.2085224591305545e+21,0.4140429345632308,0.30640739320991117,0.0986401644175978
2024-09-04,9430.216269241017,5084.237819721745,970.0225271481598,9.044639025163698e+20,0.42258534632722733,0.2019165348378867,0.07726546363376521
2024-09-05,10143.249531077732,2935.355803225445,1313.1266068683512,1.0165794456554348e+21,0.2540343772513969,0.21966382156892653,0.08546872909549796
2024-09-06,10715.310533024194,2988.4489122690848,660.7875799209191,8.451632587252146e+20,0.2959950909368165,0.283464747160119,0.09039048724288276
2024-09-07,8691.613630044809,2982.9351809776,978.0567599131958,8.818796268242882e+20,0.3368219832239343,0.4156145183895154,0.09781257040108943
2024-09-08,11373.976490007006,3633.769706385523,930.0791476687594,9.87585485293161e+20,0.27903591324252003,0.4704850358738711,0.07603015057744278
2024-09-09,8691.925757059154,2252.144991273913,844.0927948253878,9.511765729853922e+20,0.223679750509238,0.4026702066536491,0.11356898408177031
2024-09-10,16206.339258834343,4120.072394557017,984.3481590981283,3.375303849241562e+20,0.4147348038032554,0.45989110674832423,0.05297554886328463
2024-09-11,14183.440449655947,4367.582529025206,854.7395254275347,6.47265716063341e+20,0.3471496084839036,0.2558576775939368,0.0555230111125813
2024-09-12,10267.053267350177,3642.6156567686958,740.5561258821812,7.173536942075292e+20,0.19945997820208955,0.40349786372434643,0.07262773290599732
2024-09-13,15933.922347309846,3096.072441276604,429.51196669173856,4.567206729154506e+20,0.24235694004032854,0.42218186044115513,0.08423498726363812
2024-09-14,14204.561177770498,3040.715495936924,631.4227680225159,7.044142134527121e+20,0.26459619638903026,0.26045986451567565,0.07953571304619371
2024-09-15,9778.861781800177,2940.813371452139,1113.9811736482409,4.3658238075525956e+20,0.16710035953755828,0.33544692127629117,0.06805239475799696
2024-09-16,11019.779102832166,4504.614302973405,710.7552235023702,6.40336671522972e+20,0.27424204154038256,0.280345274940257,0.0889720598668147
2024-09-17,16595.78870910104,2558.6956636977666,736.405203208573,9.132605691724729e+20,0.45924261473770783,0.3417188186732605,0.04350557619980391
2024-09-18,14644.929999219787,6264.36897097086,626.2014530103775,7.909617605518435e+20,0.34532345771184997,0.4557308218729422,0.016552675021157186
2024-09-19,3733.077526915084,4161.860354822773,748.1446189528699,4.475289017084414e+20,0.32493924909298727,0.3031775480994174,0.0826416375050695
2024-09-20,11219.30571605408,4896.9572891329235,1012.4762220141039,3.9644915804268364e+20,0.32232264440861425,0.36518045555298595,0.08072183928143488
2024-09-21,16977.40429001962,2858.692734903286,768.7274468312879,8.408127005127104e+20,0.40302282754724517,0.33838795942190475,0.06701518755933807
2024-09-22,13100.650594835386,2298.370341374597,711.665013812888,9.88382199673219e+19,0.3913630795259042,0.5443799798326677,0.0682186407225265
2024-09-23,11949.459653175072,5059.82161724762,1183.4782350966643,6.431339683774008e+20,0.36798259168567,0.4615360582348553,0.03621457299449504
2024-09-24,13110.367517632314,4044.6781721260863,728.4725291306146,4.337673607061556e+20,0.4973617606012817,0.39652768892430573,0.07497388453785658
2024-09-25,12592.200590020168,2974.982334935182,979.0567430602109,4.56551490473682e+20,0.23376637489614815,0.23062310060206825,0.07837900713851509
2024-09-26,12095.286344995362,3329.2865316831526,810.98438749083,6.331890760903804e+20,0.3517646766056685,0.30947104926095026,0.06330280086429027
2024-09-27,8596.902830546238,5550.931828484282,754.9044891032528,1.01249082896039e+21,0.31850156865438345,0.44491186359478524,0.09365413027449253
2024-09-28,16121.59007937672,7653.800062466299,1214.671000179336,6.139031834281134e+20,0.38290989710997014,0.4181613691735657,0.0794160516493901
2024-09-29,16503.64234292521,5217.178987478035,1018.9005100034548,5.386060074012322e+20,0.46061534804888143,0.33284958097123984,0.06436794846436131
2024-09-30,6664.393913401269,4777.208510963905,923.5739965743918,6.963800084800145e+20,0.445740114973231,0.43673279271338866,0.05610897572742466
2024-10-01,20125.926520475787,3423.1697728937365,1072.653319807743,5.613270347606129e+20,0.4092660973839964,0.4735718585294913,0.12665553776369157
2024-10-02,16949.845762482153,3903.771917704527,965.7887011340125,8.868800162294341e+20,0.30398384209625046,0.47719300822069827,0.08296916754543587
2024-10-03,19322.828485603895,4617.090006582788,1173.6984301379857,5.8036136529315404e+20,0.24471050711550082,0.33092223265817244,0.08618492959354927
2024-10-04,11952.057958080659,4990.744517144618,768.1529257791883,6.431856908999311e+20,0.36893694291515694,0.3363515753502363,0.08925370807191149
2024-10-05,12704.11324081599,6991.561910994714,930.6372540668551,7.120511442308725e+20,0.2195553639179854,0.44682121084587456,0.05521935202102462
2024-10-06,14862.061246956999,4129.363345528998,844.5309794213031,8.440717411094006e+20,0.3797315316630493,0.3442909364494325,0.060749811957880595
2024-10-07,5745.433647673068,5280.76234169113,1030.7444442090082,6.960951298604958e+20,0.4127731960558274,0.5290246486844836,0.0781441696334053
2024-10-08,10123.24738840063,4782.17145444037,989.3637675788868,5.880139894985443e+20,0.33193098856787795,0.34581272632051735,0.07495689476832669
2024-10-09,8597.132866415883,5478.955784569791,1088.4077477013996,7.555714748345255e+20,0.5317992878326417,0.44067516487269137,0.05360585536201293
2024-10-10,10627.152787290255,7443.045584763111,1172.6857185913088,8.549666336801805e+20,0.27054258867858594,0.419248235644973,0.06277384041963657
2024-10-11,7235.897740390224,5014.402362384383,1060.960558827815,6.457609277959382e+20,0.3009211929622549,0.46941412088128187,0.07978299095119755
2024-10-12,13880.648902608727,4823.339671352093,719.5991428471702,7.378781099988723e+20,0.2375771496114349,0.5100513154894916,0.07597639767313276
2024-10-13,10739.20675358381,7234.055345229346,686.3498477385987,1.0229839982415131e+21,0.2769761836475013,0.2913273873732369,0.07134291455805022
2024-10-14,6867.76375581181,5930.530069202102,547.0904837741455,7.63995858578304e+20,0.35391539075711853,0.51519425351406,0.08757264727882946
2024-10-15,8771.594753587731,5158.2356598427,730.4633640339521,1.0649841277391583e+21,0.2588249855009136,0.3777322543060096,0.0959321894078864
2024-10-16,7345.064550141087,5399.829486309144,729.0312797726843,8.024775592243361e+20,0.2774152219995502,0.2931629807639919,0.12383101676218934
2024-10-17,17099.00309429278,6708.237474870889,395.138401920662,7.165480683556909e+20,0.33685660640020454,0.38870272363081065,0.08837125020819209
2024-10-18,11700.39327659234,6292.114718999936,967.5910072171504,9.12862864734289e+20,0.37567199072954827,0.3372152975180141,0.09264126202376555
2024-10-19,11634.588353284453,8195.93877055426,650.8553104437565,9.564963442968497e+20,0.11820373930306176,0.23296218487640177,0.07251394354289678
2024-10-20,8295.420388786757,5331.799893955175,583.5350127046254,7.382807589241746e+20,0.11368016000905173,0.6875668074505505,0.043308321387848736
2024-10-21,10566.02209755006,4746.082135065427,751.0834555614695,4.904550880722761e+20,0.3411322986602361,0.3439860425748238,0.06693585858351614
2024-10-22,6033.263709872436,4851.525299890554,868.1796802158074,8.066404453561553e+20,0.36024342365190126,0.42547193692413354,0.06779246160652452
2024-10-23,9442.846982050563,3847.7120290061443,844.8848059168358,5.571429847111178e+20,0.31502766797359494,0.31297489190252153,0.06589770140754588
2024-10-24,11531.851263079616,6266.841416214749,919.0327892082679,5.056455899688004e+20,0.36983009113881793,0.34919801525569594,0.13498500173701486
2024-10-25,7186.265594128969,5566.454205640033,973.8493018637406,7.788248065060928e+20,0.36694219206515477,0.49405073443692804,0.08982094400353581
2024-10-26,6980.282025300422,5754.629213946973,975.0925089783503,9.610248472381042e+20,0.3312918416913535,0.4069280284779065,0.10161154700996797
2024-10-27,10808.477566137344,3804.844877391952,828.1863692754666,6.99819468018616e+20,0.33722717065479707,0.3082906415383881,0.07039713150488983
2024-10-28,11157.737819455171,4941.702202096098,852.7517666650774,4.944413927104222e+20,0.41300275090839983,0.357998106612872,0.0643747672056502
2024-10-29,10758.42103306563,4630.804074190541,783.2953760030965,6.622632697837295e+20,0.33125714136966944,0.30431891447312936,0.05739529420100974
2024-10-30,13106.055830812382,6487.527372492557,652.7765091358709,5.985158028151308e+20,0.38355770874422135,0.4866268917045383,0.08345882834589632
2024-10-31,8511.61384645972,5369.067875641845,1036.8103347879617,4.740680869638812e+20,0.19966042912278742,0.4677738307680236,0.036819167416369696
2024-11-01,11205.346948998285,5472.907641221614,835.3053108494624,4.596339768753534e+20,0.5181713865008645,0.42790622056647193,0.09197985580458325
2024-11-02,7070.800967193952,2798.3432370385613,655.3616945155044,5.3527194133643887e+20,0.4146222874791095,0.30268898867264526,0.09577928856456325
2024-11-03,11603.1491836534,3759.788492283311,590.2931280715414,7.87656658058222e+20,0.5930068457695947,0.25079242876461383,0.10539731276018503
2024-11-04,15418.625123474483,4817.293641524021,926.3505182838005,8.002908827564484e+20,0.4141394550101553,0.4597666905585611,0.09021952436746673
2024-11-05,10919.501198406682,6321.175652095938,1173.4033708349314,6.319646180681371e+20,0.24175761166117637,0.5495043568125861,0.12439110719569361
2024-11-06,13035.280530880156,6978.854684241173,715.804633480875,7.168131813682929e+20,0.33679701488698,0.38752488022148124,0.09154318304107778
2024-11-07,14343.48529196021,6860.632630744486,727.3630172035009,5.888187077880539e+20,0.3050537593085715,0.3148554756597526,0.0933277186025772
2024-11-08,7773.033206173882,7876.791921615199,784.4945736440241,3.213969109550304e+20,0.3912697830691574,0.3746011140710495,0.07664359660615741
2024-11-09,11166.358484460134,5779.901219817846,572.3464521689918,6.756381892638833e+20,0.3919687155337109,0.30779365978092715,0.054113052394049066
2024-11-10,10941.794436504828,5969.764483924616,518.0544202328177,6.260465351834284e+20,0.3660176333574447,0.5030940539903993,0.06839868270227197
2024-11-11,15360.998660281039,5915.54291092404,977.0835524064081,6.549120031106265e+20,0.29737036016795326,0.40208347806088457,0.10518832874935406
2024-11-12,14688.968198572762,8178.046767671657,951.5881984691016,6.937271978426616e+20,0.36425069745465377,0.4778974661199243,0.09584948050756059
2024-11-13,14956.3492178774,4191.671671820393,762.7837080735786,8.192807110653044e+20,0.49831790401602893,0.3023508984961861,0.07869885590566472
2024-11-14,12970.352476592385,4961.179850293141,758.3276691409353,7.901300579454601e+20,0.2759737524990815,0.3765224106984265,0.09818327389474485
2024-11-15,19506.658062117196,7614.95640520847,741.1949077526724,7.710145794349472e+20,0.3098372027415973,0.4974719863315671,0.07495579176723799
2024-11-16,14033.202385421391,4429.777858384383,631.1993388074936,6.927633187784024e+20,0.28967406249502864,0.5547190585101484,0.0736903221064275
2024-11-17,16829.974205207545,5345.397837664,723.3881996755664,4.360448160966318e+20,0.3217160235229621,0.46696911044331335,0.06808731886621114
2024-11-18,12066.012897951525,6386.572820414158,598.9960810060983,5.874939110238484e+20,0.3404231274244023,0.6383745658879765,0.07097596603778852
2024-11-19,5134.527355786654,6880.944159832052,494.16899487484835,4.3845163706264565e+20,0.32592106351526695,0.3513593919432758,0.08856965282585529
2024-11-20,10393.236993831508,4258.167387435796,617.1226489934108,4.240168065628966e+20,0.22028399542420432,0.5523082365533212,0.10365388467151679
2024-11-21,17978.683974013646,7719.376231248739,722.9856612950391,6.133034704368073e+20,0.4529706026181491,0.6067640433311432,0.07872342053063786
2024-11-22,9648.093966265908,4402.093942097858,824.3951111889135,8.17508698670261e+20,0.4176122332449062,0.4420362735600243,0.10570395990635147
2024-11-23,10984.36445262665,4676.363760408332,858.548031588871,6.622293751699307e+20,0.21963616063726804,0.44519577164648316,0.09438352915933254
2024-11-24,12124.788027188728,4747.4553255048095,1045.825496217378,4.161908811178765e+20,0.32037902972260796,0.8743707856000997,0.06877786302424274
2024-11-25,3700.3274993107366,7506.746451720734,712.2166667049108,2.502554109987171e+20,0.3778614533116126,0.35823247896865873,0.07019602821599566
2024-11-26,7270.714678430609,2457.855015076893,485.26565516112845,3.42174138929804e+20,0.305016507022939,0.5279420620075801,0.08959202229618203
2024-11-27,8524.583066987227,6783.984093388817,764.511067155672,5.6559605097807184e+20,0.31401912075594757,0.36707420414300534,0.08626604591346676
2024-11-28,12603.290727227091,3064.315240744119,1010.3537324200554,5.293296439533689e+20,0.2803408299432468,0.6310711338790002,0.0825101234127969
2024-11-29,10741.619190333191,7233.851614202324,650.7324444254747,4.405163323733567e+20,0.18048519527654971,0.4663768696909579,0.07029921441140036
2024-11-30,14185.84395429627,4722.293932524053,775.3662668801281,6.00030269033626e+20,0.2997374437262196,0.5108966356093799,0.09221645326998248
2024-12-01,12448.105947397875,6149.635691441919,1019.9519160521698,8.294390495937916e+20,0.30418118870779687,0.4195600798391735,0.10265097686799315
