date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Retained Daily Active Users,forecasted_DAA/MAA
2024-09-01,11852.172701679998,4758.823169213355,1036.0296421140545,6.655299977574933e+20,0.2365671933033469,0.0763550888047738
2024-09-02,13344.576637136668,3699.150103053538,712.6390449763351,6.114245091530253e+20,0.2311825990337083,0.0443670307785749
2024-09-03,8057.926122104564,5595.01591419853,524.6590421349194,8.909562201116454e+20,0.217070709440014,0.0837440704002299
2024-09-04,17377.985226704463,3867.9474830874938,444.8145912538346,9.424849324843908e+20,0.4008545705833496,0.0885665587950113
2024-09-05,17747.95070589792,8114.997809866041,627.3401545595183,6.628122927963569e+20,0.3471548029404118,0.0873843398824782
2024-09-06,15780.988913403102,5776.441487717572,495.3897300808361,8.46804568387561e+20,0.4220546932375884,0.0886330396688499
2024-09-07,10179.544249492546,6768.170591792611,914.170519093964,4.962714156038191e+20,0.3475924506502608,0.0581071750630086
2024-09-08,17677.32040822552,5945.579305395885,1049.895623059711,5.823756511413846e+20,0.4172240555375973,0.0491598810395234
2024-09-09,12912.466880725538,6058.3102430217195,817.4959461000419,8.454917489998058e+20,0.4664894442816471,0.0774732930141586
2024-09-10,15705.947304418036,6510.375114124779,827.886905892732,8.146133938890171e+20,0.4052685325674762,0.0363224882158046
2024-09-11,15119.879391357066,5527.678159461186,487.79711724742526,7.422591481955455e+20,0.4963298517145593,0.1009591932876383
2024-09-12,17907.9160408207,7686.910087128477,1007.8108099291004,9.299947938317752e+20,0.2042961055377913,0.0489971072576353
2024-09-13,9506.519308776114,6651.06270676076,619.969916715931,5.694348106238018e+20,0.4782134515026134,0.0907547415516681
2024-09-14,9980.655867062607,4072.5344180399175,403.503354344646,9.017964639740413e+20,0.3898333111573313,0.0894649837253042
2024-09-15,9537.462810754618,3716.022180562795,552.0335117041749,6.575909422079511e+20,0.5104039365862579,0.0783821948027022
2024-09-16,15067.27041491902,5647.31234178234,616.1795266140555,4.7701299653681453e+20,0.3103132031153278,0.1019014936141375
2024-09-17,10840.388663379774,8320.381674550397,819.9792796376181,7.154797367831132e+20,0.2616167278933614,0.0745734751464467
2024-09-18,9888.872915465488,6789.821883737743,623.3792048836119,7.132577208111989e+20,0.2147773556127889,0.0504695995455908
2024-09-19,12900.3429233133,6922.857825968552,959.1430488744898,3.58088437533055e+20,0.5065373181055957,0.0801223806273888
2024-09-20,15902.57254892864,9529.729176626548,521.6108986096947,6.892245368788632e+20,0.3132029627921889,0.1001220301648027
2024-09-21,15989.804728976838,6899.21618051946,438.4198355696304,7.321254676493333e+20,0.3497962842788864,0.0962707266686346
2024-09-22,17634.935658408926,5882.577292912547,725.635220858165,4.5418679829536086e+20,0.3811068261338126,0.0855511985847189
2024-09-23,14332.087413323972,4299.85414042322,842.2657969484393,3.705806194294411e+20,0.5232190848118721,0.0943778843142305
2024-09-24,11429.668866041267,5119.165646273462,712.4414516994406,6.337752251205121e+20,0.4767484069682416,0.0751412933172122
2024-09-25,14466.757683569283,3240.159569591922,697.9171370260807,6.02859916104651e+20,0.5186619882582006,0.0544537622135119
2024-09-26,9099.023657908088,5546.600861309541,748.2661323852819,6.168438367297792e+20,0.5666337133991671,0.1288873478843537
2024-09-27,15705.225220759568,4386.537665900327,838.8683703114683,6.281280519655393e+20,0.4918732259902665,0.066549277606326
2024-09-28,14555.466038659595,4404.908280811797,1104.0668691303774,5.396689139643714e+20,0.4780866597038635,0.0947315626592616
2024-09-29,20660.861094630043,8256.25752608706,630.8250605091049,6.376166485920222e+20,0.3754640046358345,0.0649960140709442
2024-09-30,15701.080918619718,3522.7038132040866,835.0012241703253,4.862949697538108e+20,0.3447589767421426,0.0627896417712706
2024-10-01,12564.094044368,4266.264092712598,627.547566586078,3.8486810687468726e+20,0.3536440635612533,0.0791232661443782
2024-10-02,13721.92030266482,4523.259878664544,748.8236135485918,3.585908067772495e+20,0.4857921557081455,0.1099713234585079
2024-10-03,13444.931656903236,5463.499497038495,837.7896781109611,6.96476117671972e+20,0.3801763178182501,0.0744953526212781
