date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-01,0.9496201728634388,0.3439654889288746,0.0,0.0,0.0
2024-09-02,1.1904661573853608,0.1688405573034851,0.0,0.0,0.0
2024-09-03,1.5586140082185138,0.2215066100181983,0.0,0.0,0.0
2024-09-04,1.2884963631659598,0.4972553732645517,7.379807799543366e-10,0.0,0.0
2024-09-05,1.1389302681048998,0.2693508750563666,3.4606377806105807e-10,0.0,0.0
2024-09-06,0.4645885573842216,0.4163269213463694,3.1358025539836767e-10,0.0,0.0
2024-09-07,1.127960062157204,0.4398885833194944,0.061942458325843,0.0,0.0
2024-09-08,2.273794307093245,0.4560861204053959,0.0455698785485688,0.0,0.0
2024-09-09,0.948822756579888,0.4928329020079149,0.0453890185833327,0.0,0.0
2024-09-10,0.8348797486552599,0.3127930932745991,0.0,0.0,0.0
2024-09-11,0.9979595099677644,0.4219792157459147,0.0,0.0,0.0
2024-09-12,0.6756442172437727,0.4058976648723476,0.0,0.0,0.0
2024-09-13,0.9404666766804868,0.2152694804886865,0.0,0.0,0.0
2024-09-14,1.5272111599528408,0.226552729096835,0.0,0.0,0.0
2024-09-15,1.2733562184152727,0.3599790323344773,0.0,0.0,0.0
2024-09-16,1.2160186882429207,0.3625696113034862,1.2247554949217878e-10,0.0,0.0
2024-09-17,1.181906225123904,0.3351919388316288,-0.0005020807671085,0.0,0.0
2024-09-18,0.701553939736007,0.1443455252982719,0.0,0.0,0.0
2024-09-19,1.42730365579187,0.3815481795628939,5.479964986177454e-10,0.0,0.0
2024-09-20,1.301461833202023,0.3591258728532184,3.3904030805186603e-10,0.0,0.0
2024-09-21,1.9653647887712085,0.26733139140849,1.5375128188535666e-10,0.0,0.0
2024-09-22,1.0445221960352131,0.237324881354272,0.0296169460105417,0.0,0.0
2024-09-23,1.6089078507526375,0.6505727421060635,0.0234909747836947,0.0,0.0
2024-09-24,0.811358759046884,0.3032548950960953,0.0186816602416655,0.0,0.0
2024-09-25,1.1905485128069009,0.2817109724895676,0.0307081643892806,0.0,0.0
2024-09-26,1.3500187773432202,0.3505177545076025,0.0307552457080224,0.0,0.0
2024-09-27,1.667526331410493,0.313438555449492,0.0251560184850331,0.0,0.0
2024-09-28,1.5618260228465484,0.2073471082198259,0.032260679855962,0.0,0.0
2024-09-29,1.3287421675506628,0.5007729881870828,0.0122943313895084,0.0,0.0
2024-09-30,3.4257417220434307,0.2135767232358314,0.0093534860018513,0.0,0.0
2024-10-01,1.704209552992045,0.284850993008084,0.0045399479792387,0.0,0.0
2024-10-02,1.377861785805367,0.3656842230402611,0.0082477561829172,0.0,0.0
2024-10-03,1.7863626568138686,0.1530840839035434,0.0039064932344088,0.0,0.0
2024-10-04,1.7438445855064286,0.5421817906112152,0.0055618748869753,0.0,0.0
2024-10-05,1.8561652761754963,0.4869210560243791,0.0071921810533193,0.0,0.0
2024-10-06,1.2430856296625918,0.4898108923324685,0.0072634027490447,0.0,0.0
2024-10-07,0.7199452031538899,0.396461149517769,0.0368587055236983,0.0,0.0
2024-10-08,1.2869386297296384,0.3972168213330653,0.0295483860796345,0.0,0.0
2024-10-09,0.6523502871739602,0.4695112882104009,0.0341328188253558,0.0,0.0
2024-10-10,1.330613388734919,0.5260133214498678,0.0122152318037293,0.0,0.0
2024-10-11,1.9111653166490223,0.1421524895824775,0.0287474921656758,0.0,0.0
2024-10-12,1.712418963441806,0.2516725349972594,0.0143906278699108,0.0,0.0
2024-10-13,1.759847780828344,0.5595623227850647,0.0364087286416541,0.0,0.0
2024-10-14,1.8328220804705249,0.4295669156959497,0.0308728264950426,0.0,0.0
2024-10-15,1.6748267391136644,0.4481816714781543,0.0273830192251946,0.0,0.0
2024-10-16,1.9913090372881983,0.458729554256782,0.0421818080679051,0.0,0.0
2024-10-17,1.934164359220688,0.5019835294103054,0.0256086747250778,0.0,0.0
2024-10-18,1.7145780888312054,0.2804996234772971,0.0185490927290299,0.0,0.0
2024-10-19,0.9778942719305888,0.2739943963775452,0.0267832458055708,0.0,0.0
2024-10-20,0.6313765111854228,0.3488304918022445,0.024191668115417,0.0,0.0
2024-10-21,1.4195893537408963,0.384348598862076,0.017249962242314,0.0,0.0
2024-10-22,1.4179693550599486,0.2491687935127796,0.0118250908181798,0.0,0.0
2024-10-23,2.2392478343968785,0.1697088533179297,0.0111361276420658,0.0,0.0
2024-10-24,1.6368978349729857,0.3931515408943836,0.027567107768516,0.0,0.0
2024-10-25,1.1304240079188452,0.101540055434943,0.0218854649127861,0.0,0.0
2024-10-26,1.284107111998774,0.1867842374892155,0.0213887241955505,0.0,0.0
2024-10-27,1.2391206188570802,0.5874998439592016,0.0267307053977225,0.0,0.0
2024-10-28,1.0470310133565992,0.2005355034567366,0.0198401877772207,0.0,0.0
2024-10-29,1.7723655602079456,0.277267385357259,0.0152702199896455,0.0,0.0
2024-10-30,1.2573313086892004,0.2316515131629642,0.0228524312382861,0.0,0.0
2024-10-31,0.597672470381527,0.6109725714588392,0.0291584441755284,0.0,0.0
2024-11-01,1.6139089517985143,0.2979757817538215,0.0273741645571253,0.0,0.0
2024-11-02,1.6505614494843048,0.4017284917540498,0.0165033730053604,0.0,0.0
2024-11-03,1.767232608181159,0.6948395474295233,0.0124191988966204,0.0,0.0
2024-11-04,0.9825864821143372,0.2236929559033765,0.0264748760071891,0.0,0.0
2024-11-05,1.808234667129279,0.5202075470845137,0.0186384145214181,0.0,0.0
2024-11-06,2.1467242933935315,0.3552202237942811,0.027167360652594,0.0,0.0
2024-11-07,1.6208460093452428,0.3103744069727837,0.0243720370297684,0.0,0.0
2024-11-08,1.4137741192715667,0.3783769287433407,0.0217480815405229,0.0,0.0
2024-11-09,0.7663800345033787,0.22756483929944,0.0245376247914393,0.0,0.0
2024-11-10,1.187136324323461,0.5619027379776779,0.0207321718524059,0.0,0.0
2024-11-11,0.8134556410507323,0.2965559579332653,0.0207072518578636,0.0,0.0
2024-11-12,1.320796689600309,0.3608458618860535,0.0263648749443871,0.0,0.0
2024-11-13,1.0308617547333532,0.444437702788059,0.0149434143040582,0.0,0.0
2024-11-14,1.6654120604448346,0.4247014759164481,0.0265277965977937,0.0,0.0
