,seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
2403,scroll-tech,frontends,parse5,inikulin,parse5,NPM
2404,scroll-tech,frontends,open,sindresorhus,open,NPM
2405,scroll-tech,frontends,jest-util,jestjs,jest,NPM
2406,scroll-tech,frontends,viem,wevm,viem,NPM
2407,scroll-tech,frontends,@svgr/core,gregberge,svgr,NPM
2408,scroll-tech,frontends,string.prototype.trimstart,es-shims,string.prototype.trimstart,NPM
2409,scroll-tech,frontends,@babel/helper-module-imports,babel,babel,NPM
2410,scroll-tech,frontends,mdast-util-gfm-autolink-literal,syntax-tree,mdast-util-gfm-autolink-literal,NPM
2411,scroll-tech,frontends,is-root,sindresorhus,is-root,NPM
2412,scroll-tech,frontends,dijkstrajs,tcort,dijkstrajs,NPM
2413,scroll-tech,frontends,css-what,fb55,css-what,NPM
2414,scroll-tech,frontends,yaml,eemeli,yaml,NPM
2415,scroll-tech,frontends,which-typed-array,inspect-js,which-typed-array,NPM
2416,scroll-tech,frontends,browserify-sign,crypto-browserify,browserify-sign,NPM
2417,scroll-tech,frontends,micromatch,micromatch,micromatch,NPM
2418,scroll-tech,frontends,case-sensitive-paths-webpack-plugin,urthen,case-sensitive-paths-webpack-plugin,NPM
2419,scroll-tech,frontends,cookie-signature,visionmedia,node-cookie-signature,NPM
2420,scroll-tech,frontends,unist-util-position,syntax-tree,unist-util-position,NPM
2421,scroll-tech,frontends,punycode,mathiasbynens,punycode.js,NPM
2422,scroll-tech,frontends,mdast-util-gfm-strikethrough,syntax-tree,mdast-util-gfm-strikethrough,NPM
2423,scroll-tech,frontends,klona,lukeed,klona,NPM
2424,scroll-tech,frontends,micromark-util-symbol,micromark,micromark,NPM
2425,scroll-tech,frontends,bn.js,indutny,bn.js,NPM
2426,scroll-tech,frontends,@jest/fake-timers,jestjs,jest,NPM
2427,scroll-tech,frontends,elliptic,indutny,elliptic,NPM
2428,scroll-tech,frontends,getos,retrohacker,getos,NPM
2429,scroll-tech,frontends,@webassemblyjs/wasm-edit,xtuc,webassemblyjs,NPM
2430,scroll-tech,frontends,@safe-global/safe-gateway-typescript-sdk,safe-global,safe-gateway-typescript-sdk,NPM
2431,scroll-tech,frontends,@csstools/normalize.css,csstools,normalize.css,NPM
2432,scroll-tech,frontends,date-fns,date-fns,date-fns,NPM
2433,scroll-tech,frontends,to-fast-properties,sindresorhus,to-fast-properties,NPM
2434,scroll-tech,frontends,fraction.js,rawify,fraction.js,NPM
2435,scroll-tech,frontends,@babel/code-frame,babel,babel,NPM
2436,scroll-tech,frontends,eslint-config-prettier,prettier,eslint-config-prettier,NPM
2437,scroll-tech,frontends,unist-util-visit,syntax-tree,unist-util-visit,NPM
2438,scroll-tech,frontends,@eslint-community/regexpp,eslint-community,regexpp,NPM
2439,scroll-tech,frontends,aws4,mhart,aws4,NPM
2440,scroll-tech,frontends,uqr,unjs,uqr,NPM
2441,scroll-tech,frontends,whatwg-encoding,jsdom,whatwg-encoding,NPM
2442,scroll-tech,frontends,remark-math,remarkjs,remark-math,NPM
2443,scroll-tech,frontends,@ethersproject/properties,ethers-io,ethers.js,NPM
2444,scroll-tech,frontends,@nomicfoundation/edr-linux-x64-musl,nomicfoundation,edr,NPM
2445,scroll-tech,frontends,@floating-ui/utils,floating-ui,floating-ui,NPM
2446,scroll-tech,frontends,is-module,component,is-module,NPM
2447,scroll-tech,frontends,iterator.prototype,ljharb,iterator.prototype,NPM
2448,scroll-tech,frontends,http-proxy,nodejitsu,node-http-proxy,NPM
2449,scroll-tech,frontends,use-callback-ref,thekashey,use-callback-ref,NPM
2450,scroll-tech,frontends,@babel/runtime-corejs3,babel,babel,NPM
2451,scroll-tech,frontends,common-tags,declandewet,common-tags,NPM
2452,scroll-tech,frontends,@types/parse-json,definitelytyped,definitelytyped,NPM
2453,scroll-tech,frontends,@babel/plugin-transform-modules-amd,babel,babel,NPM
2454,scroll-tech,frontends,w3c-xmlserializer,jsdom,w3c-xmlserializer,NPM
2455,scroll-tech,frontends,bail,wooorm,bail,NPM
2456,scroll-tech,frontends,@csstools/postcss-ic-unit,csstools,postcss-plugins,NPM
2457,scroll-tech,frontends,redis-parser,noderedis,node-redis-parser,NPM
2458,scroll-tech,frontends,diff,kpdecker,jsdiff,NPM
2459,scroll-tech,frontends,log-symbols,sindresorhus,log-symbols,NPM
2460,scroll-tech,frontends,global-dirs,sindresorhus,global-dirs,NPM
2461,scroll-tech,frontends,caniuse-api,nyalab,caniuse-api,NPM
2462,scroll-tech,frontends,vary,jshttp,vary,NPM
2463,scroll-tech,frontends,media-typer,jshttp,media-typer,NPM
2464,scroll-tech,frontends,supports-color,chalk,supports-color,NPM
2465,scroll-tech,frontends,create-ecdh,crypto-browserify,createecdh,NPM
2466,scroll-tech,frontends,fb-watchman,facebook,watchman,NPM
2467,scroll-tech,frontends,unpipe,stream-utils,unpipe,NPM
2468,scroll-tech,frontends,react-is,facebook,react,NPM
2469,scroll-tech,frontends,has-property-descriptors,inspect-js,has-property-descriptors,NPM
2470,scroll-tech,frontends,thread-stream,mcollina,thread-stream,NPM
2471,scroll-tech,frontends,browser-process-hrtime,kumavis,browser-process-hrtime,NPM
2472,scroll-tech,frontends,inline-style-prefixer,robinweser,inline-style-prefixer,NPM
2473,scroll-tech,frontends,@jest/expect-utils,jestjs,jest,NPM
2474,scroll-tech,frontends,jsprim,joyent,node-jsprim,NPM
2475,scroll-tech,frontends,dashdash,trentm,node-dashdash,NPM
2476,scroll-tech,frontends,@types/scheduler,definitelytyped,definitelytyped,NPM
2477,scroll-tech,frontends,sisteransi,terkelg,sisteransi,NPM
2478,scroll-tech,frontends,colorette,jorgebucaran,colorette,NPM
2479,scroll-tech,frontends,destr,unjs,destr,NPM
2480,scroll-tech,frontends,uint8arrays,achingbrain,uint8arrays,NPM
2481,scroll-tech,frontends,prr,rvagg,prr,NPM
2482,scroll-tech,frontends,resolve-cwd,sindresorhus,resolve-cwd,NPM
2483,scroll-tech,frontends,real-require,pinojs,real-require,NPM
2484,scroll-tech,frontends,@sentry/core,getsentry,sentry-javascript,NPM
2485,scroll-tech,frontends,@csstools/postcss-hwb-function,csstools,postcss-plugins,NPM
2486,scroll-tech,frontends,@babel/helper-explode-assignable-expression,babel,babel,NPM
2487,scroll-tech,frontends,@webassemblyjs/wasm-opt,xtuc,webassemblyjs,NPM
2488,scroll-tech,frontends,tailwindcss,tailwindlabs,tailwindcss,NPM
2489,scroll-tech,frontends,globalthis,ljharb,system.global,NPM
2490,scroll-tech,frontends,extsprintf,davepacheco,node-extsprintf,NPM
2491,scroll-tech,frontends,@babel/plugin-transform-async-generator-functions,babel,babel,NPM
2492,scroll-tech,frontends,@types/testing-library__jest-dom,definitelytyped,definitelytyped,NPM
2493,scroll-tech,frontends,react-markdown,remarkjs,react-markdown,NPM
2494,scroll-tech,frontends,chrome-trace-event,samccone,chrome-trace-event,NPM
2495,scroll-tech,frontends,memorystream,jsbizon,node-memorystream,NPM
2496,scroll-tech,frontends,core-js-pure,zloirock,core-js,NPM
2497,scroll-tech,frontends,markdown-table,wooorm,markdown-table,NPM
2498,scroll-tech,frontends,ansi-escapes,sindresorhus,ansi-escapes,NPM
2499,scroll-tech,frontends,iron-webcrypto,brc-dd,iron-webcrypto,NPM
2500,scroll-tech,frontends,@svgr/plugin-svgo,gregberge,svgr,NPM
2501,scroll-tech,frontends,cookie,jshttp,cookie,NPM
2502,scroll-tech,frontends,@babel/preset-modules,babel,preset-modules,NPM
2503,scroll-tech,frontends,micromark-factory-title,micromark,micromark,NPM
2504,scroll-tech,frontends,micromark-factory-destination,micromark,micromark,NPM
2505,scroll-tech,frontends,tsutils,ajafff,tsutils,NPM
2506,scroll-tech,frontends,workbox-core,googlechrome,workbox,NPM
2507,scroll-tech,frontends,check-more-types,kensho,check-more-types,NPM
2508,scroll-tech,frontends,svg-parser,rich-harris,svg-parser,NPM
2509,scroll-tech,frontends,react-virtualized,bvaughn,react-virtualized,NPM
2510,scroll-tech,frontends,@csstools/postcss-trigonometric-functions,csstools,postcss-plugins,NPM
2511,scroll-tech,frontends,strip-bom,sindresorhus,strip-bom,NPM
2512,scroll-tech,frontends,workbox-google-analytics,googlechrome,workbox,NPM
2513,scroll-tech,frontends,@types/express,definitelytyped,definitelytyped,NPM
2514,scroll-tech,frontends,@humanwhocodes/config-array,humanwhocodes,config-array,NPM
2515,scroll-tech,frontends,@babel/plugin-syntax-unicode-sets-regex,babel,babel,NPM
2516,scroll-tech,frontends,is-regex,inspect-js,is-regex,NPM
2517,scroll-tech,frontends,@sentry-internal/feedback,getsentry,sentry-javascript,NPM
2518,scroll-tech,frontends,renderkid,ariaminaei,renderkid,NPM
2519,scroll-tech,frontends,kind-of,jonschlinkert,kind-of,NPM
2520,scroll-tech,frontends,@ethersproject/abi,ethers-io,ethers.js,NPM
2521,scroll-tech,frontends,@babel/highlight,babel,babel,NPM
2522,scroll-tech,frontends,@scure/bip32,paulmillr,scure-bip32,NPM
2523,scroll-tech,frontends,@next/swc-linux-arm64-musl,vercel,next.js,NPM
2524,scroll-tech,frontends,postcss-convert-values,cssnano,cssnano,NPM
2525,scroll-tech,frontends,boxen,sindresorhus,boxen,NPM
2526,scroll-tech,frontends,workbox-expiration,googlechrome,workbox,NPM
2527,scroll-tech,frontends,@babel/plugin-syntax-class-static-block,babel,babel,NPM
2528,scroll-tech,frontends,mri,lukeed,mri,NPM
2529,scroll-tech,frontends,cross-fetch,lquixada,cross-fetch,NPM
2530,scroll-tech,frontends,help-me,mcollina,help-me,NPM
2531,scroll-tech,frontends,browserify-rsa,crypto-browserify,browserify-rsa,NPM
2532,scroll-tech,frontends,fp-ts,gcanti,fp-ts,NPM
2533,scroll-tech,frontends,css-loader,webpack-contrib,css-loader,NPM
2534,scroll-tech,frontends,inline-style-parser,remarkablemark,inline-style-parser,NPM
2535,scroll-tech,frontends,postcss-env-function,csstools,postcss-plugins,NPM
2536,scroll-tech,frontends,cross-spawn,moxystudio,node-cross-spawn,NPM
2537,scroll-tech,frontends,postcss-replace-overflow-wrap,mattdimu,postcss-replace-overflow-wrap,NPM
2538,scroll-tech,frontends,@eslint/eslintrc,eslint,eslintrc,NPM
2539,scroll-tech,frontends,forever-agent,mikeal,forever-agent,NPM
2540,scroll-tech,frontends,@babel/plugin-transform-function-name,babel,babel,NPM
2541,scroll-tech,frontends,less,less,less.js,NPM
2542,scroll-tech,frontends,proxy-compare,dai-shi,proxy-compare,NPM
2543,scroll-tech,frontends,multiformats,multiformats,js-multiformats,NPM
2544,scroll-tech,frontends,@trysound/sax,svg,sax,NPM
2545,scroll-tech,frontends,util,coolaj86,nodejs-libs-4-browser,NPM
2546,scroll-tech,frontends,rehype-sanitize,rehypejs,rehype-sanitize,NPM
2547,scroll-tech,frontends,mdast-util-from-markdown,syntax-tree,mdast-util-from-markdown,NPM
2548,scroll-tech,frontends,stylis,thysultan,stylis.js,NPM
2549,scroll-tech,frontends,@parcel/watcher-linux-arm64-musl,parcel-bundler,watcher,NPM
2550,scroll-tech,frontends,workbox-strategies,googlechrome,workbox,NPM
2551,scroll-tech,frontends,stacktrace-js,stacktracejs,stacktrace.js,NPM
2552,scroll-tech,frontends,path-key,sindresorhus,path-key,NPM
2553,scroll-tech,frontends,lint-staged,okonet,lint-staged,NPM
2554,scroll-tech,frontends,@types/q,definitelytyped,definitelytyped,NPM
2555,scroll-tech,frontends,postcss-custom-selectors,csstools,postcss-plugins,NPM
2556,scroll-tech,frontends,@types/stack-utils,definitelytyped,definitelytyped,NPM
2557,scroll-tech,frontends,dir-glob,kevva,dir-glob,NPM
2558,scroll-tech,frontends,pretty-bytes,sindresorhus,pretty-bytes,NPM
2559,scroll-tech,frontends,lazy-ass,bahmutov,lazy-ass,NPM
2560,scroll-tech,frontends,rfdc,davidmarkclements,rfdc,NPM
2561,scroll-tech,frontends,mimic-fn,sindresorhus,mimic-fn,NPM
2562,scroll-tech,frontends,react-dev-utils,facebook,create-react-app,NPM
2563,scroll-tech,frontends,@rollup/plugin-commonjs,rollup,plugins,NPM
2564,scroll-tech,frontends,spdy-transport,spdy-http2,spdy-transport,NPM
2565,scroll-tech,frontends,builtin-modules,sindresorhus,builtin-modules,NPM
2566,scroll-tech,frontends,@babel/plugin-transform-export-namespace-from,babel,babel,NPM
2567,scroll-tech,frontends,jest-config,jestjs,jest,NPM
2568,scroll-tech,frontends,@types/babel__core,definitelytyped,definitelytyped,NPM
2569,scroll-tech,frontends,stacktrace-parser,errwischt,stacktrace-parser,NPM
2570,scroll-tech,frontends,listhen,unjs,listhen,NPM
2571,scroll-tech,frontends,@csstools/postcss-unset-value,csstools,postcss-plugins,NPM
2572,scroll-tech,frontends,@dnd-kit/core,clauderic,dnd-kit,NPM
2573,scroll-tech,frontends,import-fresh,sindresorhus,import-fresh,NPM
2574,scroll-tech,frontends,micromark-extension-math,micromark,micromark-extension-math,NPM
2575,scroll-tech,frontends,postcss-preset-env,csstools,postcss-plugins,NPM
2576,scroll-tech,frontends,jackspeak,isaacs,jackspeak,NPM
2577,scroll-tech,frontends,reflect.getprototypeof,es-shims,reflect.getprototypeof,NPM
2578,scroll-tech,frontends,resolve-pkg-maps,privatenumber,resolve-pkg-maps,NPM
2579,scroll-tech,frontends,@metamask/json-rpc-middleware-stream,metamask,core,NPM
2580,scroll-tech,frontends,@types/node,definitelytyped,definitelytyped,NPM
2581,scroll-tech,frontends,@types/hoist-non-react-statics,definitelytyped,definitelytyped,NPM
2582,scroll-tech,frontends,@babel/plugin-syntax-private-property-in-object,babel,babel,NPM
2583,scroll-tech,frontends,@typescript-eslint/type-utils,typescript-eslint,typescript-eslint,NPM
2584,scroll-tech,frontends,redis-errors,noderedis,redis-errors,NPM
2585,scroll-tech,frontends,command-exists,mathisonian,command-exists,NPM
2586,scroll-tech,frontends,@stablelib/binary,stablelib,stablelib,NPM
2587,scroll-tech,frontends,function-bind,raynos,function-bind,NPM
2588,scroll-tech,frontends,domexception,jsdom,domexception,NPM
2589,scroll-tech,frontends,@babel/helper-validator-identifier,babel,babel,NPM
2590,scroll-tech,frontends,@jest/core,jestjs,jest,NPM
2591,scroll-tech,frontends,@types/unist,definitelytyped,definitelytyped,NPM
2592,scroll-tech,frontends,@ethereumjs/util,ethereumjs,ethereumjs-monorepo,NPM
2593,scroll-tech,frontends,has-bigints,ljharb,has-bigints,NPM
2594,scroll-tech,frontends,@emotion/react,emotion-js,emotion,NPM
2595,scroll-tech,frontends,@babel/helper-validator-option,babel,babel,NPM
2596,scroll-tech,frontends,craco-less,docspring,craco-less,NPM
2597,scroll-tech,frontends,h3,unjs,h3,NPM
2598,scroll-tech,frontends,@ethersproject/bignumber,ethers-io,ethers.js,NPM
2599,scroll-tech,frontends,postcss-normalize,csstools,postcss-normalize,NPM
2600,scroll-tech,frontends,use-sidecar,thekashey,use-sidecar,NPM
2601,scroll-tech,frontends,asn1.js,indutny,asn1.js,NPM
2602,scroll-tech,frontends,eth-block-tracker,metamask,eth-block-tracker,NPM
2603,scroll-tech,frontends,create-require,nuxt-contrib,create-require,NPM
2604,scroll-tech,frontends,escape-html,component,escape-html,NPM
2605,scroll-tech,frontends,is-shared-array-buffer,inspect-js,is-shared-array-buffer,NPM
2606,scroll-tech,frontends,serve-index,expressjs,serve-index,NPM
2607,scroll-tech,frontends,fs-monkey,streamich,fs-monkey,NPM
2608,scroll-tech,frontends,react-awesome-reveal,awesome-reveal,react-awesome-reveal,NPM
2609,scroll-tech,frontends,@ethersproject/address,ethers-io,ethers.js,NPM
2610,scroll-tech,frontends,webpack,webpack,webpack,NPM
2611,scroll-tech,frontends,babel-plugin-polyfill-corejs3,babel,babel-polyfills,NPM
2612,scroll-tech,frontends,eth-json-rpc-filters,metamask,eth-json-rpc-filters,NPM
2613,scroll-tech,frontends,react-universal-interface,streamich,react-universal-interface,NPM
2614,scroll-tech,frontends,utf-8-validate,websockets,utf-8-validate,NPM
2615,scroll-tech,frontends,@nomicfoundation/edr-darwin-arm64,nomicfoundation,edr,NPM
2616,scroll-tech,frontends,strict-uri-encode,kevva,strict-uri-encode,NPM
2617,scroll-tech,frontends,js-yaml,nodeca,js-yaml,NPM
2618,scroll-tech,frontends,@types/mime,definitelytyped,definitelytyped,NPM
2619,scroll-tech,frontends,ignore,kaelzhang,node-ignore,NPM
2620,scroll-tech,frontends,react-transition-group,reactjs,react-transition-group,NPM
2621,scroll-tech,frontends,lit-element,lit,lit,NPM
2622,scroll-tech,frontends,css-blank-pseudo,csstools,postcss-plugins,NPM
2623,scroll-tech,frontends,has-proto,inspect-js,has-proto,NPM
2624,scroll-tech,frontends,pino,pinojs,pino,NPM
2625,scroll-tech,frontends,postcss-flexbugs-fixes,luisrudge,postcss-flexbugs-fixes,NPM
2626,scroll-tech,frontends,scrypt-js,ricmoo,scrypt-js,NPM
2627,scroll-tech,frontends,postcss-normalize-timing-functions,cssnano,cssnano,NPM
2628,scroll-tech,frontends,match-sorter,kentcdodds,match-sorter,NPM
2629,scroll-tech,frontends,tss-react,garronej,tss-react,NPM
2630,scroll-tech,frontends,@babel/plugin-proposal-optional-catch-binding,babel,babel,NPM
2631,scroll-tech,frontends,eslint-import-resolver-node,import-js,eslint-plugin-import,NPM
2632,scroll-tech,frontends,is-typedarray,hughsk,is-typedarray,NPM
2633,scroll-tech,frontends,is-installed-globally,sindresorhus,is-installed-globally,NPM
2634,scroll-tech,frontends,@noble/secp256k1,paulmillr,noble-secp256k1,NPM
2635,scroll-tech,frontends,flat-cache,jaredwray,cacheable,NPM
2636,scroll-tech,frontends,@parcel/watcher-win32-ia32,parcel-bundler,watcher,NPM
2637,scroll-tech,frontends,@metamask/providers,metamask,providers,NPM
2638,scroll-tech,frontends,domelementtype,fb55,domelementtype,NPM
2639,scroll-tech,frontends,address,node-modules,address,NPM
2640,scroll-tech,frontends,lodash.memoize,lodash,lodash,NPM
2641,scroll-tech,frontends,jest-changed-files,jestjs,jest,NPM
2642,scroll-tech,frontends,filelist,mde,filelist,NPM
2643,scroll-tech,frontends,is-inside-container,sindresorhus,is-inside-container,NPM
2644,scroll-tech,frontends,@ethereumjs/rlp,ethereumjs,ethereumjs-monorepo,NPM
2645,scroll-tech,frontends,strip-final-newline,sindresorhus,strip-final-newline,NPM
2646,scroll-tech,frontends,@rollup/plugin-babel,rollup,plugins,NPM
2647,scroll-tech,frontends,async-mutex,dirtyhairy,async-mutex,NPM
2648,scroll-tech,frontends,@types/three,definitelytyped,definitelytyped,NPM
2649,scroll-tech,frontends,lit,lit,lit,NPM
2650,scroll-tech,frontends,@walletconnect/utils,walletconnect,walletconnect-monorepo,NPM
2651,scroll-tech,frontends,babel-plugin-macros,kentcdodds,babel-plugin-macros,NPM
2652,scroll-tech,frontends,@walletconnect/safe-json,walletconnect,walletconnect-utils,NPM
2653,scroll-tech,frontends,glob,isaacs,node-glob,NPM
2654,scroll-tech,frontends,@csstools/selector-specificity,csstools,postcss-plugins,NPM
2655,scroll-tech,frontends,deepmerge,tehshrike,deepmerge,NPM
2656,scroll-tech,frontends,resolve-from,sindresorhus,resolve-from,NPM
2657,scroll-tech,frontends,ecc-jsbn,quartzjer,ecc-jsbn,NPM
2658,scroll-tech,frontends,i18next,i18next,i18next,NPM
2659,scroll-tech,frontends,safe-stable-stringify,bridgear,safe-stable-stringify,NPM
2660,scroll-tech,frontends,regenerate-unicode-properties,mathiasbynens,regenerate-unicode-properties,NPM
2661,scroll-tech,frontends,@emotion/babel-plugin,emotion-js,emotion,NPM
2662,scroll-tech,frontends,once,isaacs,once,NPM
2663,scroll-tech,frontends,jest-snapshot,jestjs,jest,NPM
2664,scroll-tech,frontends,bs58,cryptocoinjs,bs58,NPM
2665,scroll-tech,frontends,@vanilla-extract/dynamic,vanilla-extract-css,vanilla-extract,NPM
2666,scroll-tech,frontends,@babel/plugin-transform-flow-strip-types,babel,babel,NPM
2667,scroll-tech,frontends,react-intersection-observer,thebuilder,react-intersection-observer,NPM
2668,scroll-tech,frontends,on-headers,jshttp,on-headers,NPM
2669,scroll-tech,frontends,@humanwhocodes/object-schema,humanwhocodes,object-schema,NPM
2670,scroll-tech,frontends,postcss-loader,webpack-contrib,postcss-loader,NPM
2671,scroll-tech,frontends,jest-serializer,facebook,jest,NPM
2672,scroll-tech,frontends,source-map,mozilla,source-map,NPM
2673,scroll-tech,frontends,@babel/plugin-proposal-class-properties,babel,babel,NPM
2674,scroll-tech,frontends,@parcel/watcher-linux-arm-glibc,parcel-bundler,watcher,NPM
2675,scroll-tech,frontends,dom-serializer,cheeriojs,dom-serializer,NPM
2676,scroll-tech,frontends,set-harmonic-interval,streamich,set-harmonic-interval,NPM
2677,scroll-tech,frontends,@svgr/babel-plugin-transform-svg-component,gregberge,svgr,NPM
2678,scroll-tech,frontends,hast-util-is-element,syntax-tree,hast-util-is-element,NPM
2679,scroll-tech,frontends,aggregate-error,sindresorhus,aggregate-error,NPM
2680,scroll-tech,frontends,@babel/plugin-proposal-private-property-in-object,babel,babel,NPM
2681,scroll-tech,frontends,@csstools/postcss-normalize-display-values,csstools,postcss-plugins,NPM
2682,scroll-tech,frontends,confusing-browser-globals,facebook,create-react-app,NPM
2683,scroll-tech,frontends,@dnd-kit/accessibility,clauderic,dnd-kit,NPM
2684,scroll-tech,frontends,error-ex,qix-,node-error-ex,NPM
2685,scroll-tech,frontends,@babel/plugin-transform-unicode-escapes,babel,babel,NPM
2686,scroll-tech,frontends,bytes,visionmedia,bytes.js,NPM
2687,scroll-tech,frontends,prettier-linter-helpers,prettier,prettier-linter-helpers,NPM
2688,scroll-tech,frontends,is-generator-fn,sindresorhus,is-generator-fn,NPM
2689,scroll-tech,frontends,@types/istanbul-lib-report,definitelytyped,definitelytyped,NPM
2690,scroll-tech,frontends,yargs-unparser,yargs,yargs-unparser,NPM
2691,scroll-tech,frontends,dot-case,blakeembrey,change-case,NPM
2692,scroll-tech,frontends,caseless,mikeal,caseless,NPM
2693,scroll-tech,frontends,event-target-shim,mysticatea,event-target-shim,NPM
2694,scroll-tech,frontends,postcss-overflow-shorthand,csstools,postcss-plugins,NPM
2695,scroll-tech,frontends,untun,unjs,untun,NPM
2696,scroll-tech,frontends,postcss-value-parser,trysound,postcss-value-parser,NPM
2697,scroll-tech,frontends,async,caolan,async,NPM
2698,scroll-tech,frontends,@xtuc/long,dcodeio,long.js,NPM
2699,scroll-tech,frontends,@ethersproject/strings,ethers-io,ethers.js,NPM
2700,scroll-tech,frontends,jest-validate,jestjs,jest,NPM
2701,scroll-tech,frontends,md5.js,crypto-browserify,md5.js,NPM
2702,scroll-tech,frontends,swr,vercel,swr,NPM
2703,scroll-tech,frontends,cssom,nv,cssom,NPM
2704,scroll-tech,frontends,sitemap,ekalinin,sitemap.js,NPM
2705,scroll-tech,frontends,http-signature,tritondatacenter,node-http-signature,NPM
2706,scroll-tech,frontends,json-buffer,dominictarr,json-buffer,NPM
2707,scroll-tech,frontends,postcss-js,postcss,postcss-js,NPM
2708,scroll-tech,frontends,pump,mafintosh,pump,NPM
2709,scroll-tech,frontends,@babel/plugin-transform-async-to-generator,babel,babel,NPM
2710,scroll-tech,frontends,supports-preserve-symlinks-flag,inspect-js,node-supports-preserve-symlinks-flag,NPM
2711,scroll-tech,frontends,webpack-dev-middleware,webpack,webpack-dev-middleware,NPM
2712,scroll-tech,frontends,@parcel/watcher-linux-arm64-glibc,parcel-bundler,watcher,NPM
2713,scroll-tech,frontends,react-remove-scroll-bar,thekashey,react-remove-scroll-bar,NPM
2714,scroll-tech,frontends,@ioredis/commands,ioredis,commands,NPM
2715,scroll-tech,frontends,which-builtin-type,inspect-js,which-builtin-type,NPM
2716,scroll-tech,frontends,@babel/template,babel,babel,NPM
2717,scroll-tech,frontends,ethereumjs-util,ethereumjs,ethereumjs-monorepo,NPM
2718,scroll-tech,frontends,lodash,lodash,lodash,NPM
2719,scroll-tech,frontends,mocha,mochajs,mocha,NPM
2720,scroll-tech,frontends,@types/eslint,definitelytyped,definitelytyped,NPM
2721,scroll-tech,frontends,@babel/preset-react,babel,babel,NPM
2722,scroll-tech,frontends,@babel/plugin-transform-destructuring,babel,babel,NPM
2723,scroll-tech,frontends,@types/istanbul-reports,definitelytyped,definitelytyped,NPM
2724,scroll-tech,frontends,xmlhttprequest-ssl,mjwwit,node-xmlhttprequest,NPM
2725,scroll-tech,frontends,get-symbol-description,inspect-js,get-symbol-description,NPM
2726,scroll-tech,frontends,reusify,mcollina,reusify,NPM
2727,scroll-tech,frontends,postcss-merge-longhand,cssnano,cssnano,NPM
2728,scroll-tech,frontends,@metamask/rpc-errors,metamask,rpc-errors,NPM
2729,scroll-tech,frontends,@babel/plugin-transform-optional-catch-binding,babel,babel,NPM
2730,scroll-tech,frontends,esprima,jquery,esprima,NPM
2731,scroll-tech,frontends,path-parse,jbgutierrez,path-parse,NPM
2732,scroll-tech,frontends,prettier,prettier,prettier,NPM
2733,scroll-tech,frontends,regex-parser,ionicabizau,regex-parser.js,NPM
2734,scroll-tech,frontends,log-update,sindresorhus,log-update,NPM
2735,scroll-tech,frontends,lodash.uniq,lodash,lodash,NPM
2736,scroll-tech,frontends,@types/mdast,definitelytyped,definitelytyped,NPM
2737,scroll-tech,frontends,default-gateway,silverwind,default-gateway,NPM
2738,scroll-tech,frontends,eslint-import-resolver-typescript,import-js,eslint-import-resolver-typescript,NPM
2739,scroll-tech,frontends,asap,kriskowal,asap,NPM
2740,scroll-tech,frontends,sonic-boom,pinojs,sonic-boom,NPM
2741,scroll-tech,frontends,@babel/helper-create-class-features-plugin,babel,babel,NPM
2742,scroll-tech,frontends,@sentry/hub,getsentry,sentry-javascript,NPM
2743,scroll-tech,frontends,react-app-polyfill,facebook,create-react-app,NPM
2744,scroll-tech,frontends,space-separated-tokens,wooorm,space-separated-tokens,NPM
2745,scroll-tech,frontends,postcss-minify-params,cssnano,cssnano,NPM
2746,scroll-tech,frontends,mdast-util-definitions,syntax-tree,mdast-util-definitions,NPM
2747,scroll-tech,frontends,postcss-normalize-string,cssnano,cssnano,NPM
2748,scroll-tech,frontends,csstype,frenic,csstype,NPM
2749,scroll-tech,frontends,@dnd-kit/utilities,clauderic,dnd-kit,NPM
2750,scroll-tech,frontends,broadcast-channel,pubkey,broadcast-channel,NPM
2751,scroll-tech,frontends,word-wrap,jonschlinkert,word-wrap,NPM
2752,scroll-tech,frontends,@mui/system,mui,material-ui,NPM
2753,scroll-tech,frontends,@babel/plugin-syntax-class-properties,babel,babel,NPM
2754,scroll-tech,frontends,@csstools/postcss-oklab-function,csstools,postcss-plugins,NPM
2755,scroll-tech,frontends,string-argv,mccormicka,string-argv,NPM
2756,scroll-tech,frontends,@parcel/watcher-win32-x64,parcel-bundler,watcher,NPM
2757,scroll-tech,frontends,@jridgewell/resolve-uri,jridgewell,resolve-uri,NPM
2758,scroll-tech,frontends,decimal.js,mikemcl,decimal.js,NPM
2759,scroll-tech,frontends,qrcode-generator,kazuhikoarase,qrcode-generator,NPM
2760,scroll-tech,frontends,@babel/plugin-syntax-optional-chaining,babel,babel,NPM
2761,scroll-tech,frontends,@babel/plugin-transform-block-scoped-functions,babel,babel,NPM
2762,scroll-tech,frontends,stream-browserify,browserify,stream-browserify,NPM
2763,scroll-tech,frontends,@babel/plugin-transform-computed-properties,babel,babel,NPM
2764,scroll-tech,frontends,@types/istanbul-lib-coverage,definitelytyped,definitelytyped,NPM
2765,scroll-tech,frontends,to-regex-range,micromatch,to-regex-range,NPM
2766,scroll-tech,frontends,yauzl,thejoshwolfe,yauzl,NPM
2767,scroll-tech,frontends,@testing-library/jest-dom,testing-library,jest-dom,NPM
2768,scroll-tech,frontends,eslint-plugin-import,benmosher,eslint-plugin-import,NPM
