date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-balmy_protocol,forecasted_TVL_opchain-balmy_protocol
2024-10-07 00:00:00,0.005004101255757147,0.0028741693984664298,0.0,-3.9166575199031996e-06,0.0,0.0,633343.6435428251,759167.8185210517
2024-10-08 00:00:00,0.012103109224908386,-0.007506542623968022,0.0,-4.506136190817528e-06,0.0,0.0,585724.8747444402,660555.8122690832
2024-10-09 00:00:00,0.003743720954354436,0.006741431604786815,0.0,-3.676594906680783e-06,0.0,0.0,640266.3519347233,682132.1949943878
2024-10-10 00:00:00,0.008362896096135906,0.02125702491241191,0.0,0.0,0.0,0.0,598132.4904033183,668550.219237237
2024-10-11 00:00:00,0.010397197215970886,0.024733658304307557,0.0,0.0,0.0,0.0,645224.6577695525,612824.4333892366
2024-10-12 00:00:00,0.00458141376012449,0.0251067044387125,0.0,0.0,0.0,0.0,614137.249172284,687685.3353494854
2024-10-13 00:00:00,-0.03227219263888611,0.01723437438149683,0.0011028495083069748,1.0619569204342465e-09,0.0,0.0,579393.7428653502,723896.0033679316
2024-10-14 00:00:00,-0.012099189227300555,0.008851925136811933,0.0011746867117937501,1.5226714234409479e-09,0.0,0.0,600431.719733795,677994.8035708757
2024-10-15 00:00:00,0.007002809786205518,0.013359029650009114,0.0013376463696025643,1.0936319219393385e-09,0.0,0.0,641383.012095903,736499.6543404947
2024-10-16 00:00:00,0.04673135583260212,0.008370801212208095,0.0018780150868753585,0.0,0.0,0.0,646119.9914979073,775171.4977064249
2024-10-17 00:00:00,0.024563175425079374,0.011028188770850138,0.0023086430991516747,0.0,0.0,0.0,617961.8399633731,720307.9423561217
2024-10-18 00:00:00,0.030645275360851754,0.007782339508370956,0.0002705907297131439,0.0,0.0,0.0,602617.7661145916,695936.6278628869
2024-10-19 00:00:00,0.00991133063786477,0.0034710915627042447,-0.01044552487159037,8.49303066113652e-10,0.0,0.0,622890.0573723176,733778.8401501323
2024-10-20 00:00:00,0.01131516021169373,0.011023691636854188,-0.011063553531304232,9.388868526085582e-10,0.0,0.0,573305.9502793297,739710.7565070555
2024-10-21 00:00:00,0.01352496922800325,0.01955732435906223,-0.011059390423581625,1.0417670295758969e-09,0.0,0.0,586795.1713768132,673044.7419292975
2024-10-22 00:00:00,0.018125051250134444,0.018414801845458555,0.0,0.0,0.0,0.0,574666.4698344467,653501.5415900304
2024-10-23 00:00:00,0.01520189774739363,0.041021385565661254,0.0,0.0,0.0,0.0,620796.4116221146,753954.6600173025
2024-10-24 00:00:00,0.02227363063437426,0.03760355899470781,0.0,0.0,0.0,0.0,605249.9970116626,731902.6152819213
2024-10-25 00:00:00,0.01908310170497919,0.002241452973363342,0.0,0.0,0.0,0.0,590839.0370710619,672409.6099116374
2024-10-26 00:00:00,0.0029683296965758495,-0.018760117396912374,0.0,0.0,0.0,0.0,635224.1154543126,741640.544678304
2024-10-27 00:00:00,0.004954973175178469,0.03780093567877221,0.0,0.0,0.0,0.0,628790.5682065657,687661.4015047338
2024-10-28 00:00:00,0.014971887460127379,0.0118519375796843,0.0006567261646499814,-6.198472119949544e-06,0.0,0.0,606154.9381164593,670483.0468954799
2024-10-29 00:00:00,0.015030295003559896,0.019810378985593246,0.000845916518198377,-4.48087543387272e-06,0.0,0.0,598384.0504128528,713389.5310679965
2024-10-30 00:00:00,0.006145814890984571,0.015243647447774941,0.0008840612347721087,-6.6960911139045384e-06,0.0,0.0,584646.4778101468,660681.864883562
2024-10-31 00:00:00,0.006148261664316714,0.01154887347387106,0.007800799309919522,1.1556542844654626e-10,0.0,0.0,572901.1860126978,658972.727603965
2024-11-01 00:00:00,0.0047960032496588804,0.013728099865159403,0.011386402571544113,1.1587847810140698e-10,0.0,0.0,546062.6639792059,675882.121707548
2024-11-02 00:00:00,0.00496354543170213,0.014622170191060825,0.008117144281475287,1.194035387274587e-10,0.0,0.0,608423.076039506,639387.5192336529
2024-11-03 00:00:00,0.013240097919206814,0.01738461609110569,0.0,-3.3793118269963097e-06,0.0,0.0,569242.0156483854,649639.7850324095
2024-11-04 00:00:00,0.013052928278682142,0.01455620620847515,0.0,-5.15019947133179e-06,0.0,0.0,572239.8521895051,612074.8250916421
2024-11-05 00:00:00,0.010289157165230349,0.011446283456467336,0.0,-4.886997606716056e-06,0.0,0.0,594972.8758072314,634253.8200695447
2024-11-06 00:00:00,0.007592297919142057,0.0021057013883605414,0.0,0.0,0.0,0.0,551661.8957552037,628127.1191690092
2024-11-07 00:00:00,0.050884605091685534,0.0061638357509640725,0.0,0.0,0.0,0.0,569615.8503566864,683350.0434022826
2024-11-08 00:00:00,0.05479858290004653,0.014400859390703818,0.0,0.0,0.0,0.0,565686.2365876948,688851.691059295
2024-11-09 00:00:00,0.011304132180821021,0.011881217568045463,0.00012736361879497,0.0,0.0,0.0,571612.4149002179,749254.4786666537
2024-11-10 00:00:00,0.013820275941012858,0.012200112502913243,0.000667332862965784,0.0,0.0,0.0,585406.1389368614,693489.4928771937
2024-11-11 00:00:00,0.016931370922600962,0.01768988979742257,0.0005397397730827,0.0,0.0,0.0,543203.802142781,710379.3870383583
2024-11-12 00:00:00,0.03157526700372489,0.006257454892650845,0.0,0.0,0.0,0.0,526409.8139931931,785673.8684698656
2024-11-13 00:00:00,0.02177560677015713,0.006654629714913784,0.0,0.0,0.0,0.0,550620.0769972778,777594.6452952974
2024-11-14 00:00:00,0.019221865999119004,0.023341357585848932,0.0,0.0,0.0,0.0,553786.8064469154,777330.0715429892
2024-11-15 00:00:00,0.011881585176050086,0.012229092403718538,0.0,1.3382961168966842e-09,0.0,0.0,528827.999035937,720205.3469695562
2024-11-16 00:00:00,0.010361188441417543,0.028759309621314386,0.0,7.245167801375279e-10,0.0,0.0,546406.0524752362,851769.7106075182
2024-11-17 00:00:00,0.009233402771314682,0.0134852111488598,0.0,5.892215903856286e-10,0.0,0.0,517844.42310996715,758302.3348168934
2024-11-18 00:00:00,-0.01654201689111287,0.019127627485258893,0.008298715016454614,0.0,0.0,0.0,514866.4391957948,783189.4950265818
2024-11-19 00:00:00,-0.013762113076640641,0.023608718035717624,0.010197302464336403,0.0,0.0,0.0,470846.1904683372,792289.3814564687
2024-11-20 00:00:00,-0.012907090334155253,0.0408994153069594,0.00898419443076683,0.0,0.0,0.0,532961.5186608165,763696.2206815812
2024-11-21 00:00:00,0.012907274764453561,0.008932598868402544,0.010701852005798726,0.0,0.0,0.0,543305.7524826139,771689.9827870185
2024-11-22 00:00:00,0.015269761663130637,0.009361039908058033,0.012286608693830324,0.0,0.0,0.0,514642.7512558581,791816.007889304
2024-11-23 00:00:00,0.014508097655045312,0.013557388579323582,0.009378324091357132,0.0,0.0,0.0,512896.2821421619,763488.1092046343
2024-11-24 00:00:00,0.00031159717733099634,0.00438568496169869,0.013065138400345717,0.0,0.0,0.0,550079.0758905913,814783.4244080407
2024-11-25 00:00:00,-0.002047498708098576,0.008703223095299327,0.01163108972652579,0.0,0.0,0.0,496128.4157005385,766162.1685884384
2024-11-26 00:00:00,0.0019783730788229294,0.0111524715045213,0.018126743420728623,0.0,0.0,0.0,500663.8238084478,785352.3613553991
2024-11-27 00:00:00,0.01460450935123821,0.049791535353016635,0.0,-3.8927969029655144e-06,0.0,0.0,487154.23444065114,781969.1969793085
2024-11-28 00:00:00,0.026412524251757538,0.019659551415163342,0.0,-5.271964748885254e-06,0.0,0.0,489107.92235054635,832736.1253172465
2024-11-29 00:00:00,0.022653032678319703,-0.0007078084895742405,0.0,-2.5595835816806656e-06,0.0,0.0,495852.79643715144,745613.3421398132
2024-11-30 00:00:00,0.03413155801962629,-0.011898883610126771,0.0,0.0,0.0,0.0,490356.405067055,936236.0628550822
2024-12-01 00:00:00,0.016173101023499257,0.005131773387311589,0.0,0.0,0.0,0.0,461910.8516546114,807261.8293791926
2024-12-02 00:00:00,0.029478444785177325,0.0023644853521898046,0.0,0.0,0.0,0.0,485851.11226726096,926777.398305461
2024-12-03 00:00:00,0.016109319695177204,0.014061800000018516,0.0,0.0,0.0,0.0,475115.50058328983,840226.1369067144
2024-12-04 00:00:00,0.015208835062475043,0.014280997802971538,0.0,0.0,0.0,0.0,467304.3998395826,811436.0645916456
2024-12-05 00:00:00,0.013633043830944293,0.01887324987063361,0.0,0.0,0.0,0.0,460753.36064004304,950830.6693146105
2024-12-06 00:00:00,0.016516226900005797,0.013765849086005586,0.005354023287230404,0.0,0.0,0.0,469178.95239823073,824918.8210969386
2024-12-07 00:00:00,0.016381921347371646,0.01702438565592549,0.00334444110859567,0.0,0.0,0.0,495990.33623909845,881726.7650191959
2024-12-08 00:00:00,0.02532281420216946,0.018481253917598257,0.0034474466341637695,0.0,0.0,0.0,462066.3608938364,947187.5002401555
2024-12-09 00:00:00,0.0460861346226537,0.012748394134001025,0.005031632059392661,0.0,0.0,0.0,453703.811805956,932242.4582876386
2024-12-10 00:00:00,0.004551564018164166,0.0135696170997873,0.0048239284326629835,0.0,0.0,0.0,472247.5871540953,793062.6178225803
2024-12-11 00:00:00,0.004201763965662337,0.010623578770534176,0.007343115928169849,0.0,0.0,0.0,428194.5465303195,809943.8406976183
2024-12-12 00:00:00,0.025237174360090264,0.011595414284453215,0.0078045326585134646,0.0,0.0,0.0,462943.9496319762,884734.4007185869
2024-12-13 00:00:00,0.025567774546742954,0.011491859733696513,0.010568424549974184,0.0,0.0,0.0,454057.950002406,967848.5382774873
2024-12-14 00:00:00,0.011977181395303974,0.019397062874568372,0.005465667060464828,0.0,0.0,0.0,423126.63148039393,873144.3489755068
2024-12-15 00:00:00,0.01413199385756054,0.01841850665995372,0.0025645593970424372,9.538088434508944e-10,0.0,0.0,414831.77846489334,883936.1327893242
2024-12-16 00:00:00,0.010410670082793583,0.016045559294663447,0.004505107097672498,1.0683976860124015e-09,0.0,0.0,417418.96738816204,882392.5283966423
2024-12-17 00:00:00,0.007513203508671199,0.022234511161545432,0.0033618276340290376,1.1858385584845362e-09,0.0,0.0,427719.6727553662,770140.3911116647
2024-12-18 00:00:00,0.007374098427574811,0.011975638868184488,0.0,-5.471137599605237e-06,0.0,0.0,440789.31278253207,842961.6046167515
2024-12-19 00:00:00,-0.03562656156596101,0.013106545395502229,0.0,-3.2219898689060245e-06,0.0,0.0,417712.9494600466,836412.7919143974
2024-12-20 00:00:00,0.04385344261103884,0.018050640856372435,0.0,-3.006532011977276e-06,0.0,0.0,432274.62193572463,867621.4505277781
2024-12-21 00:00:00,-0.05645217509803925,0.020067073384091683,0.006511272705910867,0.0,0.0,0.0,421651.3409984168,773105.203338347
2024-12-22 00:00:00,0.021413953930462363,0.015148080472604354,0.006339505561610524,0.0,0.0,0.0,419352.1892062072,733935.0270400218
2024-12-23 00:00:00,0.020588473433816864,0.017973975312582626,0.005011764880072829,0.0,0.0,0.0,425008.50991114386,877763.200662343
2024-12-24 00:00:00,0.016200745077166137,0.010814740124097116,0.006456312452852203,0.0,0.0,0.0,462848.9134580518,819546.3622330069
2024-12-25 00:00:00,0.022614007278481802,0.012481791425569443,0.004797928711790488,0.0,0.0,0.0,412832.96861012845,760463.5571341226
2024-12-26 00:00:00,0.01644779929289168,0.007118252522489282,0.006825125104856226,0.0,0.0,0.0,423511.2020477346,731189.2824934546
2024-12-27 00:00:00,0.01432251429507166,0.010894213555942755,0.0,0.0,0.0,0.0,425043.0060847216,772962.0829888264
2024-12-28 00:00:00,0.012613115205332015,0.01584966858836579,0.0,0.0,0.0,0.0,376580.0036946957,676718.692005113
2024-12-29 00:00:00,0.010983820104150669,0.01778959321863291,0.0,0.0,0.0,0.0,382189.56506188714,826127.7936599104
2024-12-30 00:00:00,0.010717385800128414,0.023552842763112807,0.006004630296068969,-5.480809322343398e-06,0.0,0.0,389940.35998334433,790831.4651045678
2024-12-31 00:00:00,0.010735934138731052,0.019910019582254145,0.0047049270313729704,-4.716444301976539e-06,0.0,0.0,406577.2878372082,804463.0742441696
2025-01-01 00:00:00,0.015020286218255397,0.02447794740682388,0.006231048616148899,-5.506276995237748e-06,0.0,0.0,408298.29836611456,706339.4017130529
2025-01-02 00:00:00,5.1313614537168096e-05,0.023821513389613563,0.00477916489550285,0.0,0.0,0.0,427576.78356146836,817870.5565506576
2025-01-03 00:00:00,-0.014801766500241068,0.014599436089398904,0.0026621244833532733,0.0,0.0,0.0,429810.3386728318,831542.560518893
2025-01-04 00:00:00,-0.009975343199820078,0.01318643439075666,0.006495356962414369,0.0,0.0,0.0,410737.02530693414,800573.3959168927
2025-01-05 00:00:00,0.02751044226038901,0.020739537493721642,0.0040328915724002976,0.0,0.0,0.0,433992.4137501741,807213.0971872222
2025-01-06 00:00:00,0.01905801917988514,0.00948476184114699,0.004572617897191049,0.0,0.0,0.0,414842.45528633567,817367.560845164
2025-01-07 00:00:00,0.021678998880069692,0.023789980382206095,0.0048099123959073715,0.0,0.0,0.0,403176.17258985585,887300.2249456532
2025-01-08 00:00:00,0.011585587366016227,0.02029945824387832,0.004639635120692149,0.0,0.0,0.0,386992.57461198635,739571.1764678168
2025-01-09 00:00:00,0.008639459843480201,0.01527894501914335,0.003278488098049447,0.0,0.0,0.0,420441.685990547,894586.7626949964
2025-01-10 00:00:00,0.012316585335966683,0.01823165501745861,0.0051988087425869104,0.0,0.0,0.0,402544.28898691706,775460.5795442367
2025-01-11 00:00:00,0.044303841057459006,0.019912433367112292,0.006710107327644435,0.0,0.0,0.0,385559.8075761462,761547.3079493365
2025-01-12 00:00:00,0.03781924891502569,0.03020315171138802,0.0029511210482215983,0.0,0.0,0.0,424111.88023463375,744929.3193552003
2025-01-13 00:00:00,0.0210526859296488,0.020755235189057426,0.0036934302838000387,0.0,0.0,0.0,391131.47701842623,712184.9525668836
2025-01-14 00:00:00,0.026504931520053416,0.014414191377174508,0.0016159128188289256,7.138720705161778e-10,0.0,0.0,441689.3876598961,725311.0544987479
2025-01-15 00:00:00,0.0239999402152499,0.015865210976681872,0.0024567241917761644,8.733178858350271e-10,0.0,0.0,357511.77101672476,717909.1463678173
2025-01-16 00:00:00,0.015404777621448599,0.014000282874455025,0.004184812828679566,1.1714747803381474e-09,0.0,0.0,421475.95214932406,788887.3084064453
2025-01-17 00:00:00,0.04294198838998862,0.011469118714541345,0.010026846773593298,-4.616064937191093e-06,0.0,0.0,414043.58665441273,706280.5844932823
2025-01-18 00:00:00,-0.02454635300318038,0.012765721967864373,0.011581460848972873,-5.2037428571007145e-06,0.0,0.0,404852.6307561506,750910.4251746627
2025-01-19 00:00:00,-0.015488250808830945,0.019718821604342483,0.010044349961743337,-3.0999256190085483e-06,0.0,0.0,378553.8654888603,704170.3416095062
2025-01-20 00:00:00,0.04801378426525881,0.031549275880330824,0.0033875310553658678,0.0,0.0,0.0,408550.9803136452,748743.2363903557
2025-01-21 00:00:00,0.037721245961911135,0.017624984191104472,0.002049760805032379,0.0,0.0,0.0,373539.34592216695,737239.0718699832
2025-01-22 00:00:00,0.01949647470514583,0.02200522018424976,0.0024614716717648076,0.0,0.0,0.0,389451.83496531117,762356.7388741496
2025-01-23 00:00:00,0.020140227056225802,0.01260033009252295,0.005019113753893463,0.0,0.0,0.0,379816.15452489647,739375.7852001591
2025-01-24 00:00:00,0.022004177828353448,0.008947070125803118,0.006540479363255151,0.0,0.0,0.0,426003.62493786943,830003.5845859933
2025-01-25 00:00:00,0.011416299616293736,0.015358090997191718,0.006350207084009801,0.0,0.0,0.0,366744.2052893031,789115.2621999726
2025-01-26 00:00:00,0.026512836139779665,0.021794674197589084,0.004283612200394323,0.0,0.0,0.0,381945.2620898834,711038.7525307785
2025-01-26 03:34:59,0.01895641095583513,0.016171444793066002,0.0052372033123546735,0.0,0.0,0.0,349931.1746269517,736068.338168944
2025-01-27 00:00:00,0.01818501802620494,0.018892079751808982,0.003406833395803018,0.0,0.0,0.0,,
2025-01-28 00:00:00,0.024806937780159043,0.0120615042615395,0.006764585492858546,-4.115237130848662e-06,0.0,0.0,,
2025-01-29 00:00:00,-0.01064016186918469,0.005202478513029359,0.007496135029153558,-5.725871956224405e-06,0.0,0.0,,
2025-01-30 00:00:00,0.04247674021350082,-0.006185339165989623,0.010335940761873875,-6.301825264792621e-06,0.0,0.0,,
2025-01-31 00:00:00,0.025395045909303464,0.012541876849342205,0.00566623741479806,-6.197045176143752e-06,0.0,0.0,,
2025-02-01 00:00:00,0.023898386638657863,0.019617862687506257,0.004931272181859943,-4.926492907407191e-06,0.0,0.0,,
2025-02-02 00:00:00,0.03138297397104475,0.018781225866347475,0.005419330417750024,-3.4330612164713066e-06,0.0,0.0,,
2025-02-03 00:00:00,0.017945118634284198,0.014451931938525465,0.006659463826976388,0.0,0.0,0.0,,
2025-02-04 00:00:00,0.022129204801320232,0.015673973865567493,0.007110700499708497,0.0,0.0,0.0,,
2025-02-05 00:00:00,0.023421003312688246,0.0074311966973931885,0.005809485748401973,0.0,0.0,0.0,,
2025-02-06 00:00:00,0.02530573963779179,0.009903238873020139,0.003449869549013564,0.0,0.0,0.0,,
2025-02-07 00:00:00,0.024992014327942288,-0.00016895364020616416,0.0032727527939318654,0.0,0.0,0.0,,
2025-02-08 00:00:00,0.02253564627238945,0.013680808088356847,0.004282827533693867,0.0,0.0,0.0,,
2025-02-09 00:00:00,0.01420321607661581,0.019487271343790278,0.0037880130077980016,1.0590219283671205e-09,0.0,0.0,,
2025-02-10 00:00:00,0.02278392370800189,0.0244825467709524,0.0047172206529814955,1.3465975961382245e-09,0.0,0.0,,
2025-02-11 00:00:00,0.01534976828133921,0.01616139851911031,0.004224230847298733,8.108400204166414e-10,0.0,0.0,,
