transaction_date,address,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,cum_transferred
2024-11-08,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-09,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-10,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,1.0,1.0,0.0,1.17859820862e-07,1.0,0.0
2024-11-11,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-12,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-14,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-15,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-16,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-17,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-19,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-20,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-21,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-22,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-23,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-24,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-25,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-26,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-27,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,1.0,1.0,0.0,1.43212352e-07,0.0,0.0
2024-11-28,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-14,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-15,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-21,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-28,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-29,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-02,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-04,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-05,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-06,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-07,0x01ef58e98e389ff5fb80a7b00e495b81cb6298d9,0.0,0.0,0.0,0.0,0.0,0.0
