,project_id,name,num_txns,distinct_users,active_days,gas_fees,chains
16,0x867b0364ac86ff4cc61a47ee99a0f96c8b952af8728442a048f7e3ac5892aae9,Gaslite Drop,109588,567,171,5.537227634550794,['BASE']
17,0xda59222ef8b1cd429ad08e9d1ca90f38988834e74cf3439a780428b85e4788bd,Fit Club,96275,5272,179,5.3895659551781305,['BASE']
18,0xc8ce0bfc7cd141c57a816cce213471208a1f6136c7aed5282c2c41b434006518,Bedrock on Optimism Superchain,230206,64890,181,143.15641668241602,['BOB' 'MODE' 'OPTIMISM']
19,0x259b729af86ba38c0c84be9b739dfbca109a6df985371d8cabd43116d18d7a1a,Flaunch,226824,17054,29,775.5622862287602,['BASE']
20,0xf1358b33be174954b454aebca311fc83753dc1d8c743e25c829091ccd69fedd0,Tiny Based Frogs,466,205,125,0.005638553332401582,['BASE']
21,0x34521bed3b3eb4c08223fb87b6fcc64718d994bc3312c13522a67b90fbfd1df6,Vexy Marketplace,535,81,38,0.0015771100863999406,['BASE' 'OPTIMISM']
22,0x156641d6720964c32e4491c0deaf83a424ec3af5e7df8cc0c93a794e5205a7e0,Harvest.art,149,74,39,0.0015179968969459415,['BASE' 'OPTIMISM']
23,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,JOOCE,9442,2411,45,6.834963394841566,['BASE']
24,0x7fd813000c03bd11fdf3ded76a3b46db355218c72947acea7f14871a5b0a9258,Satoshi's Secret,7,4,7,0.000123613022211615,['INK' 'BASE']
25,0x4775f0b321dfa33f32ca86c677c1516d24d4803f6f6ac12e6e0c2dd0d98ac80a,CREDITONCHAIN,6032,6019,122,0.18161103131107043,['MINT']
26,0xb6a587b5b85b1c70847442e3b4a84cecfb55aedd286628a85fbb12770ceb7018,Travenesia,34,25,29,0.000106772145516214,['OPTIMISM' 'INK' 'MODE' 'BASE']
27,0x5614d129eba060ce7d224e8e8f9f29aeddfdb572b0dd45edc81f18f5307bc01a,Send,494620,2801,179,74.87979800389293,['BASE']
28,0xdc8c675a16e135a3518852b240cde44e9105622473623bf86725a9abb8d18847,Get Mint,36963,11826,181,0.2309679487775652,['ZORA' 'BASE' 'OPTIMISM']
29,0xfa43f3b12992a9d3d7811ac876c9baa5a81bf9775abfc605e720ec0a90f67786,Metopia,594,402,69,0.094129047534176,['BASE']
30,0xe5c133e05956a3939b9a78f4ad5d0a897a027da60a7d5e1b6276a2266211f69f,BMX,263478,30329,179,133.05345246708433,['BASE']
31,0xc938557155993da8f33857e52d7deb04421d1bb341fc24216563aae64fe32d36,BSX,411888,10048,179,1616.085411256656,['BASE']
32,0x82edc3ac2a03da21c5a6033159ba8e97aab2f61dc5d1d9813929fea6d6c35362,Superform,151780,22766,181,2.186708166679004,['OPTIMISM']
33,0x44ca2c89a912ec7e3f2a38aaecde63044fcaa3024839eb628081a3bcba9c0490,DackieVerse,5498,2317,176,0.133481268549598,['OPTIMISM' 'BASE']
34,0xe8833ceee8beb2b3fb0f7f2dcef576f6f9cf20e35d8e53324d71b0ed47b01982,SOCKET protocol,1956941,427223,181,30.7455094968089,['LYRA' 'INK' 'BASE' 'OPTIMISM' 'MODE' 'UNICHAIN']
35,0x1d3ec77661554ddaeab18519930b218ba5185016a0e770ce4664a831a1eef7f4,Larry,73798,9188,88,19.608683413180845,['BASE']
36,0x512f97f1de28ad530f752d53bf4f56ed16d34a3121f0512cd5a0485c2074b312,Extra Finance,776519,62278,181,114.96976052020835,['BASE' 'OPTIMISM']
37,0xc18c18bdc097d4c9158f37be7cac00b77b6abccbde70123954c31d07e1631d3d,Jamit,494,15,47,0.0016550351419438232,['LISK' 'BASE' 'SONEIUM']
38,0x2e0e80846b4d52b126f3c9a20a01876bbcb80de67befe916870c5d8736af6c2a,Builder Score,85206,28089,178,596.9865574877008,['BASE']
39,0xda8c593717693ef30f5c62fc2689709784324cfb9b5fe92c9db3a47f596791e5,Morpho ,1179276,87877,180,238.58986319161093,['OPTIMISM' 'WORLDCHAIN' 'BASE' 'INK']
40,0xeecfa614f020c2ea4c2eb431246befedf35ddc6c52cfaa83d0c4caf2f580f9f4,doginme memecoin,271316,31475,179,50.45693736313451,['BASE']
41,0x40cda7edf27894d647d9433ded29290966f5c258dade2c3ea36427fccf0ef3c9,Veil Cash,91781,9688,55,22.156183868064346,['BASE']
42,0x2cb7fb23e5d066f65a80a09b2eab34d76bbac06de1af16c31dcf2e54119639c3,Smellcheckmate,1,1,1,0.01375001243,['OPTIMISM']
43,0xb60780abaff82da08ddb98703d6792d806f03f190f6dcd7d0b8e7346533bd4eb,Web3bridge,2576,140,62,0.012136820891347457,['BASE']
44,0xb41e32621e56fbe7d89052f3c852ff70c6bfe21ba5a91910ef2fd548eb6e4e8a,Mintify,1001,449,155,0.08340212609794244,['BASE']
45,0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965,World Billboard,11554,26,27,0.00445291743384141,['WORLDCHAIN']
46,0x70ba3cb2e433f1cd9ace8aea84c46d167ba5db12293cd108eaca068d06be3a71,Gains Network (gTrade),756532,5332,157,5433.6438365646,['BASE']
47,0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,Layer3,7159493,376616,181,37.77254554809475,['INK' 'MODE' 'BOB' 'LISK' 'OPTIMISM' 'ZORA' 'BASE' 'SONEIUM']
48,0xe6371e0b190ff5db00617519599cbbafe719db0386e42a0af106b8c7f9161b63,NERZO,35908,16621,175,0.06831901941706092,['OPTIMISM' 'MINT' 'ZORA' 'UNICHAIN' 'MODE' 'BASE']
49,0x4eaa0df4cfbda85126db57a231598d33c283b8aacf3a441539877ce7e17be22a,daos.world,508608,81625,70,127.26773676615929,['BASE']
50,0xb26d9315cec30e60b52efd523c25a260c41d573458b246e60cf2de76eefd15a4,MintSwap Finance,738348,16668,181,34.039656177740234,['MINT']
51,0x808b31862cec6dccf3894bb0e76ce4ca298e4c2820e2ccbf4816da740463b220,Fractal Visions,3907,567,163,0.13482322017062418,['MODE' 'SHAPE' 'BASE' 'OPTIMISM']
52,0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,The Button,56491,22,32,0.00712185435170928,['WORLDCHAIN']
53,0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a,Party.app + Party Protocol,328711,50388,181,20.525978500443497,['BASE' 'ZORA']
54,0xc42d914c33ae90e388d0129dfcb43b0dcfe66272876b636830b9556d492f1a45,Mugen Craft,6,5,5,0.00017614035675743897,['BASE']
55,0x7262ed9c020b3b41ac7ba405aab4ff37575f8b6f975ebed2e65554a08419f8f4,Sablier,80047,72532,178,0.2353135630365621,['BASE' 'MODE' 'OPTIMISM']
56,0xfe8e35b3487bd0e0457b9431b12b73403ca1f5c9c19dd1db81a2317c97c1e1a2,Stoke Fire,1719798,9073,153,32.43267033277201,['BASE']
57,0x9c691ba3012549259099205cc1a7ca4d09d9b7a24a1b7b821b52c7bf1c9b89f4,Origin Protocol,161641,19696,179,79.06910477592095,['BASE']
58,0xd7a8e115b2b3772d7d5656d7798e349dcdedf2463302c78528c9e9686ab4efe3,OmniHub,24608,11481,181,0.48555558744440697,"['LISK' 'BASE' 'SHAPE' 'ZORA' 'INK' 'SONEIUM' 'MODE' 'BOB' 'MINT'
 'OPTIMISM']"
59,0x7eb6ba7a1057659d04ec414446c1b32509bf57704958139266c7120903446ad6,Pinto Protocol,186260,9191,100,168.19398236008564,['BASE']
60,0x17192aa9ad034d44d99abdcea664c21532e69f865eb7824d10db09e94e7418da,HAMsters,325,71,79,0.015877695257374442,['BASE']
61,0xb620f012eb197e5661f65c1a5aee6a4bbb43629f0056879ae4dc66adf8383ae3,ORB,2109926,1565,117,3.116371894804411,['WORLDCHAIN']
62,0x9e50828e261179c6d1a5c107c7c2c16907b4b529fef416f64af781c5b2ff29d1,Amazing Hunt,1381,4,120,0.0008752188695998178,['OPTIMISM']
63,0x182f5a5c04ccdc4739ee9f362af72d7a0f55d6b410cc9dc2b52dc7f99f06f3f9,far.quest - Farcaster Super App,15500,7154,181,0.04512218151469965,['OPTIMISM' 'BASE']
64,0xe95adf2385dce0a2d8117a410d0a9adcc40710da9cd6d5abdfcb66454a80e59b,tinyass unicorns,1246,576,107,0.02497371693311848,['INK' 'BASE']
65,0x8bfdc42f26bf691d378d2073ae509c46b85c0eed8db8abc6987b6725dd0d056a,Superfluid ,30,6,10,8.975321425850001e-06,['OPTIMISM']
66,0x7539f43dc91f9c406c83a06339708e4033cdbf630916c6dfb9de2b5ef811affd,Seamless Protocol,676935,81491,179,410.2368359660858,['BASE']
67,0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,NFTs2Me,238290,55378,181,4.9592205272543195,"['LISK' 'MODE' 'OPTIMISM' 'WORLDCHAIN' 'ZORA' 'INK' 'SWELL' 'BASE'
 'SONEIUM' 'SHAPE' 'FRAX']"
68,0x1f60db63651f74e2fc8b3ff900d05142552a763c31caf3a8c8e62b0953f02bf2,SuperVol,93609,28824,48,25.46259206674722,['SONEIUM']
69,0xca3f26e1c876e821d2384a5cb699c6be494f9810301c2e2be49c232656262642,BaseSwap ,12202482,842647,179,869.1114344381214,['BASE']
70,0xe11a4f107e474ae204a45e4f674f6d422f2230c9675f9ebfba1eb2af217c2d1b,Eat The Pie,10899,22,67,0.0014355826805084535,['WORLDCHAIN']
71,0x24937e547db8ac83965a3d781ef7fe2861f9bbf79828cbc60fcc0598213c5b0a,Echow,3599,624,58,0.19873096941244356,['BASE']
72,0xdc28e29764ca79368f426f106458f2c427392e32d088b04f4c372ab51b25d2cf,Meson Finance,322748,15802,181,3.408853833360617,['OPTIMISM' 'BOB' 'LISK' 'MODE' 'BASE']
73,0xa1f96576ad998e804140caccd478bae81b8b1059a107166df87b59fbf42c9e4a,OnChainGM,49981,9429,29,2.234503787937455,"['SONEIUM' 'WORLDCHAIN' 'UNICHAIN' 'POLYNOMIAL' 'SWELL' 'LISK' 'MINT'
 'OPTIMISM' 'BOB' 'BASE' 'MODE' 'INK' 'METAL' 'RACE' 'ZORA' 'SHAPE']"
74,0x098fca4a62159ddfc2c45dc2931a727d56f039b8f68e31222b927aaf2ce75b9e,pods.media,309322,33718,181,45.11928425661922,['BASE' 'OPTIMISM' 'ZORA']
75,0x0e5d90c5b5b75851d02f8286e78ed3b7af85d6920ca92a0f73cdc268fff185c0,Moshicam,134425,27651,179,0.8746473226191663,['BASE']
76,0x780cf3d5aa4e3c94b8a4157f4b06a3f92ebcc20813585e20e3fe0271bf76b7a9,Virtuals Protocol,20926512,787209,179,6638.39935993502,['BASE']
77,0x5b054742b09f8ce4092a15700ef9781520a6ff2928ba5ee09c78ad4dd8817b85,Kiwi News,741,460,160,0.00047963225393066097,['OPTIMISM']
78,0x959c370aa6c127bdd45ba3fcf97242457ac09f0e3e12457b01f345bd10843c1c,ArtGridz,32,6,15,0.024410305185763512,['BASE']
79,0xc3a50c1784f3ac4fc8ae72d07cf0bfcf933e3d23ffb5a3ab46263182a098e617,remx.xyz,13957,191,159,0.13492127939851792,['BASE']
80,0xcbfdcf8f724d73504d1518d5ecd7d7256b12d37e68cd84569b383bfb6e2eeea4,Dmail Network,742994,104046,181,1.5972011361549012,['BASE' 'SONEIUM' 'OPTIMISM' 'LISK']
81,0xe13ef8130233ba5feca029110f3abf30cb33f7efe2d915ba7e536200b67fe0bf,Glo Dollar,30240,3263,181,0.47302737196197725,['OPTIMISM' 'BASE']
82,0xc6203aeab9c0b7346ca9bcb36a2db50c7823908fd66ad61913a53ad6dbc77192,ZKP2P,2720,233,87,0.03158069207744708,['BASE']
83,0x0b8acaf73a25ba1f64bf829f9678beb8b7edf825353ebea38085590d78d74d5d,Tokiemon,691801,49657,167,13.079788975009246,['BASE']
84,0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a,Create2Deployer,36387,13391,181,0.5133230449264057,['ZORA' 'OPTIMISM']
85,0x4d71401a0dbd9b3dd890fbc70baaf872d16db80af149e20f7ef1805fc94f6df6,Router Protocol,239040,61799,181,1.666828820214638,['MODE' 'OPTIMISM' 'BASE']
86,0xefaeef1446de875ab6e50d31c8dbe776f99d884cb8cb68d50b1384067e4aeb6b,Synapse Protocol,739051,56549,181,1293.7577309800636,['UNICHAIN' 'BASE' 'OPTIMISM']
87,0xc0901c8f9503f0bf91a1cca0c6c90e55af8719cc2237fb4a0bf0770b307cbd11,Basepaint,120252,4581,179,1.533250943434352,['BASE']
88,0xd774790974f07c7c5130903d47ae885f0f3415f0c8ee1bee9c4b17ed2faaafaa,create.party.app,25170,6963,177,0.390485764333224,['BASE']
89,0x70624cd9a8be4ead96e5097025eb645b9848e2643e5025a4006dee2cff1a4138,WAGMI,3635032,2692451,179,116.01850657748318,['BASE']
90,0x260127629089be48b8b1ee07c8962451a7f54374163217c7e72188d1ffc8749f,BakerFi,854,218,172,0.2698879310576394,['BASE']
91,0xaa1b878800206da24ee7297fb202ef98a6af0fb3ec298a65ba6b675cb4f4144b,Stepan's project,5770,9,170,1.3707981012633135,['OPTIMISM']
92,0x533b2f5a5496206f22fc2fa7bf4343db0318c1b2598f9dd2098eacb42a8bae67,Chimpers,11382,1255,164,0.14216658326440992,['BASE']
93,0x3d009f8f7c1e8a3bcbc81ca8ed60d2e86b956dd0fa68c4595f851be37052a2b5,Guild.xyz,204980,127609,180,1.7936590286929142,['BASE' 'OPTIMISM']
94,0x3526b9c6fdc34076d7d2c31893b94e760f4d5a010387b6b76b45f8b5577ceb98,Gyroscope,585351,154860,181,85.97820644197533,['BASE' 'OPTIMISM']
95,0xdafc4d2a060c7d08913ceb05b19c4fe7fb6d93a7f5f1142642be939be16bf6e9,DNA Token,3082060,324,103,1.0564505887519215,['WORLDCHAIN']
96,0x740297a85de756f69945e2cfd9d439598cdb06a70e409e91664c701f5c0af34c,TOCD Studio,4061,1850,179,0.06502628073756918,['BASE']
97,0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd,Velodrome Finance,10997067,186863,181,520.061968259404,['MODE' 'OPTIMISM']
98,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,Hop Protocol,212707,114428,181,24.901427554152527,['OPTIMISM' 'BASE']
99,0x7974baaeef5e3af2e165a0911471ccddcb47d8ca74438558a89abb515aa64275,Krystal,223252,4302,181,6.902781786653227,['BASE' 'OPTIMISM']
100,0x18e7582de42dd9a7fd2cb69fb6566b8bcb3e86b936b229b0c5af78fa1de791a4,DackieSwap,173623,17601,181,15.503256594834479,['OPTIMISM' 'MODE' 'BASE']
101,0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,Exa App,22670,134,128,0.7381089079409848,['OPTIMISM']
102,0x0674e95c746371103249c2c987d64515a4ed5c19dc3fd6a7338f7716ab8afeb4,SnakyCat,1169,68,61,0.0010784990697417522,['BASE']
103,0x76a797e0221710bcbaa35e3bda042e6f62d11af7796ea90dca306114538b527c,Stepan's demo project,5770,10,170,1.3682362331580236,['OPTIMISM']
104,0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5,Ethereum Attestation Service (EAS),117569,22898,181,0.32429006015951356,['OPTIMISM']
105,0xdf92f936b0ddd6c5a944d3e2be594168ea108b0909e510b955333c5ef0b40242,ethOS - The Ethereum Phone,7398,2330,134,4.6725117359653705,['BASE']
106,0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745,Stargate Finance,1510778,188968,181,77.25319312044827,['SONEIUM' 'OPTIMISM' 'INK' 'BASE']
107,0xf4e56e0c6654d6ef621191708f27ee20242462f541d3e79dc5512e1a10d90736,Eggs Vault,8111768,28,110,0.9259998339127716,['WORLDCHAIN']
108,0xd765664dd27255f1ba341fbb3375439a57fb6a92313df2f7af7856233f415ed7,Linkdrop,107207,11082,180,0.6231987332401144,['BASE' 'OPTIMISM']
109,0x79159d9bd4981ce68651fb4d585fd5827215309e503f46209adb0ec438f71b30,Slice,7601,995,179,3.2913194309222407,['BASE']
110,0xb9b7f1175044c211555b5589ee389263d2e455f99c1505e6b121cf6e3f5caaff,Based Onchain Dinos,777,315,134,0.017724712772288355,['BASE']
111,0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e,Morkie,52286,41614,173,0.06503587757415932,['UNICHAIN' 'BASE' 'OPTIMISM' 'ZORA' 'MODE']
112,0xf24315614063278ba3543e1717791132a9afa79b0e65baa01a85bcccbdfa215f,deBridge,425064,66185,181,45.923735046037926,['OPTIMISM' 'BASE']
113,0xf8e1a0a465eb42239f0c15651c658cd25e922880a3b5714949804034c57ace41,Womex,46111,12358,181,0.3153530463618862,['OPTIMISM' 'ZORA' 'BASE']
114,0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c,Multicaller,758605,62511,181,2.396868385743463,['OPTIMISM' 'ZORA' 'BASE']
115,0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806,LI.FI,5179236,714145,181,130.42431635068775,['MODE' 'INK' 'SONEIUM' 'OPTIMISM' 'BASE' 'LISK' 'WORLDCHAIN' 'UNICHAIN']
116,0xdd5998cc29bcd164fe277beb1e64f1fb28390886bc736a218fca0369537c719f,Records.xyz,65,9,12,0.0006727956542820982,['BASE' 'OPTIMISM']
117,0x913ca97cfc8b587734059e4df9cc6de28ef590727e13e1b30ae9a57bea881731,April Token,2194,87,150,0.0021685191112377562,['OPTIMISM' 'BASE']
118,0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a,SuperSwap,29316,13865,52,0.8611571311645225,['INK']
119,0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5,rhinofi,202791,54087,181,0.8116238608746902,['MODE' 'BASE' 'OPTIMISM']
120,0xff1edf67227651293a9cff4dce3577c6ca52bf8c7c6f5f133f07b05255379b27,Kelp,195413,26210,181,51.38324386044434,['BASE' 'MODE' 'OPTIMISM']
121,0x96767e87a27cdb9798f40c3a6fd78e70da611afe53a5e45cbaafc50cae4ad0e7,Sonus Exchange,269614,37621,48,14.369085443260133,['SONEIUM']
122,0x92f33d0611c514cafbf54780ec7925a6080a37a192683444c30116cb099d95e7,PinSave,1,1,1,1.84525858296e-07,['OPTIMISM']
123,0x40ee6048c99aefd288f6133db207849d0951fe6b62afa1cca0db5a4ad7f558de,ORO,19360113,1111,117,6.523465401854146,['WORLDCHAIN']
124,0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a202f82901c826794fdbc9e,Sake,21,1,5,1.3196103328112e-05,['SONEIUM']
125,0x46d819ee72e9b51fb0175286e6ade010776b39cdb56aee88bc9f39501050eb92,Team Finance,6042,1704,179,0.06890201670290197,['BASE']
126,0xd4f0252e6ac2408099cd40d213fb6f42e8fa129b446d6e8da55e673598ef14c0,Moonwell,1956252,148959,179,5036.031695287753,['BASE']
127,0x72723e07fe409557489a6643b43d9493a94c10ba68230b0527f01834cb6a550f,Across Protocol,4416286,706503,181,93.22228333042287,['BASE' 'OPTIMISM' 'MODE']
128,0x5316b19c17eba417d70b924baa6a1c467b14069968424d14fcf1409f2a308873,Bored Town,9,8,3,1.82485867415e-06,['MODE']
129,0x6435c8574014275b1d554a3ab9dd85f775fa3563258ce855d6aeb07e7918f6e5,Hypersub,619,332,154,0.007561629830698504,['BASE']
130,0x8997fa34367532a9072ca36c424498162980303a8d36fc49d58c5ac7daac9311,VRNouns,150,90,68,0.005511126812591275,['BASE']
131,0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e,UNO,4855015,30,115,0.7463521669085081,['WORLDCHAIN']
132,0xbcb5c437d5347be21add3972512679054416805274f80e85ab8053ae79340a69,Ionic Protocol,128688,22995,179,18.967920647078707,['BASE' 'MODE']
133,0xf9513b5bfca3be3513450bd56b48ae485ce157aa56c1d8b2e06a68bce0b8d084,LeverageX by Javsphere,44424,1138,98,154.9387248534943,['BASE']
134,0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463,SwapMode,1128052,17411,179,4.3614777401533305,['MODE']
135,0x0ee3defac0e2a31b995bc073ac02a2140aaf01679e141eb8d1d80409f75f90ea,Mint Club,442642,81880,181,72.42064430488503,['OPTIMISM' 'BASE' 'ZORA']
136,0xe20f59eb1c8f9cb72e07b8d0f067bac997614fd6db06d8c031c5c9235f760dcc,L2Pass,15273,5533,181,0.03577438283308222,['ZORA' 'BASE' 'OPTIMISM']
137,0xdba6f6be6f7cddd6b7f291292ab4179ad4dbe92fc8a85612f76dc67fc480a8a9,LasMeta,53370,51521,22,1.3267593338253987,['SONEIUM']
138,0x24ff0fb2933e55b169a80d9bd35a00a7011795387717b27445ccdc0f8660d740,OpenOcean,1707852,363698,181,77.53722682405649,['BASE' 'MODE' 'OPTIMISM']
139,0x07bbe4af3099fbf9f18fb4ac7078ee836c5d0d3cc2c29f192dd366455671e2a5,Guac (Farcaster),737,449,157,0.020755816045199837,['BASE']
140,0xfd9f98de666c5b0a5ce96d4a4b8d4ceee9f8c2156734d57bf6c23d0cff183e90,Kim Exchange,1019901,14690,179,6.871438161800783,['OPTIMISM' 'MODE' 'BASE']
141,0x6fc25d7c763441933c53333f0f9105b37cc74d88f21ef61b3b7eaf94cba45bfb,Amped Finance,1519,13,8,0.04487128433341506,['BASE']
142,0x991062ec81edb818a542e45d7c142cc62bc06e68b582273bd2ae1b037c2d6791,Titan Layer,44,5,5,0.0012577680867438025,['BASE' 'OPTIMISM']
143,0xd35cc78b456bf11d4acc96d2c227b29fa4115ad9d93ae211a31974a408ed8303,Diffuse Data Feeds,7,1,1,6.099776615230001e-07,['OPTIMISM']
144,0xa6e21a58b178cdfd073df12288b8edf761b595c2938b81c64e40c944a1403432,Spectra Finance,613,180,105,0.008521115563134589,['OPTIMISM']
145,0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234666312d495326636f77a,Sushiswap,8531827,690852,181,529.5808401838068,['BASE' 'OPTIMISM']
146,0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c,Golden Otter,39237,26,16,0.007435525517917261,['WORLDCHAIN']
147,0x2c41bf7b4d36a344881581e20ecb2929d38c3415fffa4bf65f81ae049dfb2e72,PUF,871240,127,54,0.7072350450154703,['WORLDCHAIN']
148,0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash / $fxh,17971,3276,179,0.7174591399782269,['BASE']
149,0x8f4ac538c2ad2092565a751354d1f11edf4eb3c1ab435de677d2545249f2b744,Fabrii2K,159,70,30,0.0011709419741457135,['BASE' 'ZORA']
150,0xee345ddf96e54920ab4b32bf055b6324ca49dcce0063787137557de0a3b20d35,F1337,143,84,36,9.3703231827451e-05,['BASE']
151,0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,Collectr,402,114,125,0.0049090156488450715,['BASE']
152,0x4b987d79912367ada6c3fa1bf6ad1daa6d164078f8c5efc8db2128b9231087a9,Sturdy,7260,2663,179,0.3566034647074177,['MODE']
153,0x5be59dc0909b4da309af49cd207bfd84aa172475abefdaa3bc8442625b723ec3,TAIKAI,5410,117,117,0.046075146498681996,['BASE']
154,0x4288aacdda65af69c03b2c9b9d057e2b93ed1b7671e481b03c6a7b33349d2365,Aerodrome Finance,294932380,1405718,179,436765.12597349036,['BASE']
155,0x558ad0914eaf21a4965b2e4b7fef4cd66ef9d5bb861c5c42f4795a9e4614df71,Chonks,140464,12783,84,1591.1220979813934,['BASE']
156,0xf9ebb0464e7162627ab3de5fe03a21c879e932233e1453f2139c2126eb93f72e,Air3,21453,5975,180,0.060305895436657514,['MODE' 'ZORA' 'BASE' 'FRAX' 'OPTIMISM']
157,0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d,WOOFi,2157614,124302,181,290.0627708148115,['OPTIMISM' 'BASE']
158,0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373,RubyScore,363207,28148,181,0.29123546291133307,['BASE' 'OPTIMISM' 'ZORA']
159,0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409,SwapBased,1436226,150043,179,316.54324756022856,['BASE']
160,0x8efcf1b6e879bb6ec89d5982b8da840757053731b8972c4a07a6ce9b6ffcfc89,Bogdan,17119,4028,181,5.772803827445457,['BOB']
161,0xf53963670e53dd0b7717dcee2cc92b370893944b742ac438a7d0da563d9209bd,InfoFinance,169,1,44,0.3154002133510634,['WORLDCHAIN']
162,0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3,CreateX,705353,51574,181,10.651939616279044,"['OPTIMISM' 'SHAPE' 'METAL' 'MODE' 'LISK' 'ZORA' 'BOB' 'BASE' 'WORLDCHAIN'
 'FRAX']"
