project_id,name,num_contract,valid_oso_link,valid_defillama_link,num_txns,distinct_users,active_days,gas_fees,chains,is_eligible,retrolist_url
0xd765664dd27255f1ba341fbb3375439a57fb6a92313df2f7af7856233f415ed7,Linkdrop,483,False,False,107207.0,11082.0,180.0,0.6231987332401144,['BASE' 'OPTIMISM'],True,https://s7-onchain.retrolist.app/project/0xd765664dd27255f1ba341fbb3375439a57fb6a92313df2f7af7856233f415ed7
0xda59222ef8b1cd429ad08e9d1ca90f38988834e74cf3439a780428b85e4788bd,Fit Club,47,False,False,96275.0,5272.0,179.0,5.3895659551781305,['BASE'],True,https://s7-onchain.retrolist.app/project/0xda59222ef8b1cd429ad08e9d1ca90f38988834e74cf3439a780428b85e4788bd
0x1f60db63651f74e2fc8b3ff900d05142552a763c31caf3a8c8e62b0953f02bf2,SuperVol,3,False,False,93609.0,28824.0,48.0,25.46259206674722,['SONEIUM'],True,https://s7-onchain.retrolist.app/project/0x1f60db63651f74e2fc8b3ff900d05142552a763c31caf3a8c8e62b0953f02bf2
0x40cda7edf27894d647d9433ded29290966f5c258dade2c3ea36427fccf0ef3c9,Veil Cash,34,False,False,91781.0,9688.0,55.0,22.156183868064343,['BASE'],True,https://s7-onchain.retrolist.app/project/0x40cda7edf27894d647d9433ded29290966f5c258dade2c3ea36427fccf0ef3c9
0x2e0e80846b4d52b126f3c9a20a01876bbcb80de67befe916870c5d8736af6c2a,Builder Score,5,False,False,85206.0,28089.0,178.0,596.9865574877008,['BASE'],True,https://s7-onchain.retrolist.app/project/0x2e0e80846b4d52b126f3c9a20a01876bbcb80de67befe916870c5d8736af6c2a
0x7262ed9c020b3b41ac7ba405aab4ff37575f8b6f975ebed2e65554a08419f8f4,Sablier,114,False,False,80047.0,72532.0,178.0,0.2353135630365621,['BASE' 'MODE' 'OPTIMISM'],True,https://s7-onchain.retrolist.app/project/0x7262ed9c020b3b41ac7ba405aab4ff37575f8b6f975ebed2e65554a08419f8f4
0x800707befd6c94e7cea794200a6fee1155e54ca94bc10ee85d15c3f23845b10c,Ethereum Follow Protocol,6,False,False,79378.0,27551.0,156.0,1.0884384611021425,['OPTIMISM' 'BASE'],True,https://s7-onchain.retrolist.app/project/0x800707befd6c94e7cea794200a6fee1155e54ca94bc10ee85d15c3f23845b10c
0x1d3ec77661554ddaeab18519930b218ba5185016a0e770ce4664a831a1eef7f4,Larry,826,False,False,73798.0,9188.0,88.0,19.608683413180845,['BASE'],True,https://s7-onchain.retrolist.app/project/0x1d3ec77661554ddaeab18519930b218ba5185016a0e770ce4664a831a1eef7f4
0xdba6f6be6f7cddd6b7f291292ab4179ad4dbe92fc8a85612f76dc67fc480a8a9,LasMeta,2,False,False,53370.0,51521.0,22.0,1.326759333825399,['SONEIUM'],True,https://s7-onchain.retrolist.app/project/0xdba6f6be6f7cddd6b7f291292ab4179ad4dbe92fc8a85612f76dc67fc480a8a9
0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e,Morkie,18,False,False,52286.0,41614.0,173.0,0.0650358775741593,['UNICHAIN' 'BASE' 'OPTIMISM' 'ZORA' 'MODE'],True,https://s7-onchain.retrolist.app/project/0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e
0xa1f96576ad998e804140caccd478bae81b8b1059a107166df87b59fbf42c9e4a,OnChainGM,44,False,False,49981.0,9429.0,29.0,2.234503787937455,"['SONEIUM' 'WORLDCHAIN' 'UNICHAIN' 'POLYNOMIAL' 'SWELL' 'LISK' 'MINT'
 'OPTIMISM' 'BOB' 'BASE' 'MODE' 'INK' 'METAL' 'RACE' 'ZORA' 'SHAPE']",True,https://s7-onchain.retrolist.app/project/0xa1f96576ad998e804140caccd478bae81b8b1059a107166df87b59fbf42c9e4a
0xf8e1a0a465eb42239f0c15651c658cd25e922880a3b5714949804034c57ace41,Womex,5,False,False,46111.0,12358.0,181.0,0.3153530463618862,['OPTIMISM' 'ZORA' 'BASE'],True,https://s7-onchain.retrolist.app/project/0xf8e1a0a465eb42239f0c15651c658cd25e922880a3b5714949804034c57ace41
0xf9513b5bfca3be3513450bd56b48ae485ce157aa56c1d8b2e06a68bce0b8d084,LeverageX by Javsphere,366,False,True,44424.0,1138.0,98.0,154.9387248534943,['BASE'],True,https://s7-onchain.retrolist.app/project/0xf9513b5bfca3be3513450bd56b48ae485ce157aa56c1d8b2e06a68bce0b8d084
0xf87906563da69538c969ba438f127ce5f2196e76c84c9026ab6dafc4280b6be3,PHI,332,False,False,39507.0,9478.0,179.0,11.2053850780755,['BASE' 'OPTIMISM'],True,https://s7-onchain.retrolist.app/project/0xf87906563da69538c969ba438f127ce5f2196e76c84c9026ab6dafc4280b6be3
0xdc8c675a16e135a3518852b240cde44e9105622473623bf86725a9abb8d18847,Get Mint,5,False,False,36963.0,11826.0,181.0,0.2309679487775652,['ZORA' 'BASE' 'OPTIMISM'],True,https://s7-onchain.retrolist.app/project/0xdc8c675a16e135a3518852b240cde44e9105622473623bf86725a9abb8d18847
0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a,Create2Deployer,2,True,False,36387.0,13391.0,181.0,0.5133230449264057,['ZORA' 'OPTIMISM'],True,https://s7-onchain.retrolist.app/project/0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a
0xe6371e0b190ff5db00617519599cbbafe719db0386e42a0af106b8c7f9161b63,NERZO,16,False,False,35908.0,16621.0,175.0,0.0683190194170609,['OPTIMISM' 'MINT' 'ZORA' 'UNICHAIN' 'MODE' 'BASE'],True,https://s7-onchain.retrolist.app/project/0xe6371e0b190ff5db00617519599cbbafe719db0386e42a0af106b8c7f9161b63
0xe13ef8130233ba5feca029110f3abf30cb33f7efe2d915ba7e536200b67fe0bf,Glo Dollar,2,False,False,30240.0,3263.0,181.0,0.4730273719619772,['OPTIMISM' 'BASE'],True,https://s7-onchain.retrolist.app/project/0xe13ef8130233ba5feca029110f3abf30cb33f7efe2d915ba7e536200b67fe0bf
0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a,SuperSwap,1,False,False,29316.0,13865.0,52.0,0.8611571311645225,['INK'],True,https://s7-onchain.retrolist.app/project/0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a
0xd774790974f07c7c5130903d47ae885f0f3415f0c8ee1bee9c4b17ed2faaafaa,create.party.app,605,False,False,25170.0,6963.0,177.0,0.390485764333224,['BASE'],True,https://s7-onchain.retrolist.app/project/0xd774790974f07c7c5130903d47ae885f0f3415f0c8ee1bee9c4b17ed2faaafaa
0xd7a8e115b2b3772d7d5656d7798e349dcdedf2463302c78528c9e9686ab4efe3,OmniHub,2817,False,False,24608.0,11481.0,181.0,0.4855555874444069,"['LISK' 'BASE' 'SHAPE' 'ZORA' 'INK' 'SONEIUM' 'MODE' 'BOB' 'MINT'
 'OPTIMISM']",True,https://s7-onchain.retrolist.app/project/0xd7a8e115b2b3772d7d5656d7798e349dcdedf2463302c78528c9e9686ab4efe3
0xf9ebb0464e7162627ab3de5fe03a21c879e932233e1453f2139c2126eb93f72e,Air3,24,False,False,21453.0,5975.0,180.0,0.0603058954366575,['MODE' 'ZORA' 'BASE' 'FRAX' 'OPTIMISM'],True,https://s7-onchain.retrolist.app/project/0xf9ebb0464e7162627ab3de5fe03a21c879e932233e1453f2139c2126eb93f72e
0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4,fxhash / $fxh,15,False,False,17971.0,3276.0,179.0,0.7174591399782269,['BASE'],True,https://s7-onchain.retrolist.app/project/0xa2a580dae44336df1cbcb7a5303880f393068fb96116e10e180e10f5745dccd4
0x8efcf1b6e879bb6ec89d5982b8da840757053731b8972c4a07a6ce9b6ffcfc89,Bogdan,88,False,False,17119.0,4028.0,181.0,5.772803827445457,['BOB'],True,https://s7-onchain.retrolist.app/project/0x8efcf1b6e879bb6ec89d5982b8da840757053731b8972c4a07a6ce9b6ffcfc89
0x182f5a5c04ccdc4739ee9f362af72d7a0f55d6b410cc9dc2b52dc7f99f06f3f9,far.quest - Farcaster Super App,5,False,False,15500.0,7154.0,181.0,0.0451221815146996,['OPTIMISM' 'BASE'],True,https://s7-onchain.retrolist.app/project/0x182f5a5c04ccdc4739ee9f362af72d7a0f55d6b410cc9dc2b52dc7f99f06f3f9
0xe20f59eb1c8f9cb72e07b8d0f067bac997614fd6db06d8c031c5c9235f760dcc,L2Pass,9,False,False,15273.0,5533.0,181.0,0.0357743828330822,['ZORA' 'BASE' 'OPTIMISM'],True,https://s7-onchain.retrolist.app/project/0xe20f59eb1c8f9cb72e07b8d0f067bac997614fd6db06d8c031c5c9235f760dcc
0x533b2f5a5496206f22fc2fa7bf4343db0318c1b2598f9dd2098eacb42a8bae67,Chimpers,10,False,False,11382.0,1255.0,164.0,0.1421665832644099,['BASE'],True,https://s7-onchain.retrolist.app/project/0x533b2f5a5496206f22fc2fa7bf4343db0318c1b2598f9dd2098eacb42a8bae67
0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,JOOCE,101,False,False,9442.0,2411.0,45.0,6.834963394841566,['BASE'],True,https://s7-onchain.retrolist.app/project/0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786
0xae3efd865f9584671ede5e94c83190b0aea5ac5d77eb0179ba849bcaae314546,Base Logos,1,False,False,9314.0,8067.0,83.0,0.1750006730430702,['BASE'],True,https://s7-onchain.retrolist.app/project/0xae3efd865f9584671ede5e94c83190b0aea5ac5d77eb0179ba849bcaae314546
0x79159d9bd4981ce68651fb4d585fd5827215309e503f46209adb0ec438f71b30,Slice,32,False,False,7601.0,995.0,179.0,3.2913194309222407,['BASE'],True,https://s7-onchain.retrolist.app/project/0x79159d9bd4981ce68651fb4d585fd5827215309e503f46209adb0ec438f71b30
0xdf92f936b0ddd6c5a944d3e2be594168ea108b0909e510b955333c5ef0b40242,ethOS - The Ethereum Phone,4,False,False,7398.0,2330.0,134.0,4.6725117359653705,['BASE'],True,https://s7-onchain.retrolist.app/project/0xdf92f936b0ddd6c5a944d3e2be594168ea108b0909e510b955333c5ef0b40242
0x4b987d79912367ada6c3fa1bf6ad1daa6d164078f8c5efc8db2128b9231087a9,Sturdy,13,False,False,7260.0,2663.0,179.0,0.3566034647074177,['MODE'],True,https://s7-onchain.retrolist.app/project/0x4b987d79912367ada6c3fa1bf6ad1daa6d164078f8c5efc8db2128b9231087a9
0x46d819ee72e9b51fb0175286e6ade010776b39cdb56aee88bc9f39501050eb92,Team Finance,368,False,False,6042.0,1704.0,179.0,0.0689020167029019,['BASE'],True,https://s7-onchain.retrolist.app/project/0x46d819ee72e9b51fb0175286e6ade010776b39cdb56aee88bc9f39501050eb92
0x4775f0b321dfa33f32ca86c677c1516d24d4803f6f6ac12e6e0c2dd0d98ac80a,CREDITONCHAIN,3,False,False,6032.0,6019.0,122.0,0.1816110313110704,['MINT'],True,https://s7-onchain.retrolist.app/project/0x4775f0b321dfa33f32ca86c677c1516d24d4803f6f6ac12e6e0c2dd0d98ac80a
0x44ca2c89a912ec7e3f2a38aaecde63044fcaa3024839eb628081a3bcba9c0490,DackieVerse,3,False,False,5498.0,2317.0,176.0,0.133481268549598,['OPTIMISM' 'BASE'],True,https://s7-onchain.retrolist.app/project/0x44ca2c89a912ec7e3f2a38aaecde63044fcaa3024839eb628081a3bcba9c0490
0x740297a85de756f69945e2cfd9d439598cdb06a70e409e91664c701f5c0af34c,TOCD Studio,12,False,False,4061.0,1850.0,179.0,0.0650262807375691,['BASE'],True,https://s7-onchain.retrolist.app/project/0x740297a85de756f69945e2cfd9d439598cdb06a70e409e91664c701f5c0af34c
0x5c76f623580566171af2a9553e8b7b230acc71aeb8829446d5eae2579ecda369,WebHash.com,1,False,False,3992.0,758.0,169.0,0.0079704662580077,['BASE'],True,https://s7-onchain.retrolist.app/project/0x5c76f623580566171af2a9553e8b7b230acc71aeb8829446d5eae2579ecda369
0x808b31862cec6dccf3894bb0e76ce4ca298e4c2820e2ccbf4816da740463b220,Fractal Visions,50,True,False,3907.0,567.0,163.0,0.1348232201706241,['MODE' 'SHAPE' 'BASE' 'OPTIMISM'],True,https://s7-onchain.retrolist.app/project/0x808b31862cec6dccf3894bb0e76ce4ca298e4c2820e2ccbf4816da740463b220
0x24937e547db8ac83965a3d781ef7fe2861f9bbf79828cbc60fcc0598213c5b0a,Echow,461,False,False,3599.0,624.0,58.0,0.1987309694124435,['BASE'],True,https://s7-onchain.retrolist.app/project/0x24937e547db8ac83965a3d781ef7fe2861f9bbf79828cbc60fcc0598213c5b0a
0x93b1eafeb62f6cd5099ad82068763c1fd21f9d881c4e1a474ab854876ea84441,Based Year 2024,1,False,False,2819.0,2571.0,39.0,0.0297975968880707,['BASE'],True,https://s7-onchain.retrolist.app/project/0x93b1eafeb62f6cd5099ad82068763c1fd21f9d881c4e1a474ab854876ea84441
0xe95adf2385dce0a2d8117a410d0a9adcc40710da9cd6d5abdfcb66454a80e59b,tinyass unicorns,7,False,False,1246.0,576.0,107.0,0.0249737169331184,['INK' 'BASE'],True,https://s7-onchain.retrolist.app/project/0xe95adf2385dce0a2d8117a410d0a9adcc40710da9cd6d5abdfcb66454a80e59b
0xb41e32621e56fbe7d89052f3c852ff70c6bfe21ba5a91910ef2fd548eb6e4e8a,Mintify,1,False,False,1001.0,449.0,155.0,0.0834021260979424,['BASE'],True,https://s7-onchain.retrolist.app/project/0xb41e32621e56fbe7d89052f3c852ff70c6bfe21ba5a91910ef2fd548eb6e4e8a
0xf4e56e0c6654d6ef621191708f27ee20242462f541d3e79dc5512e1a10d90736,Eggs Vault,1,False,False,8111768.0,28.0,110.0,0.9259998339127716,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0xf4e56e0c6654d6ef621191708f27ee20242462f541d3e79dc5512e1a10d90736
0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e,UNO,1,False,False,4855015.0,30.0,115.0,0.7463521669085081,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e
0xdafc4d2a060c7d08913ceb05b19c4fe7fb6d93a7f5f1142642be939be16bf6e9,DNA Token,7,False,False,3082060.0,324.0,103.0,1.0564505887519215,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0xdafc4d2a060c7d08913ceb05b19c4fe7fb6d93a7f5f1142642be939be16bf6e9
0x2c41bf7b4d36a344881581e20ecb2929d38c3415fffa4bf65f81ae049dfb2e72,PUF,7,False,False,871240.0,127.0,54.0,0.7072350450154703,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0x2c41bf7b4d36a344881581e20ecb2929d38c3415fffa4bf65f81ae049dfb2e72
0x692340d3ec51f53411126f8247003e2b87b113cfdf4a322b4e38d6bbe5822c5f,MemeWallet,24,False,True,88546.0,39.0,86.0,0.2086816422941504,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0x692340d3ec51f53411126f8247003e2b87b113cfdf4a322b4e38d6bbe5822c5f
0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,The Button,1,False,False,56491.0,22.0,32.0,0.0071218543517092,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f
0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c,Golden Otter,1,False,False,39237.0,26.0,16.0,0.0074355255179172,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c
0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9,Exa App,2,False,False,22670.0,134.0,128.0,0.7381089079409848,['OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0x02065e72fe4eebfa1ebca19238e6147c8571c2b7fefae4e86e62ce768edceeb9
0xc3a50c1784f3ac4fc8ae72d07cf0bfcf933e3d23ffb5a3ab46263182a098e617,remx.xyz,1418,False,False,13957.0,191.0,159.0,0.1349212793985179,['BASE'],False,https://s7-onchain.retrolist.app/project/0xc3a50c1784f3ac4fc8ae72d07cf0bfcf933e3d23ffb5a3ab46263182a098e617
0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965,World Billboard,2,False,False,11554.0,26.0,27.0,0.0044529174338414,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965
0xe11a4f107e474ae204a45e4f674f6d422f2230c9675f9ebfba1eb2af217c2d1b,Eat The Pie,1,False,False,10899.0,22.0,67.0,0.0014355826805084,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0xe11a4f107e474ae204a45e4f674f6d422f2230c9675f9ebfba1eb2af217c2d1b
0x76a797e0221710bcbaa35e3bda042e6f62d11af7796ea90dca306114538b527c,Stepan's demo project,29,False,False,5770.0,10.0,170.0,1.3682362331580236,['OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0x76a797e0221710bcbaa35e3bda042e6f62d11af7796ea90dca306114538b527c
0xaa1b878800206da24ee7297fb202ef98a6af0fb3ec298a65ba6b675cb4f4144b,Stepan's project,37,False,False,5770.0,9.0,170.0,1.3707981012633137,['OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0xaa1b878800206da24ee7297fb202ef98a6af0fb3ec298a65ba6b675cb4f4144b
0x5be59dc0909b4da309af49cd207bfd84aa172475abefdaa3bc8442625b723ec3,TAIKAI,4,False,False,5410.0,117.0,117.0,0.0460751464986819,['BASE'],False,https://s7-onchain.retrolist.app/project/0x5be59dc0909b4da309af49cd207bfd84aa172475abefdaa3bc8442625b723ec3
0xc6203aeab9c0b7346ca9bcb36a2db50c7823908fd66ad61913a53ad6dbc77192,ZKP2P,30,False,False,2720.0,233.0,87.0,0.031580692077447,['BASE'],False,https://s7-onchain.retrolist.app/project/0xc6203aeab9c0b7346ca9bcb36a2db50c7823908fd66ad61913a53ad6dbc77192
0xb60780abaff82da08ddb98703d6792d806f03f190f6dcd7d0b8e7346533bd4eb,Web3bridge,14,False,False,2576.0,140.0,62.0,0.0121368208913474,['BASE'],False,https://s7-onchain.retrolist.app/project/0xb60780abaff82da08ddb98703d6792d806f03f190f6dcd7d0b8e7346533bd4eb
0xed3d54e5394dc3ed01f15a67fa6a70e203df31c928dad79f70e25cb84f6e2cf9,HostIT,30,True,False,2551.0,2.0,12.0,0.0010817185457057,['LISK'],False,https://s7-onchain.retrolist.app/project/0xed3d54e5394dc3ed01f15a67fa6a70e203df31c928dad79f70e25cb84f6e2cf9
0x913ca97cfc8b587734059e4df9cc6de28ef590727e13e1b30ae9a57bea881731,April Token,0,True,False,2194.0,87.0,150.0,0.0021685191112377,['OPTIMISM' 'BASE'],False,https://s7-onchain.retrolist.app/project/0x913ca97cfc8b587734059e4df9cc6de28ef590727e13e1b30ae9a57bea881731
0xe672c4e1230d7870e73e2ba6a9c5389f321dde735289bf33575e163a6ea2f00f,Got Vision,1,False,False,1679.0,20.0,20.0,0.0002111777557814,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0xe672c4e1230d7870e73e2ba6a9c5389f321dde735289bf33575e163a6ea2f00f
0x6fc25d7c763441933c53333f0f9105b37cc74d88f21ef61b3b7eaf94cba45bfb,Amped Finance,7,False,False,1519.0,13.0,8.0,0.044871284333415,['BASE'],False,https://s7-onchain.retrolist.app/project/0x6fc25d7c763441933c53333f0f9105b37cc74d88f21ef61b3b7eaf94cba45bfb
0x9e50828e261179c6d1a5c107c7c2c16907b4b529fef416f64af781c5b2ff29d1,Amazing Hunt,4,False,False,1381.0,4.0,120.0,0.0008752188695998,['OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0x9e50828e261179c6d1a5c107c7c2c16907b4b529fef416f64af781c5b2ff29d1
0x0674e95c746371103249c2c987d64515a4ed5c19dc3fd6a7338f7716ab8afeb4,SnakyCat,2,False,False,1169.0,68.0,61.0,0.0010784990697417,['BASE'],False,https://s7-onchain.retrolist.app/project/0x0674e95c746371103249c2c987d64515a4ed5c19dc3fd6a7338f7716ab8afeb4
0xff350d81524a79a1062f5f4977b45406b822fb4f150ba5a8516b0edf876add0e,Hermes,18,False,False,1034.0,142.0,128.0,0.0327084240720602,['OPTIMISM' 'BASE'],False,https://s7-onchain.retrolist.app/project/0xff350d81524a79a1062f5f4977b45406b822fb4f150ba5a8516b0edf876add0e
0x260127629089be48b8b1ee07c8962451a7f54374163217c7e72188d1ffc8749f,BakerFi,62,False,True,854.0,218.0,172.0,0.2698879310576394,['BASE'],False,https://s7-onchain.retrolist.app/project/0x260127629089be48b8b1ee07c8962451a7f54374163217c7e72188d1ffc8749f
0xb9b7f1175044c211555b5589ee389263d2e455f99c1505e6b121cf6e3f5caaff,Based Onchain Dinos,1,False,False,777.0,315.0,134.0,0.0177247127722883,['BASE'],False,https://s7-onchain.retrolist.app/project/0xb9b7f1175044c211555b5589ee389263d2e455f99c1505e6b121cf6e3f5caaff
0x5b054742b09f8ce4092a15700ef9781520a6ff2928ba5ee09c78ad4dd8817b85,Kiwi News,10,True,False,741.0,460.0,160.0,0.0004796322539306,['OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0x5b054742b09f8ce4092a15700ef9781520a6ff2928ba5ee09c78ad4dd8817b85
0x07bbe4af3099fbf9f18fb4ac7078ee836c5d0d3cc2c29f192dd366455671e2a5,Guac (Farcaster),2,False,False,737.0,449.0,157.0,0.0207558160451998,['BASE'],False,https://s7-onchain.retrolist.app/project/0x07bbe4af3099fbf9f18fb4ac7078ee836c5d0d3cc2c29f192dd366455671e2a5
0x6435c8574014275b1d554a3ab9dd85f775fa3563258ce855d6aeb07e7918f6e5,Hypersub,2,False,False,619.0,332.0,154.0,0.0075616298306985,['BASE'],False,https://s7-onchain.retrolist.app/project/0x6435c8574014275b1d554a3ab9dd85f775fa3563258ce855d6aeb07e7918f6e5
0xa6e21a58b178cdfd073df12288b8edf761b595c2938b81c64e40c944a1403432,Spectra Finance,1,False,False,613.0,180.0,105.0,0.0085211155631345,['OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0xa6e21a58b178cdfd073df12288b8edf761b595c2938b81c64e40c944a1403432
0xfa43f3b12992a9d3d7811ac876c9baa5a81bf9775abfc605e720ec0a90f67786,Metopia,46,False,False,594.0,402.0,69.0,0.094129047534176,['BASE'],False,https://s7-onchain.retrolist.app/project/0xfa43f3b12992a9d3d7811ac876c9baa5a81bf9775abfc605e720ec0a90f67786
0x34521bed3b3eb4c08223fb87b6fcc64718d994bc3312c13522a67b90fbfd1df6,Vexy Marketplace,16,False,False,535.0,81.0,38.0,0.0015771100863999,['BASE' 'OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0x34521bed3b3eb4c08223fb87b6fcc64718d994bc3312c13522a67b90fbfd1df6
0xc18c18bdc097d4c9158f37be7cac00b77b6abccbde70123954c31d07e1631d3d,Jamit,637,False,False,494.0,15.0,47.0,0.0016550351419438,['LISK' 'BASE' 'SONEIUM'],False,https://s7-onchain.retrolist.app/project/0xc18c18bdc097d4c9158f37be7cac00b77b6abccbde70123954c31d07e1631d3d
0xf1358b33be174954b454aebca311fc83753dc1d8c743e25c829091ccd69fedd0,Tiny Based Frogs,1,False,False,466.0,205.0,125.0,0.0056385533324015,['BASE'],False,https://s7-onchain.retrolist.app/project/0xf1358b33be174954b454aebca311fc83753dc1d8c743e25c829091ccd69fedd0
0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,Collectr,3,False,False,402.0,114.0,125.0,0.004909015648845,['BASE'],False,https://s7-onchain.retrolist.app/project/0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14
0x17192aa9ad034d44d99abdcea664c21532e69f865eb7824d10db09e94e7418da,HAMsters,5,False,False,325.0,71.0,79.0,0.0158776952573744,['BASE'],False,https://s7-onchain.retrolist.app/project/0x17192aa9ad034d44d99abdcea664c21532e69f865eb7824d10db09e94e7418da
0x55c2b578a1e34fbbc872dd8736b8e7dda4c87d12522db966f1bf3e75af900f13,WorldPot,1,False,False,177.0,5.0,45.0,0.3154009706213986,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0x55c2b578a1e34fbbc872dd8736b8e7dda4c87d12522db966f1bf3e75af900f13
0xf53963670e53dd0b7717dcee2cc92b370893944b742ac438a7d0da563d9209bd,InfoFinance,2,False,False,169.0,1.0,44.0,0.3154002133510634,['WORLDCHAIN'],False,https://s7-onchain.retrolist.app/project/0xf53963670e53dd0b7717dcee2cc92b370893944b742ac438a7d0da563d9209bd
0xb926ab918147d2264dba94a429eb07986aa533fd6062a78736d3eda4e0b4a69b,Oku Trade,2,False,False,163.0,37.0,56.0,0.009959748302137,['BASE' 'OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0xb926ab918147d2264dba94a429eb07986aa533fd6062a78736d3eda4e0b4a69b
0x8f4ac538c2ad2092565a751354d1f11edf4eb3c1ab435de677d2545249f2b744,Fabrii2K,4,False,False,159.0,70.0,30.0,0.0011709419741457,['BASE' 'ZORA'],False,https://s7-onchain.retrolist.app/project/0x8f4ac538c2ad2092565a751354d1f11edf4eb3c1ab435de677d2545249f2b744
0x8997fa34367532a9072ca36c424498162980303a8d36fc49d58c5ac7daac9311,VRNouns,1,False,False,150.0,90.0,68.0,0.0055111268125912,['BASE'],False,https://s7-onchain.retrolist.app/project/0x8997fa34367532a9072ca36c424498162980303a8d36fc49d58c5ac7daac9311
0x156641d6720964c32e4491c0deaf83a424ec3af5e7df8cc0c93a794e5205a7e0,Harvest.art,5,False,False,149.0,74.0,39.0,0.0015179968969459,['BASE' 'OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0x156641d6720964c32e4491c0deaf83a424ec3af5e7df8cc0c93a794e5205a7e0
0xee345ddf96e54920ab4b32bf055b6324ca49dcce0063787137557de0a3b20d35,F1337,2,False,False,143.0,84.0,36.0,9.3703231827451e-05,['BASE'],False,https://s7-onchain.retrolist.app/project/0xee345ddf96e54920ab4b32bf055b6324ca49dcce0063787137557de0a3b20d35
0xa45ebed9267cf10226c68abc98b1871bdfa611ee51050c161e316be1dbf7e696,Based Onchain Cubes,1,False,False,66.0,44.0,43.0,0.0005501603577331,['BASE'],False,https://s7-onchain.retrolist.app/project/0xa45ebed9267cf10226c68abc98b1871bdfa611ee51050c161e316be1dbf7e696
0xdd5998cc29bcd164fe277beb1e64f1fb28390886bc736a218fca0369537c719f,Records.xyz,2,False,False,65.0,9.0,12.0,0.000672795654282,['BASE' 'OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0xdd5998cc29bcd164fe277beb1e64f1fb28390886bc736a218fca0369537c719f
0x991062ec81edb818a542e45d7c142cc62bc06e68b582273bd2ae1b037c2d6791,Titan Layer,46,False,False,44.0,5.0,5.0,0.0012577680867438,['BASE' 'OPTIMISM'],False,https://s7-onchain.retrolist.app/project/0x991062ec81edb818a542e45d7c142cc62bc06e68b582273bd2ae1b037c2d6791
0xb6a587b5b85b1c70847442e3b4a84cecfb55aedd286628a85fbb12770ceb7018,Travenesia,4,True,False,34.0,25.0,29.0,0.0001067721455162,['OPTIMISM' 'INK' 'MODE' 'BASE'],False,https://s7-onchain.retrolist.app/project/0xb6a587b5b85b1c70847442e3b4a84cecfb55aedd286628a85fbb12770ceb7018
