transaction_date,address,cnt,total_transferred,total_transferred_in_tokens,net_transferred,net_transferred_in_tokens
2024-12-10,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,2,0.0,0.0,0.0,0.0
2024-12-10,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,14,0.0,0.0,0.0,0.0
2024-12-11,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,1,0.0,0.0,0.0,0.0
2024-12-11,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,8,0.0,0.0,0.0,0.0
2024-12-12,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,17,0.0,0.0,0.0,0.0
2024-12-13,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,11,0.0,0.0,0.0,0.0
2024-12-13,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,25,0.0,0.0,0.0,0.0
2024-12-14,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,37,0.0,0.0,0.0,0.0
2024-12-15,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,18,0.0,0.0,0.0,0.0
2024-12-16,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,12,0.0,0.0,0.0,0.0
2024-12-17,0x8cca517370cbfc33cc9810bfc7440832c47d251c,2,2e+16,20.0,2e+16,20.0
2024-12-17,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,2,0.0,0.0,0.0,0.0
2024-12-17,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,4,0.0,0.0,0.0,0.0
2024-12-18,0x8cca517370cbfc33cc9810bfc7440832c47d251c,1,0.0,0.0,2e+16,20.0
2024-12-18,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,12,0.0,0.0,0.0,0.0
2024-12-19,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,1,0.0,0.0,0.0,0.0
2024-12-19,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,30,0.0,0.0,0.0,0.0
2024-12-20,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,17,0.0,0.0,0.0,0.0
2024-12-21,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,17,0.0,0.0,0.0,0.0
2024-12-22,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,31,0.0,0.0,0.0,0.0
2024-12-23,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,15,0.0,0.0,0.0,0.0
2024-12-24,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,1,0.0,0.0,0.0,0.0
2024-12-24,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,7,0.0,0.0,0.0,0.0
2024-12-25,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,15,0.0,0.0,0.0,0.0
2024-12-26,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,23,0.0,0.0,0.0,0.0
2024-12-27,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,14,0.0,0.0,0.0,0.0
2024-12-28,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,21,0.0,0.0,0.0,0.0
2024-12-29,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,20,0.0,0.0,0.0,0.0
2024-12-30,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,1,0.0,0.0,0.0,0.0
2024-12-30,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,14,0.0,0.0,0.0,0.0
2024-12-31,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,7,0.0,0.0,0.0,0.0
2025-01-01,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,11,0.0,0.0,0.0,0.0
2025-01-02,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,17,0.0,0.0,0.0,0.0
2025-01-03,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,18,0.0,0.0,0.0,0.0
2025-01-04,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,7,0.0,0.0,0.0,0.0
2025-01-05,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,1,0.0,0.0,0.0,0.0
2025-01-05,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,26,0.0,0.0,0.0,0.0
2025-01-06,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,17,0.0,0.0,0.0,0.0
2025-01-07,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,12,0.0,0.0,0.0,0.0
2025-01-08,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,4,0.0,0.0,0.0,0.0
2025-01-09,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,18,0.0,0.0,0.0,0.0
2025-01-10,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,8,0.0,0.0,0.0,0.0
2025-01-11,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,10,0.0,0.0,0.0,0.0
2025-01-12,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,22,0.0,0.0,0.0,0.0
2025-01-13,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,1,0.0,0.0,0.0,0.0
2025-01-13,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,14,0.0,0.0,0.0,0.0
2025-01-14,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,3,0.0,0.0,0.0,0.0
2025-01-15,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,7,0.0,0.0,0.0,0.0
2025-01-16,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,6,0.0,0.0,0.0,0.0
2025-01-17,0xc224bf25dcc99236f00843c7d8c4194abe8aa94a,1,0.0,0.0,0.0,0.0
2025-01-17,0xe04bb5b4de60fa2fba69a93ade13a8b3b569d5b4,10,0.0,0.0,0.0,0.0
