transaction_date,address,cnt,total_transferred,total_transferred_in_tokens,net_transferred,net_transferred_in_tokens
2024-12-23,0xd6e27844a260998fa5ccd9908b63488eb73198f8,1,0.0,0.0,0.0,0.0
