chain,date,token,value,readable_date
BOB,1728259200,WBTC,0.00693,2024-10-07 00:00:00
BOB,1728345600,ETH,0.27656,2024-10-08 00:00:00
BOB,1728345600,SOV,3203.05885,2024-10-08 00:00:00
BOB,1728345600,TBTC,0.04037,2024-10-08 00:00:00
BOB,1728345600,USDC,52.61328,2024-10-08 00:00:00
BOB,1728345600,USDT,24.64023,2024-10-08 00:00:00
BOB,1728345600,WBTC,0.00075,2024-10-08 00:00:00
BOB,1728432000,ETH,0.27656,2024-10-09 00:00:00
BOB,1728432000,SOV,3203.05885,2024-10-09 00:00:00
BOB,1728432000,TBTC,0.04037,2024-10-09 00:00:00
BOB,1728432000,USDC,52.61328,2024-10-09 00:00:00
BOB,1728432000,USDT,23.6394,2024-10-09 00:00:00
BOB,1728432000,WBTC,0.00075,2024-10-09 00:00:00
BOB,1728518400,ETH,0.27656,2024-10-10 00:00:00
BOB,1728518400,SOV,3203.05885,2024-10-10 00:00:00
BOB,1728518400,TBTC,0.04037,2024-10-10 00:00:00
BOB,1728518400,USDC,52.61328,2024-10-10 00:00:00
BOB,1728518400,USDT,23.6394,2024-10-10 00:00:00
BOB,1728518400,WBTC,0.00116,2024-10-10 00:00:00
BOB,1728604800,ETH,0.37656,2024-10-11 00:00:00
BOB,1728604800,SOV,3203.05885,2024-10-11 00:00:00
BOB,1728604800,TBTC,0.04037,2024-10-11 00:00:00
BOB,1728604800,USDC,52.61328,2024-10-11 00:00:00
BOB,1728604800,USDT,23.6394,2024-10-11 00:00:00
BOB,1728604800,WBTC,0.00116,2024-10-11 00:00:00
BOB,1728691200,ETH,0.34656,2024-10-12 00:00:00
BOB,1728691200,SOV,3203.05885,2024-10-12 00:00:00
BOB,1728691200,TBTC,0.04037,2024-10-12 00:00:00
BOB,1728691200,USDC,52.61329,2024-10-12 00:00:00
BOB,1728691200,USDT,63.27307,2024-10-12 00:00:00
BOB,1728691200,WBTC,0.00116,2024-10-12 00:00:00
BOB,1728777600,ETH,0.24656,2024-10-13 00:00:00
BOB,1728777600,SOV,3203.05885,2024-10-13 00:00:00
BOB,1728777600,TBTC,0.04037,2024-10-13 00:00:00
BOB,1728777600,USDC,265.22754,2024-10-13 00:00:00
BOB,1728777600,USDT,68.24133,2024-10-13 00:00:00
BOB,1728777600,WBTC,0.00116,2024-10-13 00:00:00
BOB,1728864000,ETH,0.24856,2024-10-14 00:00:00
BOB,1728864000,SOV,3203.05885,2024-10-14 00:00:00
BOB,1728864000,TBTC,0.04037,2024-10-14 00:00:00
BOB,1728864000,USDC,265.22754,2024-10-14 00:00:00
BOB,1728864000,USDT,68.24133,2024-10-14 00:00:00
BOB,1728864000,WBTC,0.00117,2024-10-14 00:00:00
BOB,1728950400,ETH,0.24856,2024-10-15 00:00:00
BOB,1728950400,SOV,3203.05885,2024-10-15 00:00:00
BOB,1728950400,TBTC,0.04037,2024-10-15 00:00:00
BOB,1728950400,USDC,271.58049,2024-10-15 00:00:00
BOB,1728950400,USDT,68.31648,2024-10-15 00:00:00
BOB,1728950400,WBTC,0.00178,2024-10-15 00:00:00
BOB,1729036800,ETH,0.25156,2024-10-16 00:00:00
BOB,1729036800,SOV,3203.05885,2024-10-16 00:00:00
BOB,1729036800,TBTC,0.04037,2024-10-16 00:00:00
BOB,1729036800,USDC,271.58049,2024-10-16 00:00:00
BOB,1729036800,USDT,79.31648,2024-10-16 00:00:00
BOB,1729036800,WBTC,0.00137,2024-10-16 00:00:00
BOB,1729123200,ETH,0.25156,2024-10-17 00:00:00
BOB,1729123200,SOV,3203.05885,2024-10-17 00:00:00
BOB,1729123200,TBTC,0.04037,2024-10-17 00:00:00
BOB,1729123200,USDC,271.58049,2024-10-17 00:00:00
BOB,1729123200,USDT,79.31648,2024-10-17 00:00:00
BOB,1729123200,WBTC,0.0021,2024-10-17 00:00:00
BOB,1729209600,ETH,0.25156,2024-10-18 00:00:00
BOB,1729209600,SOV,3203.05885,2024-10-18 00:00:00
BOB,1729209600,TBTC,0.04037,2024-10-18 00:00:00
BOB,1729209600,USDC,323.95981,2024-10-18 00:00:00
BOB,1729209600,USDT,79.31648,2024-10-18 00:00:00
BOB,1729209600,WBTC,0.0021,2024-10-18 00:00:00
BOB,1729296000,ETH,0.15174,2024-10-19 00:00:00
BOB,1729296000,SOV,3203.05885,2024-10-19 00:00:00
BOB,1729296000,TBTC,0.04037,2024-10-19 00:00:00
BOB,1729296000,USDC,591.18928,2024-10-19 00:00:00
BOB,1729296000,USDT,79.37353,2024-10-19 00:00:00
BOB,1729296000,WBTC,0.00212,2024-10-19 00:00:00
BOB,1729382400,ETH,0.19349,2024-10-20 00:00:00
BOB,1729382400,SOV,3203.05885,2024-10-20 00:00:00
BOB,1729382400,TBTC,0.04037,2024-10-20 00:00:00
BOB,1729382400,USDC,591.18928,2024-10-20 00:00:00
BOB,1729382400,USDT,79.37353,2024-10-20 00:00:00
BOB,1729382400,WBTC,0.00212,2024-10-20 00:00:00
BOB,1729468800,ETH,0.19349,2024-10-21 00:00:00
BOB,1729468800,SOV,3203.05885,2024-10-21 00:00:00
BOB,1729468800,TBTC,0.04037,2024-10-21 00:00:00
BOB,1729468800,USDC,598.274,2024-10-21 00:00:00
BOB,1729468800,USDT,108.70437,2024-10-21 00:00:00
BOB,1729468800,WBTC,0.00212,2024-10-21 00:00:00
BOB,1729555200,ETH,0.19349,2024-10-22 00:00:00
BOB,1729555200,SOV,3203.05885,2024-10-22 00:00:00
BOB,1729555200,TBTC,0.04037,2024-10-22 00:00:00
BOB,1729555200,USDC,598.274,2024-10-22 00:00:00
BOB,1729555200,USDT,108.70437,2024-10-22 00:00:00
BOB,1729555200,WBTC,0.00212,2024-10-22 00:00:00
BOB,1729641600,ETH,0.59049,2024-10-23 00:00:00
BOB,1729641600,SOV,3203.05885,2024-10-23 00:00:00
BOB,1729641600,TBTC,0.04037,2024-10-23 00:00:00
BOB,1729641600,USDC,598.274,2024-10-23 00:00:00
BOB,1729641600,USDT,496.99541,2024-10-23 00:00:00
BOB,1729641600,WBTC,0.00077,2024-10-23 00:00:00
BOB,1729728000,ETH,0.17649,2024-10-24 00:00:00
BOB,1729728000,SOV,3203.05885,2024-10-24 00:00:00
BOB,1729728000,TBTC,0.04037,2024-10-24 00:00:00
BOB,1729728000,USDC,578.96068,2024-10-24 00:00:00
BOB,1729728000,USDT,126.98612,2024-10-24 00:00:00
BOB,1729728000,WBTC,0.00077,2024-10-24 00:00:00
BOB,1729814400,ETH,0.17649,2024-10-25 00:00:00
BOB,1729814400,SOV,3203.05885,2024-10-25 00:00:00
BOB,1729814400,TBTC,0.04037,2024-10-25 00:00:00
BOB,1729814400,USDC,578.96068,2024-10-25 00:00:00
BOB,1729814400,USDT,126.98612,2024-10-25 00:00:00
BOB,1729814400,WBTC,0.00077,2024-10-25 00:00:00
BOB,1729900800,ETH,0.20574,2024-10-26 00:00:00
BOB,1729900800,SOV,3203.05885,2024-10-26 00:00:00
BOB,1729900800,TBTC,0.04037,2024-10-26 00:00:00
BOB,1729900800,USDC,278.96068,2024-10-26 00:00:00
BOB,1729900800,USDT,126.98612,2024-10-26 00:00:00
BOB,1729900800,WBTC,0.00077,2024-10-26 00:00:00
BOB,1729987200,ETH,0.20574,2024-10-27 00:00:00
BOB,1729987200,SOV,3203.05885,2024-10-27 00:00:00
BOB,1729987200,TBTC,0.04037,2024-10-27 00:00:00
BOB,1729987200,USDC,278.96068,2024-10-27 00:00:00
BOB,1729987200,USDT,126.98612,2024-10-27 00:00:00
BOB,1729987200,WBTC,0.00077,2024-10-27 00:00:00
BOB,1730073600,ETH,0.20574,2024-10-28 00:00:00
BOB,1730073600,SOV,3203.05885,2024-10-28 00:00:00
BOB,1730073600,TBTC,0.04037,2024-10-28 00:00:00
BOB,1730073600,USDC,278.96068,2024-10-28 00:00:00
BOB,1730073600,USDT,126.98712,2024-10-28 00:00:00
BOB,1730073600,WBTC,0.00077,2024-10-28 00:00:00
BOB,1730160000,ETH,0.54041,2024-10-29 00:00:00
BOB,1730160000,SOV,3203.05885,2024-10-29 00:00:00
BOB,1730160000,TBTC,0.04037,2024-10-29 00:00:00
BOB,1730160000,USDC,278.96069,2024-10-29 00:00:00
BOB,1730160000,USDT,126.98713,2024-10-29 00:00:00
BOB,1730160000,WBTC,0.00077,2024-10-29 00:00:00
BOB,1730246400,ETH,1.02539,2024-10-30 00:00:00
BOB,1730246400,SOV,3203.05885,2024-10-30 00:00:00
BOB,1730246400,TBTC,0.04037,2024-10-30 00:00:00
BOB,1730246400,USDC,278.96069,2024-10-30 00:00:00
BOB,1730246400,USDT,99.6744,2024-10-30 00:00:00
BOB,1730246400,WBTC,0.00077,2024-10-30 00:00:00
BOB,1730332800,ETH,1.37962,2024-10-31 00:00:00
BOB,1730332800,SOV,3203.05885,2024-10-31 00:00:00
BOB,1730332800,TBTC,0.04037,2024-10-31 00:00:00
BOB,1730332800,USDC,278.96069,2024-10-31 00:00:00
BOB,1730332800,USDT,99.6744,2024-10-31 00:00:00
BOB,1730332800,WBTC,0.00057,2024-10-31 00:00:00
BOB,1730419200,ETH,1.58898,2024-11-01 00:00:00
BOB,1730419200,SOV,3203.05885,2024-11-01 00:00:00
BOB,1730419200,TBTC,0.04037,2024-11-01 00:00:00
BOB,1730419200,USDC,278.96069,2024-11-01 00:00:00
BOB,1730419200,USDT,99.6744,2024-11-01 00:00:00
BOB,1730419200,WBTC,0.00057,2024-11-01 00:00:00
BOB,1730505600,ETH,1.57478,2024-11-02 00:00:00
BOB,1730505600,SOV,3203.05885,2024-11-02 00:00:00
BOB,1730505600,TBTC,0.04037,2024-11-02 00:00:00
BOB,1730505600,USDC,278.96069,2024-11-02 00:00:00
BOB,1730505600,USDT,99.67441,2024-11-02 00:00:00
BOB,1730505600,WBTC,0.00057,2024-11-02 00:00:00
BOB,1730592000,ETH,1.57654,2024-11-03 00:00:00
BOB,1730592000,SOV,3203.05885,2024-11-03 00:00:00
BOB,1730592000,TBTC,0.04037,2024-11-03 00:00:00
BOB,1730592000,USDC,278.9607,2024-11-03 00:00:00
BOB,1730592000,USDT,99.67441,2024-11-03 00:00:00
BOB,1730592000,WBTC,0.00057,2024-11-03 00:00:00
BOB,1730678400,ETH,1.77654,2024-11-04 00:00:00
BOB,1730678400,SOV,3203.05885,2024-11-04 00:00:00
BOB,1730678400,TBTC,0.04037,2024-11-04 00:00:00
BOB,1730678400,USDC,278.96071,2024-11-04 00:00:00
BOB,1730678400,USDT,99.67441,2024-11-04 00:00:00
BOB,1730678400,WBTC,0.00059,2024-11-04 00:00:00
BOB,1730764800,ETH,1.53548,2024-11-05 00:00:00
BOB,1730764800,SOV,3203.05885,2024-11-05 00:00:00
BOB,1730764800,TBTC,0.04037,2024-11-05 00:00:00
BOB,1730764800,USDC,278.96071,2024-11-05 00:00:00
BOB,1730764800,USDT,99.67399,2024-11-05 00:00:00
BOB,1730764800,WBTC,0.00059,2024-11-05 00:00:00
BOB,1730851200,ETH,3.33626,2024-11-06 00:00:00
BOB,1730851200,SOV,3203.05885,2024-11-06 00:00:00
BOB,1730851200,TBTC,0.04037,2024-11-06 00:00:00
BOB,1730851200,USDC,278.96071,2024-11-06 00:00:00
BOB,1730851200,USDT,99.67399,2024-11-06 00:00:00
BOB,1730851200,WBTC,0.0106,2024-11-06 00:00:00
BOB,1730937600,ETH,1.67626,2024-11-07 00:00:00
BOB,1730937600,SOV,3203.05885,2024-11-07 00:00:00
BOB,1730937600,TBTC,0.04037,2024-11-07 00:00:00
BOB,1730937600,USDC,278.96071,2024-11-07 00:00:00
BOB,1730937600,USDT,99.67399,2024-11-07 00:00:00
BOB,1730937600,WBTC,0.0106,2024-11-07 00:00:00
BOB,1731024000,ETH,2.00347,2024-11-08 00:00:00
BOB,1731024000,SOV,3203.05885,2024-11-08 00:00:00
BOB,1731024000,TBTC,0.04037,2024-11-08 00:00:00
BOB,1731024000,USDC,280.28551,2024-11-08 00:00:00
BOB,1731024000,USDT,99.67399,2024-11-08 00:00:00
BOB,1731024000,WBTC,0.01059,2024-11-08 00:00:00
BOB,1731110400,ETH,2.00347,2024-11-09 00:00:00
BOB,1731110400,SOV,3203.05885,2024-11-09 00:00:00
BOB,1731110400,TBTC,0.04037,2024-11-09 00:00:00
BOB,1731110400,USDC,280.28551,2024-11-09 00:00:00
BOB,1731110400,USDT,99.67399,2024-11-09 00:00:00
BOB,1731110400,WBTC,0.01059,2024-11-09 00:00:00
