transaction_date,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,retained_percent,daa_to_maa_ratio,cum_transferred
2024-07-21,2566.0,1227.0,1.705888551853344e+19,0.07797227431785955,233.0,0.08312958435207823,0.1,1.8356998213401017e+21
2024-07-22,2111.0,1129.0,1.0667068004239245e+19,0.10550082457251933,212.0,0.08857395925597875,0.09,1.8463668893443409e+21
2024-07-23,1731.0,847.0,2.8358721641614823e+19,0.09557177441053244,175.0,0.12868949232585597,0.07,1.8747256109859558e+21
2024-07-24,1661.0,764.0,5.6619458942045405e+19,0.17829137924758875,193.0,0.13089005235602094,0.06,1.9313450699280013e+21
2024-07-25,1900.0,641.0,1.5977009955678015e+20,0.1644728986654589,227.0,0.1794071762870515,0.05,2.0911151694847814e+21
2024-07-26,1748.0,629.0,4.506794056590884e+19,0.07143170310360274,231.0,0.17329093799682035,0.05,2.13618311005069e+21
2024-07-27,1361.0,447.0,4.752776496045126e+19,0.07694661813373271,177.0,0.21252796420581654,0.04,2.1837108750111413e+21
2024-07-28,1713.0,512.0,1.7589079308650041e+19,0.11959089432812985,237.0,0.185546875,0.04,2.2012999543197915e+21
2024-07-29,1221.0,441.0,2.3369670552987697e+19,0.10261194059489147,148.0,0.23809523809523808,0.03,2.224669624872779e+21
2024-07-30,1134.0,408.0,4.068509990831262e+19,0.16306816442911054,139.0,0.2426470588235294,0.03,2.2653547247810917e+21
2024-07-31,2237.0,651.0,5.84867267523393e+19,0.12216429543922473,271.0,0.17665130568356374,0.05,2.323841451533431e+21
2024-08-01,5166.0,1893.0,3.7361722694625845e+19,0.24910514617217663,157.0,0.07290015847860538,0.05,2.3612031742280566e+21
2024-08-02,2952.0,1564.0,1.2326993696689268e+20,0.2561669899093122,218.0,0.079923273657289,0.04,2.4844731111949494e+21
2024-08-03,1861.0,727.0,6.242396515087425e+19,0.24680678780127524,336.0,0.1733149931224209,0.02,2.5468970763458236e+21
2024-08-04,1421.0,435.0,8.663857846346827e+19,0.22604664465057675,132.0,0.2827586206896552,0.01,2.633535654809292e+21
2024-08-05,1569.0,445.0,2.2191260178813747e+20,0.6113813667946162,111.0,0.2898876404494382,0.01,2.8554482565974296e+21
2024-08-06,1711.0,495.0,2.5423139831254495e+19,0.1913141206046099,183.0,0.25656565656565655,0.01,2.880871396428684e+21
2024-08-07,1647.0,531.0,4.820685619972072e+19,0.26791240182257714,172.0,0.23540489642184556,0.01,2.9290782526284046e+21
2024-08-08,2463.0,679.0,1.4249356127803613e+20,0.20181965819259545,305.0,0.1723122238586156,0.02,3.0715718139064405e+21
2024-08-09,2073.0,553.0,1.5721501904173996e+20,0.37725887731237706,247.0,0.23869801084990958,0.01,3.2287868329481805e+21
2024-08-10,2368.0,592.0,9.779112525185509e+19,0.11502153217074962,236.0,0.20945945945945946,0.02,3.326577958200036e+21
2024-08-11,1573.0,421.0,9.984725493381567e+19,0.12716777152453645,158.0,0.29453681710213775,0.01,3.426425213133851e+21
2024-08-12,2243.0,661.0,1.215561212329703e+20,0.240892128032553,218.0,0.19213313161875945,0.02,3.5479813343668213e+21
2024-08-13,2921.0,1306.0,4.040444098233424e+19,0.16858031490616657,223.0,0.1003062787136294,0.03,3.588385775349156e+21
2024-08-14,4684.0,2013.0,4.996338596597015e+19,0.17673379871966402,565.0,0.06855439642324888,0.05,3.6383491613151257e+21
2024-08-15,4344.0,1710.0,3.548349857828176e+19,0.22579550974192839,702.0,0.10175438596491228,0.04,3.6738326598934074e+21
2024-08-16,4335.0,1568.0,3.320206391379447e+19,0.22905208121983137,817.0,0.1211734693877551,0.04,3.707034723807202e+21
2024-08-17,5504.0,3578.0,1.8866789692951233e+19,0.0976327024335336,577.0,0.038848518725545,0.09,3.7259015135001533e+21
2024-08-18,9540.0,4098.0,5.5879373172984185e+19,0.26866158190823564,2582.0,0.06222547584187409,0.11,3.7817808866731376e+21
2024-08-19,9055.0,3712.0,2.507728480786876e+19,0.19557972121064515,2044.0,0.19342672413793102,0.1,3.8068581714810063e+21
2024-08-20,7545.0,2930.0,5.8598134916459856e+19,0.20469788793330698,1362.0,0.2378839590443686,0.08,3.865456306397466e+21
2024-08-21,6329.0,2393.0,1.17678014532385e+20,0.2895925146700846,1257.0,0.0873380693689929,0.06,3.983134320929851e+21
2024-08-22,5762.0,2004.0,5.064407872550991e+19,0.1879037785044984,1006.0,0.11327345309381237,0.05,4.033778399655361e+21
2024-08-23,10976.0,2672.0,4.267007669263918e+19,0.12106007376893298,6483.0,0.07896706586826348,0.07,4.076448476348e+21
2024-08-24,4832.0,1869.0,2.7554650479901688e+19,0.2036838160761396,615.0,0.09684323167469235,0.05,4.104003126827902e+21
2024-08-25,4662.0,2010.0,3.764137060872808e+19,0.16864698775079498,1165.0,0.0890547263681592,0.05,4.14164449743663e+21
2024-08-26,4378.0,2356.0,1.4274640630583589e+19,0.1619134389742642,728.0,0.10059422750424449,0.06,4.1559191380672135e+21
2024-08-27,22698.0,10105.0,7.136007606847847e+19,0.4736384313573899,1077.0,0.1422068283028204,0.26,4.2272792141356917e+21
2024-08-28,9377.0,4013.0,4.063359237899717e+19,0.21762114942845942,911.0,0.51457762272614,0.1,4.267912806514689e+21
2024-08-29,8382.0,3759.0,1.2944841551996647e+19,0.5439876953674122,883.0,0.49561053471668,0.1,4.2808576480666856e+21
2024-08-30,8303.0,3546.0,2.6321704445606994e+19,0.18940362444687323,953.0,0.4619289340101523,0.09,4.3071793525122925e+21
2024-08-31,3459.0,1348.0,2.350561449602698e+19,0.09790944148926678,483.0,0.2433234421364985,0.03,4.3306849670083196e+21
2024-09-01,3399.0,915.0,2.3375202426066498e+19,0.09510267376262795,331.0,0.1989071038251366,0.11,4.354060169434386e+21
2024-09-02,4239.0,1995.0,3.743931227604722e+19,0.11438194375230412,170.0,0.09774436090225563,0.25,4.391499481710433e+21
2024-09-03,4255.0,2249.0,4.4835368423295705e+19,0.11695856379995036,122.0,0.5509115162294353,0.28,4.436334850133729e+21
2024-09-04,4044.0,2209.0,1.175778185095854e+20,0.15556508174360714,75.0,0.6835672249886826,0.27,4.5539126686433144e+21
2024-09-05,3540.0,2140.0,2.7733287574298296e+19,0.18525436445202575,104.0,0.6967289719626168,0.26,4.581645956217613e+21
2024-09-06,3896.0,2112.0,6.878637424779721e+19,0.16603220875973587,84.0,0.7253787878787878,0.26,4.65043233046541e+21
2024-09-07,3715.0,2015.0,1.2259258762689547e+20,0.07453885608279459,67.0,0.743424317617866,0.25,4.773024918092306e+21
2024-09-08,3269.0,1931.0,9.840450598477103e+18,0.08153222439398666,68.0,0.7441740031071984,0.24,4.782865368690783e+21
2024-09-09,3183.0,1966.0,3.4042460030308487e+19,0.11412373117447094,89.0,0.7253306205493387,0.24,4.816907828721092e+21
2024-09-10,2913.0,1881.0,6.708285746686305e+18,0.06655885992869595,56.0,0.7442849548112705,0.23,4.823616114467778e+21
2024-09-11,3440.0,1991.0,2.584158714196247e+19,0.11684451753859305,48.0,0.712707182320442,0.24,4.849457701609741e+21
2024-09-12,4254.0,2412.0,3.24268833474121e+19,0.09934135758999278,65.0,0.6185737976782753,0.3,4.881884584957153e+21
2024-09-13,3032.0,1903.0,2.9212716644430475e+19,0.09877077215459919,53.0,0.790856542301629,0.23,4.911097301601583e+21
2024-09-14,2620.0,1762.0,2.6296005263937528e+19,0.053993990601046475,55.0,0.7968217934165721,0.22,4.937393306865521e+21
2024-09-15,2661.0,1746.0,2.5761198689939382e+19,0.06646133260710543,40.0,0.7806414662084765,0.21,4.963154505555461e+21
2024-09-16,2545.0,1467.0,2.56861078197422e+19,0.06367715514995952,33.0,0.7757327880027266,0.18,4.988840613375203e+21
2024-09-17,875.0,397.0,6.154247987207305e+19,0.09456245419142309,34.0,0.5642317380352645,0.05,5.050383093247277e+21
2024-09-18,731.0,308.0,2.825409875901234e+18,0.13303920987548018,18.0,0.38961038961038963,0.04,5.053208503123178e+21
2024-09-19,913.0,347.0,5.777025952219554e+18,0.11102248708302671,32.0,0.3285302593659942,0.04,5.058985529075398e+21
2024-09-20,878.0,321.0,5.390242548969473e+19,0.1067782548311374,35.0,0.35202492211838005,0.04,5.112887954565092e+21
2024-09-21,744.0,323.0,1.2373845611255017e+19,0.050736006575073773,34.0,0.3281733746130031,0.04,5.125261800176347e+21
2024-09-22,756.0,316.0,9.730413020804192e+18,0.09367036212209884,31.0,0.3322784810126582,0.04,5.134992213197151e+21
2024-09-23,873.0,341.0,3.3870338885139763e+19,0.2881629857222502,32.0,0.3284457478005865,0.04,5.168862552082291e+21
2024-09-24,719.0,300.0,5.874863077170744e+18,0.08942679028675815,45.0,0.39,0.04,5.174737415159462e+21
2024-09-25,799.0,316.0,2.0539062844153037e+19,0.0946857947603831,45.0,0.3322784810126582,0.04,5.195276478003615e+21
2024-09-26,908.0,320.0,3.931574011590974e+19,0.12727088725932784,43.0,0.346875,0.04,5.234592218119525e+21
2024-09-27,785.0,319.0,2.848065758124599e+19,0.09202474234771346,32.0,0.335423197492163,0.04,5.263072875700771e+21
2024-09-28,895.0,335.0,1.2650231492453626e+19,0.09050616853118247,39.0,0.30149253731343284,0.04,5.275723107193225e+21
2024-09-29,930.0,317.0,3.2401423260135706e+20,0.06871267757861585,30.0,0.3438485804416404,0.04,5.599737339794582e+21
2024-09-30,696.0,286.0,9.29532296362924e+18,0.09174461789035901,27.0,0.3811188811188811,0.04,5.609032662758211e+21
2024-10-01,676.0,259.0,2.019403949244734e+19,0.12842453730675624,29.0,0.3745173745173745,0.06,5.629226702250659e+21
2024-10-02,702.0,317.0,9.941438522834565e+18,0.12350743491877436,63.0,0.2870662460567823,0.07,5.639168140773493e+21
2024-10-03,933.0,356.0,5.420994828112697e+19,0.14344879273565686,68.0,0.2893258426966292,0.08,5.69337808905462e+21
2024-10-04,710.0,276.0,5.474503986082373e+19,0.07620337493442042,26.0,0.35507246376811596,0.06,5.748123128915444e+21
2024-10-05,777.0,266.0,4.134809323438834e+19,0.04177973184361766,28.0,0.32706766917293234,0.06,5.789471222149832e+21
2024-10-06,692.0,267.0,4.392429909832977e+19,0.34132552970250707,35.0,0.3445692883895131,0.06,5.833395521248162e+21
2024-10-07,656.0,253.0,6.68441638291072e+19,0.07624741550083593,27.0,0.3557312252964427,0.05,5.900239685077269e+21
2024-10-08,682.0,245.0,5.35460397591962e+19,0.3927194280187671,17.0,0.40816326530612246,0.05,5.953785724836465e+21
2024-10-09,664.0,267.0,5.670860108534567e+19,0.1128179781255264,51.0,0.33707865168539325,0.06,6.01049432592181e+21
2024-10-10,1131.0,388.0,7.3470399264666845e+19,0.08566464221890381,72.0,0.2551546391752577,0.08,6.083964725186477e+21
2024-10-11,1023.0,359.0,6.2542290581411316e+19,0.05607535806569912,57.0,0.30362116991643456,0.08,6.146507015767888e+21
2024-10-12,872.0,327.0,4.370989114178417e+19,0.045561986163955334,55.0,0.30275229357798167,0.07,6.190216906909672e+21
2024-10-13,1005.0,344.0,3.457852981683067e+19,0.04880941788482505,69.0,0.27325581395348836,0.07,6.224795436726503e+21
2024-10-14,1006.0,364.0,2.834886847250205e+19,0.05223804541997297,50.0,0.28846153846153844,0.08,6.253144305199005e+21
2024-10-15,906.0,347.0,1.907000182868482e+19,0.09235638827963949,57.0,0.3400576368876081,0.07,6.27221430702769e+21
2024-10-16,882.0,365.0,1.3546342425150226e+19,0.07490813197527586,51.0,0.26575342465753427,0.08,6.28576064945284e+21
2024-10-17,1062.0,431.0,9.979721282963282e+18,0.059174113809714074,58.0,0.2529002320185615,0.09,6.295740370735803e+21
2024-10-18,879.0,354.0,2.6859690321866772e+19,0.050459669822608945,41.0,0.3248587570621469,0.08,6.32260006105767e+21
2024-10-19,805.0,300.0,8.829555065450548e+18,0.04391875885928227,60.0,0.30333333333333334,0.06,6.331429616123121e+21
2024-10-20,883.0,347.0,2.4489283405185614e+19,0.06367781266169144,68.0,0.2622478386167147,0.07,6.355918899528306e+21
2024-10-21,889.0,341.0,1.6952697679433802e+19,0.08927441977948594,43.0,0.2932551319648094,0.07,6.37287159720774e+21
2024-10-22,881.0,310.0,2.8246765317264736e+19,0.04968128282925159,52.0,0.33548387096774196,0.07,6.401118362525004e+21
2024-10-23,830.0,336.0,3.970247172502461e+19,0.05690852977228307,57.0,0.29464285714285715,0.07,6.440820834250029e+21
2024-10-24,1246.0,336.0,2.091895118551262e+19,0.06638386958683831,58.0,0.30952380952380953,0.07,6.461739785435541e+21
2024-10-25,914.0,331.0,2.9011846509951914e+19,0.08537859961617503,71.0,0.338368580060423,0.07,6.490751631945492e+21
2024-10-26,919.0,315.0,3.2532279495577293e+19,0.0522519059393469,53.0,0.3333333333333333,0.07,6.52328391144107e+21
2024-10-27,1018.0,341.0,2.141405072929871e+19,0.03288141990603115,72.0,0.2903225806451613,0.07,6.544697962170369e+21
2024-10-28,932.0,329.0,5.143802912189013e+18,0.05760965327792171,60.0,0.2948328267477204,0.07,6.549841765082558e+21
2024-10-29,913.0,333.0,3.3364701657780515e+19,0.06032541028059163,64.0,0.3063063063063063,0.07,6.583206466740338e+21
2024-10-30,820.0,295.0,2.5906053031657476e+19,0.07929566039649832,64.0,0.376271186440678,0.06,6.609112519771995e+21
2024-10-31,867.0,331.0,1.8805971852875854e+19,0.058723227938077514,56.0,0.3202416918429003,0.07,6.627918491624872e+21
2024-11-01,868.0,329.0,2.289525094021268e+19,0.06816107757000077,101.0,0.3282674772036474,0.08,6.650813742565084e+21
2024-11-02,856.0,351.0,5.63969349745815e+19,0.03830973782879395,58.0,0.38746438746438744,0.09,6.707210677539666e+21
2024-11-03,903.0,328.0,1.2386894297042674e+19,0.06973478124569096,51.0,0.3445121951219512,0.08,6.719597571836709e+21
2024-11-04,827.0,298.0,9.291428206587636e+18,0.059509059348357506,42.0,0.3422818791946309,0.07,6.728889000043297e+21
2024-11-05,693.0,295.0,7.79290923375298e+18,0.060686092688922486,53.0,0.31186440677966104,0.07,6.736681909277049e+21
2024-11-06,767.0,314.0,4.192264769116804e+19,0.10939011267452116,48.0,0.31210191082802546,0.08,6.778604556968218e+21
2024-11-07,924.0,317.0,5.142994563619519e+19,0.1054645762256161,47.0,0.36908517350157727,0.08,6.830034502604413e+21
2024-11-08,936.0,333.0,3.415657074383571e+19,0.1069366597112141,60.0,0.34234234234234234,0.08,6.864191073348248e+21
2024-11-09,859.0,327.0,4.5902362347417756e+19,0.079668614421713,46.0,0.3302752293577982,0.08,6.910093435695666e+21
2024-11-10,889.0,326.0,6.1019785247842484e+19,0.11735852779017997,41.0,0.30368098159509205,0.08,6.971113220943508e+21
2024-11-11,984.0,327.0,1.0363270422139137e+20,0.14270082526506803,48.0,0.3333333333333333,0.08,7.0747459251649e+21
2024-11-12,758.0,302.0,4.90008943957097e+19,0.2069532489090239,33.0,0.33112582781456956,0.07,7.12374681956061e+21
2024-11-13,576.0,252.0,4.433720062029183e+19,0.2615156760209779,29.0,0.4166666666666667,0.06,7.168084020180902e+21
2024-11-14,740.0,307.0,4.677467372010268e+19,0.18320830278418607,28.0,0.3355048859934853,0.07,7.214858693901004e+21
2024-11-15,603.0,264.0,1.585318306828682e+19,0.12971555409670898,39.0,0.4053030303030303,0.06,7.230711876969292e+21
2024-11-16,731.0,281.0,3.823157458773322e+19,0.17279846319508663,20.0,0.3807829181494662,0.07,7.268943451557025e+21
2024-11-17,575.0,252.0,1.3576874934575469e+19,0.1202720832815584,23.0,0.36904761904761907,0.06,7.2825203264916e+21
2024-11-18,793.0,307.0,3.8671370957350306e+19,0.21221551687968285,40.0,0.31921824104234525,0.07,7.321191697448951e+21
2024-11-19,791.0,297.0,1.6101681218610706e+19,0.2773535716837863,52.0,0.32996632996632996,0.07,7.337293378667561e+21
2024-11-20,733.0,300.0,7.047456357414422e+18,0.13045228369646045,80.0,0.36333333333333334,0.07,7.344340835024976e+21
2024-11-21,887.0,304.0,4.743987272094514e+19,0.20472719430909697,50.0,0.34868421052631576,0.07,7.391780707745921e+21
2024-11-22,1015.0,332.0,2.2633403881941144e+19,0.2301573615016451,33.0,0.3253012048192771,0.08,7.414414111627862e+21
2024-11-23,976.0,383.0,2.5296031329842164e+19,0.26006419754262355,34.0,0.3968668407310705,0.09,7.439710142957704e+21
2024-11-24,1040.0,352.0,1.5465616220794425e+19,0.22050389648868168,50.0,0.33238636363636365,0.09,7.455175759178499e+21
2024-11-25,912.0,352.0,2.2018711587063538e+19,0.29492932330025184,61.0,0.32386363636363635,0.09,7.477194470765562e+21
2024-11-26,849.0,327.0,4.3542893012415996e+19,0.23827346522604248,53.0,0.3669724770642202,0.08,7.520737363777978e+21
2024-11-27,883.0,322.0,8.396559020633388e+19,0.18433412029166943,47.0,0.3695652173913043,0.08,7.604702953984312e+21
2024-11-28,1181.0,362.0,4.667530948865717e+19,0.2434197740628656,81.0,0.3342541436464088,0.09,7.651378263472969e+21
2024-11-29,1182.0,371.0,1.1595967501003911e+19,0.10291190642095421,42.0,0.3288409703504043,0.09,7.662974230973973e+21
2024-11-30,1326.0,427.0,2.8956904754648805e+19,0.21222918615383463,116.0,0.3044496487119438,0.1,7.691931135728622e+21
2024-12-01,1147.0,407.0,5.87702799222175e+19,0.20236894722313323,42.0,0.41277641277641275,0.04,7.75070141565084e+21
