date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred
2024-11-29,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,0.0,0.0,0.011825176832399364,0.0,0.0,0.0
2024-12-03,0.0,0.0,0.01678332926237841,0.0,0.0,0.0
2024-12-04,0.0,0.0,0.018807018404064704,0.0,0.0,0.0
2024-12-05,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,0.0,0.0,0.008188125447208023,0.0,0.0,0.0
2024-12-09,0.0,0.0,0.010589841868693082,0.0,0.0,0.0
2024-12-10,0.0,0.0,0.01388656770622486,0.0,0.0,0.0
2024-12-11,0.0,0.0,0.015918969009605145,0.0,0.0,0.0
2024-12-12,0.0,0.0,0.015436884132528904,0.0,0.0,0.0
2024-12-13,0.0,0.0,0.017600480290026324,0.0,0.0,0.0
2024-12-14,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,0.0,0.0,0.011208197634187572,0.0,0.0,0.0
2024-12-18,0.0,0.0,0.012231131705937407,0.0,0.0,0.0
2024-12-19,0.0,0.0,0.021448679420333946,0.0,0.0,0.0
2024-12-20,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-21,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-25,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26,0.0,0.0,0.013558055629064618,0.0,0.0,0.0
2024-12-27,0.0,0.0,0.009464600294943896,0.0,0.0,0.0
2024-12-28,0.0,0.0,0.011383175025469448,0.0,0.0,0.0
2024-12-29,0.0,0.0,0.017203260873211414,0.0,0.0,0.0
2024-12-30,0.0,0.0,0.013488792413337863,0.0,0.0,0.0
2024-12-31,0.0,0.0,0.01318981509874759,0.0,0.0,0.0
2025-01-01,0.0,0.0,0.019206296409346933,0.0,0.0,0.0
2025-01-02,0.0,0.0,0.008296780538968622,0.0,0.0,0.0
2025-01-03,0.0,0.0,0.02855356455609871,0.0,0.0,0.0
2025-01-04,0.0,0.0,0.0062823640955079465,0.0,0.0,0.0
2025-01-05,0.0,0.0,0.01021502226706631,0.0,0.0,0.0
2025-01-06,0.0,0.0,0.007394664071059633,0.0,0.0,0.0
2025-01-07,0.0,0.0,0.023447728284850942,0.0,0.0,0.0
2025-01-08,0.0,0.0,0.014245828709194991,0.0,0.0,0.0
2025-01-09,0.0,0.0,0.014574496610857513,0.0,0.0,0.0
2025-01-10,0.0,0.0,0.019761724114335515,0.0,0.0,0.0
2025-01-11,0.0,0.0,0.019535070157223923,0.0,0.0,0.0
2025-01-12,0.0,0.0,0.015272323457910802,0.0,0.0,0.0
2025-01-13,0.0,0.0,0.020657969773104294,0.0,0.0,0.0
2025-01-14,0.0,0.0,0.01722772187256186,0.0,0.0,0.0
2025-01-15,0.0,0.0,0.01024865493591399,0.0,0.0,0.0
2025-01-16,0.0,0.0,0.021935949093169118,0.0,0.0,0.0
2025-01-17,0.0,0.0,0.02277285142189486,0.0,0.0,0.0
2025-01-18,0.0,0.0,0.01875624207416432,0.0,0.0,0.0
2025-01-19,0.0,0.0,0.011700744434125155,0.0,0.0,0.0
2025-01-20,0.0,0.0,0.011135681314984734,0.0,0.0,0.0
2025-01-21,0.0,0.0,0.006073391767101746,0.0,0.0,0.0
2025-01-22,0.0,0.0,0.024066989668959593,0.0,0.0,0.0
2025-01-23,0.0,0.0,0.012241802162587,0.0,0.0,0.0
2025-01-24,0.0,0.0,0.031396807142891205,0.0,0.0,0.0
2025-01-25,0.0,0.0,0.008713289001362513,0.0,0.0,0.0
2025-01-26,0.0,0.0,0.009999853107477532,0.0,0.0,0.0
2025-01-27,0.0,0.0,0.009621094476401797,0.0,0.0,0.0
2025-01-28,0.0,0.0,0.009838946891636976,0.0,0.0,0.0
2025-01-29,0.0,0.0,0.022324858907581808,0.0,0.0,0.0
2025-01-30,0.0,0.0,0.018509477933817423,0.0,0.0,0.0
2025-01-31,0.0,0.0,0.016255450244779385,0.0,0.0,0.0
2025-02-01,0.0,0.0,0.016113547409977818,0.0,0.0,0.0
2025-02-02,0.0,0.0,0.012611672403336426,0.0,0.0,0.0
2025-02-03,0.0,0.0,0.019016042524876892,0.0,0.0,0.0
2025-02-04,0.0,0.0,0.008325038483687411,0.0,0.0,0.0
2025-02-05,0.0,0.0,0.014500116025350653,0.0,0.0,0.0
2025-02-06,0.0,0.0,0.016139008597136833,0.0,0.0,0.0
2025-02-07,0.0,0.0,0.02113356010832086,0.0,0.0,0.0
2025-02-08,0.0,0.0,0.011653756500008133,0.0,0.0,0.0
2025-02-09,0.0,0.0,0.01656849624900861,0.0,0.0,0.0
2025-02-10,0.0,0.0,0.018392046233491444,0.0,0.0,0.0
2025-02-11,0.0,0.0,0.016969821607641433,0.0,0.0,0.0
