date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred
2024-11-29,0.0,0.0,0.0375233555854441,0.0,0.0
2024-11-30,0.0,0.0,0.0317483263052862,0.0,0.0
2024-12-01,0.0,0.0,0.0276869120903093,0.0,0.0
2024-12-02,0.0,0.0,0.1094584125015073,0.0,0.0
2024-12-03,0.0,0.0,0.0671662836846389,0.0,0.0
2024-12-04,0.0,0.0,0.0733114359770306,0.0,0.0
2024-12-05,0.0,0.0,0.0509481358949425,0.0,0.0
2024-12-06,0.0,0.0,0.0462997889346308,0.0,0.0
2024-12-07,0.0,0.0,0.0408800387737393,0.0,0.0
2024-12-08,0.0,0.0,0.0367431309602061,0.0,0.0
2024-12-09,0.0,0.0,0.0287445160707416,0.0,0.0
2024-12-10,0.0,0.0,0.0426838752015419,0.0,0.0
2024-12-11,0.0,0.0,0.0519275076642766,0.0,0.0
2024-12-12,0.0,0.0,0.0401254761036167,0.0,0.0
2024-12-13,0.0,0.0,0.0404831264550313,0.0,0.0
2024-12-14,0.0,0.0,0.0224228395268343,0.0,0.0
2024-12-15,0.0,0.0,0.0326088747168511,0.0,0.0
2024-12-16,0.0,0.0,0.0304107010377551,0.0,0.0
2024-12-17,0.0,0.0,0.0173307621781777,0.0,0.0
2024-12-18,0.0,0.0,0.0270631398557979,0.0,0.0
2024-12-19,0.0,0.0,0.0271479027652612,0.0,0.0
2024-12-20,0.0,0.0,0.0374263107116019,0.0,0.0
2024-12-21,0.0,0.0,0.0573664270828868,0.0,0.0
2024-12-22,0.0,0.0,0.0473425084594383,0.0,0.0
2024-12-23,0.0,0.0,0.0357097781687636,0.0,0.0
2024-12-24,0.0,0.0,0.0433050718874056,0.0,0.0
2024-12-25,0.0,0.0,0.0332286737011862,0.0,0.0
2024-12-26,0.0,0.0,0.0346074780179545,0.0,0.0
2024-12-27,0.0,0.0,0.0335263982990701,0.0,0.0
2024-12-28,0.0,0.0,0.0250321276621942,0.0,0.0
2024-12-29,0.0,0.0,0.0343228722528409,0.0,0.0
2024-12-30,0.0,0.0,0.0339410222004229,0.0,0.0
2024-12-31,0.0,0.0,0.017780350830277,0.0,0.0
2025-01-01,0.0,0.0,0.038335802635168,0.0,0.0
2025-01-02,0.0,0.0,0.0419197523849779,0.0,0.0
2025-01-03,0.0,0.0,0.0394604620828278,0.0,0.0
2025-01-04,0.0,0.0,0.0178805299147525,0.0,0.0
2025-01-05,0.0,0.0,0.0133989352553083,0.0,0.0
2025-01-06,0.0,0.0,0.0197684150611963,0.0,0.0
2025-01-07,0.0,0.0,0.0224905084911035,0.0,0.0
2025-01-08,0.0,0.0,0.0184165403359423,0.0,0.0
2025-01-09,0.0,0.0,0.0266420361889231,0.0,0.0
2025-01-10,0.0,0.0,0.0233800758575937,0.0,0.0
2025-01-11,0.0,0.0,0.0309825852646336,0.0,0.0
2025-01-12,0.0,0.0,0.0246607922708055,0.0,0.0
2025-01-13,0.0,0.0,0.0273982309609039,0.0,0.0
2025-01-14,0.0,0.0,0.0261202273185289,0.0,0.0
2025-01-15,0.0,0.0,0.0262675821453679,0.0,0.0
2025-01-16,0.0,0.0,0.0202790606072511,0.0,0.0
2025-01-17,0.0,0.0,0.0282244182789588,0.0,0.0
2025-01-18,0.0,0.0,0.0209484391956626,0.0,0.0
2025-01-19,0.0,0.0,0.020195659066034,0.0,0.0
2025-01-20,0.0,0.0,0.0326412016551575,0.0,0.0
2025-01-21,0.0,0.0,0.0140449723102651,0.0,0.0
2025-01-22,0.0,0.0,0.0417523951975171,0.0,0.0
