date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Retained Daily Active Users,forecasted_DAA/MAA
2024-10-01,17742.153162501254,22118.170066451738,2288.5476347205804,8.271894469623715e+18,0.3655791605159444,0.1145275121744671
2024-10-02,29744.099289556383,21957.156985502457,981.585937655257,1.1507279946267433e+19,0.3069641709268592,0.1027920711873315
2024-10-03,19846.77258603971,31927.899922277473,1303.453016164283,5.610556988343823e+18,0.5802410396555407,0.1949168451192113
2024-10-04,17835.457957250692,16126.577761268056,704.194856730025,1.0957094435233423e+19,0.6348506967271581,0.1280174310335353
2024-10-05,35420.48001873988,21985.643018942003,676.0355349841687,8.460913487798432e+18,0.6771696412818798,0.1200745275877272
2024-10-06,40446.8042788681,26503.967979734327,1355.2096721980324,1.1578648045759543e+19,0.4606944741621731,0.2490015661482659
2024-10-07,38741.08329698016,28649.51283123247,1193.1767333455984,7.016085700690783e+18,0.5711059948751096,0.1184591841311533
2024-10-08,24120.901338212447,20013.622565399197,1544.6853496585643,1.004197106307775e+19,0.5607374444901821,0.1839682904524326
2024-10-09,22032.976814660473,24661.977089418335,1628.8749051028333,1.3177359918949536e+19,0.6351919568498501,0.0810382318686434
2024-10-10,22515.556519311092,33438.67430981871,3068.6992787264135,1.616683966887989e+19,0.5489565290046418,0.158330940379444
2024-10-11,38176.78665279614,23372.607218394136,3084.010807667093,1.1358936376902631e+19,0.5027880301666124,0.0882033408904347
2024-10-12,21497.616542951328,25588.290923802728,2217.046404673838,1.2954147205724127e+19,0.341109774791724,0.1964303668078085
2024-10-13,22796.399812122472,8663.715550684316,2343.716078740472,1.024384741080152e+19,0.622217450118685,0.1007771141267812
2024-10-14,37107.33326991223,23211.393515193835,2081.288535119896,8.657229094487145e+18,0.4702061483263912,0.1974635987603639
2024-10-15,30806.719144222057,24605.88922845567,3196.805431401111,1.192565331734038e+19,0.5240395875887267,0.0957377937010671
2024-10-16,39682.117346797786,21188.49687190447,1210.0554715495848,1.558168416069931e+19,0.667832323367238,0.169209335153386
2024-10-17,26837.116718818274,18521.625712516503,1961.071602869031,9.254056273447444e+18,0.3748360150143321,0.0931861769296335
2024-10-18,24921.029955342547,16764.087171219588,2321.368815239283,1.1408768006373034e+19,0.627477860666131,0.2115441644125092
2024-10-19,21979.98430364444,22018.25488087975,2162.797369693825,6.787532059513876e+18,0.4407238278184037,0.2786411213787857
2024-10-20,14071.63268340002,25559.66429863675,2849.6960023306506,6.504075656698692e+18,0.6270055506965196,0.1947695154131616
2024-10-21,25894.24167096259,21518.709553889636,2151.898557155402,8.480231563916686e+18,0.6044180145306739,0.2375090548279359
2024-10-22,33455.14140730901,19620.165016150782,2280.866864027483,1.0345788895607702e+19,0.5480120119538439,0.1274607456820608
