transaction_date,transaction_cnt,active_users,total_transferred,unique_users,retained_percent,daa_to_maa_ratio,total_transferred_in_tokens,cum_transferred
2024-06-24,94.0,59.0,9.278763589701277e+16,14.0,0.3389830508474576,0.09,92.78763589701276,2.274409746016143e+19
2024-06-25,98.0,55.0,7.871676822783464e+16,19.0,0.3090909090909091,0.08,78.71676822783463,2.2822814228389265e+19
2024-06-26,135.0,72.0,8.838807382967778e+16,26.0,0.3055555555555556,0.11,88.38807382967778,2.2911202302218945e+19
2024-06-27,191.0,88.0,8.340306254855667e+17,22.0,0.29545454545454547,0.13,834.0306254855667,2.374523292770451e+19
2024-06-28,336.0,128.0,3.971741976665302e+17,20.0,0.2109375,0.19,397.1741976665302,2.414240712537104e+19
2024-06-29,210.0,89.0,2.5705165354457802e+17,19.0,0.3595505617977528,0.14,257.051653544578,2.439945877891562e+19
2024-06-30,197.0,78.0,1.263755537382948e+18,15.0,0.41025641025641024,0.12,1263.7555373829482,2.5663214316298568e+19
2024-07-01,164.0,76.0,2.5696064156205904e+17,23.0,0.2894736842105263,0.06,256.96064156205904,2.5920174957860626e+19
2024-07-02,155.0,68.0,2.736884265293533e+17,24.0,0.2647058823529412,0.05,273.6884265293533,2.619386338438998e+19
2024-07-03,175.0,67.0,7.086644780135167e+17,43.0,0.3283582089552239,0.05,708.6644780135167,2.69025278624035e+19
2024-07-04,103.0,61.0,5.305934004802139e+17,20.0,0.3770491803278688,0.05,530.5934004802139,2.7433121262883713e+19
2024-07-05,185.0,99.0,1.2217273329704432e+19,21.0,0.18181818181818182,0.08,12217.273329704432,3.9650394592588145e+19
2024-07-06,106.0,56.0,1.652288905922812e+17,6.0,0.4642857142857143,0.04,165.2288905922812,3.9815623483180425e+19
2024-07-07,102.0,57.0,5.09105905047e+16,4.0,0.5263157894736842,0.04,50.9105905047,3.986653407368512e+19
2024-07-08,114.0,68.0,1.0077534307989848e+18,9.0,0.3382352941176471,0.05,1007.7534307989848,4.087428750448411e+19
2024-07-09,106.0,61.0,4.112246509536163e+17,10.0,0.39344262295081966,0.05,411.22465095361633,4.128551215543772e+19
2024-07-10,94.0,53.0,2.07515511064295e+17,12.0,0.39622641509433965,0.04,207.515511064295,4.149302766650202e+19
2024-07-11,70.0,45.0,1.8964740179275578e+17,6.0,0.4666666666666667,0.03,189.64740179275577,4.1682675068294775e+19
2024-07-12,85.0,54.0,1.0633474132827334e+18,5.0,0.35185185185185186,0.04,1063.3474132827334,4.274602248157751e+19
2024-07-13,87.0,43.0,4.664552518699682e+16,8.0,0.37209302325581395,0.03,46.645525186996814,4.27926680067645e+19
2024-07-14,66.0,41.0,1.7708328630549332e+16,5.0,0.34146341463414637,0.03,17.70832863054933,4.281037633539505e+19
2024-07-15,135.0,70.0,4.657825870178722e+17,12.0,0.3,0.05,465.7825870178722,4.3276158922412925e+19
2024-07-16,81.0,50.0,2.7358952292615796e+16,7.0,0.46,0.04,27.358952292615797,4.330351787470554e+19
2024-07-17,94.0,60.0,9.805307876386589e+16,10.0,0.36666666666666664,0.05,98.05307876386588,4.34015709534694e+19
2024-07-18,83.0,57.0,7.094466150631528e+16,8.0,0.38596491228070173,0.04,70.94466150631528,4.347251561497572e+19
2024-07-19,111.0,63.0,1.2219356637829734e+19,14.0,0.5238095238095238,0.05,12219.356637829735,5.5691872252805456e+19
