date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Retained Daily Active Users,forecasted_DAA/MAA
2024-09-02,161.65266440891116,97.83176688086996,29.218572310548232,1.0210878611260736e+18,0.4078866749729564,0.095479012992266
2024-09-03,146.51853511490552,73.65742535991835,16.214045593376028,3.1121991979730217e+18,0.3128884045981077,0.0778661238795448
2024-09-04,125.55140720293495,86.1884664758115,25.91046968740471,2.2408136045009423e+18,0.2475348741554359,0.0908134404603843
2024-09-05,165.0069792047461,43.65571517411046,24.368689898322252,4.3222573193775994e+17,0.3875807605468364,0.0985524864395762
2024-09-06,144.62975225944285,50.10486082309799,21.867959830632675,4.057235813082103e+17,0.2519128208826301,0.0678138249918443
2024-09-07,169.78858878096193,34.8146055406238,12.319499657364291,3.036395735046624e+17,0.3547601374802072,0.0892382873825125
2024-09-08,164.62539480538757,50.95409661374613,17.794996887716312,3.222065519354196e+17,0.3677452823384206,0.0959693151319911
2024-09-09,139.04430604313225,85.86850512225158,16.92273126746158,3.706820618423049e+17,0.4261968430299045,0.0285367646152459
2024-09-10,192.93516352015808,94.9445671181416,21.44279642724005,4.117217329659422e+17,0.2183793758014938,0.0869766552924048
2024-09-11,83.11046888461841,35.633552749488636,12.793000423835736,3.5347944358130394e+17,0.432689587783817,0.1002303486690065
2024-09-12,93.82941880519007,35.34101082618463,19.64649813536527,3.275593726393423e+17,0.3848211353552343,0.0648097322104676
2024-09-13,168.0956132108227,55.678796108062585,24.76969229092234,4.6351891687333984e+17,0.3130786074370509,0.0573764246591786
2024-09-14,69.67761525511023,72.0625219127096,26.480494473014872,9.360061027214131e+16,0.3311927170134772,0.0683275967344158
2024-09-15,62.74711050492832,68.46603186552007,27.642074719863228,5.438127161673384e+17,0.485703841573887,0.0846774812880183
2024-09-16,92.954677467301,70.21972089781116,19.75098053095553,2.5489848609962022e+17,0.3009957722356929,0.0872941992714525
2024-09-17,74.31437371069637,56.96952049160851,18.410736960556125,2.1091907149509094e+17,0.3400039344545865,0.0817700446200575
2024-09-18,98.43578891599508,58.33442313960928,23.2674096615064,3.8531846820608186e+17,0.2763595045982981,0.0785773897710199
2024-09-19,96.81944568255184,68.82770743097608,17.53965051797663,3.806310425285772e+17,0.5052867501437655,0.0834440186933018
2024-09-20,102.7165959316693,99.74771907447234,26.100409640476933,4.602547139444747e+17,0.3979574899631578,0.0800411211494653
2024-09-21,92.97373292394175,119.48879490975848,18.693992791294423,3.354181193576083e+17,0.296771844616247,0.0639397011251998
2024-09-22,150.35265577149204,102.72257305727572,10.513759216640125,3.680914650331451e+17,0.3408685237899583,0.0666556444524532
2024-09-23,123.80331527570682,38.48682369854675,13.504808435644312,3.4502358084480794e+17,0.2983783859466571,0.0758566704972246
2024-09-24,119.13756007431968,56.239644656140555,11.83891804717913,2.1402540094893178e+17,0.3384341487747771,0.0466973764207586
2024-09-25,134.13814296482147,62.189396605100534,23.20006377721348,3.838557386672191e+17,0.3305854986404242,0.0881807224409823
2024-09-26,91.844569801617,76.46348705834875,24.99199672959998,3.107791473285288e+17,0.2390676771624093,0.0750750307047026
2024-09-27,135.52652040552502,71.0310225743088,13.981962833936,2.3143670858924333e+17,0.2550499334653827,0.0733665026463416
2024-09-28,26.337766819512424,65.16431618700776,15.378383392841473,3.1343819540044736e+17,0.2684937331644834,0.0786819036474873
2024-09-29,78.74501528696993,60.23748335442895,11.972139501971816,2.3432286943753677e+17,0.2941170806321479,0.0782891472249426
2024-09-30,97.55006606871368,86.35097120473681,21.58143152734372,4.177473484701253e+17,0.3281486729111713,0.1181704678436781
2024-10-01,110.67575642936433,59.755418182381874,18.847792958933795,4.451435828745942e+17,0.4306453212695955,0.0673590572676848
2024-10-02,117.49089538971946,31.425946707731057,24.250672641813765,3.1405355619759174e+17,0.3644689395045269,0.0839622958899102
2024-10-03,100.00865182709258,57.37179130535042,28.103149489107835,3.3802394239423206e+17,0.4106858726284479,0.092203966793929
2024-10-04,130.19833429744892,73.43269804797701,16.957270988406858,3.281766034917303e+17,0.4828853179520388,0.0926249248304609
2024-10-05,153.57103513483528,33.49874313508439,37.13100539625801,3.690267940839861e+17,0.4389009324848626,0.0645140429922819
2024-10-06,95.85284421577865,81.42180398617538,30.969088761303276,3.033099643530215e+17,0.2782349518685382,0.1113187077085061
2024-10-07,151.4921727105184,47.66124156885581,39.59343636930684,3.4136680799661664e+17,0.2793611081245729,0.1047209779607667
2024-10-08,137.70749613998453,72.69130176980732,24.65591668680256,5.441038110090915e+16,0.2787558592338616,0.0666950785373803
2024-10-09,97.76641585796408,42.12389766896513,16.283901631003452,3.0843499537166317e+17,0.4755856659577022,0.0816555723829042
2024-10-10,135.48020450461468,41.49066696251989,25.28690088138888,2.678516488609642e+17,0.3719463989562981,0.1067497926491471
2024-10-11,107.99947340617555,62.34520918561087,18.298003690482066,2.393689534875094e+17,0.3689910574936896,0.0946757627937294
2024-10-12,162.54429750071372,57.05966993827274,19.100094727165352,2.5312648788139664e+17,0.332309123492434,0.0802350630860114
2024-10-13,138.90166575851092,72.61421851055808,19.052987440135578,2.3934860755603494e+17,0.260833902555876,0.1191722301881742
2024-10-14,151.99307487692113,87.39475580915047,14.929061355132594,2.393958323080225e+17,0.4521665881797045,0.1021619743040489
2024-10-15,129.6838384252508,72.94849993111063,29.25653801876233,2.2513093403970982e+17,0.3215249454083119,0.0726178762610673
2024-10-16,80.93768085166509,54.20863366652024,12.933359329533555,2.933800274958741e+17,0.3290102879769334,0.0811172530873155
2024-10-17,135.7354067089763,80.08548802693564,15.345867571864265,3.790667641738412e+17,0.32838074543948,0.088164816067025
2024-10-18,100.95400097130818,73.74996449279529,17.73583377041117,4.982643039716886e+17,0.3197387849905976,0.0555545862926271
2024-10-19,111.9273158398196,28.809488594451828,12.627681867028464,4.01950487083717e+17,0.2712622614390993,0.0909336461107441
2024-10-20,130.5730921566726,51.08636231838729,27.235922537937967,3.425603729546643e+17,0.4986310189785202,0.1092469023045198
2024-10-21,77.50253068885571,57.50845289248747,21.279207830620052,3.5170677911331315e+17,0.4074157387962783,0.0924490027171033
2024-10-22,105.52520709290876,73.97237682874851,24.154187431767873,2.955785509028688e+17,0.3524922915875819,0.0939959450168102
2024-10-23,119.9753210459808,36.273520439628854,17.706505324759732,4.0068247568643386e+17,0.4840429571736397,0.0864296641668422
2024-10-24,72.20677641708127,44.5000604188198,17.03292053221931,3.7188768140894694e+17,0.3806061495673098,0.093395891075014
2024-10-25,99.99302674073788,56.65418138962696,12.074403752125178,4.142332782706935e+17,0.4031309700011398,0.097318861913855
2024-10-26,155.8126687145236,46.60544701891281,22.024070109017607,2.733844277037175e+17,0.2059517998313458,0.0746206882857669
2024-10-27,110.244932723243,54.15080909143958,23.496306721657955,3.1388184127567974e+17,0.2928583296873723,0.0779316744796446
2024-10-28,138.7015709317144,62.97772004252341,19.034532210432054,3.645237629684039e+17,0.344573726572256,0.0514827460139888
2024-10-29,96.86448583811487,70.92989798446573,17.469694395435422,3.29997484282048e+17,0.3095689173784141,0.0700564969953818
2024-10-30,97.37850361405688,70.50025776912894,20.13509525841721,4.9725828082084595e+17,0.3019215244695094,0.1278958782404789
2024-10-31,88.95156954808522,51.54421844000569,10.416516921595187,3.246807763722438e+17,0.2299147589135508,0.0610805817447593
2024-11-01,92.97917846434052,65.16088639286886,17.612230917602684,4.806647007044005e+17,0.3348980899626332,0.0680644828691164
2024-11-02,99.32596205946412,62.246131557484105,16.03307269685717,2.9507433330606784e+17,0.3895602805454929,0.1290080455853878
2024-11-03,84.23951612379959,51.98864721499965,14.836251307781394,3.023200884433744e+17,0.3874618518032442,0.0884983367917687
2024-11-04,119.98617331130244,84.17584075889634,18.57226071280051,3.261243931816758e+17,0.5115316342819741,0.0661146318396328
2024-11-05,129.82081820313,18.11060722102091,22.42181133503701,4.4371231071000326e+17,0.3898669485062102,0.0999652869977909
2024-11-06,119.84047020037669,64.15904457335142,26.86683930541859,1.3825801396023296e+17,0.2502600510768957,0.0854926964085481
2024-11-07,123.5248430619216,63.840011465818755,13.968830990267788,2.6567333997258266e+17,0.3492225724972394,0.0736377670718276
2024-11-08,90.76728126416792,52.76491242354467,25.684451921735068,2.6794849049379184e+17,0.3967494756278206,0.082432764152774
2024-11-09,148.8754345404409,68.70956913444049,23.650930942767513,3.7222492883077696e+17,0.331448055616692,0.0968936159707535
2024-11-10,168.2798834902665,69.16202115951998,22.028901968018115,3.7735301636805056e+17,0.4628992719897555,0.0558861051346793
2024-11-11,111.98903987368826,55.61515646006366,24.054078637129255,4.21666399730302e+17,0.3081555106754485,0.0925555529509963
2024-11-12,156.85372409375452,45.94893330695038,18.281941014345225,3.312480402113847e+17,0.409582581655253,0.0571580558563357
2024-11-13,92.59800856755233,45.57290456028236,18.87442128220378,3.187250376691385e+17,0.2414763497299333,0.0777234635030276
2024-11-14,119.70721724205674,53.23009854339393,20.821134840345497,5.409903800587264e+17,0.4573953045146314,0.0749697938412562
2024-11-15,104.87781737134644,85.54039346805968,17.605960231938262,2.103418597894884e+17,0.3554208723354921,0.1014034454040449
2024-11-16,75.37575473260061,79.26599006977989,16.55203358375308,2.060198490360017e+17,0.3898069145645966,0.110401893973413
2024-11-17,84.97802746267963,80.55901294489385,19.662386605397113,3.8546659616137984e+17,0.2971170021229037,0.0584857383068458
2024-11-18,101.47537590288408,60.795038551290446,20.859993976888195,3.691035714360005e+17,0.393770384605621,0.0755329928844255
2024-11-19,113.40909255978411,36.37826215493885,21.093020129573933,3.1607735113986106e+17,0.4052781496637936,0.1048606758080986
2024-11-20,93.20789935214712,42.524608570019694,23.87037989135912,3.7554387075787936e+17,0.3569488485890699,0.0761568760007085
2024-11-21,118.39946475582032,85.38361357051612,30.02524921845767,2.855152213826866e+17,0.4141235528294099,0.0905056983186433
2024-11-22,108.27632052962213,54.99766515722091,28.051671409398818,2.1507577018221872e+17,0.3721850320986124,0.0653169372118161
2024-11-23,99.54298070894384,54.1764009830223,23.90108297313611,2.936593727197651e+17,0.3198371042037589,0.0950889294212156
2024-11-24,97.3014735076111,36.967516075622065,23.090984427561732,2.7368907535716125e+17,0.3086280561003547,0.0581135584803513
2024-11-25,37.35823455772265,64.92242701927603,27.228769661080428,2.522321954511342e+17,0.2892116550788127,0.0512949231382953
