date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Gas Fees,forecasted_Retained Daily Active Users,forecasted_DAA/MAA
2024-10-17,74.29326738412682,60.11132868177786,16.9165894880019,3.2437639092632986e+17,0.0005613908886228455,0.266393796006479,0.09189155379960512
2024-10-18,114.08468202216905,80.53848306967663,13.859499491521058,4.9409384491793485e+17,0.0005438236733374846,0.3931496648825674,0.06812721145204768
2024-10-19,176.46362002241545,33.98959459353546,9.507195812353421,2.410426828384291e+17,0.0005941557004858987,0.274098418681736,0.08465072116525746
2024-10-20,106.21671246854943,85.17630409757763,11.619239812084766,3.313133304951123e+17,0.000620565402158317,0.35075011347653573,0.07331342627525364
2024-10-21,127.48218833227982,73.00425931839551,20.32822174497097,2.7797029838621366e+17,0.0005147524937475456,0.41574828000344627,0.06241931537885158
2024-10-22,111.53599155970495,92.76487508115764,12.156818470971928,3.742334479283193e+17,0.0005445649617899156,0.3549238396646967,0.09723995331555013
2024-10-23,137.46756370071932,94.07013082206947,26.95535161879874,4.361707328141382e+17,0.00046085876685000464,0.2739051230017283,0.07676046686840285
2024-10-24,98.3819363687403,86.92926792899407,24.639727591789608,2.550423243909336e+17,0.00039720247143502284,0.30324860011802,0.040266781497143384
2024-10-25,123.78553668740183,71.06192347832182,13.682825089877397,2.1620123051880848e+17,0.00040636704321463503,0.3963155754205387,0.08792036392852623
2024-10-26,27.822569481963804,60.154520153409955,10.611999777348146,2.2578128772625786e+17,0.0007940714810895754,0.37214542495173286,0.07525766429822073
2024-10-27,146.4456743334228,61.22842856858179,14.802204649874449,3.6816469921887616e+17,0.0004897537075619707,0.13870620270533962,0.07992334768652956
2024-10-28,165.60364983485627,50.42845713715211,17.04578875888911,1.9194328849733744e+17,0.0004574317871833631,0.43570472235307905,0.07690831254990164
2024-10-29,83.33129864845888,52.680588476513186,28.97864031273858,1.827441740971431e+17,0.00043080317418041803,0.382986152291557,0.09051308373998465
2024-10-30,60.09728013625986,43.7129906192383,14.734339912033674,4.8003523513179034e+17,0.0005925923961972724,0.37058182642361714,0.09442876574928669
2024-10-31,55.49544186454853,68.66042936033716,13.341014252924104,4.3628653566858234e+17,0.00048576145089353613,0.3876743623988864,0.08195121076628391
2024-11-01,66.59589300705343,66.03284551393745,18.139442922217583,2.8023896940266026e+17,0.0004509837119716365,0.3678464047966265,0.07501632907995097
2024-11-02,110.18932979461074,55.72384231843166,20.440097440209353,4.306037237772246e+17,0.000623077615141198,0.3199136968510406,0.0742025567845747
2024-11-03,91.31364017609583,74.81320350055493,14.686955597713931,4.201341181550558e+17,0.00042264219234495435,0.3343450398925136,0.07749457083666526
2024-11-04,108.37883059193994,50.3875563416844,15.658607100757319,4.042702898219547e+17,0.0006232069511395331,0.4540175856165311,0.03951844614214151
2024-11-05,131.15700557421545,54.51096898006839,17.721715695104784,4.7828460274991034e+17,0.0006431688903176776,0.14506508279009342,0.07585750872749834
2024-11-06,121.60879794411882,57.235508436581846,19.578434737388196,3.785959836037075e+17,0.00048217416058772637,0.48341994479261985,0.06404707678922583
2024-11-07,128.2137094530816,72.71530709975734,31.01869392550253,2.6307647036290032e+17,0.00023745437918321508,0.3077205770043816,0.05989549239494427
2024-11-08,70.40177504256948,67.63115985845496,21.043548701020775,3.1479630317748294e+17,0.0005409566408283976,0.3718404354931637,0.11461546103421678
2024-11-09,125.75831239494472,92.88763362466285,16.213389447413924,3.001529653551127e+17,0.0004073044713244934,0.25790646750338986,0.07490471276901739
2024-11-10,109.18118902724771,49.43997740546,14.546541655188433,2.734444656501038e+17,0.0006311811902462962,0.16503635054343627,0.0924032486509111
2024-11-11,116.07731505770035,77.65520227726196,16.02098661392038,2.040594720212455e+17,0.0004810856387133523,0.38219119894673714,0.1162653562178157
2024-11-12,121.66074220924037,50.062917977873276,18.989442022619105,4.0078006470570374e+17,0.0004341523237057279,0.3429575716298933,0.08696222094350949
2024-11-13,107.50901472177078,48.15245089805548,19.39234843184194,2.1206377358103958e+17,0.0004886494550507702,0.37538232048660475,0.0770979225487878
2024-11-14,57.60487232945262,81.90995520699666,26.277888627420143,3.160043193778163e+17,0.0006591392149429073,0.5076988606638533,0.07139045282893547
2024-11-15,95.83500351161634,82.81650638146286,15.050258986060726,5.66715726855132e+17,0.0003236877493933534,0.36234525584183436,0.09261407231031138
2024-11-16,68.13820970878491,69.14797803583363,24.043721434777485,4.863814155647566e+17,0.0005989559368461171,0.12592915676188693,0.10976104858986721
2024-11-17,106.16161304717751,74.04193089729816,13.882184113239088,3.8528950913282445e+17,0.0005913919748849611,0.3224749572351316,0.07500279088512836
2024-11-18,117.5151203070919,106.9812477728042,18.305407552159796,4.097107954507955e+17,0.0004965410245244003,0.3579448118600771,0.11901342048969307
2024-11-19,61.907644733230214,80.08526001723487,17.32549204980487,3.3564768237115245e+17,0.000653244978781443,0.36542889957955466,0.08293737447598427
2024-11-20,128.13414062284193,47.6913185836366,19.062464359293287,3.047963251204897e+17,0.0005544901268048809,0.326910251522522,0.09843826467585315
2024-11-21,82.89578449287892,70.66745004400703,24.09046042674748,3.1439019381053146e+17,0.0006840655069363026,0.3155004611520569,0.035173730266105714
2024-11-22,131.7429694848748,79.92041469905625,22.587819777911847,4.156941534847756e+17,0.0006915432679347714,0.4804540721938247,0.08737901738742222
2024-11-23,98.58389226184894,79.70959377499615,18.01435845504886,4.218565751233694e+17,0.0004942327661154786,0.23794694233890426,0.06976791236351473
2024-11-24,118.19027051940486,64.67452670676218,12.80434223036588,2.599487242702817e+17,0.0006236383202294887,0.32831494841507947,0.10282506082594253
2024-11-25,109.93508698167716,73.64612199818461,17.192847350407888,4.248125812332881e+17,0.000507185065846235,0.2916390804427248,0.05519946175091848
2024-11-26,77.4204466620691,40.80955547565015,14.6303332741232,2.6246155595814128e+17,0.0006130923023112667,0.30567504501318193,0.049281547792340515
2024-11-27,105.69243395039408,60.73726533132193,18.02856502048792,2.6769013894395597e+17,0.0003932000217089014,0.4652634674248005,0.04835173367068337
2024-11-28,127.69825186126636,94.63233712293702,11.601817274048546,2.2658810925488685e+17,0.00053036824978834,0.4182309549549604,0.0870631274969858
2024-11-29,91.33317797322044,90.89446165837352,15.986056615952517,2.121730073770639e+17,0.0005319301525396101,0.37545211198823475,0.04612653184172709
2024-11-30,129.90243855014626,21.860676960975116,11.031901484154963,2.463522169798683e+17,0.00046450783142080944,0.28665678550245755,0.0636923308489902
2024-12-01,106.85540648976674,86.73111735294356,10.41049682052577,2.916406757014056e+17,0.00042126349279495015,0.33687855655656945,0.04300384525458459
2024-12-02,113.27870618815346,11.806761186913878,16.10207275268739,2.918941073562596e+17,0.0006887130356893958,0.3016946379481469,0.07895464151225767
2024-12-03,94.06508151914963,82.48474037863318,18.872494463621276,3.832045627587655e+17,0.000545456292877251,0.5158884680096516,0.08860689435435734
2024-12-04,63.91407532860831,67.08643633941747,23.398439410717188,3.880785443131216e+17,0.0006170433493270125,0.21078248432820018,0.07270261858517373
2024-12-05,127.81699298267618,69.56782686098785,11.878156833283464,2.9776619723619866e+17,0.0005285489535418805,0.3684601016516537,0.052536508844770846
2024-12-06,144.14252980346149,60.09176179644965,20.669162206579134,1.7216214885788976e+17,0.0006626469075872953,0.35616768067124543,0.07111693309213643
2024-12-07,109.54969873699939,36.64620517270138,14.306081682701723,3.3458280212821446e+17,0.000418899668192301,0.36783850389878714,0.08502391613690213
2024-12-08,93.31066272475454,88.95900425099279,20.089066157297445,2.5380547253878352e+17,0.0006918485793604425,0.47513818300827204,0.08066473375342496
2024-12-09,142.81613500507495,66.6919959245313,13.747236340616706,3.776239093807541e+17,0.0004420656528247911,0.32562778068592546,0.07834678754659112
2024-12-10,137.93678862342756,61.46796917411953,14.772283873634642,3.2464636581189165e+17,0.000533573355544904,0.2784939454420742,0.04809713084714946
2024-12-11,134.34396326540187,50.01843291773927,10.990681515381562,2.5379014566894477e+17,0.0002901556653429897,0.27674254819757316,0.08316444566888992
2024-12-12,138.36306590231172,47.90976585391569,16.44732019716925,2.2000903855292694e+17,0.0004460734687311867,0.24715367411579478,0.11249869384639294
2024-12-13,92.69110648390127,55.30964388676392,14.042288880696184,2.8929314227613114e+17,0.0002946832634597214,0.4201486773306393,0.09886760371527352
2024-12-14,91.46191284453747,55.3273239003286,15.269692687172343,1.7203063049254602e+17,0.0004895882409834016,0.21477944565249085,0.05854832477030533
2024-12-15,128.2365831420784,69.08386474852459,9.989262128198183,4.443089645114646e+17,0.0007393898326968618,0.19774111759819432,0.10140647420107297
2024-12-16,193.02078596375878,35.276169363124325,19.870804147742668,3.6988433769089946e+17,0.00035217178373772356,0.36679928624947455,0.09841817454030884
2024-12-17,138.95131538776533,75.37731734906828,19.599536749314755,2.77407122177316e+17,0.0004099841415330027,0.32453717345171723,0.09350929934834228
2024-12-18,132.25226106908906,67.49480203894316,10.272202977979088,4.167053421650656e+17,0.000521417131076515,0.37415893620787305,0.07695499116806878
2024-12-19,169.1888201017889,38.15596348636494,16.804704897800864,2.4766403195064013e+17,0.0005005851764229749,0.510100737404595,0.09926825780866275
2024-12-20,139.7528875374205,64.87686725725011,22.284121325217498,3.959280868283443e+17,0.0006794367552045837,0.4038879104050741,0.08947941760306008
2024-12-21,128.3050436719472,57.61981411117604,14.679479737345224,3.666744598281999e+17,0.00048515921824054454,0.39008095776591795,0.06571038506581878
2024-12-22,149.74766307187593,73.50837315311527,20.481290462379768,3.949097335753516e+17,0.0005615868032470129,0.25167794655187503,0.060909217464661686
2024-12-23,97.22750018628574,50.23073610703817,17.21442957992063,3.381724664312837e+17,0.0004358243426451553,0.24045619957252962,0.07315146297570209
2024-12-24,105.98511954812871,55.84819365615796,18.79087175599046,2.5789385896286237e+17,0.0004615233757860507,0.24053315828129687,0.05913614186988744
2024-12-25,109.78195844017733,85.18406887773801,12.929560247054026,3.01396195793489e+17,0.0004246595094112288,0.3062605473370937,0.10454435938554035
2024-12-26,122.79606801256445,83.28011323748309,10.75214112338634,2.225687358943088e+17,0.0005594681406458701,0.4473974485733183,0.09065589178581804
2024-12-27,122.89567297615781,50.7429442221168,17.753882489747223,2.4261622195633187e+17,0.0003938756530319436,0.4727527091439478,0.09040557726140416
2024-12-28,68.70063603077952,75.56706855609914,13.636057592197401,2.2589141004634253e+17,0.0007081844290024839,0.36623483139917584,0.07806630998487804
2024-12-29,52.229140138400446,58.57406823255335,23.359551811698406,2.3622789619907946e+17,0.0004415055592905991,0.2667305988016401,0.09217448063411864
2024-12-30,70.54442413308666,63.75294816837402,12.460294194908005,2.896776384565373e+17,0.00039268625466740695,0.3017891059688318,0.0840448218001744
2024-12-31,52.75301445352991,62.986517628490205,22.341423829032387,3.1366058678714765e+17,0.0005334005047580617,0.3668091293766432,0.09036342726474984
2025-01-01,85.62769477512639,29.831257858019175,16.98501645600738,3.431318983597373e+17,0.0006317817982003319,0.3971036318511594,0.08990872565725969
2025-01-02,73.85661549350706,60.49932837107364,24.442852397941884,2.9104338132347155e+17,0.0005341941465145309,0.38796323148673556,0.08227938135102571
2025-01-03,145.8220515620828,70.37074872963007,23.319845235932277,3.0205014079754106e+17,0.0005342438352523647,0.3605315388384679,0.08391982281876333
2025-01-04,90.9433988434098,63.53211508808058,16.531718685801785,1.917943251639587e+17,0.0008172860503854687,0.3675162733780706,0.08281165385296477
2025-01-05,121.685112566528,58.8919779922627,20.208917338314606,3.857498349103197e+17,0.0005852960541244167,0.3392505652797116,0.06673123684510618
2025-01-06,96.18413627591221,59.74547293800158,23.479390310095194,2.2983919428716938e+17,0.00035917953096544565,0.3785211584359196,0.08546378483871832
2025-01-07,85.5918432391641,42.34845035187224,18.728433708999408,3.441616651491214e+17,0.000711325483592486,0.16447711102083704,0.05856818373460784
2025-01-08,118.558889696767,70.24638515665329,17.358185201814372,3.0269158096390816e+17,0.0003171553438673706,0.27640590495193923,0.10777349000314593
2025-01-09,110.5562810399185,68.18593432249644,16.204698539092146,2.9915982424836346e+17,0.0003716229951635931,0.24288602226937633,0.07989593050946805
2025-01-10,85.73715384539285,46.232560363935775,15.393790300849902,1.4064434533398272e+17,0.0005468978978763001,0.4242336480326834,0.06911677513552221
2025-01-11,82.15594103271529,60.311194383363436,19.453838083107055,3.4240795842788915e+17,0.0006709832270747781,0.40552449875342556,0.05690034796542511
2025-01-12,119.54992160691141,86.33457687143519,11.757499786327134,1.5516228879947056e+17,0.0007723738258793579,0.3642315394268106,0.06617582836264777
2025-01-13,148.72683425448915,92.55287777480837,17.787369680009952,3.1275138058231066e+17,0.0004512716769665845,0.4029777805023399,0.10179257187669227
2025-01-14,131.67345340019213,61.66655934281627,19.402978594725337,2.715904709720242e+17,0.00045794308824642985,0.3932814439422418,0.05731855632372077
2025-01-15,91.34191295459884,68.47029430267361,18.904891516138402,2.0621642809686838e+17,0.00040900937995545057,0.3058208656531694,0.06416336629164746
2025-01-16,146.6264483194571,80.84284715436601,13.525168942262527,2.520628139017444e+17,0.0004877611987327663,0.41124132118955115,0.07337112859803126
2025-01-17,64.4789530532643,79.03266285958478,16.36023889270967,2.9304479784567706e+17,0.00030004608652679543,0.28222878313619054,0.0658785737350283
2025-01-18,76.06307174334827,63.66764818354767,16.703990686828977,2.993328211303721e+17,0.0005328690043586671,0.42046796905828304,0.11452294913209558
2025-01-19,91.17665905160354,91.65616191958252,15.382286512936096,4.447746166269539e+17,0.0005507680269963274,0.3811557754424916,0.1013194709891965
2025-01-20,122.3976460331929,61.79759067914981,12.861868832406778,2.1267201860183725e+17,0.000516319804373983,0.3710748517043209,0.11375343867128514
2025-01-21,90.85481383300254,73.22779629065478,20.260796068846233,1.8403927809151174e+17,0.0007415759819635543,0.22962585223242996,0.10975781955737869
2025-01-22,125.91052352739196,67.78398255836159,12.519600135866671,4.5626758281749574e+17,0.0006828031498093213,0.28258909407947813,0.08323133771969926
2025-01-23,53.76635274169191,83.3058982609106,20.05667911167614,2.8187368313540246e+17,0.0008657573046792816,0.401491427360016,0.05535751376374836
2025-01-24,71.16768815452645,69.73218354271361,15.16394607258325,2.922221893082692e+17,0.0004912139011945495,0.4872018431707165,0.0705921909082871
2025-01-25,93.23302356279889,78.6274315898658,16.86339271174581,3.170268352784378e+17,0.0004999730099387791,0.44964393049019,0.09318937876518275
2025-01-26,84.08840479102011,53.07700156448667,19.556783537121902,2.2967338233099827e+17,0.0005734451179838897,0.37384048971370604,0.08251123367685628
2025-01-27,87.00634398183719,72.71939917882224,14.866905233133842,3.264097403513811e+17,0.0007774260357874213,0.25808594301813914,0.07734488853737723
2025-01-28,100.93831313615641,75.10711859851826,12.551734561508702,1.9988694979202835e+17,0.0005617062386250024,0.4135467572416983,0.04097456813752197
2025-01-29,80.99040130745286,88.83698086407286,22.18729990081321,4.61972664666698e+17,0.00035917463615273387,0.340649384827764,0.09136620404207622
2025-01-30,114.5347754579018,87.48892000176086,21.987358723006263,3.248068898586465e+17,0.0005473310984174942,0.2031190343606893,0.10362343470455818
2025-01-31,95.32245023253307,19.874971489257216,13.93094336060662,3.041053728632602e+17,0.000714624528766811,0.19308197108498062,0.06446548911039983
2025-02-01,112.3169451678885,59.97437465012019,11.49790363536418,4.363648832407799e+17,0.0003709977035110118,0.36584096432521807,0.10931987566057812
2025-02-02,138.45945962505056,74.81563321631995,20.100748963598292,2.6131589065682496e+17,0.0003783528693899178,0.3142331130389861,0.07407106645445719
2025-02-03,148.26329084141656,109.54727064445332,15.27364735588077,3.6182328305054176e+17,0.0007491153173653526,0.3527119083500031,0.05055024962361522
2025-02-04,147.0154458915312,44.22646898802766,20.450724355350573,3.5967944666899866e+17,0.000564296112864417,0.2999093944163369,0.07611098020437909
2025-02-08,105.99635495659112,93.74381353837362,18.781435711165948,3.7950577915058106e+17,1.715997919290178e-05,0.24157886357835234,0.0637220666535171
2025-02-09,129.82352369894176,55.06206229103345,13.376871618226888,2.1210021210987914e+17,0.0005419490555065065,0.3197534330381795,0.10628158340393955
2025-02-10,87.62292349709551,71.55013910953984,25.92513306583137,2.457755269029128e+17,0.0007706558087479398,0.3881154681893606,0.09304794359986271
