date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-kelp_dao,forecasted_TVL_opchain-kelp_dao,forecasted_TVL-kelp_rseth_protocol,forecasted_TVL_opchain-kelp_rseth_protocol
2024-10-02 00:00:00,0.09670529799284111,0.20094101780701104,0.0,-1.0248983614305754e-06,0.0,0.0,479994053.70997643,638542901.5406369,658282113.4971544,632891095.5137106
2024-10-03 00:00:00,0.08078559270572638,0.16444154344406403,0.0,-1.7342680823059366e-06,0.0,0.0,500064373.4974448,544322490.3248044,630510311.9263339,602002483.5027958
2024-10-04 00:00:00,0.178050056095906,0.18987547960142356,0.01837941763159858,9.367291084931087e-11,0.0,0.0,519141365.5895623,627795727.3366842,628902228.0097578,613153402.2275664
2024-10-05 00:00:00,0.13331104884592723,0.23428539817347294,0.02195782502248056,7.109691112692902e-12,0.0,0.0,523280526.22111994,613997257.2441407,634224327.419787,628119913.8837968
2024-10-06 00:00:00,0.08432904598989142,0.1531217407869096,0.02168970265267829,5.764354663791324e-13,0.0,0.0,481554447.85990113,615568018.259549,676075486.4243852,593102748.1783026
2024-10-07 00:00:00,0.2497409946723946,0.3627584992628354,0.0,0.0,0.0,0.0,436040500.73372,679406883.8874615,693029427.8422111,726256062.5494599
2024-10-08 00:00:00,0.1878561895281404,0.14633425237563513,0.0,0.0,0.0,0.0,491878153.00635207,710370941.422275,668029363.1012406,751640743.2712191
2024-10-09 00:00:00,0.22085255648603366,-0.022596600847761106,0.0,0.0,0.0,0.0,511042835.49291533,672478180.6955142,669504686.0251255,646180980.4115479
2024-10-10 00:00:00,0.1246358205656782,0.17863583125993746,0.0,0.0,0.0,0.0,509645536.6032612,640855600.4036481,651460044.2763228,564593146.1535664
2024-10-11 00:00:00,0.08666128387319866,0.08928479358057731,0.0,0.0,0.0,0.0,451436089.46674556,612067525.7861897,684986723.2489599,656803656.1954737
2024-10-12 00:00:00,0.17060228774039293,0.14547287586316246,0.0,0.0,0.0,0.0,508572732.05231893,645011262.1146718,696499782.5862782,634258297.7580037
2024-10-13 00:00:00,0.15687759227083647,0.17753289227170027,0.0028324413707779667,0.0,0.0,0.0,515913261.54467446,704786733.1107255,667161356.4235498,658108701.9487017
2024-10-14 00:00:00,0.10046047283204418,0.12487727866404542,0.0026042542717875567,0.0,0.0,0.0,483728799.92618155,645879870.2356566,743350981.8052016,656667514.4463576
2024-10-15 00:00:00,0.1480156900098519,0.09313477631312563,0.0035572116102057776,0.0,0.0,0.0,537764147.8324586,655187916.0797154,683349266.3520188,706896758.9375112
2024-10-16 00:00:00,0.14218090442846862,0.10190339012171058,0.0,0.0,0.0,0.0,516558112.81865966,730422985.5475132,647025732.6262028,690594596.5953653
2024-10-17 00:00:00,0.07484582921158127,0.09103100017880546,0.0,0.0,0.0,0.0,515237119.9351884,630809960.4630517,691999062.3293582,800842706.9607701
2024-10-18 00:00:00,0.09348470726444838,0.11796641586857799,0.0,0.0,0.0,0.0,498951622.4978863,673284643.5281632,714062352.3309801,706388473.7347594
2024-10-19 00:00:00,0.14067828195363455,0.06383987144201538,0.0,1.0383529332395306e-10,0.0,0.0,474782462.2743685,682404477.9368066,738285386.0648283,800981024.6736777
2024-10-20 00:00:00,0.11693975092265081,0.11409676327181804,0.0,1.7125131486883226e-10,0.0,0.0,520681344.40784514,714625033.3171377,690392788.2950052,714599609.8166738
2024-10-21 00:00:00,0.12434560916684957,0.15454182632603636,0.0,0.0,0.0,0.0,541574963.2826939,783080022.463918,684687831.6652234,761578018.6409007
2024-10-22 00:00:00,0.12749654154849188,0.09608766599876101,0.020358361208512404,0.0,0.0,0.0,535356791.1494292,631553765.7969415,673699162.4719397,747958434.4466875
2024-10-23 00:00:00,0.15477137356833048,0.19541551792933737,0.015635906605364937,0.0,0.0,0.0,528432155.45562685,752241498.3405068,679467521.2827084,700254566.6792654
2024-10-24 00:00:00,0.1341401730291232,0.11637999888197419,0.01916353037337105,0.0,0.0,0.0,548477368.3783083,650155147.251799,725831037.190887,635556891.5519414
2024-10-25 00:00:00,0.20631680812050587,0.06890678398969814,0.0,0.0,0.0,0.0,565249685.125971,704217093.9675006,695382750.4058273,667332249.0569497
2024-10-26 00:00:00,0.1338548324770925,0.08241487316499355,0.0,0.0,0.0,0.0,558383584.1772949,625021250.3097857,709769264.2621061,626546469.1917855
2024-10-27 00:00:00,0.13753283433161614,0.08210468260519789,0.0,0.0,0.0,0.0,572533608.9458758,663124185.3543491,709421624.7875946,581049763.2600008
2024-10-28 00:00:00,0.15892900132107574,0.09072968463237498,0.002827744601372254,0.0,0.0,0.0,537345914.6419466,663988755.0260166,717237096.0074992,634084098.650213
2024-10-29 00:00:00,0.19043533444024066,0.10330394864363254,0.0026848971901925916,0.0,0.0,0.0,574578169.6479965,560575923.8794652,663910379.3627664,624255948.2508947
2024-10-30 00:00:00,0.18889348495375413,0.07473496030244992,0.0031307728730859043,0.0,0.0,0.0,559271540.3541577,722673297.0891387,704433055.0627084,685158135.87965
2024-10-31 00:00:00,0.1806816547274158,0.13336438586848204,0.0,7.19890756536169e-11,0.0,0.0,584537012.0994924,602557903.4784808,704045640.2313855,598119689.8906422
2024-11-01 00:00:00,0.19072088521223263,0.1328989407432024,0.0,4.688386588143538e-11,0.0,0.0,523005825.96379036,608778270.4891057,774497152.3032873,615023073.8769602
2024-11-02 00:00:00,0.1955000040794307,0.10755000849268037,0.0,-7.1026074452907835e-12,0.0,0.0,616667929.9117935,583571931.9420532,621232553.4330462,523205713.5399759
2024-11-03 00:00:00,0.08563502320953377,0.11273798226126341,0.0,0.0,0.0,0.0,604415443.7279103,541927208.7416677,678812171.7361935,576090773.5293556
2024-11-04 00:00:00,0.11931995360614074,0.09963223398764791,0.0,0.0,0.0,0.0,638013201.8389571,564041023.0194685,654118284.2902831,523821625.03421664
2024-11-05 00:00:00,0.1905661886418017,0.09693788160188266,0.0,0.0,0.0,0.0,566758563.8583518,532508393.6821904,626045411.6291001,508189447.99090433
2024-11-06 00:00:00,0.2709717638524718,0.17428782266080126,0.0,1.1382919798403381e-10,0.0,0.0,557468559.9077722,524720140.43201435,640119912.0780531,511852842.50459456
2024-11-07 00:00:00,0.006250671143495484,0.1776686931016208,0.0,1.2751206823133888e-10,0.0,0.0,572167589.8898093,694574078.3885715,633909382.2377427,651728635.4401077
2024-11-08 00:00:00,0.42660533062927003,0.10241914017487103,0.0,1.3414764155094908e-11,0.0,0.0,510129192.1660207,712841482.0358614,622549878.4951553,700499342.9333172
2024-11-09 00:00:00,0.18917325539818539,0.17490540273869573,0.0,0.0,0.0,0.0,520557105.3526468,684869780.4914787,623463718.3730001,686120033.9377387
2024-11-10 00:00:00,0.09176539120661728,0.14264297622542568,0.0,0.0,0.0,0.0,556095786.6233519,718146709.4367002,571206165.0738685,744983553.9791336
2024-11-11 00:00:00,0.1827849826179782,0.1347003471712792,0.0,0.0,0.0,0.0,520565319.85610116,814382987.9409161,617829298.4319186,762430854.2853434
2024-11-12 00:00:00,0.16374174809424102,0.10009761867189114,0.0006467122715312025,0.0,0.0,0.0,507921631.0599391,823287790.6059035,577454938.6970898,853463596.3889298
2024-11-13 00:00:00,0.18906475444100942,0.11048582496203449,0.001176423662738007,0.0,0.0,0.0,571200611.1415583,827736149.8487434,598933939.0993708,893669793.0426278
2024-11-14 00:00:00,0.14795161455118666,0.14503728086086942,0.000516908732326408,0.0,0.0,0.0,492691943.7957382,859183679.9472759,636535230.798306,834191648.5810964
2024-11-15 00:00:00,0.19494599275374158,0.13077448824247356,0.016487419483951934,0.0,0.0,0.0,511425794.75720614,789445905.099431,642755223.6961306,796909404.3030547
2024-11-16 00:00:00,0.16839231264797927,0.16503740609828904,0.0177164210960929,0.0,0.0,0.0,501376016.8947105,809358788.5326457,611577634.291001,844681365.6797197
2024-11-17 00:00:00,0.10732081209640791,0.14763750206805584,0.01257996293984826,0.0,0.0,0.0,481735285.00137335,809005767.8253824,623179904.2484995,777229485.912943
2024-11-18 00:00:00,0.18559892901482328,0.11961411185184605,0.014751311468009239,0.0,0.0,0.0,464049974.3243841,688535291.6755116,653237807.76161,770218688.1792347
2024-11-19 00:00:00,0.2543283201716578,0.14171616600101006,0.012101876167311116,0.0,0.0,0.0,428041103.0193214,744741981.2087101,659455027.8789848,810037699.0085725
2024-11-20 00:00:00,0.13968349768494787,0.15872690735544645,0.01523778911919083,0.0,0.0,0.0,486842098.4163707,775093624.2588322,546862506.065723,783030223.9017957
2024-11-21 00:00:00,0.10017497577186597,0.17838813771611228,0.010250172152566427,0.0,0.0,0.0,481252238.8317443,829587965.7388388,609663464.9998639,846987466.2430265
