date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-01,732.113686151387,8.317645210004695,1.6079728585243844,0.0007411425130383698,9.66998183272852e+17,2326321.649404743
2024-09-02,846.0917332026487,12.059411069344375,0.796843801619031,0.0018694202474761207,1.0434785071742042e+18,3224974.0156321274
2024-09-03,840.5219813497015,8.353859283184207,0.5938570050501082,0.0014761952555231166,6.415018331559484e+17,2816977.065729871
2024-09-04,1293.843640696499,13.081750847323972,0.5142818350370634,0.026120738316668304,1.631304632243471e+18,1803970.1807994177
2024-09-05,1492.9789746218814,13.812518490886074,0.7619512241416809,0.019238295572513924,9.778334067978518e+17,3438739.606986694
2024-09-06,1949.1990164263582,15.90746880849038,0.6435065737343998,0.027026907407088175,1.0672071761731905e+18,1284971.0442912125
2024-09-07,967.0127385623067,12.405188500260113,0.35323341499604693,-0.014622057813943705,9.072143201749748e+17,2486406.9559238893
2024-09-08,694.0735537052202,13.455088742985065,0.23225596523592695,-0.006076470368562253,1.0278069146444072e+18,2727255.4645801466
2024-09-09,1046.2727896397319,14.251328859986707,0.5388475366978296,0.003150957893191978,1.2362863226517988e+18,3424118.0047393623
2024-09-10,947.3986691399994,6.064498553276735,0.44294332058502744,0.012423312500592948,1.650675361599527e+18,2284247.3914610655
2024-09-11,772.7836368127344,14.118827218916275,0.7651308110828063,0.014465285744358323,1.4096227361826744e+18,3493526.0774895814
2024-09-12,1498.286777474585,10.258756268753748,0.9004760442216792,0.01018355500990093,1.29963567001047e+18,3012237.991087442
2024-09-13,1907.3484853935493,15.330063769417418,0.6981740333884614,0.02241562010012057,1.633629100639904e+18,3008417.9795756587
2024-09-14,1785.719815109789,9.5340754467537,1.1638245313098914,0.01586989405377704,7.824047504511442e+17,3104686.2447371124
2024-09-15,1912.1936418784794,15.243229603834203,0.9450165618759946,0.01442734299848647,1.8174773641321006e+18,2618164.186719424
2024-09-16,1262.604128501372,13.16251511700073,0.5607651603481953,0.019574510100696337,5.463094472666803e+17,2921191.000409781
2024-09-17,2367.3523213512967,14.159413744680345,1.014319969247344,0.01898697302170215,9.47259104902509e+17,3035579.7121745506
2024-09-18,1270.7441815855939,16.27246078494819,0.8751466128709812,0.025229982726881726,8.552166667278737e+17,2958428.7299862714
2024-09-19,983.625973511356,14.317967935377558,0.47374747512681603,0.011193484140400306,1.1678526815824594e+18,2494026.28201929
2024-09-20,1533.5570571243793,16.315760021755132,0.5665046053271608,0.009487923360440065,1.1074771605665115e+18,3002277.4299862706
2024-09-21,1413.5947253759396,15.165344814803765,0.3207489927507797,0.009259633410502139,9.874551411423383e+17,3433971.2976013944
2024-09-22,1496.484170081611,16.94593541336435,0.5623890071337058,0.012646242806562387,1.5436835664201037e+18,2294304.688643666
2024-09-23,1012.2506574642132,14.342032502077355,0.35311092661351556,0.022032919400871598,8.29123575416669e+17,2535420.7819040334
2024-09-24,1675.8770871064596,8.939314270674663,0.4412818157910604,0.012536107826168666,7.767440523680146e+17,2007773.9667826837
2024-09-25,1171.4913200761362,17.92409600316598,0.4058476566052851,0.006316633876929368,8.48487950246638e+17,2094662.927475908
2024-09-26,1022.5943160552766,11.108662099503931,0.4688666651807563,0.0041780236142481535,1.6762216158736914e+18,3177386.8338413187
2024-09-27,913.3392148369348,13.839350278875958,0.9448757246053765,0.005206795223203276,1.624058029411418e+18,3386434.3062228826
2024-09-28,1173.9425177386279,11.227879977072451,0.9572332944403429,0.008394047790643119,1.0208940006438194e+18,1451102.8296319905
2024-09-29,567.9825663149882,10.594790942694738,0.5554323849102011,0.01141012899563613,1.2688704858854019e+18,2340857.9761923044
2024-09-30,1334.4168688417635,16.474892641549356,1.0615439359049232,0.004470483155962659,9.147343213514557e+17,2131278.921231926
2024-10-01,973.8631692341727,14.773193948356923,1.3164473459148998,0.0021285006712417095,1.3596579513630733e+18,2824963.19168878
2024-10-02,1240.2768367624753,4.318993596586296,0.9899495141438351,0.0016838740565437106,1.253911200353848e+18,2889059.9229824194
2024-10-03,1321.3573079011358,9.861606906010863,0.8264698379219554,0.0010148849165593043,1.0266102282263304e+18,2227028.4370195665
2024-10-04,591.1219437492173,17.866121547503106,1.211446194331938,0.009244003805545475,1.865982759497387e+18,474597.4237992684
2024-10-05,1521.5995387713967,13.198079221346282,1.0610834830618132,0.011075184036723047,1.285200113465576e+18,804502.059636765
2024-10-06,1275.9845403576046,11.372323018765067,0.7433109412098695,0.00948373616371684,1.907829241069978e+18,1185151.5769052745
2024-10-07,1106.649220921372,15.677432473019767,1.385237433436842,0.011344928406050399,1.4500647588058962e+18,1016558.9220886133
2024-10-08,1397.4998045014881,10.176235498824278,1.7915880286856152,0.0030484184873368447,9.823248538550232e+17,1045202.0176895179
2024-10-09,1038.0767748555663,11.578915437508694,1.6869789872471943,0.006431222940776845,1.2612621125248796e+18,1701251.6660864297
2024-10-10,1012.5220773509395,9.872650346220523,1.2473169179894563,0.007128405210865337,1.4799194918333192e+18,2000114.4777117264
2024-10-11,1164.8107900921295,17.34981677726345,1.2048513246276311,0.014433131750211343,1.5270307064700582e+18,1534923.2297073558
