transaction_date,address,transaction_cnt,active_users,total_transferred,unique_users,total_transferred_in_tokens,cum_transferred
2024-11-27,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-28,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-29,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-30,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-01,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-02,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-03,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-04,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-05,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-06,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-07,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-08,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-09,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-14,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-15,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,0x343910697c03477e5cc0d386ffa5133d1a827ad7,0.0,0.0,0.0,0.0,0.0,0.0
