date,token,value,readable_date,protocol
1620086400,DF,0.0,2021-05-04 00:00:00,dforce
1620086400,PAXG,715050.63183,2021-05-04 00:00:00,dforce
1620086400,PAX,413562.23733,2021-05-04 00:00:00,dforce
1620086400,HBTC,2854700.0,2021-05-04 00:00:00,dforce
1620086400,FIL,0.0,2021-05-04 00:00:00,dforce
1620086400,DOT,0.0,2021-05-04 00:00:00,dforce
1620086400,USDT,13838365.42677,2021-05-04 00:00:00,dforce
1620086400,UNKNOWN (0x431ad2ff6a9C365805eBaD47Ee021148d6f7DBe0),4315709.7672,2021-05-04 00:00:00,dforce
1620086400,DAI,5418929.24829,2021-05-04 00:00:00,dforce
1620086400,BTCB,6832.52368,2021-05-04 00:00:00,dforce
1620086400,ATOM,0.0,2021-05-04 00:00:00,dforce
1620086400,UNI,9293.28569,2021-05-04 00:00:00,dforce
1620086400,WBTC,3291267.19391,2021-05-04 00:00:00,dforce
1620086400,TUSD,416065.50078,2021-05-04 00:00:00,dforce
1620086400,GOLDx,0.0,2021-05-04 00:00:00,dforce
1620086400,ETH,205601.45599,2021-05-04 00:00:00,dforce
1620086400,USDC,17344122.04848,2021-05-04 00:00:00,dforce
1620086400,BUSD,3475374.63241,2021-05-04 00:00:00,dforce
1620086400,ADA,0.0,2021-05-04 00:00:00,dforce
1620086400,WETH,19547586.38542,2021-05-04 00:00:00,dforce
1620172800,DF,0.0,2021-05-05 00:00:00,dforce
1620172800,PAXG,708719.89607,2021-05-05 00:00:00,dforce
1620172800,PAX,413839.23427,2021-05-05 00:00:00,dforce
1620172800,HBTC,2700850.0,2021-05-05 00:00:00,dforce
1620172800,DOT,0.0,2021-05-05 00:00:00,dforce
1620172800,FIL,0.0,2021-05-05 00:00:00,dforce
1620172800,USDT,13704698.23909,2021-05-05 00:00:00,dforce
1620172800,UNKNOWN (0x431ad2ff6a9C365805eBaD47Ee021148d6f7DBe0),3608671.77745,2021-05-05 00:00:00,dforce
1620172800,DAI,5380861.32862,2021-05-05 00:00:00,dforce
1620172800,BTCB,6422.128,2021-05-05 00:00:00,dforce
1620172800,ATOM,0.0,2021-05-05 00:00:00,dforce
1620172800,UNI,9787.34779,2021-05-05 00:00:00,dforce
1620172800,WBTC,3100709.82509,2021-05-05 00:00:00,dforce
1620172800,TUSD,418222.69343,2021-05-05 00:00:00,dforce
1620172800,GOLDx,0.0,2021-05-05 00:00:00,dforce
1620172800,ETH,232376.03201,2021-05-05 00:00:00,dforce
1620172800,USDC,17397252.5796,2021-05-05 00:00:00,dforce
1620172800,BUSD,3478472.49234,2021-05-05 00:00:00,dforce
1620172800,ADA,0.0,2021-05-05 00:00:00,dforce
1620172800,WETH,18935953.63698,2021-05-05 00:00:00,dforce
1620259200,DF,0.0,2021-05-06 00:00:00,dforce
1620259200,PAXG,716782.62558,2021-05-06 00:00:00,dforce
1620259200,PAX,414361.29886,2021-05-06 00:00:00,dforce
1620259200,HBTC,2852200.0,2021-05-06 00:00:00,dforce
1620259200,DOT,0.0,2021-05-06 00:00:00,dforce
1620259200,FIL,0.0,2021-05-06 00:00:00,dforce
1620259200,USDT,13935304.1047,2021-05-06 00:00:00,dforce
1620259200,UNKNOWN (0x431ad2ff6a9C365805eBaD47Ee021148d6f7DBe0),3865125.00741,2021-05-06 00:00:00,dforce
1620259200,DAI,5295084.79129,2021-05-06 00:00:00,dforce
1620259200,BTCB,6866.38313,2021-05-06 00:00:00,dforce
1620259200,ATOM,0.0,2021-05-06 00:00:00,dforce
1620259200,UNI,9452.01152,2021-05-06 00:00:00,dforce
1620259200,WBTC,3311914.75384,2021-05-06 00:00:00,dforce
1620259200,TUSD,417497.49528,2021-05-06 00:00:00,dforce
1620259200,GOLDx,0.0,2021-05-06 00:00:00,dforce
1620259200,ETH,249516.2033,2021-05-06 00:00:00,dforce
1620259200,USDC,17411707.1567,2021-05-06 00:00:00,dforce
1620259200,BUSD,3485695.17623,2021-05-06 00:00:00,dforce
1620259200,ADA,0.0,2021-05-06 00:00:00,dforce
