date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL,forecasted_TVL_opchain
2024-09-01 00:00:00,1.0517856087884725,0.094514874794067,0.1472187703899587,0.0,0.0,967388.0273239232,946881.4784775244
2024-09-02 00:00:00,0.4354675518868625,0.1012210833294081,0.0455965334000621,0.0,0.0,919688.9347370752,917433.75688594
2024-09-03 00:00:00,0.6216504093956077,0.0817224196587905,0.1115876234703312,0.0,0.0,1007679.2856467004,993238.5515515516
2024-09-04 00:00:00,0.045059212731188,0.0982943127031867,0.0785047116133981,0.0,0.0,993824.7140875804,1016943.3825245644
2024-09-05 00:00:00,0.0917589567428836,0.0738768344082315,0.1062306917127189,0.0,0.0,979663.8812213454,995063.7027524952
2024-09-06 00:00:00,0.0538816651420386,0.1148763330145018,0.0745522970237841,0.0,0.0,995599.7295927532,956295.0073126516
2024-09-07 00:00:00,0.1519324792122371,0.0973460066292897,0.0905932554363211,0.0,0.0,976168.8340487436,1175013.6729420286
2024-09-08 00:00:00,0.0708702009239511,0.0920042534917328,0.1073132696906744,0.0,0.0,953499.977321794,1209060.4239163392
2024-09-09 00:00:00,0.132489168324021,0.1257414557266495,0.0675206144359097,0.0,0.0,1034634.7781105292,1195832.1629198955
2024-09-10 00:00:00,0.1128953544009384,0.0700034849487175,0.0588941737040699,0.0,0.0,1006075.1139454248,1504460.6150626438
2024-09-11 00:00:00,0.1085674421496555,0.1394940060677737,0.0962627112928778,0.0,0.0,986592.167138944,1548546.7384658142
2024-09-12 00:00:00,0.0549754848999457,0.0898692289522685,0.0759571823292605,0.0,0.0,975641.8497887504,1635647.7694078586
2024-09-13 00:00:00,0.1982210007242231,0.1981089536177455,0.0620875802350037,0.0,0.0,957425.357083355,1759922.176208351
2024-09-14 00:00:00,0.1323840838487918,0.1601201293065282,0.0770128990960631,0.0,0.0,994753.3021144908,1536110.168651131
2024-09-15 00:00:00,0.2092139558233744,0.1804865004559428,0.0765864450020319,0.0,0.0,1061706.465107778,1546250.176570224
2024-09-16 00:00:00,0.1652007577854922,0.1140650342962317,0.0488546020390211,0.0,0.0,1020599.9546430408,1847649.0973254184
2024-09-17 00:00:00,0.1787397930742991,0.0975918178875506,0.0691933262760429,0.0,0.0,878125.9426471347,1763328.6440201858
2024-09-18 00:00:00,0.1117793755601881,0.061369720663563,0.0249596318517748,0.0,0.0,1042001.6097015602,1693310.9912220596
2024-09-19 00:00:00,0.1834439798769307,0.1389824752033946,0.0392803456446413,0.0,0.0,1118323.7355759845,1805498.5678268245
2024-09-20 00:00:00,0.1423049302981124,0.1457895661263093,0.0500611625399527,0.0,0.0,988446.1248267328,1668099.7932532995
2024-09-21 00:00:00,0.072525893471263,0.1237436630611673,0.0515255008784137,0.0,0.0,954230.1282294216,1554408.5767832354
2024-09-22 00:00:00,0.1598280987054026,0.1650455883782043,0.0509492043122911,0.0,0.0,1032733.171533225,1458759.3160739532
2024-09-23 00:00:00,0.1712198809710026,0.1098103759368385,0.0523871735239081,0.0,0.0,976663.2336716328,1607317.289929205
2024-09-24 00:00:00,0.1078643766128269,0.0737819169541988,0.0570614329176605,0.0,0.0,1029666.941916702,1224868.213654718
2024-09-25 00:00:00,0.1430999348367953,0.1146634453524019,0.0776728794485549,0.0,0.0,971846.4068034264,1298273.0707081852
2024-09-26 00:00:00,0.1539578507188849,0.1619099941419728,0.0754865482425897,0.0,0.0,1011707.554520566,1196422.3156325142
2024-09-27 00:00:00,0.1417733615497952,0.111548623632807,0.0917683267810559,0.0,0.0,995631.8650344184,1195494.110433895
2024-09-28 00:00:00,0.1974332857914714,0.1667281396412953,0.0924170283074778,0.0,0.0,957722.7932696292,1144815.969865251
2024-09-29 00:00:00,0.1597859547620432,0.1648827768933301,0.0583199942913151,0.0,0.0,980283.8860084312,1270039.811302738
2024-09-30 00:00:00,0.1373337716071861,0.1394004828345415,0.065063602414076,0.0,0.0,1087362.2961359464,1241296.8295837808
2024-10-01 00:00:00,0.2082814734138106,-0.1713750976098156,0.099308186970023,0.0,0.0,1027315.5697231272,1359912.1936201649
2024-10-02 00:00:00,0.2022446186287139,0.2394431061514604,0.0398521889866765,0.0,0.0,953981.163611055,1605314.289928209
2024-10-03 00:00:00,0.147687652737374,-0.0355365883096049,0.0849073684254484,0.0,0.0,1089993.491351799,1573171.0855301586
2024-10-04 00:00:00,0.2095311608381126,0.1185946023687164,0.1518988438074638,0.0,0.0,1018040.4849685286,1670632.153266654
2024-10-05 00:00:00,0.1609187376133014,0.1087850616278007,0.0866768191407743,0.0,0.0,1007237.9843918938,1363890.0698584933
2024-10-06 00:00:00,0.2603348079966032,0.1433072369982735,0.0686048133433352,0.0,0.0,1013816.1995427514,1416051.1545347143
2024-10-07 00:00:00,0.106511736023098,0.1127655609870775,0.0396246864317558,0.0,0.0,939620.605943903,1453659.3622346786
2024-10-08 00:00:00,0.2092352235734901,0.0740754390642958,0.0449145810167736,0.0,0.0,1027718.4233720964,1337581.419058704
2024-10-09 00:00:00,0.1763310158388177,0.067040699029356,0.0348841407347011,0.0,0.0,1004757.9768282928,1464497.9580969987
2024-10-10 00:00:00,0.0969704741520349,0.089000859488399,0.0748995915391107,0.0,0.0,915269.5247273252,1622253.966352047
2024-10-11 00:00:00,0.1116857013192056,0.1366929649520622,0.0930172321192954,0.0,0.0,1024395.8057136466,1640970.665852156
2024-10-12 00:00:00,0.1769999558761914,0.1324674895483354,0.090689921276416,0.0,0.0,1053402.2885471724,1429294.7990619678
