chain,date,token,value,readable_date
Arbitrum,1636848000,USDT,57590854.63904,2021-11-14 00:00:00
Arbitrum,1636934400,USDT,57105218.70537,2021-11-15 00:00:00
Arbitrum,1637020800,USDT,55152203.16052,2021-11-16 00:00:00
Arbitrum,1637107200,USDT,56505590.85912,2021-11-17 00:00:00
Arbitrum,1637193600,USDT,57428578.20921,2021-11-18 00:00:00
Arbitrum,1637280000,USDT,55438011.45591,2021-11-19 00:00:00
Arbitrum,1637366400,USDT,54627724.54326,2021-11-20 00:00:00
Arbitrum,1637452800,USDT,54222059.63301,2021-11-21 00:00:00
Arbitrum,1637539200,USDT,59014759.89461,2021-11-22 00:00:00
Arbitrum,1637625600,USDT,42256990.90853,2021-11-23 00:00:00
Arbitrum,1637712000,USDT,51794552.2382,2021-11-24 00:00:00
Arbitrum,1637798400,USDT,51687384.92575,2021-11-25 00:00:00
Arbitrum,1637884800,USDT,53001916.93046,2021-11-26 00:00:00
Arbitrum,1637971200,USDT,54521286.42156,2021-11-27 00:00:00
Arbitrum,1638057600,USDT,54304160.03851,2021-11-28 00:00:00
Arbitrum,1638144000,USDT,55430820.05923,2021-11-29 00:00:00
Arbitrum,1638230400,USDT,54700516.68375,2021-11-30 00:00:00
Arbitrum,1638316800,USDT,54898326.21018,2021-12-01 00:00:00
Arbitrum,1638403200,USDT,53853571.68034,2021-12-02 00:00:00
Arbitrum,1638489600,USDT,54610247.05915,2021-12-03 00:00:00
Arbitrum,1638576000,USDT,53028323.38929,2021-12-04 00:00:00
Arbitrum,1638662400,USDT,48153439.78942,2021-12-05 00:00:00
Arbitrum,1638748800,USDT,48175740.74957,2021-12-06 00:00:00
Arbitrum,1638835200,USDT,48729606.52412,2021-12-07 00:00:00
Arbitrum,1638921600,USDT,48782267.00043,2021-12-08 00:00:00
Arbitrum,1639008000,USDT,49270159.1659,2021-12-09 00:00:00
Arbitrum,1639094400,USDT,47711061.37138,2021-12-10 00:00:00
Arbitrum,1639180800,USDT,45995803.18723,2021-12-11 00:00:00
Arbitrum,1639267200,USDT,46534087.94474,2021-12-12 00:00:00
Arbitrum,1639353600,USDT,46441783.06827,2021-12-13 00:00:00
Arbitrum,1639440000,USDT,42919196.0619,2021-12-14 00:00:00
Arbitrum,1639526400,USDT,42468876.08593,2021-12-15 00:00:00
Arbitrum,1639612800,USDT,43320046.77109,2021-12-16 00:00:00
Arbitrum,1639699200,USDT,43150187.41126,2021-12-17 00:00:00
Arbitrum,1639785600,USDT,43108788.00325,2021-12-18 00:00:00
Arbitrum,1639872000,USDT,43457338.20458,2021-12-19 00:00:00
Arbitrum,1639958400,USDT,42825294.6931,2021-12-20 00:00:00
Arbitrum,1640044800,USDT,42885004.84073,2021-12-21 00:00:00
Arbitrum,1640131200,USDT,42993404.42529,2021-12-22 00:00:00
Arbitrum,1640217600,USDT,42532623.4338,2021-12-23 00:00:00
Arbitrum,1640304000,USDT,42920815.71155,2021-12-24 00:00:00
Arbitrum,1640390400,USDT,42535067.29774,2021-12-25 00:00:00
Arbitrum,1640476800,USDT,42516569.66253,2021-12-26 00:00:00
Arbitrum,1640563200,USDT,42105837.50211,2021-12-27 00:00:00
Arbitrum,1640649600,USDT,42101302.82736,2021-12-28 00:00:00
Arbitrum,1640736000,USDT,41622731.91491,2021-12-29 00:00:00
Arbitrum,1640822400,USDT,41427881.28576,2021-12-30 00:00:00
Arbitrum,1640908800,USDT,41587274.18564,2021-12-31 00:00:00
Arbitrum,1640995200,USDT,40912040.43071,2022-01-01 00:00:00
Arbitrum,1641081600,USDT,40674306.4796,2022-01-02 00:00:00
Arbitrum,1641168000,USDT,40677487.33047,2022-01-03 00:00:00
Arbitrum,1641254400,USDT,40596251.2403,2022-01-04 00:00:00
Arbitrum,1641340800,USDT,40548008.88811,2022-01-05 00:00:00
Arbitrum,1641427200,USDT,38565580.91546,2022-01-06 00:00:00
Arbitrum,1641513600,USDT,30280650.47941,2022-01-07 00:00:00
Arbitrum,1641600000,USDT,29958482.35373,2022-01-08 00:00:00
Arbitrum,1641686400,USDT,29709757.87948,2022-01-09 00:00:00
Arbitrum,1641772800,USDT,29915670.51237,2022-01-10 00:00:00
Arbitrum,1641859200,USDT,29235363.04199,2022-01-11 00:00:00
Arbitrum,1641945600,USDT,29332345.37602,2022-01-12 00:00:00
Arbitrum,1642032000,USDT,29210880.06158,2022-01-13 00:00:00
Arbitrum,1642118400,USDT,28904386.3356,2022-01-14 00:00:00
Arbitrum,1642204800,USDT,28669204.41295,2022-01-15 00:00:00
Arbitrum,1642291200,USDT,28113542.28413,2022-01-16 00:00:00
Arbitrum,1642377600,USDT,28263011.09211,2022-01-17 00:00:00
Arbitrum,1642464000,USDT,27488734.24042,2022-01-18 00:00:00
Arbitrum,1642550400,USDT,27640801.14082,2022-01-19 00:00:00
Arbitrum,1642636800,USDT,27477191.43069,2022-01-20 00:00:00
Arbitrum,1642723200,USDT,27195320.99637,2022-01-21 00:00:00
Arbitrum,1642809600,USDT,25699348.68559,2022-01-22 00:00:00
Arbitrum,1642896000,USDT,25240744.46409,2022-01-23 00:00:00
Arbitrum,1642982400,USDT,25784801.48464,2022-01-24 00:00:00
Arbitrum,1643068800,USDT,24715023.16298,2022-01-25 00:00:00
Arbitrum,1643155200,USDT,25115743.10497,2022-01-26 00:00:00
Arbitrum,1643241600,USDT,24901622.93783,2022-01-27 00:00:00
Arbitrum,1643328000,USDT,149681722.00414,2022-01-28 00:00:00
Arbitrum,1643414400,USDT,150877888.60319,2022-01-29 00:00:00
Arbitrum,1643500800,USDT,150872125.2847,2022-01-30 00:00:00
Arbitrum,1643587200,USDT,156144154.38206,2022-01-31 00:00:00
Arbitrum,1643673600,USDT,156465008.9529,2022-02-01 00:00:00
Arbitrum,1643760000,USDT,156138906.98639,2022-02-02 00:00:00
Arbitrum,1643846400,USDT,155954314.5333,2022-02-03 00:00:00
Arbitrum,1643932800,USDT,155884559.25683,2022-02-04 00:00:00
Arbitrum,1644019200,USDT,156774520.57316,2022-02-05 00:00:00
Arbitrum,1644105600,USDT,156520527.54632,2022-02-06 00:00:00
Arbitrum,1644192000,USDT,156707455.94949,2022-02-07 00:00:00
Arbitrum,1644278400,USDT,158625842.28821,2022-02-08 00:00:00
Arbitrum,1644364800,USDT,158819323.03569,2022-02-09 00:00:00
Arbitrum,1644451200,USDT,158999979.61376,2022-02-10 00:00:00
Arbitrum,1644537600,USDT,159666042.03986,2022-02-11 00:00:00
Arbitrum,1644624000,USDT,158058202.88664,2022-02-12 00:00:00
Arbitrum,1644710400,USDT,158434756.58819,2022-02-13 00:00:00
Arbitrum,1644796800,USDT,158850998.90163,2022-02-14 00:00:00
Arbitrum,1644883200,USDT,158722298.70414,2022-02-15 00:00:00
Arbitrum,1644969600,USDT,158743565.05709,2022-02-16 00:00:00
Arbitrum,1645056000,USDT,158825767.33998,2022-02-17 00:00:00
Arbitrum,1645142400,USDT,158303541.32627,2022-02-18 00:00:00
Arbitrum,1645228800,USDT,161109210.74558,2022-02-19 00:00:00
Arbitrum,1645315200,USDT,161283839.87793,2022-02-20 00:00:00
Arbitrum,1645401600,USDT,161526444.6935,2022-02-21 00:00:00
Arbitrum,1645488000,USDT,160835493.48995,2022-02-22 00:00:00
Arbitrum,1645574400,USDT,161462722.20225,2022-02-23 00:00:00
Arbitrum,1645660800,USDT,161545791.87193,2022-02-24 00:00:00
Arbitrum,1645747200,USDT,161192271.29214,2022-02-25 00:00:00
Arbitrum,1645833600,USDT,161963971.15118,2022-02-26 00:00:00
Arbitrum,1645920000,USDT,162373380.97598,2022-02-27 00:00:00
Arbitrum,1646006400,USDT,161793465.44563,2022-02-28 00:00:00
Arbitrum,1646092800,USDT,162034755.04522,2022-03-01 00:00:00
Arbitrum,1646179200,USDT,162618783.16489,2022-03-02 00:00:00
Arbitrum,1646265600,USDT,162564310.71815,2022-03-03 00:00:00
Arbitrum,1646352000,USDT,161810072.91089,2022-03-04 00:00:00
Arbitrum,1646438400,USDT,160419881.33195,2022-03-05 00:00:00
Arbitrum,1646524800,USDT,160708038.04323,2022-03-06 00:00:00
Arbitrum,1646611200,USDT,160563322.38666,2022-03-07 00:00:00
Arbitrum,1646697600,USDT,160316584.5897,2022-03-08 00:00:00
Arbitrum,1646784000,USDT,163429480.92958,2022-03-09 00:00:00
Arbitrum,1646870400,USDT,163842990.34027,2022-03-10 00:00:00
Arbitrum,1646956800,USDT,162877862.59633,2022-03-11 00:00:00
Arbitrum,1647043200,USDT,163290607.12023,2022-03-12 00:00:00
Arbitrum,1647129600,USDT,163069188.80388,2022-03-13 00:00:00
Arbitrum,1647216000,USDT,163114275.34351,2022-03-14 00:00:00
Arbitrum,1647302400,USDT,163512913.91414,2022-03-15 00:00:00
Arbitrum,1647388800,USDT,163271923.96302,2022-03-16 00:00:00
Arbitrum,1647475200,USDT,163426915.66815,2022-03-17 00:00:00
Arbitrum,1647561600,USDT,163700947.72935,2022-03-18 00:00:00
Arbitrum,1647648000,USDT,163634612.2379,2022-03-19 00:00:00
Arbitrum,1647734400,USDT,163797532.73345,2022-03-20 00:00:00
Arbitrum,1647820800,USDT,163723413.99737,2022-03-21 00:00:00
Arbitrum,1647907200,USDT,163448007.65213,2022-03-22 00:00:00
Arbitrum,1647993600,USDT,163404385.04097,2022-03-23 00:00:00
Arbitrum,1648080000,USDT,164005622.7992,2022-03-24 00:00:00
Arbitrum,1648166400,USDT,164108086.89803,2022-03-25 00:00:00
Arbitrum,1648252800,USDT,164630660.06514,2022-03-26 00:00:00
Arbitrum,1648339200,USDT,164405424.07046,2022-03-27 00:00:00
Arbitrum,1648425600,USDT,164824169.21107,2022-03-28 00:00:00
Arbitrum,1648512000,USDT,138528265.27724,2022-03-29 00:00:00
Arbitrum,1648598400,USDT,138327803.96695,2022-03-30 00:00:00
Arbitrum,1648684800,USDT,137829456.66733,2022-03-31 00:00:00
Arbitrum,1648771200,USDT,137825589.22464,2022-04-01 00:00:00
Arbitrum,1648857600,USDT,137566273.03185,2022-04-02 00:00:00
Arbitrum,1648944000,USDT,137782248.98104,2022-04-03 00:00:00
Arbitrum,1649030400,USDT,137573499.35934,2022-04-04 00:00:00
Arbitrum,1649116800,USDT,138080834.06346,2022-04-05 00:00:00
Arbitrum,1649203200,USDT,137664730.71793,2022-04-06 00:00:00
Arbitrum,1649289600,USDT,137197999.45727,2022-04-07 00:00:00
Arbitrum,1649376000,USDT,137386406.59217,2022-04-08 00:00:00
Arbitrum,1649462400,USDT,137395732.46723,2022-04-09 00:00:00
Arbitrum,1649548800,USDT,137371151.18501,2022-04-10 00:00:00
Arbitrum,1649635200,USDT,137240801.82225,2022-04-11 00:00:00
Arbitrum,1649721600,USDT,136472895.13343,2022-04-12 00:00:00
Arbitrum,1649808000,USDT,136829780.66021,2022-04-13 00:00:00
Arbitrum,1649894400,USDT,137188238.46039,2022-04-14 00:00:00
Arbitrum,1649980800,USDT,136697914.14003,2022-04-15 00:00:00
Arbitrum,1650067200,USDT,136672764.70971,2022-04-16 00:00:00
Arbitrum,1650153600,USDT,136652887.9155,2022-04-17 00:00:00
Arbitrum,1650240000,USDT,136580346.78259,2022-04-18 00:00:00
Arbitrum,1650326400,USDT,136784680.24791,2022-04-19 00:00:00
Arbitrum,1650412800,USDT,136817287.26167,2022-04-20 00:00:00
Arbitrum,1650499200,USDT,137628586.4463,2022-04-21 00:00:00
Arbitrum,1650585600,USDT,137295322.92077,2022-04-22 00:00:00
Arbitrum,1650672000,USDT,136510503.98684,2022-04-23 00:00:00
Arbitrum,1650758400,USDT,137246784.99688,2022-04-24 00:00:00
Arbitrum,1650844800,USDT,136676886.47234,2022-04-25 00:00:00
Arbitrum,1650931200,USDT,137476952.29087,2022-04-26 00:00:00
Arbitrum,1651017600,USDT,136994785.69316,2022-04-27 00:00:00
Arbitrum,1651104000,USDT,136039446.1594,2022-04-28 00:00:00
Arbitrum,1651190400,USDT,136321831.00583,2022-04-29 00:00:00
Arbitrum,1651276800,USDT,136462320.48028,2022-04-30 00:00:00
Arbitrum,1651363200,USDT,136114916.14797,2022-05-01 00:00:00
Arbitrum,1651449600,USDT,136107126.70761,2022-05-02 00:00:00
Arbitrum,1651536000,USDT,136216309.23812,2022-05-03 00:00:00
Arbitrum,1651622400,USDT,136171533.06699,2022-05-04 00:00:00
Arbitrum,1651708800,USDT,136364263.70364,2022-05-05 00:00:00
Arbitrum,1651795200,USDT,134194484.21809,2022-05-06 00:00:00
Arbitrum,1651881600,USDT,133941305.22571,2022-05-07 00:00:00
Arbitrum,1651968000,USDT,133917370.21373,2022-05-08 00:00:00
Arbitrum,1652054400,USDT,133171023.93756,2022-05-09 00:00:00
Arbitrum,1652140800,USDT,133225886.98096,2022-05-10 00:00:00
Arbitrum,1652227200,USDT,132803047.69576,2022-05-11 00:00:00
Arbitrum,1652313600,USDT,132117542.15646,2022-05-12 00:00:00
Arbitrum,1652400000,USDT,130402370.71944,2022-05-13 00:00:00
Arbitrum,1652486400,USDT,120843794.89604,2022-05-14 00:00:00
Arbitrum,1652572800,USDT,120581449.61387,2022-05-15 00:00:00
Arbitrum,1652659200,USDT,120941484.12755,2022-05-16 00:00:00
Arbitrum,1652745600,USDT,120778038.13257,2022-05-17 00:00:00
Arbitrum,1652832000,USDT,119530600.80086,2022-05-18 00:00:00
Arbitrum,1652918400,USDT,119482112.60312,2022-05-19 00:00:00
Arbitrum,1653004800,USDT,120046841.43279,2022-05-20 00:00:00
Arbitrum,1653091200,USDT,119939720.43967,2022-05-21 00:00:00
Arbitrum,1653177600,USDT,119960655.74563,2022-05-22 00:00:00
Arbitrum,1653264000,USDT,120018698.1141,2022-05-23 00:00:00
Arbitrum,1653350400,USDT,120600313.8391,2022-05-24 00:00:00
Arbitrum,1653436800,USDT,120620038.91217,2022-05-25 00:00:00
Arbitrum,1653523200,USDT,120650018.73799,2022-05-26 00:00:00
Arbitrum,1653609600,USDT,120432391.12316,2022-05-27 00:00:00
Arbitrum,1653696000,USDT,120044809.65033,2022-05-28 00:00:00
Arbitrum,1653782400,USDT,120179470.88816,2022-05-29 00:00:00
Arbitrum,1653868800,USDT,120385061.56583,2022-05-30 00:00:00
Arbitrum,1653955200,USDT,120507132.07559,2022-05-31 00:00:00
Arbitrum,1654041600,USDT,120514246.85817,2022-06-01 00:00:00
Arbitrum,1654128000,USDT,120555268.14514,2022-06-02 00:00:00
Arbitrum,1654214400,USDT,121248357.36873,2022-06-03 00:00:00
Arbitrum,1654300800,USDT,120968306.97742,2022-06-04 00:00:00
Arbitrum,1654387200,USDT,121058393.14469,2022-06-05 00:00:00
Arbitrum,1654473600,USDT,121936594.26709,2022-06-06 00:00:00
Arbitrum,1654560000,USDT,122068739.04225,2022-06-07 00:00:00
Arbitrum,1654646400,USDT,122106320.29549,2022-06-08 00:00:00
Arbitrum,1654732800,USDT,122733758.97697,2022-06-09 00:00:00
Arbitrum,1654819200,USDT,122709232.70385,2022-06-10 00:00:00
Arbitrum,1654905600,USDT,122582171.86632,2022-06-11 00:00:00
Arbitrum,1654992000,USDT,122357410.39672,2022-06-12 00:00:00
Arbitrum,1655078400,USDT,122225907.89474,2022-06-13 00:00:00
Arbitrum,1655164800,USDT,121736648.96737,2022-06-14 00:00:00
Arbitrum,1655251200,USDT,122416442.11799,2022-06-15 00:00:00
Arbitrum,1655337600,USDT,122667647.9772,2022-06-16 00:00:00
Arbitrum,1655424000,USDT,122206553.11626,2022-06-17 00:00:00
Arbitrum,1655510400,USDT,122372924.19643,2022-06-18 00:00:00
Arbitrum,1655596800,USDT,122322956.54939,2022-06-19 00:00:00
Arbitrum,1655683200,USDT,122256321.16791,2022-06-20 00:00:00
Arbitrum,1655769600,USDT,121926434.91546,2022-06-21 00:00:00
Arbitrum,1655856000,USDT,122300811.50111,2022-06-22 00:00:00
Arbitrum,1655942400,USDT,122232917.93068,2022-06-23 00:00:00
Arbitrum,1656028800,USDT,122302990.63984,2022-06-24 00:00:00
Arbitrum,1656115200,USDT,122293532.45222,2022-06-25 00:00:00
Arbitrum,1656201600,USDT,122879129.58109,2022-06-26 00:00:00
Arbitrum,1656288000,USDT,122363205.22652,2022-06-27 00:00:00
Arbitrum,1656374400,USDT,122215363.75445,2022-06-28 00:00:00
Arbitrum,1656460800,USDT,122234824.47031,2022-06-29 00:00:00
Arbitrum,1656547200,USDT,122351208.57422,2022-06-30 00:00:00
Arbitrum,1656633600,USDT,122653985.25739,2022-07-01 00:00:00
Arbitrum,1656720000,USDT,122721887.31605,2022-07-02 00:00:00
Arbitrum,1656806400,USDT,122980843.51522,2022-07-03 00:00:00
Arbitrum,1656892800,DAI,472806.79378,2022-07-04 00:00:00
Arbitrum,1656892800,DF,3249108.25628,2022-07-04 00:00:00
Arbitrum,1656892800,FRAX,144.80531,2022-07-04 00:00:00
Arbitrum,1656892800,LINK,3427.62017,2022-07-04 00:00:00
Arbitrum,1656892800,UNI,293.55059,2022-07-04 00:00:00
Arbitrum,1656892800,USDC,1373113.10075,2022-07-04 00:00:00
Arbitrum,1656892800,USDT,793356.26524,2022-07-04 00:00:00
Arbitrum,1656892800,WBTC,10.04394,2022-07-04 00:00:00
Arbitrum,1656979200,DAI,470910.1697,2022-07-05 00:00:00
Arbitrum,1656979200,DF,3289110.72708,2022-07-05 00:00:00
Arbitrum,1656979200,FRAX,144.80531,2022-07-05 00:00:00
Arbitrum,1656979200,LINK,3427.62017,2022-07-05 00:00:00
Arbitrum,1656979200,UNI,293.55059,2022-07-05 00:00:00
Arbitrum,1656979200,USDC,1217312.18325,2022-07-05 00:00:00
Arbitrum,1656979200,USDT,831505.62197,2022-07-05 00:00:00
Arbitrum,1656979200,WBTC,9.86325,2022-07-05 00:00:00
Arbitrum,1657065600,DAI,471038.42464,2022-07-06 00:00:00
Arbitrum,1657065600,DF,3279110.72708,2022-07-06 00:00:00
Arbitrum,1657065600,FRAX,144.80531,2022-07-06 00:00:00
Arbitrum,1657065600,LINK,3427.62017,2022-07-06 00:00:00
Arbitrum,1657065600,UNI,293.55059,2022-07-06 00:00:00
Arbitrum,1657065600,USDC,1216125.34096,2022-07-06 00:00:00
Arbitrum,1657065600,USDT,830297.70641,2022-07-06 00:00:00
Arbitrum,1657065600,WBTC,9.73398,2022-07-06 00:00:00
Arbitrum,1657152000,DAI,481931.21079,2022-07-07 00:00:00
Arbitrum,1657152000,DF,3285792.77517,2022-07-07 00:00:00
Arbitrum,1657152000,FRAX,144.80531,2022-07-07 00:00:00
Arbitrum,1657152000,LINK,3427.62017,2022-07-07 00:00:00
Arbitrum,1657152000,UNI,293.55059,2022-07-07 00:00:00
Arbitrum,1657152000,USDC,1326768.67106,2022-07-07 00:00:00
Arbitrum,1657152000,USDT,820331.41511,2022-07-07 00:00:00
Arbitrum,1657152000,WBTC,9.74273,2022-07-07 00:00:00
Arbitrum,1657238400,DAI,482649.69406,2022-07-08 00:00:00
Arbitrum,1657238400,DF,3225810.81305,2022-07-08 00:00:00
Arbitrum,1657238400,FRAX,144.80531,2022-07-08 00:00:00
Arbitrum,1657238400,LINK,3427.62017,2022-07-08 00:00:00
Arbitrum,1657238400,UNI,293.55059,2022-07-08 00:00:00
Arbitrum,1657238400,USDC,1368300.96388,2022-07-08 00:00:00
Arbitrum,1657238400,USDT,814398.18052,2022-07-08 00:00:00
Arbitrum,1657238400,WBTC,9.75644,2022-07-08 00:00:00
Arbitrum,1657324800,DAI,483294.48758,2022-07-09 00:00:00
Arbitrum,1657324800,DF,3225810.81305,2022-07-09 00:00:00
Arbitrum,1657324800,FRAX,144.80531,2022-07-09 00:00:00
Arbitrum,1657324800,LINK,3427.62017,2022-07-09 00:00:00
Arbitrum,1657324800,UNI,293.55059,2022-07-09 00:00:00
Arbitrum,1657324800,USDC,1394536.92079,2022-07-09 00:00:00
Arbitrum,1657324800,USDT,802204.09997,2022-07-09 00:00:00
Arbitrum,1657324800,WBTC,9.75858,2022-07-09 00:00:00
Arbitrum,1657411200,DAI,483294.48758,2022-07-10 00:00:00
Arbitrum,1657411200,DF,3265810.81524,2022-07-10 00:00:00
Arbitrum,1657411200,FRAX,144.80531,2022-07-10 00:00:00
Arbitrum,1657411200,LINK,3427.62017,2022-07-10 00:00:00
Arbitrum,1657411200,UNI,293.55059,2022-07-10 00:00:00
Arbitrum,1657411200,USDC,1357050.96434,2022-07-10 00:00:00
Arbitrum,1657411200,USDT,802711.19997,2022-07-10 00:00:00
Arbitrum,1657411200,WBTC,9.95368,2022-07-10 00:00:00
Arbitrum,1657497600,DAI,483294.48758,2022-07-11 00:00:00
Arbitrum,1657497600,DF,3265810.81524,2022-07-11 00:00:00
Arbitrum,1657497600,FRAX,144.80531,2022-07-11 00:00:00
Arbitrum,1657497600,LINK,3427.62017,2022-07-11 00:00:00
Arbitrum,1657497600,UNI,293.55059,2022-07-11 00:00:00
Arbitrum,1657497600,USDC,1350534.15939,2022-07-11 00:00:00
Arbitrum,1657497600,USDT,793211.19123,2022-07-11 00:00:00
Arbitrum,1657497600,WBTC,9.70858,2022-07-11 00:00:00
Arbitrum,1657584000,DAI,484006.05576,2022-07-12 00:00:00
Arbitrum,1657584000,DF,3265810.81524,2022-07-12 00:00:00
Arbitrum,1657584000,FRAX,144.80531,2022-07-12 00:00:00
Arbitrum,1657584000,LINK,3427.62017,2022-07-12 00:00:00
Arbitrum,1657584000,UNI,293.55059,2022-07-12 00:00:00
Arbitrum,1657584000,USDC,1511485.3089,2022-07-12 00:00:00
Arbitrum,1657584000,USDT,791638.2222,2022-07-12 00:00:00
Arbitrum,1657584000,WBTC,10.0314,2022-07-12 00:00:00
Arbitrum,1657670400,USDT,5522356.39389,2022-07-13 00:00:00
Arbitrum,1657756800,USDT,5631577.38146,2022-07-14 00:00:00
Arbitrum,1657843200,USDT,5589414.57338,2022-07-15 00:00:00
Arbitrum,1657929600,USDT,5575946.93668,2022-07-16 00:00:00
Arbitrum,1658016000,USDT,5998997.9186,2022-07-17 00:00:00
Arbitrum,1658102400,USDT,6024647.01895,2022-07-18 00:00:00
Arbitrum,1658188800,USDT,6306010.60817,2022-07-19 00:00:00
Arbitrum,1658275200,USDT,6240851.50945,2022-07-20 00:00:00
Arbitrum,1658361600,USDT,6516158.76643,2022-07-21 00:00:00
Arbitrum,1658448000,USDT,6663978.17427,2022-07-22 00:00:00
Arbitrum,1658534400,USDT,6717281.69057,2022-07-23 00:00:00
Arbitrum,1658620800,USDT,6833096.75563,2022-07-24 00:00:00
Arbitrum,1658707200,USDT,6816061.44204,2022-07-25 00:00:00
Arbitrum,1658793600,USDT,6936666.08617,2022-07-26 00:00:00
Arbitrum,1658880000,USDT,6993185.88688,2022-07-27 00:00:00
Arbitrum,1658966400,USDT,7174352.65753,2022-07-28 00:00:00
Arbitrum,1659052800,USDT,7239545.69409,2022-07-29 00:00:00
Arbitrum,1659139200,USDT,7223895.45384,2022-07-30 00:00:00
Arbitrum,1659225600,USDT,7197486.39589,2022-07-31 00:00:00
Arbitrum,1659312000,USDT,7160583.20547,2022-08-01 00:00:00
Arbitrum,1659398400,USDT,6887045.21358,2022-08-02 00:00:00
Arbitrum,1659484800,USDT,7022342.54589,2022-08-03 00:00:00
Arbitrum,1659571200,USDT,7109003.3611,2022-08-04 00:00:00
Arbitrum,1659657600,USDT,5781639.56238,2022-08-05 00:00:00
Arbitrum,1659744000,USDT,5791358.21484,2022-08-06 00:00:00
Arbitrum,1659830400,USDT,5883463.95865,2022-08-07 00:00:00
Arbitrum,1659916800,USDT,5462918.16367,2022-08-08 00:00:00
Arbitrum,1660003200,USDT,4902795.16371,2022-08-09 00:00:00
Arbitrum,1660089600,USDT,4721607.08017,2022-08-10 00:00:00
