date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-01,0.0,0.0,0.0,-5.616210137908439e-06,0.0,0.0
2024-09-02,0.0,0.0,0.0,-6.454680713217721e-06,0.0,0.0
2024-09-03,0.0,0.0,0.0,-2.766377455554948e-06,0.0,0.0
2024-09-04,0.0,-0.016069604640098028,0.015209484196390118,0.0,0.0,0.0
2024-09-05,0.0,-0.01622284244980396,0.015293253361186457,0.0,0.0,0.0
2024-09-06,0.0,-0.023970151813953386,0.020274340803987566,0.0,0.0,0.0
2024-09-07,0.05648489100784302,0.0,-0.004388383891289986,0.0,0.0,0.0
2024-09-08,0.041752843819998976,0.0,-0.003071697605470455,0.0,0.0,0.0
2024-09-09,0.04906804697566172,0.0,0.0006025322440762443,0.0,0.0,0.0
2024-09-10,0.007753502499615148,0.0,0.0,0.0,0.0,0.0
2024-09-11,0.008435869431908903,0.0,0.0,0.0,0.0,0.0
2024-09-12,0.007973278595677969,0.0,0.0,0.0,0.0,0.0
2024-09-13,0.03341244767739955,0.0,0.0,0.0,0.0,0.0
2024-09-14,0.041858643771101836,0.0,0.0,0.0,0.0,0.0
2024-09-15,0.04948620968477469,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,1.1717309164739197e-09,0.0006905215855805109,0.0,0.0,0.0
2024-09-17,0.0,1.2471749623903668e-09,0.00033052440532382773,0.0,0.0,0.0
2024-09-18,0.0,7.915491772969039e-10,0.00035145218065215245,0.0,0.0,0.0
2024-09-19,0.0019794011159035957,0.017842251479074953,0.0,0.0,0.0,0.0
2024-09-20,0.0016776800607563153,0.026836452853958928,0.0,0.0,0.0,0.0
2024-09-21,0.0049354992946750035,0.021297854838348448,0.0,0.0,0.0,0.0
2024-09-22,0.0,-0.016341693687480834,0.0,0.0,0.0,0.0
2024-09-23,0.0,-0.016347209654000622,0.0,0.0,0.0,0.0
2024-09-24,0.0,-0.03360364978082783,0.0,0.0,0.0,0.0
2024-09-25,0.013445256544303992,0.01694794211981955,-1.0732725810161047e-05,0.0,0.0,0.0
2024-09-26,0.01501561683994601,0.028925557526454197,1.9892053899641394e-06,0.0,0.0,0.0
2024-09-27,0.03481918569700345,0.027344163663145137,0.0,0.0,0.0,0.0
2024-09-28,0.0,0.0,0.0004710282969235198,0.0,0.0,0.0
2024-09-29,0.0,0.0,0.0006715950832479319,0.0,0.0,0.0
2024-09-30,0.0,0.0,0.0006893421240515357,0.0,0.0,0.0
2024-10-01,0.019812668046382726,0.00459060210084854,0.00047934810092319335,0.0,0.0,0.0
2024-10-02,0.02055321778894187,0.002174961651082764,0.0,0.0,0.0,0.0
2024-10-03,0.019677403864392276,0.006894728962374894,0.0,0.0,0.0,0.0
2024-10-04,0.009790111857504889,-0.008386198129212506,0.0,0.0,0.0,0.0
2024-10-05,0.012928927163219299,0.010484381341583113,0.0,0.0,0.0,0.0
2024-10-06,0.01100419920701658,-0.004471616685119667,0.0,0.0,0.0,0.0
2024-10-07,0.0,0.007367927205146269,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.018384751171926072,0.0,0.0,0.0,0.0
2024-10-09,0.0,0.013336752586650904,0.0,0.0,0.0,0.0
2024-10-10,0.006686930839039528,0.017211494295011353,0.0,0.0,0.0,0.0
2024-10-11,0.015334086891851175,0.011752393043905953,0.0,0.0,0.0,0.0
2024-10-12,0.0003324096636152492,0.014062784415803286,0.0,0.0,0.0,0.0
2024-10-13,0.00953434976424092,0.014325920449785595,0.008205434976580711,-4.778875321653614e-06,0.0,0.0
2024-10-14,0.011686868020835926,0.015341221054546819,0.01476922616987429,-4.749967896490099e-06,0.0,0.0
2024-10-15,0.012631576374784228,0.01213575050405703,0.011051915269641594,-4.944827495972309e-06,0.0,0.0
2024-10-16,0.00610792849701631,0.006815142077136908,0.0,0.0,0.0,0.0
2024-10-17,0.0076831878895994125,0.009992616857041475,0.0,0.0,0.0,0.0
2024-10-18,0.006159027777514188,0.009699018370042086,0.0,0.0,0.0,0.0
2024-10-19,0.026024658755826366,0.019737467327496636,-0.0008785066890557083,0.0,0.0,0.0
2024-10-20,0.023026005809255224,0.01058495389516649,5.1110692837036044e-05,0.0,0.0,0.0
2024-10-21,0.024931827611785612,0.0007121146958032784,0.0004451334108637612,0.0,0.0,0.0
2024-10-22,0.003512033325271969,-0.012106019156665154,0.0007537464674273857,0.0,0.0,0.0
2024-10-23,0.006416204411636792,-0.014127411108337925,0.00047866055688419186,0.0,0.0,0.0
2024-10-24,0.012203479640595302,-0.0083774893738563,0.0004894882650048856,0.0,0.0,0.0
2024-10-25,0.012932258946716211,-0.002310449993749664,0.0,0.0,0.0,0.0
2024-10-26,0.036404260317927976,0.0,0.0,0.0,0.0,0.0
2024-10-27,0.03441824079571558,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.015832563761099327,0.010109960319873613,0.0,8.238170427934395e-10,0.0,0.0
2024-10-29,0.017901379232333703,0.018744942674775777,0.0,9.207688150599996e-10,0.0,0.0
2024-10-30,0.016573495194807396,0.012328144592736128,0.0,1.3099387566565254e-09,0.0,0.0
2024-10-31,0.04123645814841522,0.009811176885752549,0.007840354463451429,-4.620568050297344e-06,0.0,0.0
2024-11-01,0.04768036905386353,0.0073299574742704526,0.009952133215139485,-4.070623724506555e-06,0.0,0.0
2024-11-02,0.02967628634174334,0.011118880299904176,0.006020487381017099,-6.135643781287401e-06,0.0,0.0
2024-11-03,0.026857478320522318,0.007918709213625334,0.007734627107088468,-5.120530788064343e-06,0.0,0.0
2024-11-04,0.024545662071664365,0.011221867433716337,0.01083175492195543,-3.2748077276324835e-06,0.0,0.0
2024-11-05,0.03978996446059292,0.01590766860135986,0.00681531910689553,-3.7878696836033704e-06,0.0,0.0
2024-11-06,0.017971939456180096,0.011102520181622801,0.0,0.0,0.0,0.0
2024-11-07,0.012584421594356524,0.007369750702962188,0.0,0.0,0.0,0.0
2024-11-08,0.013542554050126237,0.01428230200450963,0.0,0.0,0.0,0.0
2024-11-09,0.014290481733327358,0.008606901656596068,0.010361045505382293,1.6654634751121193e-14,0.0,0.0
2024-11-10,0.01936049917735123,0.012058043968396662,0.00965910704394907,2.325438625866699e-19,0.0,0.0
2024-11-11,0.016228788935694995,0.00868239612341244,0.0031901902698313633,7.150406847256016e-24,0.0,0.0
2024-11-12,0.01001945595770183,-0.00039894380891410277,0.0,-3.6818106229869906e-06,0.0,0.0
2024-11-13,0.013067095667069196,0.017310276450928516,0.0,-4.040440654903434e-06,0.0,0.0
2024-11-14,0.014008373553641056,-0.008829843011329176,0.0,-4.991448270923985e-06,0.0,0.0
2024-11-15,0.03984939217213592,0.008454750039819967,0.0011699045348879486,-3.276347864376351e-06,0.0,0.0
2024-11-16,0.06089146914211398,0.011465993254319694,0.000696281796159796,-5.4915828274159225e-06,0.0,0.0
2024-11-17,0.046014980950380195,0.011276802884629105,0.0011718082058959558,-4.905629255194107e-06,0.0,0.0
2024-11-18,0.02220872344841539,0.027846706994863187,0.0,0.0,0.0,0.0
2024-11-19,0.02165541016002817,0.01771699277465031,0.0,0.0,0.0,0.0
2024-11-20,0.012894053920476342,0.01914645116948129,0.0,0.0,0.0,0.0
2024-11-21,0.027832899196203565,0.010089035351170382,0.0005445322159358443,-4.0427631405453175e-06,0.0,0.0
2024-11-22,0.01128153840893673,0.004505271234330197,0.001134125329409824,-5.061905879923058e-06,0.0,0.0
2024-11-23,0.01833526203940537,0.006668400834221224,0.001717420077155928,-4.1843475517969235e-06,0.0,0.0
2024-11-24,0.003830581721321813,0.014604210450089597,0.0,0.0,0.0,0.0
2024-11-25,-0.0008318854069633361,0.029038925462658113,0.0,0.0,0.0,0.0
2024-11-26,-0.0007533055936399318,0.017473220243319827,0.0,0.0,0.0,0.0
2024-11-27,0.03234533810668257,0.0070921292887040485,0.0003655577791322953,-4.538372305215981e-06,0.0,0.0
