date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-01 00:00:00,0.0,0.0,0.0,0.0,0.0,-4.743863184249206e-06
2024-09-02 00:00:00,0.0,0.0,0.0,0.0,0.0,-1.1706589143683268e-05
2024-09-03 00:00:00,0.0,0.0,0.0,0.0,0.0,-1.1168872940877546e-05
2024-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0,-3.6913066126256067e-06
2024-09-05 00:00:00,0.0,0.0,0.0,0.0,0.0,-4.516717624100975e-06
2024-09-06 00:00:00,0.0,0.0,0.0,0.0,0.0,-4.605791008948057e-06
2024-09-07 00:00:00,0.0,0.0,0.0,0.0,0.0,1.4531870600526526e-25
2024-09-08 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0626351629250278e-25
2024-09-09 00:00:00,0.0,0.0,0.0,0.0,0.0,2.8283974073261434e-25
2024-09-10 00:00:00,0.0,0.0,0.0,0.0,0.0,8.637565547903362e-10
2024-09-11 00:00:00,0.0,0.0,0.0,0.0,0.0,4.474441086113187e-10
2024-09-12 00:00:00,0.0,0.0,0.0,0.0,0.0,8.85827093197558e-10
2024-09-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1.2992735964848595e-09
2024-09-14 00:00:00,0.0,0.0,0.0,0.0,0.0,1.2163676544235598e-09
2024-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,9.010096042079463e-10
2024-09-16 00:00:00,0.0,0.0,0.0,0.0,0.0,7.500509218286082e-14
2024-09-17 00:00:00,0.0,0.0,0.0,0.0,0.0,4.5373418405049e-14
2024-09-18 00:00:00,0.0,0.0,0.0,0.0,0.0,4.454056943130138e-14
2024-09-19 00:00:00,0.0,0.0,0.0,0.0,0.0,1.4001473325431807e-09
2024-09-20 00:00:00,0.0,0.0,0.0,0.0,0.0,8.802189143372874e-10
2024-09-21 00:00:00,0.0,0.0,0.0,0.0,0.0,1.2263330351523284e-09
2024-09-22 00:00:00,0.0,0.0,0.0,0.0,0.0,6.28631195826485e-14
2024-09-23 00:00:00,0.0,0.0,0.0,0.0,0.0,6.180903696052897e-14
2024-09-24 00:00:00,0.0,0.0,0.0,0.0,0.0,8.278532670028078e-14
