date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,1.3506258052969944e-09,8.959181929290728e-10,-3.933081465635664e-06,0.0,0.0
2024-09-05,0.0,1.2094452564343763e-09,3.833947888622101e-10,-1.0555337738696034e-05,0.0,0.0
2024-09-06,0.0,8.788991113986176e-10,2.453485331423701e-10,-1.4402044746410201e-05,0.0,0.0
2024-09-07,0.0,8.385032160284776e-06,-2.4839878530201036e-06,0.0,0.0,0.0
2024-09-08,0.0,8.559773846884003e-06,-4.543172660482782e-06,0.0,0.0,0.0
2024-09-09,0.0,9.881645931484421e-06,-3.1937614405232712e-06,0.0,0.0,0.0
2024-09-10,0.047370811957685166,0.0,0.0,-5.262126296703814e-06,0.0,0.0
2024-09-11,0.03048750374700372,0.0,0.0,-4.885764770277667e-06,0.0,0.0
2024-09-12,0.0426057846447629,0.0,0.0,-4.190530600063529e-06,0.0,0.0
2024-09-13,0.06382868802133751,0.0,0.015906324801427663,0.0,0.0,0.0
2024-09-14,0.03561551241939529,0.0,0.011440582030952431,0.0,0.0,0.0
2024-09-15,0.03558964772585072,0.0,0.008921531888790319,0.0,0.0,0.0
2024-09-16,0.011999497815143955,0.010912881211804953,0.0,9.601372887391475e-10,0.0,0.0
2024-09-17,0.009144778290502477,0.01285723272488033,0.0,5.520457216094095e-10,0.0,0.0
2024-09-18,0.02119570507820929,0.020879012612943892,0.0,1.12575801057696e-09,0.0,0.0
2024-09-19,0.0021919156635963714,0.015766801304713897,0.0,-3.871288666460832e-06,0.0,0.0
2024-09-20,0.0015023194189953,0.0130637982095778,0.0,-1.232090016666392e-05,0.0,0.0
2024-09-21,0.0030321703132536117,0.018789396585894208,0.0,-1.7998983389781064e-05,0.0,0.0
2024-09-22,0.011956072568725233,0.0,0.0,0.0,0.0,0.0
2024-09-23,-0.03150542771715082,0.0,0.0,0.0,0.0,0.0
2024-09-24,-0.047206654566133516,0.0,0.0,0.0,0.0,0.0
2024-09-25,0.008754933290400276,0.0,0.0,0.0,0.0,0.0
2024-09-26,0.004472601770039304,0.0,0.0,0.0,0.0,0.0
2024-09-27,0.0024727776781119475,0.0,0.0,0.0,0.0,0.0
2024-09-28,0.011995188643423941,8.339434259300368e-10,0.0,0.0,0.0,0.0
2024-09-29,0.017994459152503913,1.1259455884913903e-09,0.0,0.0,0.0,0.0
2024-09-30,0.02093127924725609,1.53999889634228e-10,0.0,0.0,0.0,0.0
2024-10-01,0.006169248821157665,0.00041715355199829096,0.01850281954960088,-3.308999575783088e-06,0.0,0.0
2024-10-02,0.015799063958615515,0.0010676370537946467,0.014613496237908296,-1.0411143989704572e-05,0.0,0.0
2024-10-03,0.011403778172772688,0.000858835147091006,0.011402809018301418,-1.721918771511743e-05,0.0,0.0
2024-10-04,0.00816532334498051,0.0,0.0,0.0,0.0,0.0
2024-10-05,0.0037002592482826206,0.0,0.0,0.0,0.0,0.0
2024-10-06,0.0016182168760746072,0.0,0.0,0.0,0.0,0.0
2024-10-07,0.029575795529649295,0.012210639074837881,0.0,0.0,0.0,0.0
2024-10-08,0.02540491116940442,-0.008571447142523293,0.0,0.0,0.0,0.0
2024-10-09,0.0252618408627807,0.0036382955629699625,0.0,0.0,0.0,0.0
2024-10-10,0.018930946290103216,0.011153223577789207,0.0,-5.0295671428506114e-36,0.0,0.0
2024-10-11,0.01674573512559125,0.013612705146598758,0.0,-1.1218084971526698e-40,0.0,0.0
2024-10-12,0.020199466492535737,0.013674112653560803,0.0,-1.4772260973260888e-45,0.0,0.0
2024-10-13,0.008428273762049425,0.007915272613169733,0.00044224208249411974,0.0,0.0,0.0
2024-10-14,0.011169259162596906,0.0026989743248664985,0.00044851775799701536,0.0,0.0,0.0
2024-10-15,0.0077748017142408215,0.0035567889622076534,0.0007154289308514542,0.0,0.0,0.0
2024-10-16,0.019698192157224462,0.013178410767623638,-0.00035468898171910453,1.2042261599474529e-09,0.0,0.0
2024-10-17,0.02817028505734079,0.015236959703550724,-0.0004817773678832328,1.578935486834067e-09,0.0,0.0
2024-10-18,0.020280100981675004,0.015354204516822394,-0.00017315624491934868,9.579270335381935e-10,0.0,0.0
2024-10-19,0.021383520436661634,0.0,0.0,5.955486225919714e-10,0.0,0.0
2024-10-20,0.022478663247687217,0.0,0.0,1.4070128230162997e-09,0.0,0.0
2024-10-21,0.027762132720271643,0.0,0.0,9.081775916656816e-10,0.0,0.0
2024-10-22,0.009194120135037584,0.00867697681395336,0.0,0.0,0.0,0.0
2024-10-23,0.01626229433225673,0.01042958191350827,0.0,0.0,0.0,0.0
2024-10-24,0.014208810034109396,0.00745134381364786,0.0,0.0,0.0,0.0
2024-10-25,0.011025230962898622,0.018224509181651014,0.0,0.0,0.0,0.0
2024-10-26,0.01847741388720571,0.020373818549692186,0.0,0.0,0.0,0.0
2024-10-27,0.014729191607398766,0.013670318066822229,0.0,0.0,0.0,0.0
2024-10-28,-0.021853674876376385,0.0,0.0,0.0,0.0,0.0
2024-10-29,0.03956085444769296,0.0,0.0,0.0,0.0,0.0
2024-10-30,0.01623736381166605,0.0,0.0,0.0,0.0,0.0
2024-10-31,0.026391429967934678,0.0,0.0,0.0,0.0,0.0
2024-11-01,0.024216329049463393,0.0,0.0,0.0,0.0,0.0
