transaction_date,address,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,cum_transferred
2024-06-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4199.0,19.0,3.330454810137946e+18,0.0059815121363646,19.0,3.330454810137946e+18
2024-06-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4730.0,38.0,3.740147579464848e+18,0.0054973192752798,27.0,7.070602389602794e+18
2024-06-03,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4423.0,59.0,3.5173794341269463e+18,0.0379216517826495,48.0,1.0587981823729742e+19
2024-06-04,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4338.0,24.0,3.4339737564888663e+18,0.0682426702554105,12.0,1.4021955580218608e+19
2024-06-05,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4583.0,20.0,3.596174304090924e+18,0.1089133077761895,8.0,1.7618129884309533e+19
2024-06-06,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3816.0,18.0,2.9791526127928735e+18,0.0905596107657967,5.0,2.059728249710241e+19
2024-06-07,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4097.0,26.0,3.223982290739527e+18,0.1231038572019541,11.0,2.3821264787841933e+19
2024-06-08,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2960.0,15.0,2.4122415233178383e+18,0.070265571820318,4.0,2.623350631115977e+19
2024-06-09,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3241.0,14.0,2.6328536315191685e+18,0.0766779600721504,3.0,2.8866359942678938e+19
2024-06-10,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3211.0,14.0,2.602222136951275e+18,0.0719844227385477,2.0,3.1468582079630213e+19
2024-06-11,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4394.0,16.0,3.606280532449188e+18,0.1086880031392407,2.0,3.5074862612079403e+19
2024-06-12,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4865.0,17.0,4.171186611376652e+18,0.0486567703761532,6.0,3.9246049223456055e+19
2024-06-13,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,5678.0,17.0,4.799653261598127e+18,0.00862527163213,1.0,4.4045702485054185e+19
2024-06-14,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,5921.0,13.0,5.132184969171783e+18,0.0096133618913688,2.0,4.9177887454225965e+19
2024-06-15,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4957.0,12.0,4.362701983531665e+18,0.0053853771104566,1.0,5.354058943775763e+19
2024-06-16,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4324.0,11.0,3.6392919525371233e+18,0.0038150653482389,0.0,5.717988139029475e+19
2024-06-17,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3483.0,16.0,2.9130907182042675e+18,0.0387745622690504,4.0,6.009297210849902e+19
2024-06-18,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4428.0,15.0,3.768136394792186e+18,0.1162221951505347,1.0,6.38611085032912e+19
2024-06-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4915.0,14.0,4.306309238369622e+18,0.1165224361286524,1.0,6.816741774166082e+19
2024-06-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3601.0,13.0,3.040943955951373e+18,0.157054393652724,0.0,7.120836169761219e+19
2024-06-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3528.0,14.0,3.0043975803596436e+18,0.0850124422864247,0.0,7.421275927797183e+19
2024-06-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3024.0,12.0,2.57967950130467e+18,0.0728762938605128,0.0,7.679243877927651e+19
2024-06-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3312.0,14.0,2.847779980599893e+18,0.0796571414056395,1.0,7.96402187598764e+19
2024-06-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4615.0,13.0,4.018031885810327e+18,0.1140741154051646,0.0,8.365825064568671e+19
2024-06-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4745.0,13.0,4.287646886922409e+18,0.1149898598128158,0.0,8.794589753260912e+19
2024-06-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4975.0,16.0,4.3777403941849615e+18,0.106675904294349,0.0,9.232363792679408e+19
2024-06-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4146.0,15.0,3.68834537657977e+18,0.0047777404839676,1.0,9.601198330337383e+19
2024-06-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,5433.0,13.0,4.739031584629523e+18,0.0075525917369179,1.0,1.0075101488800335e+20
2024-06-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,4052.0,12.0,3.597337055840391e+18,0.0028973786970057,0.0,1.0434835194384376e+20
2024-06-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3415.0,12.0,3.025061869256327e+18,0.0039699679762616,0.0,1.0737341381310009e+20
2024-07-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3620.0,13.0,3.1696384478518154e+18,0.0259049020187576,0.0,1.105430522609519e+20
2024-07-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3648.0,13.0,3.1534748216552556e+18,0.0393629028040267,0.0,1.1369652708260717e+20
2024-07-03,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3738.0,16.0,3.2880959255082875e+18,0.0889275450680546,3.0,1.1698462300811544e+20
2024-07-04,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3980.0,14.0,3.6370485660822743e+18,0.0979363173036324,2.0,1.2062167157419771e+20
2024-07-05,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3246.0,14.0,3.11794353739319e+18,0.1139726348085446,3.0,1.237396151115909e+20
2024-07-06,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2337.0,11.0,2.341144176979406e+18,0.0553332163152872,0.0,1.2608075928857031e+20
2024-07-07,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1964.0,11.0,1.93718646704168e+18,0.0464990404861638,0.0,1.28017945755612e+20
2024-07-08,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3807.0,13.0,3.822444794129975e+18,0.0919221207261347,1.0,1.3184039054974196e+20
2024-07-09,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3445.0,12.0,3.4430699301306844e+18,0.0816633881317332,0.0,1.3528346047987265e+20
2024-07-10,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3202.0,13.0,3.1322132644963195e+18,0.0712219493097649,0.0,1.3841567374436896e+20
2024-07-11,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,3187.0,17.0,3.0823800543795016e+18,0.0026796292386615,5.0,1.4149805379874844e+20
2024-07-12,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2394.0,20.0,2.2914561610706775e+18,0.0031637690453038,6.0,1.4378950995981912e+20
2024-07-13,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1349.0,15.0,1.2873341747865272e+18,0.000724391690661,2.0,1.4507684413460564e+20
2024-07-14,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1423.0,24.0,1.348914651493204e+18,0.0014404742046495,11.0,1.4642575878609886e+20
2024-07-15,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1734.0,13.0,1.6090451710957878e+18,0.0194786243741749,1.0,1.4803480395719465e+20
2024-07-16,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2182.0,16.0,1.9240236023653893e+18,0.0305756460284022,3.0,1.4995882755956005e+20
2024-07-17,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1452.0,17.0,1.2599357504758932e+18,0.0346013362527449,3.0,1.5121876331003596e+20
2024-07-18,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,2152.0,12.0,1.8906508677073073e+18,0.0510860164569659,0.0,1.5310941417774327e+20
2024-07-19,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1466.0,12.0,1.2846202000685875e+18,0.0347701098269992,0.0,1.5439403437781185e+20
2024-07-20,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1956.0,13.0,1.6606905792468623e+18,0.0465542333607126,0.0,1.5605472495705873e+20
2024-07-21,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1320.0,11.0,1.124702901232698e+18,0.0313822808535109,0.0,1.5717942785829143e+20
2024-07-22,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1363.0,13.0,1.1773345821363315e+18,0.0324361006922724,1.0,1.5835676244042777e+20
2024-07-23,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1902.0,11.0,1.6380199145327212e+18,0.0450800842384655,0.0,1.5999478235496048e+20
2024-07-24,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1384.0,14.0,1.1931624754426322e+18,0.0328437426156023,0.0,1.6118794483040312e+20
2024-07-25,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1135.0,14.0,1.014541734766164e+18,0.0045675647653135,0.0,1.6220248656516927e+20
2024-07-26,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1115.0,12.0,1.061888698973034e+18,0.00066779074366,0.0,1.632643752641423e+20
2024-07-27,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,650.0,12.0,5.970664063748173e+17,0.0003563224079503,0.0,1.638614416705171e+20
2024-07-28,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,576.0,12.0,5.310798950222662e+17,0.0003061121814438,0.0,1.6439252156553937e+20
2024-07-29,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,837.0,14.0,7.662366935322452e+17,0.0012649704872541,2.0,1.651587582590716e+20
2024-07-30,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1035.0,11.0,9.380788072440282e+17,0.0007135601838736,0.0,1.6609683706631563e+20
2024-07-31,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,838.0,11.0,7.692199304622463e+17,0.0005133355433529,0.0,1.668660569967779e+20
2024-08-01,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1015.0,12.0,9.321605438163204e+17,0.0007463496856789,0.0,1.677982175405942e+20
2024-08-02,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1073.0,11.0,1.0365869602186737e+18,0.0008182678034826,0.0,1.688348045008129e+20
2024-08-03,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,901.0,11.0,9.050210686095178e+17,0.0009594923376065,0.0,1.697398255694224e+20
2024-08-04,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,681.0,10.0,7.122677316229521e+17,0.0013241119179141,0.0,1.7045209330104536e+20
2024-08-05,0x00000000fc04c910a0b5fea33b03e0447ad0b0aa,1057.0,11.0,1.1723871404407237e+18,0.0794408138556496,0.0,1.7162448044148608e+20
