date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-01,1112.4400579795524,11.250949220042008,0.2492243573926962,0.0027664876487778866,6.251946777279424e+17,3261017.9004522893
2024-09-02,717.9142694962438,13.450100497677278,0.26322101351813876,0.002057094720813176,8.527641144263096e+17,2267706.002757475
2024-09-03,927.0773027364654,12.617836532794747,0.2046805412165644,0.007489802546475174,1.1578489774875233e+18,4313513.333635481
2024-09-04,1281.8749307904582,17.85170049984673,0.3852935049462359,0.021214046063097448,1.0233188612476567e+18,2731211.1526775258
2024-09-05,1428.5255634531338,10.962388213106667,0.14853877701816753,0.017242982668905345,1.2601298898216507e+18,2796915.2103217086
2024-09-06,1116.3218476162858,22.669697893446155,0.27465974401461524,0.024709070260414318,1.321635683030604e+18,1866054.5270412404
2024-09-07,2509.1282539974472,12.45554009084079,0.3688401909061938,0.04699912430561192,9.03742480291858e+17,3059959.547190191
2024-09-08,1819.9015087770406,15.202949251407619,0.3330528211541882,0.014565032487537344,5.786900275599201e+17,2234568.6464266614
2024-09-09,2354.52454571759,14.802966481220736,0.4989716729494826,0.03493433658299418,9.272738245084416e+17,1567126.8411720234
2024-09-10,1820.5747504542326,6.136261909354489,0.23546844242359646,0.028630271323567588,1.4479431301514002e+18,1642211.6617255164
2024-09-11,1788.470784241842,12.024803643415291,0.4503068986885885,0.03117255200491206,1.3243742773743337e+18,1560435.862794114
2024-09-12,1968.7312873098274,13.377693853428182,0.30583566482556507,0.025992390101059477,1.4609309261288696e+18,2534240.9497057614
2024-09-13,2140.4558188220276,12.953896933121136,0.47272515724030256,0.0038150146694273844,1.2199290921090552e+18,1340811.30114854
2024-09-14,2125.2756206392173,6.019863307318214,0.22629557050508403,0.0014082818134970618,1.164702524462828e+18,2386476.724910664
2024-09-15,1326.3082986419936,11.778735740251134,0.4104270683161044,0.0013136493000101977,1.3233809442826824e+18,2995282.6676006075
2024-09-16,787.9268649144944,12.130425118862508,0.38168812782035333,0.0016340669573418965,1.3696089648230047e+18,2163110.6593516828
2024-09-17,1585.6747136174954,10.405371115704716,0.5619851362339969,0.0009332196220346688,1.6902467776960748e+18,2225200.85388358
2024-09-18,2049.3309509424453,12.178481575880893,0.3792213481798683,0.0012491764696230115,1.0288269817091625e+18,1759061.3088552014
2024-09-19,2018.219144272973,10.092369423722227,0.7415296566622231,0.025066266407452676,7.022616373068175e+17,1617650.977841073
2024-09-20,2349.880240350505,13.735842195495666,0.4833989844475193,0.014788360205627096,1.0895070332364316e+18,1691257.90473655
2024-09-21,970.3332071039804,16.80338675383649,0.5507296635202265,0.01877443808988954,1.1740391700338386e+18,2328472.3489276604
2024-09-22,839.1077249154308,10.063148096755144,0.49819454632131716,0.014764774228492423,1.4513835873980063e+18,1869897.798072549
