date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-01,891.5118350295935,12.422390408658863,0.7160343644576691,9.660929387237914e+17,1488884.796563604
2024-09-02,962.1832046749854,10.197851437377286,1.1155166454725505,8.270925328366246e+17,1712307.1316727698
2024-09-03,735.8236082092101,7.67311705246409,0.7956188714706011,8.108109093265481e+17,2467652.0018537394
2024-09-04,706.7015180563676,9.35135325032138,0.6523570775072142,5.6630896142233146e+17,2072511.3482812848
2024-09-05,1872.6264108181008,14.787032908144312,0.3755538950281699,1.0495322654376954e+18,1346248.3579011627
2024-09-06,839.1724055082367,11.038600546227936,0.4187669358291001,1.012315659002375e+18,1673330.8206066722
2024-09-07,554.1973514192172,7.869364942018231,0.5861327277161037,6.479657670699931e+17,1071859.6852899012
2024-09-08,1170.9682551142191,9.0377496202175,0.5931358155995576,8.98592479813007e+17,1791780.6997101477
2024-09-09,1023.83953703297,12.624544416596024,0.6020107848360671,1.2035660674407972e+18,1423328.1617994844
2024-09-10,1572.9376654456375,9.097996334238424,1.2361802935804758,8.157131673525604e+17,1032892.9457252144
2024-09-11,1889.5976457586676,10.094645585235067,0.7664277079743788,8.698210853250098e+17,1003496.186873138
2024-09-12,1585.1321305421734,13.431233167764727,0.7221690543706886,7.15277412653574e+17,1623188.2243222145
2024-09-13,1252.2485751380186,13.82521574173766,1.0598848990140917,1.482160937369599e+18,846400.1455760966
2024-09-14,1660.1055155122333,17.963079967485573,0.7386236762739944,7.756563446142368e+17,1714035.6459340698
2024-09-15,1507.6229086113497,12.877858823101672,1.0245276272366797,1.55756252176314e+18,997920.3128084036
2024-09-16,1258.1969639176211,14.539313932951654,0.9385718430660444,1.370901395123267e+18,1320496.7349134393
2024-09-17,1786.636207633119,12.741370528721912,1.0837188867924146,1.164928337476056e+18,1070133.678462847
2024-09-18,1280.3954088490198,10.508188438177028,1.1302110127605327,8.178005663394088e+17,1435487.612358647
2024-09-19,657.071190803933,12.12868267063264,0.5421917388236576,9.358011872863474e+17,864230.1449211786
2024-09-20,964.3413600363808,18.24408385442637,0.8895867695012095,9.9876433110531e+17,1259287.5905125956
2024-09-21,309.6547455098611,15.20820358233023,0.8971693917501274,1.4026893730753288e+18,911230.94089399
2024-09-22,1792.9745010346342,7.205168925972055,0.4953392641902763,1.0870468079249146e+18,2191522.1105806218
2024-09-23,1019.5989368535796,12.294874269869162,0.6934055032213522,1.9224263917653028e+18,1310679.5861474848
2024-09-24,1303.4822693360834,10.039965197689556,0.8962702130854378,1.6699003921189115e+18,1436567.6506823432
2024-09-25,1215.869500469828,10.8098481030268,0.556748776495703,1.6485994855231086e+18,1331451.088068761
2024-09-26,800.7649005670537,17.21438049960499,0.7244022249324323,8.281175621189526e+17,1262934.7167426362
2024-09-27,925.8917358128094,13.997875307625357,0.210020694692401,1.2578340604871227e+18,1014378.243923044
2024-09-28,1415.543357242564,11.176301805654225,0.6085896975865619,1.486249078640318e+18,1293106.3264706505
2024-09-29,830.7357076978774,15.99307892713152,0.656681990331319,1.1964812155739814e+18,640953.8506892083
2024-09-30,1228.6177774540347,10.819624909575648,0.873575756780905,1.192329359885203e+18,1211519.7545584382
2024-10-01,1303.9122383994293,11.907178222207532,0.5955671663902029,1.969705217802244e+18,1527552.3966423231
2024-10-02,938.9237344237768,10.453790482583292,0.8367395069875584,1.1301061851250296e+18,1315351.8373139196
2024-10-03,1260.2481341786695,14.235580529316527,1.4241423780031797,1.7888866918874683e+18,1172712.8522178717
2024-10-04,1369.6680580573068,13.544625053733514,0.7571399822447674,1.688678327168358e+18,1330333.606892808
2024-10-05,1197.9772944431686,18.491885930395885,1.0009877545851762,1.761015965087805e+18,1230584.215045494
2024-10-06,851.4001911045128,14.041613841089127,0.7745443675597015,1.5392541460163098e+18,1662602.121149737
2024-10-07,1370.879849587558,11.43508313554233,0.4811290619339681,2.8957811244082186e+18,1808745.971568955
2024-10-08,979.3871397283476,18.236860621895826,0.8817162585838054,8.612463829561495e+17,1998429.1831307097
2024-10-09,1119.3190675362384,14.167774783478796,0.8270507306945798,1.245660611630183e+18,2185559.8511462826
2024-10-10,1041.5844987539135,13.299534427070942,0.5242661587365585,1.8852683553111345e+18,2484515.9349510847
2024-10-11,747.5761586366739,16.77578164191955,1.15262925250398,2.394032690770858e+18,1474323.3265652058
2024-10-12,917.078085028175,11.572294006515753,0.5696426421575479,1.9024903095339407e+18,1621895.770430606
2024-10-13,1001.8318870918104,21.192810196194348,0.6465120026691984,8.70228305215575e+17,1838837.54234146
2024-10-14,883.1995454579381,15.834399739455671,1.0454601414746876,3.291197420373036e+18,916958.0109252256
2024-10-15,1008.3937336722178,15.48827417829522,1.010668883113939,1.1193901033582998e+18,1937675.4448549957
2024-10-16,1106.3455857662254,12.390571750996225,0.9656888287549972,1.1037847783884124e+18,1487750.4716833506
2024-10-17,1476.5175972217744,14.39876228811416,0.8384609779036225,1.7015415043266168e+18,1585255.9509148109
2024-10-18,800.0626746907978,14.164913723152988,0.8264554477953368,1.7538945121473846e+18,1783159.4493437677
2024-10-19,1294.2447029879463,10.082244515339257,1.3468692721927105,1.5489126620056545e+18,1666547.2406633494
2024-10-20,1515.084252342867,11.71943118137634,0.9261312387287318,1.61163645221409e+18,2180763.8907982963
2024-10-21,1170.8244803176804,10.471920660818444,1.0853726978617804,1.7506057305883077e+18,1594003.9760723591
2024-10-22,1380.92033916295,12.08614317983887,0.7693663672323728,1.7840080908232512e+18,1308180.8305272418
2024-10-23,1046.7259542987804,10.582291499442311,0.6837256260919278,1.2409154647975752e+18,1407781.0249613407
2024-10-24,1311.9895989649249,9.405473334463824,1.139479607007658,1.1580645449377183e+18,1874628.4775213436
2024-10-25,1771.9638318463626,10.039533520102475,0.6745952284297351,1.0462686439153664e+18,1757964.4785296218
2024-10-26,1771.4024644470808,12.475720602148806,0.6903508344179579,1.8772463018080184e+18,1977197.825532939
2024-10-27,1972.2365111897343,16.48861985908671,0.8133634069419647,1.9565307196705477e+18,1447209.7077981157
2024-10-28,787.7587294384948,9.318876099314776,1.7579622871374343,1.9450718520231473e+18,1213160.1694802733
2024-10-29,1186.1662483077153,14.028769440565016,0.8931449617454447,1.9962691143027607e+18,1352759.390910285
2024-10-30,2581.3745844043806,16.700757372958396,1.3268048793647509,1.8403926318098427e+18,1557804.0983197028
2024-10-31,2132.6571058533273,11.38491579537877,0.8332618598764466,1.1613208209423882e+18,2501668.3342238255
2024-11-01,1549.5494244517818,19.944853809413974,1.12307631057607,1.547922141608761e+18,1574041.46096639
2024-11-02,1321.4631721200417,11.836755338643789,0.8223126773422187,1.5666825318014853e+18,939577.4101531332
2024-11-03,1331.1071296580214,13.518702834909286,1.0015889690833255,1.3171802883226345e+18,2106246.0503514893
2024-11-04,1184.7487354978807,7.697929338162759,1.0449864602916767,1.2004931867102157e+18,2141457.785203663
2024-11-05,844.5220843192747,10.928588793063966,0.6342061877198324,8.144391385386705e+17,1477643.619855619
2024-11-06,1982.2022308922271,7.894322684034403,0.5574689686381298,1.3967795823660188e+18,1113152.014074417
2024-11-07,2326.8360525579487,11.482299201998966,0.8211490936047688,9.500365609973448e+17,1930792.249269409
2024-11-08,2544.664839352035,11.853742249142917,0.698900559783544,1.2687982422844946e+18,967599.4759814386
2024-11-09,558.7978611564807,14.023945055860477,0.5964700043183058,7.704191190544605e+17,1333914.8848800636
2024-11-10,973.3521414114216,15.494823250101629,0.8783573732463702,8.848228086687292e+17,1427138.544636899
2024-11-11,1339.039016383136,11.092869027504747,0.5744375464059073,1.248349181636747e+18,1747289.6555712195
2024-11-12,1496.543679452768,8.702375091868829,0.7672235393533252,1.55920440002572e+18,1360003.6945655108
2024-11-13,1632.809337089113,10.226767337659576,0.3566226923806908,7.794458264236731e+17,2316056.694930597
2024-11-14,1232.8836209034591,14.754255566994814,0.7308252395683948,1.946723664139544e+18,1473794.8090721138
2024-11-15,1296.3809700579088,9.51227697277617,0.5415749534632546,1.954201746654023e+18,1732017.5395192185
2024-11-16,867.3017367634254,14.079973969456542,0.4861407469333102,7.008038949506561e+17,1712824.9282869992
2024-11-17,1232.640196061337,9.643140743763457,0.6888342825831748,9.772461130084868e+17,1197723.424711595
2024-11-18,1638.4823716031383,14.49348778874066,0.6471906219314185,1.0084331145334714e+18,1336103.6997527208
2024-11-19,670.466835040293,4.555908381082809,0.3654058065350099,1.374095884057712e+18,1354588.184165944
2024-11-20,1900.786777955819,10.904698823146438,0.8531329155270496,1.4847877491042043e+18,1161348.088267019
2024-11-21,1102.444697913218,4.3699393290724675,0.3712798885079882,1.3923383703812846e+18,889844.6501216033
2024-11-22,1723.4801901389922,12.589917818910186,0.7497357363791775,1.3559551309153206e+18,1483510.7740482327
2024-11-23,1038.050408731776,8.137244486941581,0.6678273121935142,1.400126611081767e+18,1936885.0475889775
2024-11-24,1405.4510608067424,13.428345510176545,0.7585554437780407,1.628041661586683e+18,1481618.7002334092
2024-11-25,1464.5709754053826,10.296016911706849,0.6156907523185471,1.962392135141764e+18,1982175.42473129
2024-11-26,1061.1320858700176,7.880256337505441,0.9286864556369336,1.5710458258765225e+18,1272724.688491206
2024-11-27,1613.2343027981988,8.212450855068512,0.6851310354553543,1.1255459968875542e+18,1593431.006370587
2024-11-28,904.303396555352,11.993972996876092,1.0517196061029923,1.2712836938600614e+18,1343669.1329013747
2024-11-29,1070.8792042906932,6.491502947060446,0.4369277686594746,1.2229980196905403e+18,1303328.008639623
2024-11-30,1021.5632169347236,7.351501995327934,0.642914983622306,1.6878956057865838e+18,1887032.037563275
2024-12-01,1017.3084390569708,10.745837409501725,0.866430963759949,1.5354021450411878e+18,1512895.142749539
2024-12-02,1665.6355393578694,12.543365580986451,1.0253234781322351,1.5796421361848804e+18,1085154.0160895495
2024-12-03,1394.2179055090814,11.597610319758502,0.733066939921407,8.199437997326397e+17,1596305.2241759896
2024-12-04,1055.492633530887,11.643832307287466,0.7403543002788902,1.1124644380717812e+18,2105227.124713707
2024-12-05,962.8322821336286,14.582264419724655,0.8391082104449078,1.615380358293639e+18,2092307.9063984824
2024-12-06,909.4383903693068,10.448759839163824,0.7067232150088827,1.7044085758476472e+18,847596.7940917424
2024-12-07,835.0988656971341,6.291320417365162,0.7202236343381933,1.5522097448276529e+18,977117.2945764592
2024-12-08,1469.091776536584,13.772235262865603,0.9498658666245232,1.7696357398548178e+18,1834310.6380490195
2024-12-09,1443.551159164534,11.263157330919617,0.6052799832534911,1.2368493524412495e+18,3312644.288022894
2024-12-10,1645.364454829682,13.438063259905563,0.7927987088718622,1.2161501631787364e+18,2540033.2175969896
2024-12-11,1869.0836450986224,9.514772694817632,0.9554247195632508,1.3523481830721088e+18,1963358.565933485
2024-12-12,797.6913049138094,7.9660411826303825,0.8868986149656731,2.3225453239267814e+18,2343142.1593976603
2024-12-13,895.6716935541211,11.881869469332248,0.906619155808818,2.1316800297053545e+18,1456863.702830812
2024-12-14,930.7522711236488,11.316106362473924,1.0517372553003774,1.1083850650656256e+18,1428536.9089372435
2024-12-15,1576.5580648776177,13.386272942870628,0.6986364342612045,1.2921674856477555e+18,2051297.078962344
2024-12-16,1480.0036719834002,10.8244562950942,0.7328594292937387,1.3541429271764137e+18,1144294.8420354782
2024-12-17,1429.4481165497562,8.3474567215016,1.368033681300101,1.4840864657534177e+18,1952077.6744340225
2024-12-18,1900.0033759152984,10.19507269239791,0.476230158713009,1.8838789005588431e+18,1733321.5329116452
2024-12-19,1692.6409012104734,13.256898783301365,0.5291288571239153,1.2103828209635625e+18,1791732.1619648954
2024-12-20,1890.5532821671425,9.226717027326336,0.6924126470176198,1.9759211388019607e+18,1327256.859751975
2024-12-21,1481.4083035785725,10.884935956564767,0.6982034032179228,1.7222412103018514e+18,1156671.1750074157
2024-12-22,1100.6661097558392,13.070407491315583,0.6597141995406248,1.9756305049202596e+18,1421715.2291781106
2024-12-23,491.4513521836315,12.823864336842972,0.5056276678702268,2.5954790473631217e+18,988882.6676120544
2024-12-24,799.5013117862469,12.353556131099433,0.7578452122847436,2.183663805791125e+18,1125976.0427389755
2024-12-25,1261.065231394302,10.602764644620954,0.3839095515844774,8.913665432432605e+17,1576704.308872292
2024-12-26,1607.0024182975417,13.538896655604152,0.3646700694141284,1.7118852566514598e+18,1447407.9363910635
2024-12-27,1141.4639630337483,12.922808246895189,0.8579706665472994,2.0193824082443277e+18,1495369.6471977455
2024-12-28,970.6875435456068,15.984555163306984,0.6372798018727904,1.4722742023746598e+18,1279186.1055317563
2024-12-29,471.9838850971153,12.87034683413877,1.103761701642174,2.2880332212007089e+18,1347468.216352234
2024-12-30,827.1697878579349,10.098839594029249,0.998633512844297,7.446759158912627e+17,2009873.980111457
2024-12-31,977.617008168778,4.145356090343327,1.5608716022279476,1.322881369492793e+18,1387577.990350023
2025-01-01,1197.1466150308297,18.182010418083117,1.3416800001291298,1.486032135713545e+18,2050396.237678424
2025-01-02,766.1857171137336,15.495597220465516,1.3760354808104764,1.5181395522493302e+18,2090525.536637152
2025-01-03,398.775459255426,15.056436492629729,1.029797701617027,1.127838670210011e+18,2721420.402781933
2025-01-04,1105.6143386617944,9.967560508934946,1.029880062576593,1.0741316360154104e+18,1489914.2986028474
2025-01-05,1479.3833745587729,11.031668456521142,1.168521541954701,1.7792429750570337e+18,1573520.5026195366
2025-01-06,1126.5275363753233,7.435200110108989,0.8990446307332999,1.4381123476161457e+18,1061343.4562385068
2025-01-07,1014.8806945540448,5.432924815100325,0.7102765280879629,2.0702296274586488e+18,964810.676905166
2025-01-08,1073.1896455672331,13.991396972858146,1.2800226197004607,1.2467337876288934e+18,677086.7907362387
2025-01-09,484.8121525120786,12.289750203184193,2.5591473160579365,1.545942783793172e+18,1841377.0166768483
2025-01-10,615.763676190191,4.30559272414194,1.238606193698073,1.1520950656005682e+18,1484346.5347883725
2025-01-11,1374.7678797079343,14.062280541144718,1.0561931974260512,1.7507447911897585e+18,1062354.7053049842
2025-01-12,1461.772664336932,6.471949452428303,0.8851863984690037,1.362390978186873e+18,1247687.897758276
2025-01-13,1241.4838740726257,14.250430248361162,1.0652936907089685,1.46189798256819e+18,1293255.7016520512
2025-01-14,891.4977773464768,12.22269511260704,1.6914573949169798,7.216824543914808e+17,1465946.8378148144
2025-01-15,1161.532248595099,10.963555333338642,1.3867649805395923,1.8613715803750943e+18,1351072.0196600505
2025-01-16,1668.6406884685637,9.250551327378204,2.62906464317953,9.6801551057135e+17,765003.9476239128
2025-01-17,977.763568797317,9.475279540913949,2.143354308260482,1.003474201653725e+18,678424.0324455667
2025-01-18,806.5949705505842,12.35718056230412,1.8226778717371024,1.2386515136812964e+18,732648.572253684
2025-01-19,952.276933559635,12.461387338682464,1.9497812859437655,1.1351310070467648e+18,773978.3044198687
2025-01-20,2047.3355126792037,7.646721558519397,1.4584108029014529,1.6900495343397002e+18,1230129.6234164624
2025-01-21,906.4708063735636,12.486521713195394,1.5576909747727985,1.016485366260941e+18,854090.9689698999
2025-01-22,831.5705032189634,6.73600074359554,0.9532519122072532,1.5941162532111432e+18,1160833.4961092863
