date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0,-0.0961325325009565,0.0,-1.102575591811037e-06,1.1139118099449258e-09,0.0
2024-09-18,0.0,-0.07604665799063769,0.0,-2.0090563532757714e-06,5.424157411602792e-10,0.0
2024-09-19,0.0,-0.09158710053714278,0.0,-1.152565262981609e-06,8.990183384927062e-10,0.0
2024-09-20,-2.210406232252668e-06,0.0,0.0,3.0731262125965694e-10,12.669439375644261,4.716345976763638e-10
2024-09-21,-4.560911315434016e-06,0.0,0.0,0.0,15.962258120203623,2.2545557241347018e-10
2024-09-22,-3.104567788295063e-06,0.0,0.0,0.0,16.42943375212911,8.998806657241021e-11
2024-09-23,0.0,0.0,0.0,-1.1015497636489932e-10,1.0560536768488962,0.0
2024-09-24,0.0,0.0,0.0,-1.9424341614469596e-10,0.9716055912755633,0.0
2024-09-25,0.0,0.0,0.0,0.0,0.913468800979389,0.0
2024-09-26,0.033806509070786285,0.041929959684973095,0.0,-4.784863550288152e-06,3.754356047980232,0.0
2024-09-27,0.05590569271158582,0.06278211403136998,0.0,-6.9882578282067925e-06,3.51352960184082,0.0
2024-09-28,0.030746389563112656,0.06354560972339778,0.0,-5.366629829283831e-06,2.7599628652719668,0.0
2024-09-29,0.0,0.03855052208137216,0.08022666080480235,5.636924430094538e-10,2.5892849959820956,1.3037798775761024e-09
2024-09-30,0.0,0.034569109026484295,0.07990501668395926,3.9654164717427737e-10,2.3776588121867364,1.285902589091217e-09
2024-10-01,0.0,0.02964264563918014,0.0475683946965578,2.627675737940359e-10,2.5849899727596037,9.850997478165668e-10
2024-10-02,0.03260966839767863,0.0,0.0,-7.00177522642177e-10,3.4734698683097927,1.0395970424665354e-09
2024-10-03,0.03715416911493061,0.0,0.0,3.405788990669258e-10,2.6103490917128527,1.104554941571209e-09
2024-10-04,0.037681424120344184,0.0,0.0,1.0541404415819514e-20,3.1799742619793796,7.966104974054353e-10
2024-10-05,0.0,0.02337505587933697,0.0,4.5343469752557626e-10,2.572491907362106,0.0
2024-10-06,0.0,0.03462162497048058,0.0,4.884195486687441e-10,1.9890126602397882,0.0
