date,totalLiquidityUSD,readable_date,protocol
1731456000,22749282.47223,2024-11-13 00:00:00,resolv
1731542400,22883081.8085,2024-11-14 00:00:00,resolv
1731628800,24053527.401320003,2024-11-15 00:00:00,resolv
1731715200,24121807.503590003,2024-11-16 00:00:00,resolv
1731801600,24239506.04122,2024-11-17 00:00:00,resolv
1731888000,24758296.56353,2024-11-18 00:00:00,resolv
1731974400,25191193.39265,2024-11-19 00:00:00,resolv
1732060800,25119542.60888,2024-11-20 00:00:00,resolv
1732147200,25440289.18682,2024-11-21 00:00:00,resolv
1732233600,25591479.22081,2024-11-22 00:00:00,resolv
1732320000,26024793.66933,2024-11-23 00:00:00,resolv
1732406400,26910725.178159997,2024-11-24 00:00:00,resolv
1732492800,28117591.05706,2024-11-25 00:00:00,resolv
1732579200,29889769.43587,2024-11-26 00:00:00,resolv
1732665600,34516067.58944,2024-11-27 00:00:00,resolv
1732752000,35154407.34757,2024-11-28 00:00:00,resolv
1732838400,35043855.18874,2024-11-29 00:00:00,resolv
1732924800,35991275.62868,2024-11-30 00:00:00,resolv
1733011200,37379956.06038,2024-12-01 00:00:00,resolv
1733097600,40698176.79138,2024-12-02 00:00:00,resolv
1733184000,41364615.82362,2024-12-03 00:00:00,resolv
1733270400,42099768.93212,2024-12-04 00:00:00,resolv
1733356800,44026203.30711,2024-12-05 00:00:00,resolv
1733443200,45658785.00504,2024-12-06 00:00:00,resolv
1733529600,48186976.75818,2024-12-07 00:00:00,resolv
1733616000,51741125.84976,2024-12-08 00:00:00,resolv
1733702400,53894076.55782001,2024-12-09 00:00:00,resolv
1733788800,58459546.91352999,2024-12-10 00:00:00,resolv
1733875200,67772980.61910999,2024-12-11 00:00:00,resolv
1733961600,73934422.59347,2024-12-12 00:00:00,resolv
1734048000,75876983.06434,2024-12-13 00:00:00,resolv
1734134400,79724861.05369,2024-12-14 00:00:00,resolv
1734220800,89205037.6558,2024-12-15 00:00:00,resolv
1734307200,101758486.44033,2024-12-16 00:00:00,resolv
1734393600,112787462.83833,2024-12-17 00:00:00,resolv
1734480000,121260056.72525,2024-12-18 00:00:00,resolv
1734566400,130719790.80254,2024-12-19 00:00:00,resolv
1734652800,138094737.43397,2024-12-20 00:00:00,resolv
1734739200,144719440.57196,2024-12-21 00:00:00,resolv
1734825600,157777462.99674,2024-12-22 00:00:00,resolv
1734912000,179987683.98553,2024-12-23 00:00:00,resolv
1734998400,191703055.98844,2024-12-24 00:00:00,resolv
1735084800,213546523.12949505,2024-12-25 00:00:00,resolv
1735168389,235389990.27055,2024-12-25 23:13:09,resolv
1726531200,9331769.70158,2024-09-17 00:00:00,resolv_protocol
1726704000,9344940.91791,2024-09-19 00:00:00,resolv_protocol
1726790400,9349855.15225,2024-09-20 00:00:00,resolv_protocol
1726876800,9335618.09751,2024-09-21 00:00:00,resolv_protocol
1726963200,9334696.39074,2024-09-22 00:00:00,resolv_protocol
1727049600,15906771.31437,2024-09-23 00:00:00,resolv_protocol
1727136000,15904436.74201,2024-09-24 00:00:00,resolv_protocol
1727222400,9297573.63193,2024-09-25 00:00:00,resolv_protocol
1727308800,15935904.46906,2024-09-26 00:00:00,resolv_protocol
1727395200,15955266.6983,2024-09-27 00:00:00,resolv_protocol
1727481600,15886679.18395,2024-09-28 00:00:00,resolv_protocol
1727568000,15957386.94491,2024-09-29 00:00:00,resolv_protocol
1727654400,9311551.66875,2024-09-30 00:00:00,resolv_protocol
1727740800,9313143.23631,2024-10-01 00:00:00,resolv_protocol
1727827200,15956489.8835,2024-10-02 00:00:00,resolv_protocol
1727913600,15935854.20672,2024-10-03 00:00:00,resolv_protocol
1728000000,15930160.1122,2024-10-04 00:00:00,resolv_protocol
1728086400,9412236.74417,2024-10-05 00:00:00,resolv_protocol
1728172800,9551588.19582,2024-10-06 00:00:00,resolv_protocol
1728259200,16195638.30863,2024-10-07 00:00:00,resolv_protocol
1728345600,16197766.66731,2024-10-08 00:00:00,resolv_protocol
1728432000,16192866.07253,2024-10-09 00:00:00,resolv_protocol
1728518400,16699338.03449,2024-10-10 00:00:00,resolv_protocol
1728604800,16689496.41775,2024-10-11 00:00:00,resolv_protocol
1728691200,10043055.65497,2024-10-12 00:00:00,resolv_protocol
1728777600,16726966.19363,2024-10-13 00:00:00,resolv_protocol
1728864000,16736607.44715,2024-10-14 00:00:00,resolv_protocol
1728950400,16698183.7836,2024-10-15 00:00:00,resolv_protocol
1729036800,16703216.48459,2024-10-16 00:00:00,resolv_protocol
1729123200,16748686.10135,2024-10-17 00:00:00,resolv_protocol
1729209600,16830756.53064,2024-10-18 00:00:00,resolv_protocol
1729296000,16828617.69147,2024-10-19 00:00:00,resolv_protocol
1729382400,16969213.49427,2024-10-20 00:00:00,resolv_protocol
1729468800,10322975.89883,2024-10-21 00:00:00,resolv_protocol
