date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Gas Fees,forecasted_Retained Daily Active Users,forecasted_DAA/MAA,forecasted_TVL-wemix_on_kroma_protocol,forecasted_TVL_opchain-wemix_on_kroma_protocol
2024-09-29 00:00:00,60427.35674073548,195783.8339774573,3158.498974951571,3.4835969061845415e+20,0.8998786158579135,0.1905055129949535,0.09545021251589873,3016058.4535322706,4379445.703831931
2024-09-30 00:00:00,46539.74903063544,197730.599151468,2799.089074369215,2.5112671201775564e+20,0.46682191887381574,0.13283192795296883,0.1797649569796997,3601756.2565311864,3659668.6200074493
2024-10-01 00:00:00,22647.09454137326,115795.92131286739,4792.744741483776,3.5687176706573704e+20,0.5423173437647175,0.21000597272651478,0.14659150847802108,3498414.266243117,4012046.3359245453
2024-10-02 00:00:00,16041.011216091772,111952.25732955369,1775.9323865507456,3.862670191588369e+20,0.49267383538835813,0.17727170613124335,0.13243465527131115,3664093.7327439473,3828701.333134821
2024-10-03 00:00:00,27073.3912544163,87128.07299187093,4257.0246730093195,3.769176344339601e+20,0.7340598328096762,0.13799483722763012,0.15621889354291282,3342627.876991177,3566911.159975222
2024-10-04 00:00:00,32648.099497494433,141374.2735897155,4455.575014253898,1.4885897294184396e+20,0.7757400189354111,0.19363027582280118,0.20902115980489622,3809919.1206604885,3477983.6279024305
2024-10-05 00:00:00,5378.649116596775,141365.14229691026,4314.0710703558425,2.2325813639266e+20,0.6947281314443908,0.278644141981344,0.20273545868050227,3377239.952610949,3612894.7053597136
2024-10-06 00:00:00,25358.605395948405,111912.5708757465,5324.6284200462,3.324434242137013e+20,0.45533151486052903,0.30903603282552483,0.2431164896318258,3397408.5161646106,3665003.3558212253
2024-10-07 00:00:00,29944.10884660615,117412.52192273627,2403.588583025401,1.927475481494045e+20,0.23410042250906327,0.11775318237787186,0.19704316252358034,3261647.042574832,3746395.574583263
2024-10-08 00:00:00,22874.841933924243,109614.97172849308,2658.750430729723,2.4213998785997527e+20,0.8194315546675244,0.25839058786074476,0.23958174212350755,3236669.3853453826,3712805.137739838
2024-10-09 00:00:00,32081.745471287933,138822.96452694046,1788.4576116333608,1.3665308027001083e+20,0.5724981029899925,0.1999583988553384,0.11358006795832148,3274023.822826672,3746565.776915603
2024-10-10 00:00:00,28796.013304177373,35597.233992650254,4260.9891214757945,1.4246394865381366e+20,0.6711208663477581,0.1346898907690462,0.14495347083286197,3343917.1440472235,3487476.0221255813
2024-10-11 00:00:00,17180.881105288496,61564.90519799293,2968.8220682009987,1.2394050260469753e+20,0.7701730434517235,0.295190134232591,0.046411872248200016,3118774.8380254614,3720686.838988583
2024-10-12 00:00:00,21084.565563180484,15973.75751776288,3474.199330056696,2.0911409054847644e+20,0.5785871201333862,0.35981676994010514,0.14038014509965205,3412029.821631478,3422680.590149756
2024-10-13 00:00:00,25439.973758449618,84223.14394018054,2786.805077118853,1.6591507964309773e+20,1.0020095120775514,0.2297188849414151,0.09678246408751678,3419263.1488808333,4002694.555495061
2024-10-14 00:00:00,39912.60265627164,42367.0784133754,2831.6910540569897,3.009551869479696e+20,0.8210365678430338,0.2055105767393817,0.20021622868444683,3376613.8699062797,3570806.69954088
2024-10-15 00:00:00,32047.295322249734,83265.78014817348,2451.166397467569,2.7217969745448138e+20,0.6544721881926429,0.34585801179145637,0.16996496855827373,3216544.7709063007,3867324.6610029205
2024-10-16 00:00:00,39849.86433587621,56235.89296300519,2764.372113134963,1.5760950159884288e+20,0.5565052855593974,0.21760265775011428,0.12920149311753537,3204414.9460817813,3788919.501147416
2024-10-17 00:00:00,36164.40550490409,62923.81081157895,2450.9323267964155,1.4769711653592718e+20,0.683227768339751,0.27069149877712456,0.10426140190890022,3323998.890050006,3883676.2684848136
2024-10-18 00:00:00,27458.61242765157,66946.37761201247,3220.666750476835,1.711473054820323e+20,0.49640115851444594,0.2237842977236091,0.12777432996052407,3033096.63312666,3844421.7690181746
2024-10-19 00:00:00,32350.05880650544,37306.65822373113,7059.107141920281,3.561119406912338e+20,0.5002271735533973,0.263469667700426,0.13997144729303287,3398134.2394537656,4175794.0637693084
2024-10-20 00:00:00,39284.5403884285,30787.68727399465,3601.696613628997,1.71508916439491e+20,0.4817313412161178,0.22882613538141344,0.09537897349554755,2700346.2931005983,3720036.558339856
2024-10-21 00:00:00,45679.64325419506,39765.42243775416,4461.591081863447,2.1669541310177853e+20,0.6913069415554153,0.35397077274720906,0.11215521462212247,2915591.4434964578,4310837.371348006
2024-10-22 00:00:00,34172.125624030865,42762.831387029626,3522.5975218481144,1.5815740636289208e+20,0.5621609291615036,0.21824080164713716,0.0656685799199415,2731765.6016315985,3532689.761558409
2024-10-23 00:00:00,30160.670257005237,55550.79603804751,4081.731035213739,1.853612297281537e+20,0.9207463871609742,0.16482799445919932,0.1013301984523986,2481138.8154569697,4004733.379364191
2024-10-24 00:00:00,15373.645400657259,31511.18031317579,2169.0002488430277,2.0220722481048053e+20,0.45892201357299667,0.1827673719101495,0.11843622735227236,2744633.7295126594,3381020.203173533
2024-10-25 00:00:00,20917.974006812048,16002.758485003813,7171.818719217454,1.7944676861989287e+20,0.6185653592269181,0.0931548290325146,0.03706075831304232,2744310.1899474463,3658020.918512609
2024-10-26 00:00:00,21976.35742953277,24508.389504804498,3454.886929493494,1.9038830688665698e+20,0.26534922447234216,0.11351518625829675,0.07652547061335484,2774168.127348982,3099358.2273846357
2024-10-27 00:00:00,17190.534901170242,25856.831445283267,5605.257215802733,2.237077109489853e+20,0.43787252585379294,0.03663427778490822,0.08645757450608914,2620976.3337093475,3603191.158941253
2024-10-28 00:00:00,36796.99399382112,68793.05916203256,6482.535676037891,2.104065460322892e+20,0.5100543778883859,0.16227556888636072,0.11052855938910773,2682152.235149539,3522765.6227336535
2024-10-29 00:00:00,28368.51804454583,84168.5373951373,3855.659433642878,2.0596457691993833e+20,0.37416052659093246,0.12700476731397004,0.0626945790724191,2733607.0754716443,3717141.010459116
2024-10-30 00:00:00,27542.466570192657,74632.88737889644,6006.112341174564,2.027907236729448e+20,0.5607553606580753,0.24183678549856472,0.05158503503838111,2395242.359524762,3891008.6082743076
2024-10-31 00:00:00,25282.98479861094,56983.04761882598,5020.145320363392,1.0515671056231916e+20,0.4429995786265147,0.2941629482310061,0.06428295625107008,2413814.8628589753,3593322.686608194
2024-11-01 00:00:00,34976.07375772462,68363.79799730802,5393.561224210683,1.287449812026396e+20,0.5836846722914499,0.23757652186605854,0.09316200544794875,2509919.9877015855,3190380.409545068
2024-11-02 00:00:00,22656.48024621687,58481.47490703763,5273.404719372794,1.711416859628973e+20,0.6202994430842561,0.11930505333556339,0.05921061477401047,2317394.6743868026,3172799.9467598675
2024-11-03 00:00:00,36435.874352457184,69365.67907143207,3677.9581343733043,7.593034268969979e+19,0.5678779656179225,0.21653293966044643,0.06379171811856892,2356735.356765997,3323762.980368125
2024-11-04 00:00:00,30010.932446232033,48868.84104788251,4171.029853861174,6.453892633369393e+19,0.6274169042774241,0.19263308027777107,0.1840765533913619,2570051.503070605,3365491.0149501814
2024-11-05 00:00:00,36097.80968107599,49102.72801635057,4278.340656646279,6.292138606391733e+19,0.5298541865601569,0.16974981259133304,0.16585972765773024,2296537.6166165504,2956132.3703598725
2024-11-06 00:00:00,22217.33791209671,60848.90821389456,7698.78012854265,4.939090351845377e+19,0.4196852988244811,0.12103107371170983,0.11516249103045277,2382627.694258888,2794315.577617263
2024-11-07 00:00:00,27156.489949775012,54433.19627596023,5415.250779611578,1.067044811866801e+20,0.316572050008751,0.16993106623035867,0.08800300033748791,2300915.653152018,3587561.06967483
2024-11-08 00:00:00,31860.6571890265,33801.265249615775,2941.9987033944153,9.690353125482752e+19,0.705184588015381,0.13388477583922592,0.11213143656399353,2065691.1963036626,3662733.4501886577
2024-11-09 00:00:00,11278.354812542262,19128.146894498044,7172.139484296296,1.815329786796466e+20,0.49272348957347234,0.16637479817967882,0.3007000245181587,2103114.7018245235,3539029.009077254
2024-11-10 00:00:00,20390.860993634775,66455.47190478918,6053.850477933091,8.917474297333793e+19,0.5995456546202235,0.2369369746217523,0.2936553896793012,2144044.485954571,4054337.0025865845
2024-11-11 00:00:00,23350.599007036166,43808.656918291985,5723.698347672009,1.182980975657479e+20,0.42357186012809134,0.11390504982379829,0.2800654951603494,1807774.6401410142,3848964.45804438
2024-11-12 00:00:00,38375.099677973405,52493.78605454505,4916.433472551034,1.5417879395801943e+20,0.617778332937996,0.09082234153032395,0.2522349677150999,1932105.9505716336,4152770.427123026
2024-11-13 00:00:00,15806.663713749902,54174.209895478045,4700.047147300955,8.537852279119013e+19,0.48906859852999646,0.13476219264744901,0.17493565059185393,1744881.2554767325,4423299.840111308
2024-11-14 00:00:00,35497.11882718133,55269.50569626422,3025.890770017611,9.757886713602782e+19,0.6034909510467685,0.17503228656025663,0.1842793175640118,1891647.317048349,3988250.0045568137
2024-11-15 00:00:00,32500.40973062491,51986.62609811001,4537.204358684393,1.1514372593884586e+20,0.6561834442327981,0.16226633183992234,0.20459483044569926,1951910.5595967972,4137857.465672118
2024-11-16 00:00:00,20935.38379328041,82191.52091032766,4467.707345755251,1.3853967569145543e+20,0.4078565636175992,0.343880954329477,0.12135623852257911,1589027.8513783992,4022749.9483135296
2024-11-17 00:00:00,25272.838621655163,68906.8973529308,4316.658986527604,1.1940466473771767e+20,0.604585055194599,0.2624404399212977,0.2820639945402989,1829207.9300882868,4260568.37063951
2024-11-18 00:00:00,26509.289119301073,63221.4073421304,3654.213628803343,2.028252219031714e+20,0.7636319501483384,0.24765528918804078,0.16112319362139352,1815522.2726510915,4150991.99505203
2024-11-19 00:00:00,44276.12042453098,73478.6558795606,2563.973280425377,1.6337843525201805e+20,0.5570357505256331,0.30859589598045745,0.15759853578294883,1716976.3145945978,4636888.287511858
2024-11-20 00:00:00,37133.252341178144,60757.50552348652,4964.793527230765,1.074335476051021e+20,0.46852686813216704,0.17916634088836522,0.10305263903460783,1787786.7400458741,4330686.682004668
2024-11-21 00:00:00,45474.24045962789,69846.3040377023,3878.4122236665644,1.3677912754371202e+20,0.2875651233502581,0.25948498259614555,0.2076272346445948,1609316.5243086272,4195534.50190925
2024-11-22 00:00:00,36119.237893355654,63101.35163003107,4467.994001975665,7.825459928511036e+19,0.8636525269993641,0.14468228694542107,0.12201883963863538,1644629.2314320265,4602764.507372416
2024-11-23 00:00:00,41169.26310335094,78716.40483397621,6450.991584401091,1.626306108758122e+20,0.5733146848364972,0.22705104270733084,0.2124470285420606,1746008.255124972,4547648.639747383
2024-11-24 00:00:00,46391.401126832425,62875.22579908721,3202.79850083548,1.7392909022701116e+20,0.47799614507678534,0.18088550525877475,0.14721481236979486,1656413.8325305125,3885967.90691488
2024-11-25 00:00:00,32547.9691027282,46353.68561396778,4636.970413904436,1.2545414972713576e+20,0.5968063182304073,0.1507564987288227,0.17174694118559078,1689895.325063239,4563723.538074215
2024-11-26 00:00:00,35273.10030626387,42888.8533077436,4010.4109977873263,1.4468944844295186e+20,0.45288661271274494,0.20904397676317144,0.1936137923234431,1627390.7622014142,4078782.092028722
2024-11-27 00:00:00,21269.735100951668,27967.164039319025,3867.9846042253184,7.416801747557417e+19,0.5269538942340924,0.19358001448040812,0.08858298392857734,1573054.1978872085,4370430.57200333
2024-11-28 00:00:00,34892.72780690809,24942.833915673826,5786.720429254449,1.0973943591827454e+20,0.6458622856012989,0.10972753611075695,0.1123082186721296,1641366.614759728,5254036.69565184
2024-11-29 00:00:00,38205.214915923934,26558.25593558901,3000.292428268189,1.346774086341548e+20,0.5587118091028848,0.21057230723246823,0.10476321015682188,1591911.05192679,5700876.815523596
2024-11-30 00:00:00,28750.342797267105,67499.4345947175,2791.4555609431445,1.6540432283602184e+20,0.5917258084829832,0.173809824629777,0.17810712951447255,1763616.718877861,5100504.554704198
2024-12-01 00:00:00,29360.02293373054,54488.64666041665,4589.436407284237,1.4829512877324144e+20,0.5290044302045792,0.31839808268642744,0.12254109964068266,1463494.0013251118,6599455.973519138
2024-12-02 00:00:00,18379.038708487544,46267.93936383275,2799.590953537852,7.526559466534196e+19,0.4523327634182907,0.18090765217987836,0.12671357677540954,1558875.408911926,5474644.134477288
2024-12-03 00:00:00,51187.58974342705,19999.072739796007,2318.318715379098,2.0818788977391518e+20,0.4014178974583897,0.2828335011429309,0.13625747612121916,1590323.603924483,5530872.496342788
2024-12-04 00:00:00,39345.480969608325,17017.658916051383,3695.8106124640717,1.576648270118894e+20,0.5054194258208711,0.12127024439662965,0.13331326317917974,1575998.5056643267,5043654.701609657
2024-12-05 00:00:00,39553.49854745689,37034.79893592953,4132.0027113354045,1.5674087901780482e+20,0.6115619501140941,0.3206049525209132,0.1521369336546411,1586207.854679231,5422941.795518553
2024-12-06 00:00:00,34848.12212443504,47281.539604665944,4411.047732160948,1.761788098222808e+20,0.44089811519831207,0.21206415268814988,0.08983421346926392,1562387.0783937664,5606515.084795787
2024-12-07 00:00:00,29970.94336937041,30152.109040407715,3958.251600267606,1.3771260706021124e+20,0.4978149548145219,0.31350610552508207,0.13502330898546336,1522367.4075525652,5744965.074606464
2024-12-08 00:00:00,36446.46863024564,44042.07770586146,2302.224415656709,1.3758301890638106e+20,0.3591715650311474,0.1900262475570496,0.17187956561450596,1580275.309607587,6076640.13742389
2024-12-09 00:00:00,44849.85814891208,29327.342480399224,4042.98960193786,1.3563800021659648e+20,0.5224712000811045,0.21239335795840905,0.11455430573449936,1430320.6504396047,5388897.22589227
2024-12-10 00:00:00,40488.56817856364,33722.883052114,2531.9340708915825,1.389119781747066e+20,0.5888823807036313,0.3227859728753465,0.11332568049763181,1539147.1062151412,4881542.3127493905
2024-12-11 00:00:00,33311.01147814398,38926.99757768653,2530.9775153716064,8.783146732235819e+19,0.4755053594842913,0.24505958216216495,0.15565453536434048,1470692.1663036942,5088560.5399753135
2024-12-12 00:00:00,38061.93955650145,40006.20038158092,6427.257056541555,2.0986053807839583e+20,0.5989709094447019,0.29696333283899434,0.16268499232940575,1444824.687710809,5818838.034656148
2024-12-13 00:00:00,30958.836874753604,38435.042560801645,5739.704194936502,1.4232494153808688e+20,0.5345955603809311,0.3105949468025894,0.12288504173489147,1512865.3201759646,5559585.443193143
2024-12-14 00:00:00,34613.75477391551,44242.925040749586,6268.44512802747,9.327941152450082e+19,0.6297569949539902,0.1920613283815665,0.15800573583127556,1563432.2733581476,5630799.524827237
2024-12-15 00:00:00,15623.145222374455,60435.57388858801,5367.879396746141,1.6893828246770595e+20,0.574663550161229,0.20398199541121478,0.084941503001936,1521755.9376803671,5101420.116388825
2024-12-16 00:00:00,15275.533519079807,56810.671951889206,5980.710536318719,1.1945280927434682e+20,0.5815348612145389,0.16932000635784503,0.06281932012815827,1396395.6279046314,5592172.881406188
2024-12-17 00:00:00,17525.709007395377,40517.235370754315,5317.331432484209,1.3705789942463826e+20,0.7529507298834683,0.29689019054968724,0.11659235283573703,1455003.682962622,5203678.565026602
2024-12-18 00:00:00,35779.401181285415,44755.59043655933,6169.019932031169,8.945102460329555e+19,0.572926626439479,0.2654630105329402,0.11401343082088798,1420452.7873172155,5162274.582500884
2024-12-19 00:00:00,31702.5633600339,63473.579757521824,2990.4108940263973,1.1590485559958489e+20,0.556251791554192,0.29930843158355697,0.11652481118956846,1500766.8898934145,4920123.004266956
2024-12-20 00:00:00,30264.737525878223,61720.48676783549,4259.518694059051,1.2549474548350578e+20,0.7638283168330228,0.2568317035948755,0.1945342796744856,1456440.3961348191,4729565.023324775
2024-12-21 00:00:00,57100.76670081954,60007.93546719859,2386.1924432874393,1.8022768122983973e+20,0.5066980869238062,0.2260424867003694,0.16425429190103927,1474829.9722911206,4631197.747465177
2024-12-22 00:00:00,42859.91453600186,34735.76691166787,2978.9047878511797,1.2723335282999727e+20,0.5868713885112858,0.19899393478120914,0.19816667901168858,1400350.9228804433,4587404.7733649295
2024-12-23 00:00:00,49463.50231566204,38413.93021658792,4068.06686967247,4.842144980006715e+19,0.6412418114798456,0.23739972143928473,0.1233831535676643,1399281.2944690716,4337399.064108956
2024-12-24 00:00:00,28136.13763384253,34427.08639891005,3418.6650235273887,1.6376409690955416e+20,0.6020279662767908,0.23569661104242376,0.08189461970245991,1499740.8234109285,4381352.604958533
2024-12-25 00:00:00,49286.18106088232,60613.90350745281,5075.106801762285,1.2328126018775818e+20,0.5905557605299269,0.23337672559032221,0.14164613244830898,1281950.9197495985,4504781.41337726
2024-12-26 00:00:00,34512.368472872906,65615.96733207551,3791.8715818153496,7.83538353342828e+19,0.7193734665794209,0.20247488444182837,0.16875264197141068,1331068.192548865,4663873.263700597
2024-12-27 00:00:00,37620.658347710785,47111.86655341986,4193.249801216104,1.547319393628856e+20,0.6009258059896088,0.2948740637013718,0.048534225897325076,1270622.9656325127,4129420.8265532614
2024-12-28 00:00:00,52262.790877469975,48771.53646545525,5407.6345712049015,1.418474229911721e+20,0.4126865351480086,0.22451721976718525,0.1199671813351883,1267300.0516157716,4266524.753349455
2024-12-29 00:00:00,34416.497295288864,48522.047874199794,1888.4630289449988,1.7085857391110213e+20,0.5514430172064841,0.2872381318214031,0.17288521088278735,1327578.9437012267,4277508.533602508
2024-12-30 00:00:00,39903.627741735276,60716.536894075645,4695.507508368648,1.9709512185987242e+20,0.5514028894316656,0.2114798916897502,0.15203004186621144,1159830.605401851,4282600.852147439
2024-12-31 00:00:00,38092.32451737343,35420.55869971522,2390.3695359245244,1.5366129472314357e+20,0.5073414659102475,0.27439807644441205,0.14448601573463973,1386327.16622505,4674856.019157632
2025-01-01 00:00:00,34904.73525071461,61376.23519397722,3493.807199065575,8.75173557039966e+19,0.9767871075050191,0.25578152529972337,0.19403835813123146,1199394.1797766704,3931549.4473324707
2025-01-02 00:00:00,37415.65847390273,59163.76452844581,5866.0868274004215,4.537820819839794e+19,0.48033254685901705,0.22427134915907052,0.18983065323176898,1296813.1825467222,4342223.170218349
2025-01-03 00:00:00,29051.020384046373,53416.812926395534,4245.229286713984,1.3992116658859295e+20,0.38971632293956776,0.1555594524320635,0.1334011387684383,1230980.2502201763,4447052.324213523
2025-01-04 00:00:00,24478.456797306888,64199.149349614294,3331.429011022846,1.0213121172321513e+20,0.3501097919255079,0.19101429385577068,0.10888426507680397,1214359.2694034623,4764623.0579392575
2025-01-05 00:00:00,27644.9934302795,29238.116149713198,4590.579760933207,4.368158830172675e+19,0.550447279979046,0.18129038542313475,0.23121542979194465,1180115.3778541493,4743090.453277382
2025-01-06 00:00:00,42400.31549075192,32066.552496136006,7094.094966610648,1.1203288900920759e+20,0.3757008889847572,0.1361833011202995,0.17775168225328222,1152657.7073737164,4942416.24752179
2025-01-07 00:00:00,41362.346592553775,32787.83824550829,4363.849382124288,1.0392023529878762e+20,0.4589143006710894,0.14984688884755648,0.1544929506205274,1088796.0389739692,4515166.324825843
2025-01-08 00:00:00,43178.78093945543,39919.31543087285,4571.680645930861,1.1795545787148142e+20,0.5830098274742389,0.12231876135158314,0.06432705629346853,1128140.068794259,4838459.630431116
2025-01-09 00:00:00,52936.21759968802,46703.18906392038,4412.015741284128,1.1539648262444755e+20,0.30003267678603807,0.1647338057242437,0.08426716383794515,1033731.8267008123,4600074.7909723325
2025-01-10 00:00:00,43556.082808412495,63644.73987759545,8343.247339756575,1.0914163479965172e+20,0.5054017844145116,0.20908757381052023,0.15202984107528866,1176174.1298030727,4061126.1457839203
2025-01-11 00:00:00,36775.665463150995,40099.00193118091,3411.0310737421546,1.2591738637743825e+20,0.6294876724313443,0.21727518335954762,0.1576202101692875,999816.636231618,4102729.51439251
2025-01-12 00:00:00,33166.891491121,34767.08938399178,5293.0020908229735,8.957661893311108e+19,0.3843493223773125,0.25558651898098045,0.20877087264076483,1153062.5534129075,4175042.6732572014
2025-01-13 00:00:00,34336.57625950567,40092.565395505306,4402.386251538002,9.558347455776514e+19,0.7050290763855477,0.18234412480175136,0.21021983237666295,1056297.0711822505,4058394.8525371775
2025-01-14 00:00:00,43237.74055283447,28309.83261786921,4589.189456797584,1.5952016075910414e+20,0.6568355433732231,0.22446200151709067,0.12178717936551589,1047395.8233927583,3897408.771147645
2025-01-15 00:00:00,37335.636247518785,39103.644923420026,5666.361778456941,1.1173326965218152e+20,0.7030792579062766,0.1869772369070656,0.09929445183931312,1137282.1174576539,3935796.8726265626
2025-01-16 00:00:00,42470.058740710025,46380.07932765223,3373.116849709836,1.0718162595120767e+20,0.6806921430894918,0.1301817946887095,0.12487821323714214,1106444.9791655908,4697243.88601192
2025-01-17 00:00:00,25447.30410547079,27545.36187095925,4547.902143054432,1.1811090337218422e+20,0.8437380448415063,0.23787284065360284,0.19588691715295586,1091086.6714275547,4126484.6257392517
2025-01-18 00:00:00,14998.170833138269,45800.454559493824,3510.6016589983487,1.253237554667799e+20,0.6190633095271528,0.2292344678811461,0.13403747764202903,1101289.7155613943,4731351.5389972655
2025-01-19 00:00:00,23410.790664070602,46236.970743612794,4626.854033205675,1.8338500160291265e+20,0.3128126490592654,0.2149252227504058,0.17670876062307972,1071786.411054823,4352092.807615678
2025-01-20 00:00:00,24499.243731955918,32656.971940676605,6322.9003888140605,1.3602921402635366e+20,0.6757913143844101,0.22914131559695383,0.06521577799174953,1103472.160101215,4560640.72178116
2025-01-21 00:00:00,29721.577316081417,53171.416808816284,4677.031669465198,1.5701460882797003e+20,0.5895933047040436,0.20942702787628226,0.1714043745795576,1033192.9902066811,3969577.6563424356
2025-01-22 00:00:00,32670.181083750165,52321.310393996246,4058.878690116631,1.0134132270556966e+20,0.6890354202448632,0.2198924301599257,0.0826325910268051,1144446.0828344855,4347772.191652717
2025-01-23 00:00:00,29299.348770684766,20149.165064927296,2316.983426846544,1.2862246365435586e+20,0.30050432408264943,0.12311286993255283,0.1344619263863794,1105911.0786944332,4418269.092947473
2025-01-24 00:00:00,25813.366310577363,37497.790756319235,3622.6720891033297,1.4614728205731614e+20,0.5279935645676099,0.210069713134221,0.11599834834341197,1097948.3685785218,4343330.949466029
2025-01-25 00:00:00,28559.687974936685,19854.233740770014,4017.804486077813,1.0735081959658371e+20,0.7618794012953483,0.23841857098833472,0.10804461998563866,1095382.9466471018,4604518.435577395
2025-01-26 00:00:00,32262.693637174634,43706.83554831748,4467.3795845288,8.623018581007276e+19,0.5869576157570949,0.20197990048790135,0.11311643780496944,1152349.5257766936,4442461.706792431
