transaction_date,address,cnt,total_transferred,total_transferred_in_tokens,net_transferred,net_transferred_in_tokens
2024-12-13,0x16779885375d32e7327fade91f91b5a722bb5cf4,1,0.0,0.0,0.0,0.0
