date,token,value,readable_date,protocol
1641340800,WSTETH,0.0,2022-01-05 00:00:00,alchemix
1641427200,USDT,0.0,2022-01-06 00:00:00,alchemix
1641427200,RETH,0.0,2022-01-06 00:00:00,alchemix
1641427200,USDC,0.0,2022-01-06 00:00:00,alchemix
1641427200,WETH,375191791.19574,2022-01-06 00:00:00,alchemix
1641427200,DAI,374202137.93058,2022-01-06 00:00:00,alchemix
1641427200,WSTETH,0.0,2022-01-06 00:00:00,alchemix
1641513600,USDT,0.0,2022-01-07 00:00:00,alchemix
1641513600,RETH,0.0,2022-01-07 00:00:00,alchemix
1641513600,USDC,0.0,2022-01-07 00:00:00,alchemix
1641513600,WETH,376335271.29719,2022-01-07 00:00:00,alchemix
1641513600,DAI,373906352.34957,2022-01-07 00:00:00,alchemix
1641513600,WSTETH,0.0,2022-01-07 00:00:00,alchemix
1641600000,USDT,0.0,2022-01-08 00:00:00,alchemix
1641600000,RETH,0.0,2022-01-08 00:00:00,alchemix
1641600000,USDC,0.0,2022-01-08 00:00:00,alchemix
1641600000,WETH,356834390.06808,2022-01-08 00:00:00,alchemix
1641600000,DAI,373837693.52849,2022-01-08 00:00:00,alchemix
1641600000,WSTETH,0.0,2022-01-08 00:00:00,alchemix
1641686400,USDT,0.0,2022-01-09 00:00:00,alchemix
1641686400,RETH,0.0,2022-01-09 00:00:00,alchemix
1641686400,USDC,0.0,2022-01-09 00:00:00,alchemix
1641686400,WETH,346967769.70255,2022-01-09 00:00:00,alchemix
1641686400,DAI,367370780.78607,2022-01-09 00:00:00,alchemix
1641686400,WSTETH,0.0,2022-01-09 00:00:00,alchemix
1641772800,USDT,0.0,2022-01-10 00:00:00,alchemix
1641772800,RETH,0.0,2022-01-10 00:00:00,alchemix
1641772800,USDC,0.0,2022-01-10 00:00:00,alchemix
1641772800,WETH,354151391.62514,2022-01-10 00:00:00,alchemix
1641772800,DAI,368586190.69502,2022-01-10 00:00:00,alchemix
1641772800,WSTETH,0.0,2022-01-10 00:00:00,alchemix
1641859200,USDT,0.0,2022-01-11 00:00:00,alchemix
1641859200,RETH,0.0,2022-01-11 00:00:00,alchemix
1641859200,USDC,0.0,2022-01-11 00:00:00,alchemix
1641859200,WETH,337747072.33456,2022-01-11 00:00:00,alchemix
1641859200,DAI,368570653.36964,2022-01-11 00:00:00,alchemix
1641859200,WSTETH,0.0,2022-01-11 00:00:00,alchemix
1641945600,USDT,0.0,2022-01-12 00:00:00,alchemix
1641945600,RETH,0.0,2022-01-12 00:00:00,alchemix
1641945600,USDC,0.0,2022-01-12 00:00:00,alchemix
1641945600,WETH,356474645.59425,2022-01-12 00:00:00,alchemix
1641945600,DAI,368549359.13342,2022-01-12 00:00:00,alchemix
1641945600,WSTETH,0.0,2022-01-12 00:00:00,alchemix
1642032000,USDT,0.0,2022-01-13 00:00:00,alchemix
1642032000,RETH,0.0,2022-01-13 00:00:00,alchemix
1642032000,USDC,0.0,2022-01-13 00:00:00,alchemix
1642032000,WETH,370816059.90027,2022-01-13 00:00:00,alchemix
1642032000,DAI,365884837.7409,2022-01-13 00:00:00,alchemix
1642032000,WSTETH,0.0,2022-01-13 00:00:00,alchemix
1642118400,USDT,0.0,2022-01-14 00:00:00,alchemix
1642118400,RETH,0.0,2022-01-14 00:00:00,alchemix
1642118400,USDC,0.0,2022-01-14 00:00:00,alchemix
1642118400,WETH,354686343.37453,2022-01-14 00:00:00,alchemix
1642118400,DAI,366154007.36777,2022-01-14 00:00:00,alchemix
1642118400,WSTETH,0.0,2022-01-14 00:00:00,alchemix
1642204800,USDT,0.0,2022-01-15 00:00:00,alchemix
1642204800,RETH,0.0,2022-01-15 00:00:00,alchemix
1642204800,USDC,0.0,2022-01-15 00:00:00,alchemix
1642204800,WETH,357694635.435,2022-01-15 00:00:00,alchemix
1642204800,DAI,361258295.7548,2022-01-15 00:00:00,alchemix
1642204800,WSTETH,0.0,2022-01-15 00:00:00,alchemix
1642291200,USDT,0.0,2022-01-16 00:00:00,alchemix
1642291200,RETH,0.0,2022-01-16 00:00:00,alchemix
1642291200,USDC,0.0,2022-01-16 00:00:00,alchemix
1642291200,WETH,355284794.92298,2022-01-16 00:00:00,alchemix
1642291200,DAI,361748601.83296,2022-01-16 00:00:00,alchemix
1642291200,WSTETH,0.0,2022-01-16 00:00:00,alchemix
1642377600,USDT,0.0,2022-01-17 00:00:00,alchemix
1642377600,RETH,0.0,2022-01-17 00:00:00,alchemix
1642377600,USDC,0.0,2022-01-17 00:00:00,alchemix
1642377600,WETH,354008290.04159,2022-01-17 00:00:00,alchemix
1642377600,DAI,361249795.43439,2022-01-17 00:00:00,alchemix
1642377600,WSTETH,0.0,2022-01-17 00:00:00,alchemix
1642464000,USDT,0.0,2022-01-18 00:00:00,alchemix
1642464000,RETH,0.0,2022-01-18 00:00:00,alchemix
1642464000,USDC,0.0,2022-01-18 00:00:00,alchemix
1642464000,WETH,335908171.57816,2022-01-18 00:00:00,alchemix
1642464000,DAI,358226341.03696,2022-01-18 00:00:00,alchemix
1642464000,WSTETH,0.0,2022-01-18 00:00:00,alchemix
1642550400,USDT,0.0,2022-01-19 00:00:00,alchemix
1642550400,RETH,0.0,2022-01-19 00:00:00,alchemix
1642550400,USDC,0.0,2022-01-19 00:00:00,alchemix
1642550400,WETH,330700149.67039,2022-01-19 00:00:00,alchemix
1642550400,DAI,353289849.89477,2022-01-19 00:00:00,alchemix
1642550400,WSTETH,0.0,2022-01-19 00:00:00,alchemix
1642636800,USDT,0.0,2022-01-20 00:00:00,alchemix
1642636800,RETH,0.0,2022-01-20 00:00:00,alchemix
1642636800,USDC,0.0,2022-01-20 00:00:00,alchemix
1642636800,WETH,325833219.67727,2022-01-20 00:00:00,alchemix
1642636800,DAI,348236739.20127,2022-01-20 00:00:00,alchemix
1642636800,WSTETH,0.0,2022-01-20 00:00:00,alchemix
1642723200,USDT,0.0,2022-01-21 00:00:00,alchemix
1642723200,RETH,0.0,2022-01-21 00:00:00,alchemix
1642723200,USDC,0.0,2022-01-21 00:00:00,alchemix
1642723200,WETH,314207278.24483,2022-01-21 00:00:00,alchemix
1642723200,DAI,346874068.30956,2022-01-21 00:00:00,alchemix
1642723200,WSTETH,0.0,2022-01-21 00:00:00,alchemix
1642809600,USDT,0.0,2022-01-22 00:00:00,alchemix
1642809600,RETH,0.0,2022-01-22 00:00:00,alchemix
1642809600,USDC,0.0,2022-01-22 00:00:00,alchemix
1642809600,WETH,266767640.68446,2022-01-22 00:00:00,alchemix
1642809600,DAI,352427571.39702,2022-01-22 00:00:00,alchemix
1642809600,WSTETH,0.0,2022-01-22 00:00:00,alchemix
1642896000,USDT,0.0,2022-01-23 00:00:00,alchemix
1642896000,RETH,0.0,2022-01-23 00:00:00,alchemix
1642896000,USDC,0.0,2022-01-23 00:00:00,alchemix
1642896000,WETH,234786654.75768,2022-01-23 00:00:00,alchemix
1642896000,DAI,342579469.12511,2022-01-23 00:00:00,alchemix
1642896000,WSTETH,0.0,2022-01-23 00:00:00,alchemix
1642982400,USDT,0.0,2022-01-24 00:00:00,alchemix
1642982400,RETH,0.0,2022-01-24 00:00:00,alchemix
1642982400,USDC,0.0,2022-01-24 00:00:00,alchemix
1642982400,WETH,255721220.81694,2022-01-24 00:00:00,alchemix
1642982400,DAI,341078285.23309,2022-01-24 00:00:00,alchemix
1642982400,WSTETH,0.0,2022-01-24 00:00:00,alchemix
1643068800,USDT,0.0,2022-01-25 00:00:00,alchemix
1643068800,RETH,0.0,2022-01-25 00:00:00,alchemix
1643068800,USDC,0.0,2022-01-25 00:00:00,alchemix
1643068800,WETH,237830630.17474,2022-01-25 00:00:00,alchemix
1643068800,DAI,343408454.98885,2022-01-25 00:00:00,alchemix
1643068800,WSTETH,0.0,2022-01-25 00:00:00,alchemix
1643155200,USDT,0.0,2022-01-26 00:00:00,alchemix
1643155200,RETH,0.0,2022-01-26 00:00:00,alchemix
1643155200,USDC,0.0,2022-01-26 00:00:00,alchemix
1643155200,WETH,243307951.36133,2022-01-26 00:00:00,alchemix
1643155200,DAI,341840466.58606,2022-01-26 00:00:00,alchemix
1643155200,WSTETH,0.0,2022-01-26 00:00:00,alchemix
1643241600,USDT,0.0,2022-01-27 00:00:00,alchemix
1643241600,RETH,0.0,2022-01-27 00:00:00,alchemix
1643241600,USDC,0.0,2022-01-27 00:00:00,alchemix
1643241600,WETH,259508382.68809,2022-01-27 00:00:00,alchemix
1643241600,DAI,341921880.56265,2022-01-27 00:00:00,alchemix
1643241600,WSTETH,0.0,2022-01-27 00:00:00,alchemix
1643328000,USDT,0.0,2022-01-28 00:00:00,alchemix
