gitcoin_project_id,match_funding_usd
0x964ee9633f199fdff6ee7b91db820fce4628fccb62b3b80a32828a2f92b96fe6,1148.99468625
0xb9cc33471d7aa3eb5f52410d61029a80d2af3ea5da28a31aececd2d4053e04b8,1144.778034375
0x37c6ed16080af764df00450c4857e0d0302f9b3a4be55c430682082703966f5e,1121.123923125
0x6097d6982cd9a1d364a37e615fb31ac05e6bc6bbbf30582d18c43baef75813a6,1117.53573290625
0xfc9d5b6b207dcbb4c8735d3e196a529836c099e7c5033a54d9abf4b5b80fc4f2,1114.849196875
0xb7d47c9c126bd90b1bd55d6bc5f2f4925ad683ca3dcfb3eda43289b277225fcf,1110.9424084375
0x875bc3449ee68aa878879a2f7e25ff20ad2e100565299127bd09919cda064bb8,1108.51838125
0x739d2e516d326d012864d2feee15e552dc48c250331bb04e929a9124c3d904b0,1105.240585
0x045aef29cc97bede7220dd6aa72a35c7e19336a5424e2b5c04b7082d6747c820,1104.341528125
0x257435829746bf8f6cb997ff6a9ebf3029e2a50eb7d29ec6dca7b9c9e6dd0e05,1102.877661875
0x2f1b240fc732c114129740a5583e520e4253f62fdc36e46fd69e3c845d0e6469,1083.4519127734375
0x588c50239a06e47416199e11a9f77e428f839befc48a2f8cba2c70e03cb3f4fc,1070.4770525000001
0xf2705671b7027827b3b0a9d5dcc0098dd4ce63ab385896cfc6cda0208893fa62,1058.4852543125
0x1887e83ef45a249378281ffcddcf692ec0d29e177a4391f398db7e6ff6c5af6b,1050.1566242499998
0x16429f74cbb2cef6f9f48481b6c8bc49fa12989d75c1f9d82462f8bb91f079eb,1012.0383556249999
0x8b069135d9af6e365eb454d93b94a0ccd58f9dbbcd0aa3504a90cba9093ebf73,1002.7259460937499
0xe9d56d95aea07a6d6035657514ae5be16054c1baa51aed02ab5be5f8080248ec,998.8649413750001
0xf1082b71aa913e5749b81b0c1f9c0be7fc94b60c1d34a9d668575a0b141e59e6,981.4423759375
0xc362a2503a5c9070759a142f573827c52100e4eaca6578da47019d941d4d0335,969.5041842500001
0x5fd4a22535b4e543118248f54e50f05cd3a1c06f5461a1104258ac4c78b1cb90,962.0141951874999
0x8a6f27ca1e2050f1a0172fc4a55a111a27bc9a73be752e6b3979b3f8d1c3aa87,944.3378456250001
0xfc2a1816acb068a7f23f2329ece7f528459f63f958ca664496af0199ecf40b52,931.4550398125
0xfd3c441151a0267402323d878d8d1c37def65e0948e1d7e292cc7aea2d92818c,923.63109625
0x97368759dc42447c7b2c5b8a6eab92607a3b42befaa82a518b675f662e7516b5,919.4710812890625
0x8a667d6a7904ca356a592136eef5de2e6d4102bc44bb7b8c8fc0dc5cd38d34e8,901.794683125
0xfcbafa052707acab2f19a4fd63b4f83300dc819ce28b0124a0335e5dda03a854,879.3092457500001
0x71db3ac761cb9013f722dbabc24a292eb8d039cd3473cb974d91c463c8a3b7a9,865.043826015625
0x1e2c8d052c2b0fe2fc19988cb68086f9d89c4e2135e6598ce06575e86591f01b,829.5912101953126
0x7598334f0ab22bcd1942d8647a132a9f801855ce2abb0fbf34f93f49e2949d88,829.5911885625001
0x934e6136999df52189cab3723277edddf0d09b2d9b50253b184dd17fc26f6e39,821.8466966875001
0x1fcfd983a0808384535e9642f67740046acad0958686a3f593e939b8395c6971,821.73076465625
0xbf7b996505e5e7055dd14122e4a59a521575da366f4b58d9f002dfde80879512,819.45157075
0x46feef7f53a824ed9caa411dee92caeb64dea25f5f303bb707316c6bef79e80a,817.107894765625
0x4d6c9b2ae5b2d93b7370aab36aeb6858355593c769252f9b764a72eafba6efa1,815.86011025
0xa1942e424a8d52990be544e3c5b7365a6020eafcb403ad06265764760d8a0a56,798.202096125
0xd7c59633ae4f1990215b4d937a69b7d548f3d4239fa6b69957a6945c061aeccb,788.9241565
0x4a16bd8a8366c8491b91558d249d192d696702e3037a63238c6acf648b69051e,766.296143125
0x5fd08d2a91922c9ebde50a90422ad3e9b8563f774e56bfe965882db333fa6f09,764.4937946875
0x2bbec224f03382287e3b20396b3c2681105fc5661c398fc8ce45422f95ad505d,759.5137134921875
0xd845717570eeff804e4be4916181d9570d8beac2e2932d05820821856b4c8af9,732.9572303749999
0x6c8bb00824315c1746e42eefff4cfa9277079b509983976d495793c052ddd228,728.7671931250001
0xf72c6aab6feb4b90925e37a81edf5d1307484f6fc226bd38228dc36f9fb7f368,706.7553679375
0x6e16d24eeb40a1f4ec009f1755f38598e5c13ed79e2aacb30f08062d95eb24a5,704.560904375
0xcb644adff5d7ac911ccf7769d837b15b7b979a5a5771c3482ef70d5f1e46f5f6,689.9777924374999
0x5d464ecea28b57abf0ff56d47d15317f44af65d70952503faaf7dc06c756b1e5,662.4146326875
0x7af48f1f1acdc33c9337943ad37efab210fda912cf8806714e28de883a3cb41a,652.71529125
0xe320ccaaf744b2637ffe31f1f8006bc5ba150d4e01a488bc894aa9a23d970df3,627.308434
0xc40ec80fa730472b3584b2da1ed3e43c26b494d8b384d6f12ab761e9d83ad82c,613.8795035625
0xf9c4592e3be7eab25d5f782b605adb115e49ff2058d59244bd59b0bcf815f4e8,610.594389421875
0x45a0f8e8830e21788a42c3acab09347a4c1820f2817db3ee3262a9e166ba25f8,604.7916659374999
0x40352ec04033c9d170d9fc69fb712cf742907ff0024961d6c54baddf89d105eb,597.273450625
0xc0370d03bff09359841018181450a616b36cf4493909830307c10326a5538d7e,595.17565125
0x7215f745ab77e251b23453cbe6b87dd4321cd859ea8c1c15af1a67759ffb760b,571.9400846249999
0x085b4d15ee4aa73bd26ad192117fd8af8d319aad7c9dc1b241028818b61e3264,567.96685584375
0x5dea290c069603280365429f571d5f23f0679dce4f29a6d88fce02e9c4463ff4,565.65502875
0xeb01a7c640e683601ead64ba1fb31504ebe56ba15ecfce08b2eac0b6a48d6bad,539.7785591796875
0x6d03e22033821d076220409f6bc55070781543bc45c93a0f45f92ff81f5f44e6,530.93757725
0x5fb8da9e32aa98b9a85e3c7f7581653e59311e6580766a872ff6fe94ae18ec3d,530.7905720703126
0x2407ce2fcd01ecc5096a6e79cf3db70ec5d4dd81626740afb0b1023e201c4b24,522.4017841015625
0xda6c5f867a3f9a5faf541b688cf094a24d0093e238847f49c3369e6e53650962,517.76888875
0xcec2dd7c33e6639f0476b7c90b4d0572b9a5053a370d308850fe0873aea78ef8,517.4946790624999
0x2c9c2d35617b3e7a0578b28b8c8a5b16943c34ec508940d67c57ffece7f33a74,509.38881425
0x410b8e86c01334a0b110ff1d77d6db771bb019c369a7f8bb44c2abfc48c46e2a,504.2260636875
0x06f1ea1d459b6e47a08d4a8ac5f652f4754b692f350d340a93fec95d29a761bb,501.8292671875
0xf7c4323e46732c92478a5c5f18781179578b750bce4eaa2e0af56eea65990b02,495.53768929687504
0xc8ee8595632a934b2236a03d8612e17a119fca6b5ea83e1de89f48ed7c548f4e,494.31841109375
0xb4f2bb5884b9c5866dc1b6cf028a487b1af91c151ddb911afcfcc9fb08b5acdf,490.917088578125
0x48ead81d9ca5222303da69769e16491cfbc2d829003e28e3e0d1ddda938c83a9,486.34360937499997
0x58de0ed6c39ca280ee33afd3437cc762091d3355f4ebec6401518f157135e56b,484.152893
0x5f5e95d028e0f159967a1a899e319bc464a4d8c723b863468c77dab102f36057,432.07908448437496
0x43c0373d0603dfa5d2582f74c7da653cc4a21ec0259fae079b56f668fbbf338c,428.6690890625
0xc490fadc446f7dd96ecebccf74c177ad927b26e435f7127fbc9f9a331b31769b,421.93606152343744
0x229b89fb4145f9c9168bbe27ffe11bffce2c2e2f2cc89255a3386f8c63201bfc,403.4605995
0xa456c285c11b9965360010a8aeaead3e2bec49e3bade1b0f8b7cec09c245d4c4,402.58922140625
0xab8666bec586ee1bdbde69eebccb62c23931ef70a016dfce2fed1860ca157817,384.68583825
0xc84e699e38b1ae006b550e9f78f3d0d7935098ed44f13c85298754d1c82b336b,371.84017553125
0x84369fc0dfbfac6537f127366e82b47c8ec1e2d4766e3a6eea22f00ac32a92b6,366.110674921875
0xb37842843c6f7924b76e46406738541e422665ae9fefe6c50282f2f75f3f5134,364.01346843749997
0x151929ef6003bb5e65b529ad653b8f4c7837847039d5943bbfae3809b739b605,363.33608725
0xe580fae15fc5319c502b249663655c248bf998e6a26ca993d11465ea2d9e9c22,359.8190745625
0x7d7182cd693ea96354054be666755cbaee7dc5bd4fbcc9462e5c2657cff435c2,359.21988480468747
0x04fa0f63ba705561822b0bf863aaa9314130b243aa1d8ed423a8447190142c81,350.826602640625
0xe725d125a106e90fc90eae039a066bc5ee9c9dbfde85b83ff1a762059d312203,346.0374946875
0xd8b0921ff1afdd6449d4ef6cb258e2d5480e53eefcc6aa19ed95cdf47b2c3578,340.2197515625
0xd58af83be9bd7e14dc8345f8a84003e4ec042ee75707121ba1aaf889f93246d7,305.8911533125
0x7b2ba554649b1acf08973a4c56e50752194d687967be1493b2221da9f35b2cc7,305.12313674999996
0x9f51a31ba7458b5fae6d54c06cc5975a4f1efaf36fc34f6399602c83585d3f2b,296.603566875
0x50cff39c67e3b5b16fe089c78b2186b448f41b1f4d211b080fe288246f22297e,282.5825230625
0x073a3925de3ef538cb3f597ba3cc6d061597534fe73d6317e1edd488e9e9f4f6,282.18226453125
0x4e9a6efc02fca23d8b644389931e3ebd48ed3468a85b0ff5d6d96ab52e147d78,279.87685431250003
0x6279b3e1fdb5567123980063a2c87b548268ab5f3136df1671736dac164f02d1,276.230796625
0xf9758fb44bb9addc5af1ccebbcbf7dacd36584055b934852344bcbda74bf82d9,273.37657684375
0xb8250cf2858d886762b40ca69bba52b721ea454c03368b3c14fe8d0531690787,269.658825875
0x3818b3813303f4e90ebebd67bd039105393ec3d1a337e589752a939036a5b219,269.63961328125004
0x13b377ae60d9725eef13ca2943a38586e190c2048aa1443a81146115ebaf1fe7,268.441208
0x322678a3b6963608314d00fa5c8a746cd5b11bb92933d99f8fbe64f843ec30ab,255.03246687499998
0x33141f6f1ab2578607e4dba1f361956ef82a2e03bfbfa91e5d4dab0a81c750dc,253.56377954687497
0x9188b3a42cad446c5df34508271ab52828102e9cc85452b41709e58756dd3847,252.634981875
0xdcc43a7782a75c8d14d62a2ee7d9f7eb2ec0f3281dfd4e9517b30233dc2d42e5,249.93781125
0x47305bd857642d4ca33bcdae95e45ac649f445101ad1c0941fd3e5cfeaf7c45e,248.96723643750002
0x6a4920255020aa5cf4d47cb9c4a3fdc530ec2876c487d8f79082d4334a733e61,241.54661374999998
0xb7875ac058e2f2c5c410bac5ab399589229525e08eeb8f7a294fe7fff4542559,240.899563875
0xbb467568b8433e49c40a924cc091da81d90b98dcedd2eb5c956ed6dd249b8437,240.5784486875
0xc4d7fc307441e02e6643e2cc1244064fd547b68c2715127faa9753285891ee74,240.55537728125
0x9fb5f1ff82ff7f4e4ecf0c69d6012c8159d0694eaa193ce353b6313d819ee3bc,238.61580062500002
0xdf26cc586a7f0683d8ca7116a3c9dbd92cf062f713fc2619783d8de8822c53ca,224.10047275
0x9e6c21881c3812775ef4a2cc843cffc4fdd02f7ee44b3c14f90e61aff27673c9,222.6024807421875
0xf8b22d1f3e6a6d9258fc85e8df59e414e500b665aeea5550b0db20459e98eaf4,222.14348484375003
0x3180ca7155268226167fd9b3beb761719b3d389a4735d09c6db2cc760ebf9703,218.54115806250002
0xc9d476940e64684cbeed5b9c71f123bb114b69d908bce5d64f66a3503310750a,215.4120854375
0x2b8ab5546a9ac6829cbbb621e05f6b1c4490d851c4407897cbe3c42ebb3e1610,213.13766789062498
0x875513364d1d850b4df01c7bcac7751979f4d72a33686027ff62a66ef25a1e4d,207.10755550000002
0x97ea9670e44a12e715244e41a4f176a937d8012f4ec366c9e3194c28a193f3e9,202.01965312500002
0xa9f81b644e254cae000667aec8c64355d16a483c954351b36070a5ba5ba9c556,196.537318125
0xbdfcea8a0f4a0528c4b8edda32e0d9d9c2e56492a228c245894d2dcc57179be7,186.950127
0x57023ca024c8d37ca9dd770c908427513226e62f8e78fbb7fd174ad2a88ca39d,186.950127
0x69a737da01ea382669d4d73cab854b1361950b81b09dc6c9628a6294a4b8dc3a,180.2590748046875
0x497dfa2710a57d4f8e4127bde4a2762b9de40d942d616f920a88bc4320141772,177.713575625
0x9c99e28c0a25ba747e652eed693afc3418daae00df418131b6794a218e78b972,176.11375375
0x8408a62ca377dc359998e5d08344778e2e1388bd84b82fa8e674f2ca2f3fc499,175.31609062500002
0x41a4229378ec299e39ab5aa29e7117f0ef3725a82acbc059874bc3c4b0f54158,169.8729519375
0xf29bd37df548df4ad299eecbd30ccfb0d6f1affe8175b335bab40eb5dec28226,167.8704125
0xf2890edea9045c3a0a2c808db77cc34a950152d1be0c5f1a1b0f7b07f342a0a8,158.4881685625
0x8724bfa06652871a9e0c802de94930dff342bc10592f0effc11579ab739102f6,150.741869375
0xa85846ff84be765917ff18d1302d7cbdc0acf225edcac0ecddd72d369dc804d6,145.605387375
0x77028130f168e775f37ddfd85dddc84accbaa229faaddd3e4a197d37ec76aae5,144.1073895625
0xeae610a032ed3d9b1e98e637373e44712f91e3eff120f88345c82c74da9d2359,135.887771359375
0x8d57648218f96a63b343285ae380a2ea5b12281c5f2c75c76ea4f569be2ddf9b,124.40396640625
0xfbb0a3b1a9514600e997ee3ac73eb96bdf534d276bbe9fb07e597305e60b33e7,123.47975689062501
0x63dfe7dd4b0ee38e21b7a11c35f62219f8e0ef325df1222fc643c1b73fd7883a,123.279627625
0x8aa22a4d81724f47f1692c01756049fd8e87c789cf47ef2a5c616f37dce4bf51,122.87936909374999
0xaccd3542e9bec7a841dbebdb4a327d4140c0bc289f4488f25086d8ce1c6433ba,121.50921374999999
0xca5104de44c38c97a7e707208c2c44178ec5fc3e999ba2c0ee6aab1495678d2e,120.7386236875
0x76b1bbde22213defc762bd2f7a873c204a11212e1a47b63e36664e868601dae4,120.60914550000001
0x2439b4230367e3132a1de86b239692e09edc1414cabbf148dc4af43abf1486d6,118.042227625
0xc6fcbbae0147efad518dc4a092d3e659aa775de8b0fe2fd0ced962fb5c64a105,108.1554420625
0x42d10861e243a80c27686dc27feb75f60ecff68f479aaf8c53852f32417ad6a8,105.26799371874999
0xbd1e0360dd1f192cef8d6108a706bf9a8779b7a39af48b81a192f1afd77b4f0f,103.9610481875
0xfbeb246c9e40c2fe556a4b783d66ac6eb23b30a5e7fbabf080bb08b7677ce0f4,103.09185500000001
0x71769291d42294b931582a342488597945e826f3326c725ab9a9cb6a2c5ef605,101.86385125000001
0x7ea8c4ebe8d6307efe7492f8b41da2e4e487a2cef99f2174cf42b570d3dac7d0,101.86385125000001
0x231f99a63e6eba380e40dbbcd81841d5cf2359b336e1135d65f08293c5ed9aa1,100.3658560546875
0xb6801f5964c53f9599253d9340f9ce953c4235016fa46bfc0630756db88819b2,93.202229375
0x5a5bdee7e1980fd8fc1b704b607309edb3a30cfe550c121a7589fdc0aea1da02,92.3031725
0xfd061a146da1309cf6e7fb5cdd4aaab61b298ecc23d7750ab1ac21ac9b817560,83.612289375
0xed5e3c7b4839745c4bcc3216b591305d3731be8681bd6434d1fb32f21cd295d6,83.31260375
0xb98227c2207d9c784547919e52d356dbafb90814242c99e4b791a12b74fbd1f6,77.31889125
0xadfbbf4d5e839bba092ee7246987d860417cc410b2ba02d773dfd0cb33b88536,71.025493125
0x4220b4a9bcf976a902863042ac8a4419923f058dbf75498aff0a4241dd0bdd5f,70.7258075
0xe2ef022ecfa1e3108e45d82a68d66790c89da5742482c3844cd8f7c788952e63,67.429265625
0x7e50e6e9898aba467a5b91a6bf05dddcbfaded081fc569b48cd9af32682f2ebd,62.404731999999996
0x038651af20caee4fd4d9e062088abc3fcaebaae31aca3a5de5bb815d545d2002,48.834728687500004
0x26e31c30e847f99e6f0d569dd2f4737b7256c081665f7a122c92cf81673df24c,44.89325624999999
0x6a2b25cbf963850d48ac9fcea30fc5df74a0faa80d479e5dc0458767d7548eff,43.46644609375
0xfccd0395874a361b116f8de18145f65e5269f65d6970d663e1f3a3dc486609a9,36.861331875000005
0xbc0b4e4483a03a5763b9c8f16b5743273083b57db32afec6965c6c3acb145f1c,33.864475625
0x1c1bd54d0d45eff7c75623e1d1745c15ff216573a79c2786d306541cb167e9eb,33.2555514375
0xe0bbc7c140040d8a9916e3606db1c94541e4b0ef5314df9ced18c4c32de0a2bb,32.656352312500005
0xffc984e7ef0daffd7a99d0b7b40e4cb18d7d1f9d99e0bce9e905e323e076ea43,29.0611575625
0xa31bef6a0eaae9e9673d5b521f325b0e984aaf9d5203c2efd02caf411f4b0cde,26.3647615
0xbcfad440e29d92f4c4b68a4e1ab9b6d6ed29df7b11a3ed6aa7a150fc0d1d3ec2,22.776107500000002
0xee6c2825d0e805f08310d57bcbbdf4ebd505ab1fe7ee382145e90f95f4b5b681,22.170367624999997
0x1e2fc03ef3e8e262c5ede55ea606ca9f4786d37fb859527fb577bc52ccbb27a0,21.5711685
0x28e9c490569782aa40d08a52e2e0259a7b2ea4d38ae7a1bb3e99ab20dcf3192b,16.2012285
0x94c4066d7a744a45ddd8bfc9fb62b5e6a9b6b71d11608ae5bc113374fe0946ce,7.7895886249999995
0xc63ef55d477ac0cf5de2515e188962706215084b1cc557ea719a668776c7968b,7.1903895
0xc313a8cea83983edd81609810cba8f3828b2903438afceebba54438c5c3e15f4,5.0931925625
