date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Gas Fees,forecasted_Retained Daily Active Users,forecasted_DAA/MAA
2024-12-09,23905.98628403259,11532.642997501522,134.60128725234583,5.487148030609647e+18,0.052790336588830256,0.45015968778747567,0.24284566332405225
2024-12-10,15321.641792422583,16052.992714260288,55.334728228840916,5.478482983884262e+18,0.027761594710255612,1.0835072761994013,0.3048598994196446
2024-12-11,14417.193923424384,17725.883597243163,104.23140821465442,3.967851014813201e+18,0.08102177964354422,0.834788627181727,0.283088312666664
2024-12-12,22015.953610994933,14263.19230395008,15.280025017479293,4.062690472215989e+18,0.07417176596795401,1.123786595265402,0.1965991248129516
2024-12-13,16144.7883421672,23236.032959806747,9.441768516994971,3.1099176333045965e+18,0.05325091964074006,1.0277083751181513,0.2391265941339309
2024-12-14,14564.715608926608,8617.362959963017,32.54348645103421,2.8795733460534774e+18,0.038131147688839157,0.8989984087470493,0.2057216479932497
2024-12-15,19952.218148359436,13553.443318609625,27.030470359041114,3.5124547156310246e+18,0.048025258560429294,0.577159120843704,0.24595905491801243
2024-12-16,13144.97310525119,15808.839551992172,44.945181280045176,5.090802842990266e+18,0.08842725368115233,0.6390386394180972,0.0777505040501534
2024-12-17,21722.686243715525,14701.709269381316,31.122354555433542,2.9041114448201544e+18,0.06835463889268036,0.7781946663791381,0.21021113063688351
2024-12-18,23883.719767953284,7484.878329201036,71.19492691845545,3.9103542761889587e+18,0.06010457636222151,0.9380466260496256,0.35796308752796974
2024-12-19,24930.117490640136,13508.131883094706,68.02185438031862,2.629790005049368e+18,0.05948668372591426,0.844514469902318,0.129977054900435
2024-12-20,16136.684434516943,10297.24220111344,41.55039359301982,3.304453541597171e+18,0.033598764554339175,1.061823458774897,0.11908851974713443
2024-12-21,31701.697664478157,10108.970475234142,102.42214516580539,3.134945536386627e+18,0.07262806560047694,0.534171424122837,0.45470879860348423
2024-12-22,12298.969120642301,14603.63274077882,183.2351020684051,3.2307473247009587e+18,0.07958856058893221,0.8784122473946369,0.21399141933814186
2024-12-23,15235.47718421968,22723.47143150887,123.9377056848438,1.9264620322517059e+18,0.07356326226785911,1.2862297875027973,0.28302513494484427
2024-12-24,28701.751853908245,10859.13429027135,92.68560975629748,3.7800147763987676e+18,0.07567924054815524,0.6360188593343489,0.34400424071729063
2024-12-25,18110.982467294452,12742.38433413849,68.15785346149791,3.6706866149108864e+18,0.05582127725867614,0.5789741821966106,0.22803179852269304
2024-12-26,8677.681480339206,8430.259647325032,72.93866321419887,4.713479165828377e+18,0.07349984696202574,0.824244084139262,0.31534166330694874
2024-12-27,19879.950476770602,3132.787396136454,150.61932986334725,3.7257113300732897e+18,0.09905768917369798,0.7857394004127828,0.29878870204193525
2024-12-28,17623.904223339403,14614.147946755536,103.48551806697786,3.582977618164731e+18,0.08590584679200847,0.7443108408525189,0.29578792306402346
2024-12-29,26681.535312225336,16511.79902159652,131.7229669920929,3.731056198584338e+18,0.05948527080438058,0.7980426884876085,0.2024026041701232
2024-12-30,22951.85497484199,11637.828749137276,66.97227865133154,3.3108040215234647e+18,0.09165291398493164,0.7127059055118407,0.21720038873145636
2024-12-31,25004.148613690606,5114.515985745991,100.45921720038031,1.548303116464829e+18,0.08757693940338293,1.0912414546617188,0.11932929541477817
2025-01-01,15364.193866631389,7739.09283610801,121.98706701275785,3.9202326914092155e+18,0.0712542248157911,1.2407860291501875,0.2987831956239608
2025-01-02,18750.080284461626,11624.092206166926,106.59568011638862,4.29068920545979e+18,0.09434572896627023,0.6184873185778335,0.45111536224006876
2025-01-03,20108.851635386134,13138.475632859729,40.57373880885133,2.17064525620767e+18,0.0754541396997101,0.7504910967137309,0.30612657342179395
2025-01-04,18917.102681217726,12200.783660963089,54.45997744816026,4.036554455256934e+18,0.07134364177985747,0.9143085107672831,0.29047555584687973
2025-01-05,16015.124716014958,12154.622286598013,65.0284889550705,2.946031341726003e+18,0.12483191186968329,1.0868868419321782,0.25225229653206216
2025-01-06,22001.465800216036,4729.244333820487,273.14165170796235,2.9196226070785285e+18,0.06842039831371043,0.6763297887630182,0.21181547194647932
2025-01-07,17051.973231894943,12558.892791516726,267.3738112544319,3.381698893650608e+18,0.07470354751328992,0.9780994685969969,0.25131227174183546
2025-01-08,13683.285021973126,19773.920954276906,170.9093139202432,4.674167583542096e+18,0.08419415801257812,0.8407419583729877,0.10275387850338727
2025-01-09,16575.4162942124,14559.558043465484,166.72327795012023,3.8047427303492777e+18,0.06804590555529487,0.6088548010157031,0.38673267105000003
2025-01-10,21551.022604634058,15879.282002905373,132.58679001403453,1.7240821472455035e+18,0.07331856380858782,0.6969377979113215,0.344472316647709
2025-01-11,21421.413547394008,10979.887709692122,50.21498675078292,3.3360649927366175e+18,0.07840977769255036,0.5096917191743043,0.23304731913462132
2025-01-12,7755.825756443428,9770.606970312561,91.7844262947377,2.846247901950109e+18,0.09064156293747848,0.35408619904621585,0.261487882220638
2025-01-13,20355.40075290265,21822.644779797294,62.430750641367084,3.5463987809876716e+18,0.07771523788159604,0.959893141819346,0.2940075663944389
2025-01-14,19927.453829444537,16714.187228268616,51.37877114095415,1.8138779915899364e+18,0.06996461997234008,0.9729788547982243,0.23281968545450124
2025-01-15,19395.550972221587,12558.534436255122,69.74922973201531,3.166267675963957e+18,0.045423863755589995,0.8695775632610744,0.27090110777288157
2025-01-16,25799.966272163878,19549.28356069035,84.13221946347241,3.0301622848562483e+18,0.04966945898457043,1.0653893795755367,0.26089578258381013
