date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-contango_v1_protocol,forecasted_TVL_opchain-contango_v1_protocol
2024-09-01 00:00:00,0.08960266255099046,0.38084905524965834,0.01750171932408379,5.165542341260141e-08,0.0,0.0,334358.72668622015,338503.5546736974
2024-09-02 00:00:00,0.10345659236561369,0.213919999585479,0.02551693002613327,1.2889961926629998e-07,0.0,0.0,357007.8112727683,363453.99954640307
2024-09-03 00:00:00,0.0704119502071433,-0.19678422350000535,0.025090588642973942,1.3425877217503362e-07,0.0,0.0,329105.38245859114,388271.33572251094
2024-09-04 00:00:00,0.08254686177173114,0.10641466961481785,0.0198453941417192,-3.7899916615109626e-07,0.0,0.0,334072.8448678175,354022.2874558411
2024-09-05 00:00:00,0.1095001258683912,0.1001502488052264,0.01896093326436271,-6.073937588853578e-07,0.0,0.0,293710.3947873352,355670.09746143833
2024-09-06 00:00:00,0.07218627980715767,0.06383066854901531,0.02126526493304647,-4.897360339662707e-07,0.0,0.0,337515.89517488604,331441.0061278131
2024-09-07 00:00:00,0.06341967660319799,0.017830950504199288,0.032518203636404557,0.0,0.0,0.0,302887.8968205207,306374.30490292044
2024-09-08 00:00:00,0.13035905010648174,0.04407494981072765,0.03372382082456036,0.0,0.0,0.0,339399.1570860017,340907.53390493843
2024-09-09 00:00:00,0.10740106302851118,0.035831038793176055,0.02434487590381407,0.0,0.0,0.0,313817.11888426973,333966.4018390979
2024-09-10 00:00:00,0.07011718197964145,0.098794174603783,0.03925679530784212,2.5475539180703333e-09,0.0,0.0,326317.97785390285,342349.8155968418
2024-09-11 00:00:00,0.07076134135093651,0.09684841188849386,0.04428995328820664,0.0,0.0,0.0,348945.9702385121,365799.0339459217
2024-09-12 00:00:00,0.03974308267090031,0.08471904515961282,0.015305814153582504,0.0,0.0,0.0,368741.16364012455,360578.86368612206
2024-09-13 00:00:00,0.09539011541830772,0.09231911334214353,0.03279965908083098,0.0,0.0,0.0,361565.5355696848,363397.5180267208
2024-09-14 00:00:00,0.12013952811993915,0.11997798459490264,0.036488665835526436,0.0,0.0,0.0,345415.51704615046,359474.9222936326
2024-09-15 00:00:00,0.12020355487057173,0.08247921603177336,0.033458467309179826,0.0,0.0,0.0,379023.517833567,360830.93956157856
2024-09-16 00:00:00,0.06832365776829953,0.07245184674205905,0.04370988289791241,-2.7765253977344764e-06,0.0,0.0,339939.4410443731,332196.3230682395
2024-09-17 00:00:00,0.08217461923011188,0.0486356698482379,0.04234504949943572,-3.2760394954351592e-06,0.0,0.0,418984.6520827434,357849.87442829256
2024-09-18 00:00:00,0.0522490690382258,0.06425864320424952,0.03669273154433584,-2.2927515639741997e-06,0.0,0.0,358274.3615093921,328433.41481957474
2024-09-19 00:00:00,0.07673356122926354,0.2031457042386177,0.025336339134513098,1.0430852895248262e-09,0.0,0.0,446961.89327388257,357123.3635821504
2024-09-20 00:00:00,0.07922974200357782,0.08875081001218275,0.03161364283789589,7.570724511856408e-10,0.0,0.0,340115.52872978355,362766.47240188497
2024-09-21 00:00:00,0.08282783599613948,0.09116832476149639,0.02251478953620576,9.686369784852746e-10,0.0,0.0,408624.2997366404,385538.36051681364
2024-09-22 00:00:00,0.032986216880109095,0.1240880997356222,0.021835803517860703,0.0,0.0,0.0,323511.97729100205,378806.6994152063
2024-09-23 00:00:00,0.07897445089246671,0.09112991220248899,0.03628016001501403,0.0,0.0,0.0,390899.73579930037,383313.0808412228
2024-09-24 00:00:00,0.04413327866115054,0.054193292052381825,0.03374469045041643,0.0,0.0,0.0,322139.1702387797,384813.70598889317
2024-09-25 00:00:00,0.14994413304594637,0.08560124815957086,0.024153472701511632,9.82776739941999e-10,0.0,0.0,381353.69956827565,365392.1019701661
2024-09-26 00:00:00,0.04618765246694867,0.0773530427975689,0.03357462177576678,6.638383921579512e-10,0.0,0.0,324058.67883615353,414554.9621987101
2024-09-27 00:00:00,0.037372024151784346,0.056308253433575976,0.029189785174191882,7.354766462465006e-10,0.0,0.0,359610.9327370219,457212.01092740975
2024-09-28 00:00:00,0.03139723581931744,0.20626562029054368,0.01740752799814848,0.0,0.0,0.0,340968.94016361056,379803.4024420705
2024-09-29 00:00:00,0.04190883620992797,0.15335340331319494,0.017903157932724362,0.0,0.0,0.0,308865.41794029047,373738.08521814365
2024-09-30 00:00:00,0.07383932079038702,0.08007426191892693,0.014290417615048068,0.0,0.0,0.0,342752.786266928,376904.5645248364
2024-10-01 00:00:00,0.07570465170089828,0.0568655396730415,0.023230090242570892,0.0,0.0,0.0,281563.97245415935,361843.73363066424
2024-10-02 00:00:00,0.08214190841706613,0.10205271538930291,0.015335828633321677,0.0,0.0,0.0,372482.594034628,347569.3766476906
2024-10-03 00:00:00,0.09709450052450502,0.10404242276089551,0.021770375769123912,0.0,0.0,0.0,279092.4091273135,350370.61756470834
2024-10-04 00:00:00,0.0723015477519026,0.09474005825907751,0.04402427401298134,2.110272786311153e-25,0.0,0.0,430277.95549002587,344464.70126097236
2024-10-05 00:00:00,0.055219985788651046,0.08932207939353037,0.043559505982283656,1.554304354660667e-25,0.0,0.0,246260.08928031154,345017.8321910998
2024-10-06 00:00:00,0.06973085552438538,0.0780376877983988,0.03722246560100586,1.9157984261424915e-25,0.0,0.0,367017.02967478294,331957.6651679672
2024-10-07 00:00:00,0.08557056567737728,0.08112758957477287,0.023970171609971044,0.0,0.0,0.0,217213.84217880762,365755.11859971046
2024-10-08 00:00:00,0.060199510938242995,0.053294817788012504,0.04801087772150963,0.0,0.0,0.0,354653.6332836511,369681.5337618525
2024-10-09 00:00:00,0.09584572117266946,0.06433375759977979,0.03673966712764575,0.0,0.0,0.0,201848.18905695115,344512.2301644038
2024-10-10 00:00:00,0.0730181287106298,0.060323636203101494,0.009101643048777282,-3.5496748072436485e-06,0.0,0.0,356569.57524387026,322979.4772175623
2024-10-11 00:00:00,0.07341638274684904,0.10611627471539357,0.02070305889658575,-6.984378551864629e-06,0.0,0.0,213300.33179170633,318156.4454861633
2024-10-12 00:00:00,0.1079324001492406,0.15727424110811872,0.015520233333779726,-1.235681173666219e-05,0.0,0.0,282456.98338789074,361284.6223883102
2024-10-13 00:00:00,0.10228383976987497,0.06473266409403164,0.016837861754428373,-4.16508610869418e-67,0.0,0.0,226885.08295263656,367154.16510320886
2024-10-14 00:00:00,0.07676887046284361,0.09078914248694687,0.009893921736400293,-8.820688311085787e-69,0.0,0.0,257835.09360777825,349550.26029812027
2024-10-15 00:00:00,0.133207494562875,0.07448464970240794,0.01692051183528801,-1.4199289817287546e-70,0.0,0.0,230170.39141229674,353615.3855607211
2024-10-16 00:00:00,-0.029704648368839317,0.12547281302589813,0.017875598694315573,-3.522059706401966e-13,0.0,0.0,207577.52588240177,368811.5915990642
2024-10-17 00:00:00,-0.012363829141736955,0.07941874822281078,0.02293209691968856,0.0,0.0,0.0,265811.5052735205,330130.63340891275
2024-10-18 00:00:00,0.06535560463890164,0.06124821180585291,0.015748310486465442,0.0,0.0,0.0,194924.7743690098,361864.3242127746
2024-10-19 00:00:00,0.056479614688378116,0.06278351055871692,0.020746266340823383,0.0,0.0,0.0,284516.92251577956,329641.41609713255
2024-10-20 00:00:00,0.07812031458869574,0.112495051659648,0.029921890839583562,0.0,0.0,0.0,173023.9020936089,388549.11584999866
2024-10-21 00:00:00,0.08093584564518581,0.09797135374521018,0.023196569650237094,0.0,0.0,0.0,313613.26453679806,382114.86735794914
2024-10-22 00:00:00,0.05789356085794215,0.11713098163407182,0.03364215206896358,0.0,0.0,0.0,175389.51235525415,364601.9327047732
2024-10-23 00:00:00,0.06339009509818076,0.1233746050887496,0.025962063795548065,0.0,0.0,0.0,302170.89761245105,347178.6480385128
2024-10-24 00:00:00,0.06178468936076654,0.12161499340839853,0.03726667144163606,0.0,0.0,0.0,173047.34907473568,340201.09190983407
2024-10-25 00:00:00,0.050862310931421455,0.08965111914627982,0.032553128020471,0.0,0.0,0.0,275909.0966841109,347671.1511228129
2024-10-26 00:00:00,0.09491191007252217,0.11141124721447755,0.04288903555845661,0.0,0.0,0.0,182221.0942308507,332539.7533336052
2024-10-27 00:00:00,0.11702240152383907,0.09913337961031111,0.021813859225358504,0.0,0.0,0.0,248390.89556531873,347527.3302360758
2024-10-28 00:00:00,0.050939552784079176,0.10116438082463333,0.030412385267776162,0.0,0.0,0.0,200318.60292676892,353513.87308491464
2024-10-29 00:00:00,0.07931391078308798,0.12043452991489692,0.029230869595371585,0.0,0.0,0.0,211877.34490561564,317954.81522023835
2024-10-30 00:00:00,0.07368025897328405,0.12200421706911226,0.02492587340468118,0.0,0.0,0.0,214062.96408412154,338499.66124396346
2024-10-31 00:00:00,0.11821988960759898,0.06696037856845331,0.033245427428063655,0.0,0.0,0.0,186569.36010547663,365123.7676964984
2024-11-01 00:00:00,0.1286985165961783,0.10714391735119293,0.05567782655580849,0.0,0.0,0.0,243126.0009260755,325498.10538040655
2024-11-02 00:00:00,0.10015922685492033,0.1097915836829967,0.05189993865053715,0.0,0.0,0.0,172988.4889612055,303034.45693906693
2024-11-03 00:00:00,0.0735234892583594,0.039778218549925026,0.010966888452555949,0.0,0.0,0.0,275516.7792126658,333000.2696459356
2024-11-04 00:00:00,0.07625077002202027,0.09212200240813684,0.018118595103695102,0.0,0.0,0.0,169624.6607169245,273312.5256534228
2024-11-05 00:00:00,0.06417985239836758,0.1011472811475287,0.02280717303248313,0.0,0.0,0.0,281712.07591443934,291582.5934552084
2024-11-06 00:00:00,0.11493201852274476,0.09561877664081019,0.020958237838041058,0.0,0.0,0.0,162099.62774435847,289106.03489175055
2024-11-07 00:00:00,0.0750212833052473,0.12272391429105978,0.020260676036816787,0.0,0.0,0.0,286389.96582311526,344596.4511971921
2024-11-08 00:00:00,0.10154400613541395,0.11943244823029754,0.01353821375355268,0.0,0.0,0.0,162954.45696395572,327926.1574578586
2024-11-09 00:00:00,0.07064636155288259,0.07912576064898126,0.014856269747456812,-1.2806209747802134e-06,0.0,0.0,243287.180870112,363036.3573600848
2024-11-10 00:00:00,0.09215571289115482,0.11655053307138964,0.018084421665438444,-9.067723910272509e-07,0.0,0.0,161368.6235667633,369788.9098701412
2024-11-11 00:00:00,0.09059884430048729,0.08966321478636542,0.020766125277152853,-1.8347891590662835e-06,0.0,0.0,249858.46966427643,397136.21280139044
2024-11-12 00:00:00,0.06553240845480923,0.10043272409193474,0.02919797291879283,1.226350437088174e-09,0.0,0.0,183278.24936149997,435781.3704176643
2024-11-13 00:00:00,0.09362843415089059,0.12972139438141508,0.025576163839769787,4.575688768873474e-10,0.0,0.0,222995.51800994712,435569.5771302738
2024-11-14 00:00:00,0.10232729251251822,0.04439541599870519,0.04564637735594696,1.0816585422309784e-09,0.0,0.0,214377.3415972348,438970.61310621
2024-11-15 00:00:00,0.10839374468607162,0.10343363341033072,0.02949631198738812,0.0,0.0,0.0,204243.85493157667,364404.30810495664
2024-11-16 00:00:00,0.15194055769077622,0.09747473709284364,0.026156448923582223,0.0,0.0,0.0,250674.7651226433,372906.1321326504
2024-11-17 00:00:00,0.07642768045124951,0.10867525355798421,0.02301749841698617,0.0,0.0,0.0,172872.31727135344,403049.0856307594
2024-11-18 00:00:00,0.09512070305746237,0.09910417628088711,0.03169316212918671,0.0,0.0,0.0,274198.08453935635,391034.54854242766
2024-11-19 00:00:00,0.11353849671643648,0.1230335482868464,0.026785358691014952,0.0,0.0,0.0,164253.41604259543,376418.203007223
2024-11-20 00:00:00,0.11589313851910842,0.07270595441366508,0.03302970700309487,0.0,0.0,0.0,278060.9296582001,389138.19996893144
2024-11-21 00:00:00,0.08054262146228518,0.11853011157269784,0.023756957781414602,-3.0085613153266403e-06,0.0,0.0,151672.51074796403,401153.43088396406
2024-11-22 00:00:00,0.08196780966322312,0.1119972233752386,0.016160895339140228,-8.690110400889873e-06,0.0,0.0,265004.70140882104,419813.769626277
2024-11-23 00:00:00,0.06989243232977355,0.10887769264552158,0.016176951031240613,-1.2186170875233493e-05,0.0,0.0,143305.27181609833,428866.63377093046
2024-11-24 00:00:00,0.13280438074972534,0.1188187543263334,0.026671226795992136,9.98999038330924e-11,0.0,0.0,250381.46244398697,414831.40056417807
2024-11-25 00:00:00,0.10655063107461642,0.08379091668157872,0.02261696256941666,1.1816002059023172e-10,0.0,0.0,154902.53014034862,417821.37067731057
2024-11-26 00:00:00,0.11834120961756696,0.08075361378419658,0.02219263098584404,3.0801610973316543e-13,0.0,0.0,234828.7699918731,451281.1989523887
2024-11-27 00:00:00,0.08216421972191659,0.10507053007094856,0.025658198503615833,0.0,0.0,0.0,181467.26420258646,407907.6705965344
2024-11-28 00:00:00,0.07828195341866906,0.09008934009624041,0.031634066619345716,0.0,0.0,0.0,216257.82264361004,438979.65475322446
2024-11-29 00:00:00,0.12249481288568674,0.11645132479140907,0.01895181253134838,0.0,0.0,0.0,189782.33411955592,408630.7169553887
2024-11-30 00:00:00,0.11596583328126912,0.14930241183405094,0.03829595110598911,-4.35295080067244e-06,0.0,0.0,190474.14883793282,447371.2208283056
2024-12-01 00:00:00,0.07022609310853076,0.11669921529733958,0.019950960285291242,-5.0038648818632795e-06,0.0,0.0,216913.43200080146,556296.7716436406
2024-12-02 00:00:00,0.1064760178485536,0.10206979474105564,0.027540363127146417,-4.571241214639555e-06,0.0,0.0,160065.98766640734,500971.22570424154
2024-12-03 00:00:00,0.09013467460777949,0.07811400611571626,0.02228342733232427,0.0,0.0,0.0,240375.0564399399,482389.2443230032
2024-12-04 00:00:00,0.09138365561498875,0.08412916670201688,0.017548327667957064,0.0,0.0,0.0,139778.52220479166,478627.6376059985
2024-12-05 00:00:00,0.055157736859143526,0.05631346432474588,0.02162531686365404,0.0,0.0,0.0,254051.80556019224,496476.9317419924
2024-12-06 00:00:00,0.10320734553925714,0.11963981451185443,0.02646668148035893,-4.279893209870187e-06,0.0,0.0,135140.99168607104,467442.36230807327
2024-12-07 00:00:00,0.08354607272098688,0.12256651868682104,0.02016802780624183,-3.2884289852694612e-06,0.0,0.0,266749.33937460295,498663.56723353907
2024-12-08 00:00:00,0.14488155257810906,0.11646290435820401,0.020474634069145667,-3.439397626674295e-06,0.0,0.0,136704.2483142053,465870.93246514065
2024-12-09 00:00:00,0.11564565864052209,0.09694227075867187,0.027652122199156616,9.576040504616761e-10,0.0,0.0,243105.29648423972,462794.3161668184
2024-12-10 00:00:00,0.005836622049453176,0.12054536600309927,0.020476078477979835,1.1415830075819896e-09,0.0,0.0,152416.72658610487,435657.58983510075
2024-12-11 00:00:00,0.1724200589178494,0.07775383441840429,0.020306852064006283,1.1789289747549356e-09,0.0,0.0,252664.27067751923,450565.89684773417
2024-12-12 00:00:00,0.05915711328324647,0.07833655123418695,0.027545354444018247,0.0,0.0,0.0,173200.00507530247,483430.2138448198
2024-12-13 00:00:00,0.12644977380568317,0.08553450584290964,0.015207531421467569,0.0,0.0,0.0,215873.30454652937,490240.0320240137
2024-12-14 00:00:00,0.08270634345934436,0.12187773410296582,0.026758256741277867,0.0,0.0,0.0,192637.05073648435,477766.95791118953
2024-12-15 00:00:00,0.11904214367608446,0.10281882067759174,0.01278017833901763,0.0,0.0,0.0,178552.1866946276,423801.39542515756
2024-12-16 00:00:00,0.06290864223748369,0.1186871085645609,0.021363689619634252,0.0,0.0,0.0,219022.17809389872,462454.88310800306
2024-12-17 00:00:00,0.12997463292451436,0.10786277464581606,0.01796757413984261,0.0,0.0,0.0,179779.1164749847,509309.98788539495
2024-12-18 00:00:00,0.1446211312558307,0.1113159301434966,0.03999952823165517,1.1757214490094091e-10,0.0,0.0,257408.4732506381,453585.639620071
2024-12-19 00:00:00,0.10011828528354026,0.10437803919874056,0.021438453271167134,7.47675440954933e-11,0.0,0.0,168020.3634368242,437118.6541114088
2024-12-20 00:00:00,0.07271751433034378,0.09490049646566182,0.03348270937799277,1.0664611624260166e-10,0.0,0.0,296976.150438682,401584.2664777039
2024-12-21 00:00:00,0.12836135431835785,0.12170360641044123,0.02116666036440337,1.4200112254105772e-10,0.0,0.0,161137.1339417253,382872.751883623
2024-12-22 00:00:00,0.09845746729678621,0.1391302221873782,0.018812057241402034,9.620805774493852e-11,0.0,0.0,300390.73938984453,411089.50907786895
2024-12-23 00:00:00,0.0638608665422846,0.08589921326071144,0.024064672360678413,6.135820704270713e-11,0.0,0.0,164243.77613342222,389353.55798894167
2024-12-24 00:00:00,0.06267970201677162,0.08778103816290138,0.024602592355650623,-2.7484689960999885e-25,0.0,0.0,276693.669227698,401036.3203549555
2024-12-25 00:00:00,0.08903121572886898,0.09293512467993548,0.02077901868517919,-8.858073582379089e-26,0.0,0.0,184501.08134306653,375243.51938671165
2024-12-25 22:25:29,0.057539811619422086,0.08020405290484331,0.019481646266110635,-1.345018845702559e-25,0.0,0.0,,
2024-12-26 00:00:00,0.014642593287948969,0.05083019351496431,0.02929840811172931,1.2376830127152793e-09,0.0,0.0,275413.80171972874,
2024-12-27 00:00:00,0.10569228922168646,0.10112861698863168,0.025739552496939693,1.3475034245814342e-09,0.0,0.0,210377.34609871235,
2024-12-28 00:00:00,0.09742553338116398,0.07356448848326831,0.027729018238152534,6.411778215772938e-10,0.0,0.0,260129.3034445662,
