transaction_date,address,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,cum_transferred
2024-11-02,0xd152f549545093347a162dce210e7293f1452150,56.0,9.0,5.183448665516019e+16,0.002801827029057827,6.0,6.5618003216870285e+19
2024-11-03,0xd152f549545093347a162dce210e7293f1452150,69.0,10.0,1.0963042001673974e+17,0.003118413227235483,6.0,6.572763363688703e+19
2024-11-04,0xd152f549545093347a162dce210e7293f1452150,49.0,6.0,6.0919027818825e+17,0.00021482847570490496,0.0,6.633682391507528e+19
2024-11-05,0xd152f549545093347a162dce210e7293f1452150,190.0,16.0,7.191804813413016e+16,0.0013169131468883171,7.0,6.640874196320941e+19
2024-11-06,0xd152f549545093347a162dce210e7293f1452150,145.0,10.0,2.060866777487519e+18,0.0005615131962759478,3.0,6.8469608740696924e+19
2024-11-07,0xd152f549545093347a162dce210e7293f1452150,91.0,8.0,3.8702388394701626e+17,0.003692476652186862,2.0,6.885663262464394e+19
2024-11-08,0xd152f549545093347a162dce210e7293f1452150,79.0,10.0,8.906989243975878e+17,0.000152928423614565,3.0,6.9747331549041525e+19
2024-11-09,0xd152f549545093347a162dce210e7293f1452150,98.0,7.0,2.1441295232275176e+16,0.0038348092688789757,4.0,6.97687728442738e+19
2024-11-10,0xd152f549545093347a162dce210e7293f1452150,69.0,7.0,2.189135457546064e+17,0.00014318535617373996,4.0,6.998768639002841e+19
2024-11-11,0xd152f549545093347a162dce210e7293f1452150,89.0,14.0,3.4193558527223823e+18,0.00022741848936486705,10.0,7.340704224275079e+19
2024-11-12,0xd152f549545093347a162dce210e7293f1452150,76.0,7.0,7.95851209701079e+17,0.00032435036196207397,1.0,7.420289345245187e+19
2024-11-13,0xd152f549545093347a162dce210e7293f1452150,65.0,4.0,5.865504246649263e+17,0.000149946244099166,1.0,7.47894438771168e+19
2024-11-14,0xd152f549545093347a162dce210e7293f1452150,68.0,7.0,7629132554167217.0,0.00012281613162276597,4.0,7.479707300967098e+19
2024-11-15,0xd152f549545093347a162dce210e7293f1452150,306.0,9.0,1.1719204818661756e+16,0.0031682297606537946,6.0,7.480879221448965e+19
2024-11-16,0xd152f549545093347a162dce210e7293f1452150,60.0,3.0,5.877913570268882e+17,0.0015703216874307772,0.0,7.539658357151654e+19
2024-11-17,0xd152f549545093347a162dce210e7293f1452150,76.0,5.0,1.3389858190734946e+17,0.001604830782253792,1.0,7.553048215342388e+19
2024-11-18,0xd152f549545093347a162dce210e7293f1452150,73.0,9.0,5113295988702939.0,0.000895635402684329,4.0,7.553559544941258e+19
2024-11-19,0xd152f549545093347a162dce210e7293f1452150,61.0,7.0,2.9627035964586783e+18,0.00022640568856986204,2.0,7.849829904587126e+19
2024-11-20,0xd152f549545093347a162dce210e7293f1452150,48.0,3.0,5.851681638392076e+17,8.3640918503437e-05,1.0,7.908346720971047e+19
2024-11-21,0xd152f549545093347a162dce210e7293f1452150,76.0,5.0,1100911291549987.0,0.00010313961645525799,2.0,7.908456812100202e+19
2024-11-22,0xd152f549545093347a162dce210e7293f1452150,65.0,3.0,1200485485930282.0,0.000113695873664117,1.0,7.908576860648795e+19
2024-11-23,0xd152f549545093347a162dce210e7293f1452150,76.0,4.0,1.5842323510824187e+18,0.00014082384638904104,0.0,8.067000095757037e+19
2024-11-24,0xd152f549545093347a162dce210e7293f1452150,68.0,4.0,1.497447268107525e+17,0.00010301783339546399,0.0,8.081974568438112e+19
2024-11-25,0xd152f549545093347a162dce210e7293f1452150,66.0,4.0,5.863740422466761e+17,0.00011716649389498202,1.0,8.14061197266278e+19
2024-11-26,0xd152f549545093347a162dce210e7293f1452150,281.0,8.0,8.009950483663324e+18,0.004321497831056525,3.0,8.941607021029112e+19
2024-11-27,0xd152f549545093347a162dce210e7293f1452150,63.0,5.0,3.260153050945099e+17,0.0007683303132903721,1.0,8.974208551538563e+19
2024-11-28,0xd152f549545093347a162dce210e7293f1452150,81.0,5.0,9.90936077956668e+17,0.0021912522038759212,0.0,9.07330215933423e+19
2024-11-29,0xd152f549545093347a162dce210e7293f1452150,68.0,6.0,3.1739612759727114e+18,0.0024436430640300912,3.0,9.390698286931501e+19
2024-11-30,0xd152f549545093347a162dce210e7293f1452150,71.0,8.0,2.2465296561460884e+18,0.0027044317831629973,4.0,9.61535125254611e+19
2024-12-01,0xd152f549545093347a162dce210e7293f1452150,88.0,6.0,2.358329166197835e+18,0.000110692500828012,2.0,9.851184169165893e+19
2024-12-02,0xd152f549545093347a162dce210e7293f1452150,91.0,13.0,2.9296122595459185e+18,0.002076593788271531,7.0,1.0144145395120485e+20
2024-12-03,0xd152f549545093347a162dce210e7293f1452150,71.0,6.0,2.7212342975994644e+18,0.0009539609857293169,2.0,1.0416268824880431e+20
2024-12-04,0xd152f549545093347a162dce210e7293f1452150,91.0,10.0,2.6689874476867773e+18,0.001026382790838533,6.0,1.0683167569649109e+20
2024-12-05,0xd152f549545093347a162dce210e7293f1452150,78.0,10.0,2.591276773650959e+18,0.0010363310883204208,3.0,1.0942295247014204e+20
