date,token,value,readable_date,protocol
1638403200,WBTC,223215.45653,2021-12-02,idle_protocol
1638403200,SUSD,150004.75043,2021-12-02,idle_protocol
1638403200,TUSD,4294.57899,2021-12-02,idle_protocol
1638403200,USDT,34694084.62691,2021-12-02,idle_protocol
1638403200,USDC,36957460.85389,2021-12-02,idle_protocol
1638403200,WETH,5126023.17894,2021-12-02,idle_protocol
1638403200,RAI,10239905.09558,2021-12-02,idle_protocol
1638403200,FEI,3051694.80304,2021-12-02,idle_protocol
1638403200,DAI,29720036.85876,2021-12-02,idle_protocol
1638489600,WBTC,224204.76458,2021-12-03,idle_protocol
1638489600,SUSD,149633.11076,2021-12-03,idle_protocol
1638489600,TUSD,4298.2655,2021-12-03,idle_protocol
1638489600,USDT,34696232.70209,2021-12-03,idle_protocol
1638489600,USDC,37332163.43311,2021-12-03,idle_protocol
1638489600,WETH,5604868.85546,2021-12-03,idle_protocol
1638489600,RAI,10239984.68239,2021-12-03,idle_protocol
1638489600,FEI,3542878.31075,2021-12-03,idle_protocol
1638489600,DAI,29827651.33341,2021-12-03,idle_protocol
1638576000,WBTC,205924.6809,2021-12-04,idle_protocol
1638576000,SUSD,149009.52793,2021-12-04,idle_protocol
1638576000,TUSD,4280.16431,2021-12-04,idle_protocol
1638576000,USDT,34535966.43457,2021-12-04,idle_protocol
1638576000,USDC,36866247.42899,2021-12-04,idle_protocol
1638576000,WETH,5168396.83467,2021-12-04,idle_protocol
1638576000,RAI,10274328.53403,2021-12-04,idle_protocol
1638576000,FEI,3527574.79635,2021-12-04,idle_protocol
1638576000,DAI,30784976.02838,2021-12-04,idle_protocol
1638662400,WBTC,188745.9923,2021-12-05,idle_protocol
1638662400,SUSD,149102.8436,2021-12-05,idle_protocol
1638662400,TUSD,4284.74916,2021-12-05,idle_protocol
1638662400,USDT,34438586.16641,2021-12-05,idle_protocol
1638662400,USDC,36791680.49525,2021-12-05,idle_protocol
1638662400,WETH,5131869.47235,2021-12-05,idle_protocol
1638662400,RAI,10206618.25259,2021-12-05,idle_protocol
1638662400,FEI,4022309.83652,2021-12-05,idle_protocol
1638662400,DAI,30489314.24229,2021-12-05,idle_protocol
1638748800,WBTC,187958.06938,2021-12-06,idle_protocol
1638748800,SUSD,150029.34685,2021-12-06,idle_protocol
1638748800,TUSD,4289.45094,2021-12-06,idle_protocol
1638748800,USDT,34393325.92986,2021-12-06,idle_protocol
1638748800,USDC,36701916.4324,2021-12-06,idle_protocol
1638748800,WETH,5217258.02268,2021-12-06,idle_protocol
1638748800,RAI,10206974.98549,2021-12-06,idle_protocol
1638748800,FEI,4030507.86102,2021-12-06,idle_protocol
1638748800,DAI,30306567.08552,2021-12-06,idle_protocol
1638835200,WBTC,195159.08253,2021-12-07,idle_protocol
1638835200,SUSD,149418.96174,2021-12-07,idle_protocol
1638835200,TUSD,4299.52322,2021-12-07,idle_protocol
1638835200,USDT,34251518.82882,2021-12-07,idle_protocol
1638835200,USDC,36831591.65175,2021-12-07,idle_protocol
1638835200,WETH,5483746.54468,2021-12-07,idle_protocol
1638835200,RAI,10241281.72877,2021-12-07,idle_protocol
1638835200,FEI,4044049.75041,2021-12-07,idle_protocol
1638835200,DAI,30466546.84487,2021-12-07,idle_protocol
1638921600,WBTC,195978.12506,2021-12-08,idle_protocol
1638921600,SUSD,150045.84007,2021-12-08,idle_protocol
1638921600,TUSD,4299.86896,2021-12-08,idle_protocol
1638921600,USDT,32952082.8576,2021-12-08,idle_protocol
1638921600,USDC,36873007.16647,2021-12-08,idle_protocol
1638921600,WETH,5420183.51277,2021-12-08,idle_protocol
1638921600,RAI,10713536.23913,2021-12-08,idle_protocol
1638921600,FEI,4049854.62687,2021-12-08,idle_protocol
1638921600,DAI,30546043.97828,2021-12-08,idle_protocol
1639008000,WBTC,195746.38408,2021-12-09,idle_protocol
1639008000,SUSD,149894.1284,2021-12-09,idle_protocol
1639008000,TUSD,4298.53613,2021-12-09,idle_protocol
1639008000,USDT,32944662.73291,2021-12-09,idle_protocol
1639008000,USDC,36852230.34781,2021-12-09,idle_protocol
1639008000,WETH,5603098.54021,2021-12-09,idle_protocol
1639008000,RAI,10709762.90638,2021-12-09,idle_protocol
1639008000,FEI,4036935.95437,2021-12-09,idle_protocol
1639008000,DAI,30729327.87646,2021-12-09,idle_protocol
1639094400,WBTC,187656.97286,2021-12-10,idle_protocol
1639094400,SUSD,151559.37226,2021-12-10,idle_protocol
1639094400,TUSD,4343.53803,2021-12-10,idle_protocol
1639094400,USDT,32884795.79574,2021-12-10,idle_protocol
1639094400,USDC,37223472.19877,2021-12-10,idle_protocol
1639094400,WETH,5237749.59053,2021-12-10,idle_protocol
1639094400,RAI,10852429.77093,2021-12-10,idle_protocol
1639094400,FEI,4106112.87399,2021-12-10,idle_protocol
1639094400,DAI,30427515.54748,2021-12-10,idle_protocol
1639180800,WBTC,183875.13876,2021-12-11,idle_protocol
1639180800,SUSD,148857.87414,2021-12-11,idle_protocol
1639180800,TUSD,4295.90264,2021-12-11,idle_protocol
1639180800,USDT,32511637.09809,2021-12-11,idle_protocol
1639180800,USDC,36786329.90479,2021-12-11,idle_protocol
1639180800,WETH,4918037.03799,2021-12-11,idle_protocol
1639180800,RAI,10639272.73062,2021-12-11,idle_protocol
1639180800,FEI,4036206.35401,2021-12-11,idle_protocol
1639180800,DAI,30287136.07329,2021-12-11,idle_protocol
1639267200,WBTC,188920.50177,2021-12-12,idle_protocol
1639267200,SUSD,149641.83648,2021-12-12,idle_protocol
1639267200,TUSD,4301.17465,2021-12-12,idle_protocol
1639267200,USDT,32628473.06198,2021-12-12,idle_protocol
1639267200,USDC,36846071.18882,2021-12-12,idle_protocol
1639267200,WETH,5091649.97803,2021-12-12,idle_protocol
1639267200,RAI,10685993.55621,2021-12-12,idle_protocol
1639267200,FEI,4055195.48804,2021-12-12,idle_protocol
1639267200,DAI,30396958.44908,2021-12-12,idle_protocol
1639353600,WBTC,193544.75788,2021-12-13,idle_protocol
1639353600,SUSD,149898.12922,2021-12-13,idle_protocol
1639353600,TUSD,4300.95292,2021-12-13,idle_protocol
1639353600,USDT,29696563.73454,2021-12-13,idle_protocol
1639353600,USDC,35640994.43705,2021-12-13,idle_protocol
1639353600,WETH,5132118.41949,2021-12-13,idle_protocol
1639353600,RAI,10675594.68917,2021-12-13,idle_protocol
1639353600,FEI,4054038.66781,2021-12-13,idle_protocol
1639353600,DAI,30310986.60865,2021-12-13,idle_protocol
1639440000,WBTC,180495.01519,2021-12-14,idle_protocol
1639440000,SUSD,148479.43515,2021-12-14,idle_protocol
1639440000,TUSD,4283.24478,2021-12-14,idle_protocol
1639440000,USDT,31627790.91897,2021-12-14,idle_protocol
1639440000,USDC,32944392.89179,2021-12-14,idle_protocol
1639440000,WETH,4760279.13071,2021-12-14,idle_protocol
1639440000,RAI,10711520.79246,2021-12-14,idle_protocol
1639440000,FEI,4065413.07955,2021-12-14,idle_protocol
1639440000,DAI,25331243.84661,2021-12-14,idle_protocol
1639526400,WBTC,186421.15999,2021-12-15,idle_protocol
1639526400,SUSD,148937.5688,2021-12-15,idle_protocol
1639526400,TUSD,4294.97539,2021-12-15,idle_protocol
1639526400,USDT,29501247.61716,2021-12-15,idle_protocol
1639526400,WETH,4884245.40309,2021-12-15,idle_protocol
1639526400,USDC,31863848.507,2021-12-15,idle_protocol
1639526400,RAI,10676285.19849,2021-12-15,idle_protocol
1639526400,FEI,4060180.80419,2021-12-15,idle_protocol
1639526400,DAI,24957182.88703,2021-12-15,idle_protocol
1639612800,WBTC,189762.94255,2021-12-16,idle_protocol
1639612800,SUSD,145042.74059,2021-12-16,idle_protocol
1639612800,TUSD,4302.16408,2021-12-16,idle_protocol
1639612800,USDT,29503371.65857,2021-12-16,idle_protocol
1639612800,USDC,31003807.4739,2021-12-16,idle_protocol
1639612800,WETH,5119179.92032,2021-12-16,idle_protocol
1639612800,RAI,10756889.20324,2021-12-16,idle_protocol
1639612800,FEI,4064043.18684,2021-12-16,idle_protocol
1639612800,DAI,25048773.98171,2021-12-16,idle_protocol
1639699200,WBTC,184748.57451,2021-12-17,idle_protocol
1639699200,SUSD,144488.82289,2021-12-17,idle_protocol
1639699200,TUSD,4302.38651,2021-12-17,idle_protocol
1639699200,USDT,29486746.09541,2021-12-17,idle_protocol
1639699200,USDC,30972031.83464,2021-12-17,idle_protocol
1639699200,WETH,4843297.19783,2021-12-17,idle_protocol
1639699200,RAI,11114975.3211,2021-12-17,idle_protocol
1639699200,FEI,4069095.56827,2021-12-17,idle_protocol
1639699200,DAI,25050952.79568,2021-12-17,idle_protocol
1639785600,WBTC,178455.50503,2021-12-18,idle_protocol
1639785600,SUSD,147009.57221,2021-12-18,idle_protocol
1639785600,TUSD,4302.61084,2021-12-18,idle_protocol
1639785600,USDT,29202005.14762,2021-12-18,idle_protocol
1639785600,USDC,30678093.63196,2021-12-18,idle_protocol
