date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-idle_protocol,forecasted_TVL_opchain-idle_protocol
2024-09-01 00:00:00,37.31296800257419,3.008788713692146,2.4238197215453026,0.0005984470336508954,4.226423649204447e+16,149061.8166180315,9386564.212581124,19773442.425843216
2024-09-02 00:00:00,51.85097783424135,3.2675156329225112,1.7612146981905914,0.0005512423451229364,8.599271539039845e+16,123039.68360068974,9049624.96734128,21357773.357522506
2024-09-03 00:00:00,54.82217160187908,5.39248778507783,1.8662541565794155,0.000376154787568387,6.352108572768991e+16,176430.45582027614,8253734.410194661,19210530.753608424
2024-09-04 00:00:00,75.08173469854978,4.40746857685098,1.7696813624582373,0.0006188474401937046,6.989861638652463e+16,185699.818665345,7906066.59264335,18165790.742296632
2024-09-05 00:00:00,74.54641685637482,4.293982396395726,1.5830882412807692,0.0014758202924841288,6.524321317976645e+16,243647.64874233553,7278489.192154834,17900137.816406608
2024-09-06 00:00:00,57.14229291578006,6.240518111355333,2.312093566352913,0.0014633369152385737,7.392985146436229e+16,149248.08867423152,6645524.097999212,19656036.142639387
2024-09-07 00:00:00,63.51399932064606,5.111980298395085,1.7589794997923311,0.0005518760589528746,3.3013426909604704e+16,131912.5782760234,6529241.253849028,16835751.89337316
2024-09-08 00:00:00,42.980281754526374,8.010873134320306,1.6750693740001794,0.0009430347508546105,5.6861597113622744e+16,115212.05101743652,5841788.18804472,18286683.35531137
2024-09-09 00:00:00,68.84880170774818,5.246013760882585,2.131954018150145,0.0013689804403135054,5.5029119558332824e+16,154422.38966292673,5334824.272702986,17942337.634362575
2024-09-10 00:00:00,83.48954127602352,3.826792743056259,2.9657918992567183,0.0011343733627534166,3.904794252879506e+16,77268.02610677376,5037973.923594969,16617041.800820587
2024-09-11 00:00:00,42.784009165904656,5.225270174082377,1.6525455301608412,0.0008976341288566012,5.0219699551194136e+16,85724.569708508,4733236.91002611,18697698.075681068
2024-09-12 00:00:00,52.52285176632649,6.654114034937973,2.5895978523247387,0.001208848182124695,5.0657412240662376e+16,99254.36010140536,4441305.744155828,17153364.530470967
2024-09-13 00:00:00,59.39695379359384,5.529302584773903,2.025460157389333,0.0005898643392576171,3.4577909399163668e+16,80356.14126801546,4159365.8128681877,17932005.190722134
2024-09-14 00:00:00,73.42934337587324,4.662215184967825,1.787790518842772,0.0008291006654210554,5.38898165114056e+16,110965.94106720101,3739827.665383401,18058906.127227947
2024-09-15 00:00:00,45.500135194535886,6.355376961551814,2.0964776565727954,0.0005543100237296375,4.560097262767141e+16,97389.48981982323,3531131.0375384525,17869936.840366095
2024-09-16 00:00:00,42.55697601052389,5.327760699433938,2.481911323761443,0.0011231724158924468,5.217370957073716e+16,73183.43595305168,3536605.358141932,18281589.941918496
2024-09-17 00:00:00,68.75874655119786,3.262283367592126,2.2404530160171716,0.0009983864995296353,6.461004324770279e+16,89119.42303394798,3084138.4529375797,16595908.071975037
2024-09-18 00:00:00,62.72429627000923,4.273729052008036,1.8775902007119771,0.0010286598757262234,3.3559653655311388e+16,94175.28588884199,2690138.193165492,17840259.719126668
2024-09-19 00:00:00,67.41438404537179,6.567767628968833,2.5006657646608725,0.001670263031573004,4.5658448484398536e+16,147314.68951711775,2503933.7192678484,15845091.173318727
2024-09-20 00:00:00,76.37406917546065,6.754266087585462,2.770674428255076,0.001199102626717297,4.929340376337377e+16,262881.0624187968,2215640.9809285803,17935822.25797857
2024-09-21 00:00:00,88.28428596903959,5.585583221692485,2.7074294905587997,0.0014744759456982433,3.615612174439296e+16,236904.33314282022,2227347.3693825263,17893767.998643775
2024-09-22 00:00:00,53.475365544371385,4.061077024728374,1.7352852289841336,0.0015455873291369063,6.148238056550115e+16,82493.91569607831,1907720.2106501479,18050010.90790586
2024-09-23 00:00:00,48.6347785331857,3.256700006076512,2.041035404758308,0.0026688896023061882,4.651289689072317e+16,78801.02981585932,1782460.1655567447,18068544.738008097
2024-09-24 00:00:00,93.12306535730697,5.988122020310933,1.7554295749721105,0.0016015452788652191,5.416399118614777e+16,70509.8905005865,1679584.4581299622,18199626.969995007
2024-09-25 00:00:00,57.20819105006591,5.0663452908838185,1.4177332198590293,0.001116029022066002,7.385409472139856e+16,85396.1461094944,1555966.6542972273,18190427.335824214
2024-09-26 00:00:00,62.82363849076118,3.217868815600712,1.6966448199266917,0.0026169890011586193,5.644697378471143e+16,125143.67058106468,1439204.5243341622,19682213.467681516
2024-09-27 00:00:00,82.43105398109013,3.1533993652380383,1.5471038379272617,0.0017671166140631749,4.13626189948355e+16,85553.04323017363,1382775.9600664729,15921693.32132044
2024-09-28 00:00:00,88.06855957112346,6.457914649751005,2.1705655460451143,0.001438000390712251,6.744598287698752e+16,45684.204882224956,1200860.4824926832,19036706.357501365
2024-09-29 00:00:00,48.071917768519256,4.844640870908641,1.7856030460428378,0.0008776519115827325,9.097744290515947e+16,20108.438983708744,1126167.93497042,17227343.419234656
2024-09-30 00:00:00,77.5801848830749,3.9660893646149593,2.6667430164140975,0.0012682295032592095,4.134799869860414e+16,45775.67865401312,1164878.7903010568,17955827.9730495
2024-10-01 00:00:00,85.95855347943021,5.712335855954677,1.3014709541182246,0.0016024772616576677,2.7068147757761876e+16,49428.37897987582,1059595.3204932613,17906362.748960953
2024-10-02 00:00:00,63.96757312102296,5.353995157777422,1.7458229412901403,0.0018026560061397453,2.158346345489232e+16,57226.71429746866,967006.2303920498,15920621.018168423
