date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred
2024-09-01,0.0,0.0,0.0,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0,0.0
2024-09-06,0.0,0.0,0.0,0.0,0.0
2024-09-07,0.0,0.0,0.0332306311387553,0.0,0.0
2024-09-08,0.0,0.0,0.0400866159808587,0.0,0.0
2024-09-09,0.0,0.0,0.0483277885267766,0.0,0.0
2024-09-10,0.0,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.0,0.0,0.0,0.0
2024-09-12,0.0,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.0,0.0281051238319469,0.0,0.0
2024-09-14,0.0,0.0,0.0106954156870737,0.0,0.0
2024-09-15,0.0,0.0,-0.0038940582684405,0.0,0.0
2024-09-16,0.0,0.0,0.0,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0,0.0
2024-09-19,0.0,0.0,0.0183039731789525,0.0,0.0
2024-09-20,0.0,0.0,0.0388472918289849,0.0,0.0
2024-09-21,0.0,0.0,0.0438570309401615,0.0,0.0
2024-09-22,0.0,0.0,0.0334785236212545,0.0,0.0
2024-09-23,0.0,0.0,0.0369680233196748,0.0,0.0
2024-09-24,0.0,0.0,0.0252807423363469,0.0,0.0
2024-09-25,0.0,0.0,0.00805562195084,0.0,0.0
2024-09-26,0.0,0.0,0.0117586005907371,0.0,0.0
2024-09-27,0.0,0.0,0.0126294737696238,0.0,0.0
2024-09-28,0.0,0.0,0.0033262094343541,0.0,0.0
2024-09-29,0.0,0.0,0.0022589987739518,0.0,0.0
2024-09-30,0.0,0.0,0.0028620697749556,0.0,0.0
2024-10-01,0.0,0.0,0.0056374887499881,0.0,0.0
2024-10-02,0.0,0.0,0.0057049926272286,0.0,0.0
2024-10-03,0.0,0.0,0.0084004542847631,0.0,0.0
2024-10-04,0.0,0.0,0.0319746103051404,0.0,0.0
2024-10-05,0.0,0.0,0.0306942115582756,0.0,0.0
2024-10-06,0.0,0.0,0.0273391928732344,0.0,0.0
2024-10-07,0.0,0.0,0.0,0.0,0.0
2024-10-08,0.0,0.0,0.0,0.0,0.0
2024-10-09,0.0,0.0,0.0,0.0,0.0
2024-10-10,0.0,0.0,0.0620515304041293,0.0,0.0
2024-10-11,0.0,0.0,0.0369451010601622,0.0,0.0
2024-10-12,0.0,0.0,0.0262446849382883,0.0,0.0
2024-10-13,0.0,0.0,0.0240291250716811,0.0,0.0
2024-10-14,0.0,0.0,0.0225060682411608,0.0,0.0
2024-10-15,0.0,0.0,0.0207833818553902,0.0,0.0
2024-10-16,0.0,0.0,0.0174134146832675,0.0,0.0
2024-10-17,0.0,0.0,0.0120397958125047,0.0,0.0
2024-10-18,0.0,0.0,0.0113143139657624,0.0,0.0
2024-10-19,0.0,0.0,0.0236301719381955,0.0,0.0
2024-10-20,0.0,0.0,0.0186816055875926,0.0,0.0
2024-10-21,0.0,0.0,0.0263290553115748,0.0,0.0
2024-10-22,0.0,0.0,0.0316629926434302,0.0,0.0
2024-10-23,0.0,0.0,0.0332702255702423,0.0,0.0
2024-10-24,0.0,0.0,0.0447740638944156,0.0,0.0
2024-10-25,0.0,0.0,0.0180357566838462,0.0,0.0
2024-10-26,0.0,0.0,0.0231170825813714,0.0,0.0
2024-10-27,0.0,0.0,0.022156164678358,0.0,0.0
2024-10-28,0.0,0.0,0.0254124298430526,0.0,0.0
2024-10-29,0.0,0.0,0.0132994654119355,0.0,0.0
2024-10-30,0.0,0.0,0.0158995373295437,0.0,0.0
2024-10-31,0.0,0.0,0.0238998295742344,0.0,0.0
2024-11-01,0.0,0.0,0.0184876098890353,0.0,0.0
2024-11-02,0.0,0.0,0.0141790888971762,0.0,0.0
2024-11-03,0.0,0.0,0.0331563698878188,0.0,0.0
2024-11-04,0.0,0.0,0.0147464757010885,0.0,0.0
2024-11-05,0.0,0.0,0.0177514065443991,0.0,0.0
2024-11-06,0.0,0.0,0.0142453065776424,0.0,0.0
2024-11-07,0.0,0.0,0.0160095944099225,0.0,0.0
2024-11-08,0.0,0.0,0.0206111807384338,0.0,0.0
2024-11-09,0.0,0.0,0.0151151951024101,0.0,0.0
2024-11-10,0.0,0.0,0.0242410318395234,0.0,0.0
2024-11-11,0.0,0.0,0.0241154808767915,0.0,0.0
2024-11-12,0.0,0.0,0.0375283330470294,0.0,0.0
2024-11-13,0.0,0.0,0.0411551999082549,0.0,0.0
2024-11-14,0.0,0.0,0.0405259297528591,0.0,0.0
2024-11-15,0.0,0.0,0.0281923077329887,0.0,0.0
2024-11-16,0.0,0.0,0.0230625831470324,0.0,0.0
2024-11-17,0.0,0.0,0.0159876785286475,0.0,0.0
2024-11-18,0.0,0.0,0.0284510152293259,0.0,0.0
2024-11-19,0.0,0.0,0.0167976970560694,0.0,0.0
2024-11-20,0.0,0.0,0.0218401797904709,0.0,0.0
2024-11-21,0.0,0.0,0.011563168644524,0.0,0.0
2024-11-22,0.0,0.0,0.0181589846343052,0.0,0.0
2024-11-23,0.0,0.0,0.0091966577563816,0.0,0.0
