transaction_date,address,transaction_cnt,active_users,total_op_transferred,unique_users,total_op_transferred_in_tokens,cum_op_transferred
2024-05-16,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-16,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-16,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-17,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-17,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-17,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-18,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-18,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-18,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-19,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-19,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-20,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-20,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-21,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-21,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-21,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-22,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-22,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-22,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-23,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-23,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-23,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-24,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-24,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-24,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-25,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-25,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-25,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-26,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-26,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-26,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-27,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-27,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-27,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-28,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-28,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-28,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-29,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-29,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-29,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-30,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-05-30,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-30,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-31,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-05-31,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-05-31,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-06-01,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-01,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-01,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-06-02,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-06-02,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-02,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-06-03,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-03,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,7,1,0,1,0.0,0
2024-06-04,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-06-04,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-04,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,1,1,0,0,0.0,0
2024-06-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-06-05,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-05,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-06,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,0
2024-06-06,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-06,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,2,1,45141448874293286,0,45.14144887429329,45141448874293286
2024-06-07,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-07,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,45141448874293286
2024-06-08,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-08,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,45141448874293286
2024-06-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,3,1,0,0,0.0,45141448874293286
2024-06-09,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,45141448874293286
2024-06-09,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-09,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-10,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,2,1,0,0,0.0,45141448874293286
2024-06-10,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-10,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,45141448874293286
2024-06-10,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-11,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,45141448874293286
2024-06-11,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-11,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-12,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,45141448874293286
2024-06-12,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-12,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-13,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,9,7,1252903275355893,7,1.252903275355893,46394352149649179
2024-06-13,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,46394352149649179
2024-06-13,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-13,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-14,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,5,5,825862741861443,4,0.825862741861443,47220214891510622
2024-06-14,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-14,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-14,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,47220214891510622
2024-06-15,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,9,8,1251537992884949,8,1.251537992884949,48471752884395571
2024-06-15,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-15,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-15,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,48471752884395571
2024-06-16,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,48471752884395571
2024-06-16,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-16,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-16,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,5,5,273775650364159,5,0.273775650364159,48745528534759730
2024-06-17,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,8,7,299498142941630,7,0.29949814294163,49045026677701360
2024-06-17,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,49045026677701360
2024-06-17,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-17,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-18,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,49045026677701360
2024-06-18,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-18,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-18,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,9,9,23601153942278527,9,23.60115394227853,72646180619979887
2024-06-19,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,1,1,0,1,0.0,0
2024-06-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,13,13,1515001570412913,12,1.515001570412913,74161182190392800
2024-06-19,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-19,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,74161182190392800
2024-06-19,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,58,47,0,46,0.0,74161182190392800
2024-06-20,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,24,19,0,19,0.0,0
2024-06-20,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-20,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-20,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,74161182190392800
2024-06-21,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,5,4,0,4,0.0,0
2024-06-21,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,31,22,6728828138159704,21,6.728828138159704,80890010328552504
2024-06-21,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-21,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-21,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,80890010328552504
2024-06-22,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,8,7,0,7,0.0,0
2024-06-22,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-22,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,20,14,3806757821648561,11,3.806757821648561,84696768150201065
2024-06-22,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,84696768150201065
2024-06-22,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-23,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,24,22,2950781159599497,17,2.950781159599497,87647549309800562
2024-06-23,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,8,7,0,3,0.0,0
2024-06-23,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-23,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-23,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,87647549309800562
2024-06-24,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-24,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-24,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,87647549309800562
2024-06-24,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,31,25,795026674412362,21,0.795026674412362,88442575984212924
2024-06-24,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,7,4,0,1,0.0,0
2024-06-25,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-25,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,88442575984212924
2024-06-25,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,42,38,28803738786076074,34,28.80373878607607,117246314770288998
2024-06-25,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,7,6,0,5,0.0,0
2024-06-25,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-26,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,45,40,9466483835796697,35,9.466483835796696,126712798606085695
2024-06-26,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,2,2,0,1,0.0,0
2024-06-26,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-26,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-26,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,126712798606085695
2024-06-27,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,126712798606085695
2024-06-27,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,0
2024-06-27,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-27,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,150,134,24477298592626967,123,24.47729859262697,151190097198712662
2024-06-27,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,10,10,0,2,0.0,0
2024-06-28,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,3,2,0,0,0.0,0
2024-06-28,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,147,113,6700902566593466,104,6.700902566593466,157890999765306128
2024-06-28,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,2,2,300000000000,2,0.0003,300000000000
2024-06-28,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-28,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-06-28,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,157890999765306128
2024-06-29,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-29,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,1,1,0,1,0.0,0
2024-06-29,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,703,682,12745005216347789,678,12.745005216347788,170636004981653917
2024-06-29,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-06-29,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,170636004981653917
2024-06-30,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,170636004981653917
2024-06-30,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-06-30,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-06-30,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,109,76,3920966139536929,74,3.920966139536929,174556971121190846
2024-07-01,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,2,2,0,1,0.0,0
2024-07-01,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,66,59,10721897838598226,54,10.721897838598226,185278868959789072
2024-07-01,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-01,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-01,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,185278868959789072
2024-07-02,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-02,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,47,40,16216917852781492,36,16.216917852781492,201495786812570564
2024-07-02,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-02,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,2,1,0,0,0.0,0
2024-07-02,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,201495786812570564
2024-07-03,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,2,2,0,1,0.0,0
2024-07-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,62,51,4616415806494822,42,4.616415806494822,206112202619065386
2024-07-03,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,206112202619065386
2024-07-03,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-03,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-04,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,35,31,3512786611966805,24,3.512786611966805,209624989231032191
2024-07-04,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,4,4,0,0,0.0,0
2024-07-04,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,209624989231032191
2024-07-04,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-04,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,209624989231032191
2024-07-05,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-05,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,39,33,24474181038036863,30,24.474181038036864,234099170269069054
2024-07-05,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-06,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,234099170269069054
2024-07-06,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,4,3,0,1,0.0,0
2024-07-06,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,26,21,6923458126560791,16,6.923458126560791,241022628395629845
2024-07-06,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-06,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-07,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,1,1,0,0,0.0,0
2024-07-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,34,28,6315958840773996,24,6.315958840773996,247338587236403841
2024-07-07,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-07,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,247338587236403841
2024-07-07,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,247338587236403841
2024-07-08,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,1,1,0,0,0.0,0
2024-07-08,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,30,24,6006512351610212,20,6.006512351610212,253345099588014053
2024-07-08,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-08,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-09,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,2,2,0,0,0.0,0
2024-07-09,0x5c8c76f2e990f194462dc5f8a8c76ba16966ed42,0,0,0,0,0.0,300000000000
2024-07-09,0xd0f92f5d756bf223574dfa3ef284a35c3c046289,0,0,0,0,0.0,0
2024-07-09,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,38,33,6620492047330335,23,6.620492047330335,259965591635344388
2024-07-09,0x5a7facb970d094b6c7ff1df0ea68d99e6e73cbff,0,0,0,0,0.0,259965591635344388
