chain,date,token,value,readable_date
Optimism,1712016000,OP,260219.73862,2024-04-02 00:00:00
Optimism,1712016000,WETH,425.23139,2024-04-02 00:00:00
Optimism,1712016000,WSTETH,264.07386,2024-04-02 00:00:00
Optimism,1712102400,OP,265890.30529,2024-04-03 00:00:00
Optimism,1712102400,WETH,442.1269,2024-04-03 00:00:00
Optimism,1712102400,WSTETH,267.74503,2024-04-03 00:00:00
Optimism,1712188800,OP,267134.09713,2024-04-04 00:00:00
Optimism,1712188800,WETH,443.99126,2024-04-04 00:00:00
Optimism,1712188800,WSTETH,273.40178,2024-04-04 00:00:00
Optimism,1712275200,OP,287630.05155,2024-04-05 00:00:00
Optimism,1712275200,WETH,408.66496,2024-04-05 00:00:00
Optimism,1712275200,WSTETH,272.10212,2024-04-05 00:00:00
Optimism,1712361600,OP,283380.18208,2024-04-06 00:00:00
Optimism,1712361600,WETH,418.66496,2024-04-06 00:00:00
Optimism,1712361600,WSTETH,276.18496,2024-04-06 00:00:00
Optimism,1712448000,OP,293434.98709,2024-04-07 00:00:00
Optimism,1712448000,WETH,418.26496,2024-04-07 00:00:00
Optimism,1712448000,WSTETH,276.22171,2024-04-07 00:00:00
Optimism,1712534400,OP,303130.24602,2024-04-08 00:00:00
Optimism,1712534400,WETH,420.26496,2024-04-08 00:00:00
Optimism,1712534400,WSTETH,271.54153,2024-04-08 00:00:00
Optimism,1712620800,OP,303150.24602,2024-04-09 00:00:00
Optimism,1712620800,WETH,415.32421,2024-04-09 00:00:00
Optimism,1712620800,WSTETH,273.16533,2024-04-09 00:00:00
Optimism,1712707200,OP,298915.30233,2024-04-10 00:00:00
Optimism,1712707200,WETH,415.32421,2024-04-10 00:00:00
Optimism,1712707200,WSTETH,273.84321,2024-04-10 00:00:00
Optimism,1712793600,OP,299265.30233,2024-04-11 00:00:00
Optimism,1712793600,WETH,417.57421,2024-04-11 00:00:00
Optimism,1712793600,WSTETH,279.6699,2024-04-11 00:00:00
Optimism,1712880000,OP,305450.18504,2024-04-12 00:00:00
Optimism,1712880000,WETH,416.69421,2024-04-12 00:00:00
Optimism,1712880000,WSTETH,274.40234,2024-04-12 00:00:00
Optimism,1712966400,OP,266972.99211,2024-04-13 00:00:00
Optimism,1712966400,WETH,420.2482,2024-04-13 00:00:00
Optimism,1712966400,WSTETH,251.79369,2024-04-13 00:00:00
Optimism,1713052800,OP,270713.80852,2024-04-14 00:00:00
Optimism,1713052800,WETH,447.41818,2024-04-14 00:00:00
Optimism,1713052800,WSTETH,233.27519,2024-04-14 00:00:00
Optimism,1713139200,OP,247981.07363,2024-04-15 00:00:00
Optimism,1713139200,WETH,467.40505,2024-04-15 00:00:00
Optimism,1713139200,WSTETH,232.76114,2024-04-15 00:00:00
Optimism,1713225600,OP,248296.07363,2024-04-16 00:00:00
Optimism,1713225600,WETH,467.45505,2024-04-16 00:00:00
Optimism,1713225600,WSTETH,233.78014,2024-04-16 00:00:00
Optimism,1713312000,OP,248838.1388,2024-04-17 00:00:00
Optimism,1713312000,WETH,469.54654,2024-04-17 00:00:00
Optimism,1713312000,WSTETH,234.38128,2024-04-17 00:00:00
Optimism,1713398400,OP,248731.64359,2024-04-18 00:00:00
Optimism,1713398400,WETH,469.54654,2024-04-18 00:00:00
Optimism,1713398400,WSTETH,234.5108,2024-04-18 00:00:00
Optimism,1713484800,OP,256429.2902,2024-04-19 00:00:00
Optimism,1713484800,WETH,469.54603,2024-04-19 00:00:00
Optimism,1713484800,WSTETH,238.47114,2024-04-19 00:00:00
Optimism,1713571200,OP,263915.12447,2024-04-20 00:00:00
Optimism,1713571200,WETH,469.63604,2024-04-20 00:00:00
Optimism,1713571200,WSTETH,238.66544,2024-04-20 00:00:00
Optimism,1713657600,OP,263915.12447,2024-04-21 00:00:00
Optimism,1713657600,WETH,473.56695,2024-04-21 00:00:00
Optimism,1713657600,WSTETH,238.61544,2024-04-21 00:00:00
Optimism,1713744000,OP,265583.62447,2024-04-22 00:00:00
Optimism,1713744000,WETH,473.56695,2024-04-22 00:00:00
Optimism,1713744000,WSTETH,238.65655,2024-04-22 00:00:00
Optimism,1713830400,OP,268927.01391,2024-04-23 00:00:00
Optimism,1713830400,WETH,473.56695,2024-04-23 00:00:00
Optimism,1713830400,WSTETH,239.7442,2024-04-23 00:00:00
Optimism,1713916800,OP,302927.01391,2024-04-24 00:00:00
Optimism,1713916800,WETH,473.71695,2024-04-24 00:00:00
Optimism,1713916800,WSTETH,239.95943,2024-04-24 00:00:00
Optimism,1714003200,OP,303142.83977,2024-04-25 00:00:00
Optimism,1714003200,WETH,490.41528,2024-04-25 00:00:00
Optimism,1714003200,WSTETH,250.50219,2024-04-25 00:00:00
Optimism,1714089600,OP,307321.55335,2024-04-26 00:00:00
Optimism,1714089600,WETH,491.41528,2024-04-26 00:00:00
Optimism,1714089600,WSTETH,248.09368,2024-04-26 00:00:00
Optimism,1714176000,OP,306328.52209,2024-04-27 00:00:00
Optimism,1714176000,WETH,492.40028,2024-04-27 00:00:00
Optimism,1714176000,WSTETH,248.44215,2024-04-27 00:00:00
Optimism,1714262400,OP,306328.52209,2024-04-28 00:00:00
Optimism,1714262400,WETH,492.57627,2024-04-28 00:00:00
Optimism,1714262400,WSTETH,250.51644,2024-04-28 00:00:00
Optimism,1714348800,OP,306457.11724,2024-04-29 00:00:00
Optimism,1714348800,WETH,492.57627,2024-04-29 00:00:00
Optimism,1714348800,WSTETH,250.51644,2024-04-29 00:00:00
Optimism,1714435200,OP,310957.11724,2024-04-30 00:00:00
Optimism,1714435200,WETH,511.57627,2024-04-30 00:00:00
Optimism,1714435200,WSTETH,285.52234,2024-04-30 00:00:00
Optimism,1714521600,OP,310957.11724,2024-05-01 00:00:00
Optimism,1714521600,WETH,512.7102,2024-05-01 00:00:00
Optimism,1714521600,WSTETH,291.84811,2024-05-01 00:00:00
Optimism,1714608000,OP,311074.72199,2024-05-02 00:00:00
Optimism,1714608000,WETH,526.62533,2024-05-02 00:00:00
Optimism,1714608000,WSTETH,295.93602,2024-05-02 00:00:00
Optimism,1714694400,OP,313338.19053,2024-05-03 00:00:00
Optimism,1714694400,WETH,526.63713,2024-05-03 00:00:00
Optimism,1714694400,WSTETH,296.53433,2024-05-03 00:00:00
Optimism,1714780800,OP,312838.19053,2024-05-04 00:00:00
Optimism,1714780800,SNX,215.02547,2024-05-04 00:00:00
Optimism,1714780800,WETH,526.63713,2024-05-04 00:00:00
Optimism,1714780800,WSTETH,296.76436,2024-05-04 00:00:00
Optimism,1714867200,OP,313460.90189,2024-05-05 00:00:00
Optimism,1714867200,SNX,11273.8852,2024-05-05 00:00:00
Optimism,1714867200,WETH,526.63713,2024-05-05 00:00:00
Optimism,1714867200,WSTETH,299.1515,2024-05-05 00:00:00
Optimism,1714953600,OP,318299.64398,2024-05-06 00:00:00
Optimism,1714953600,SNX,11273.8852,2024-05-06 00:00:00
Optimism,1714953600,WETH,524.13713,2024-05-06 00:00:00
Optimism,1714953600,WSTETH,299.16368,2024-05-06 00:00:00
Optimism,1715040000,OP,335958.41059,2024-05-07 00:00:00
Optimism,1715040000,SNX,12774.54794,2024-05-07 00:00:00
Optimism,1715040000,WETH,524.13713,2024-05-07 00:00:00
Optimism,1715040000,WSTETH,299.16368,2024-05-07 00:00:00
Optimism,1715126400,OP,334658.41059,2024-05-08 00:00:00
Optimism,1715126400,SNX,12774.54794,2024-05-08 00:00:00
Optimism,1715126400,WETH,524.23713,2024-05-08 00:00:00
Optimism,1715126400,WSTETH,299.16368,2024-05-08 00:00:00
Optimism,1715212800,OP,335591.61986,2024-05-09 00:00:00
Optimism,1715212800,SNX,12774.54794,2024-05-09 00:00:00
Optimism,1715212800,WETH,524.06115,2024-05-09 00:00:00
Optimism,1715212800,WSTETH,300.02177,2024-05-09 00:00:00
Optimism,1715299200,OP,336386.84246,2024-05-10 00:00:00
Optimism,1715299200,SNX,12774.54794,2024-05-10 00:00:00
Optimism,1715299200,WETH,515.45837,2024-05-10 00:00:00
Optimism,1715299200,WSTETH,301.92174,2024-05-10 00:00:00
Optimism,1715385600,OP,331917.58332,2024-05-11 00:00:00
Optimism,1715385600,SNX,12774.54794,2024-05-11 00:00:00
Optimism,1715385600,WETH,517.75837,2024-05-11 00:00:00
Optimism,1715385600,WSTETH,303.73838,2024-05-11 00:00:00
Optimism,1715472000,OP,331990.62279,2024-05-12 00:00:00
Optimism,1715472000,SNX,12774.54794,2024-05-12 00:00:00
Optimism,1715472000,WETH,517.85844,2024-05-12 00:00:00
Optimism,1715472000,WSTETH,302.42547,2024-05-12 00:00:00
Optimism,1715558400,OP,336314.57902,2024-05-13 00:00:00
Optimism,1715558400,SNX,12774.54794,2024-05-13 00:00:00
Optimism,1715558400,WETH,518.45931,2024-05-13 00:00:00
Optimism,1715558400,WSTETH,296.47921,2024-05-13 00:00:00
Optimism,1715644800,OP,340261.46513,2024-05-14 00:00:00
Optimism,1715644800,SNX,12677.89107,2024-05-14 00:00:00
Optimism,1715644800,WETH,517.85844,2024-05-14 00:00:00
Optimism,1715644800,WSTETH,301.06664,2024-05-14 00:00:00
Optimism,1715731200,OP,335275.46513,2024-05-15 00:00:00
Optimism,1715731200,SNX,12601.18594,2024-05-15 00:00:00
Optimism,1715731200,WETH,493.17844,2024-05-15 00:00:00
Optimism,1715731200,WSTETH,300.14845,2024-05-15 00:00:00
Optimism,1715817600,OP,335325.46513,2024-05-16 00:00:00
Optimism,1715817600,SNX,12601.18594,2024-05-16 00:00:00
Optimism,1715817600,WETH,472.35299,2024-05-16 00:00:00
Optimism,1715817600,WSTETH,300.60384,2024-05-16 00:00:00
Optimism,1715904000,OP,334373.69753,2024-05-17 00:00:00
Optimism,1715904000,SNX,12601.18594,2024-05-17 00:00:00
Optimism,1715904000,WETH,471.85299,2024-05-17 00:00:00
Optimism,1715904000,WSTETH,300.60384,2024-05-17 00:00:00
Optimism,1715990400,OP,334793.69753,2024-05-18 00:00:00
Optimism,1715990400,SNX,12601.18594,2024-05-18 00:00:00
Optimism,1715990400,WETH,471.85299,2024-05-18 00:00:00
Optimism,1715990400,WSTETH,300.69866,2024-05-18 00:00:00
Optimism,1716076800,OP,336351.28961,2024-05-19 00:00:00
Optimism,1716076800,SNX,12601.18594,2024-05-19 00:00:00
Optimism,1716076800,WETH,471.85299,2024-05-19 00:00:00
Optimism,1716076800,WSTETH,300.83895,2024-05-19 00:00:00
Optimism,1716163200,OP,336249.08192,2024-05-20 00:00:00
Optimism,1716163200,SNX,12601.18594,2024-05-20 00:00:00
Optimism,1716163200,WETH,471.85299,2024-05-20 00:00:00
Optimism,1716163200,WSTETH,300.83895,2024-05-20 00:00:00
Optimism,1716249600,OP,335802.84758,2024-05-21 00:00:00
Optimism,1716249600,SNX,12601.18594,2024-05-21 00:00:00
Optimism,1716249600,WETH,466.79599,2024-05-21 00:00:00
Optimism,1716249600,WSTETH,298.69742,2024-05-21 00:00:00
Optimism,1716336000,OP,361051.73663,2024-05-22 00:00:00
Optimism,1716336000,SNX,12601.18594,2024-05-22 00:00:00
Optimism,1716336000,WETH,517.95437,2024-05-22 00:00:00
Optimism,1716336000,WSTETH,302.54747,2024-05-22 00:00:00
Optimism,1716422400,OP,365742.72027,2024-05-23 00:00:00
Optimism,1716422400,SNX,12601.18594,2024-05-23 00:00:00
Optimism,1716422400,WETH,517.95437,2024-05-23 00:00:00
Optimism,1716422400,WSTETH,306.3874,2024-05-23 00:00:00
Optimism,1716508800,OP,397167.24229,2024-05-24 00:00:00
Optimism,1716508800,SNX,12601.18594,2024-05-24 00:00:00
Optimism,1716508800,WETH,502.26204,2024-05-24 00:00:00
Optimism,1716508800,WSTETH,308.19232,2024-05-24 00:00:00
Optimism,1716595200,OP,400177.24229,2024-05-25 00:00:00
Optimism,1716595200,SNX,12601.18594,2024-05-25 00:00:00
Optimism,1716595200,WETH,501.26204,2024-05-25 00:00:00
Optimism,1716595200,WSTETH,320.54019,2024-05-25 00:00:00
Optimism,1716681600,OP,400211.49296,2024-05-26 00:00:00
Optimism,1716681600,SNX,12601.18594,2024-05-26 00:00:00
Optimism,1716681600,WETH,501.26204,2024-05-26 00:00:00
Optimism,1716681600,WSTETH,320.96006,2024-05-26 00:00:00
Optimism,1716768000,OP,400654.49296,2024-05-27 00:00:00
Optimism,1716768000,SNX,12601.18594,2024-05-27 00:00:00
Optimism,1716768000,WETH,501.26204,2024-05-27 00:00:00
Optimism,1716768000,WSTETH,320.96006,2024-05-27 00:00:00
Optimism,1716854400,OP,401786.59333,2024-05-28 00:00:00
Optimism,1716854400,SNX,12601.18594,2024-05-28 00:00:00
Optimism,1716854400,WETH,501.26204,2024-05-28 00:00:00
Optimism,1716854400,WSTETH,349.87497,2024-05-28 00:00:00
Optimism,1716940800,OP,402191.39762,2024-05-29 00:00:00
Optimism,1716940800,SNX,15049.18594,2024-05-29 00:00:00
Optimism,1716940800,WETH,498.96204,2024-05-29 00:00:00
Optimism,1716940800,WSTETH,366.8528,2024-05-29 00:00:00
Optimism,1717027200,OP,411621.39762,2024-05-30 00:00:00
Optimism,1717027200,SNX,15049.18594,2024-05-30 00:00:00
Optimism,1717027200,WETH,498.16206,2024-05-30 00:00:00
Optimism,1717027200,WSTETH,366.70935,2024-05-30 00:00:00
Optimism,1717113600,OP,414937.51984,2024-05-31 00:00:00
Optimism,1717113600,SNX,15049.18594,2024-05-31 00:00:00
Optimism,1717113600,WETH,498.16206,2024-05-31 00:00:00
Optimism,1717113600,WSTETH,366.70935,2024-05-31 00:00:00
Optimism,1717200000,OP,414937.51984,2024-06-01 00:00:00
Optimism,1717200000,SNX,15049.18594,2024-06-01 00:00:00
Optimism,1717200000,WETH,490.06206,2024-06-01 00:00:00
Optimism,1717200000,WSTETH,366.70935,2024-06-01 00:00:00
Optimism,1717286400,OP,414637.51984,2024-06-02 00:00:00
Optimism,1717286400,SNX,15049.18594,2024-06-02 00:00:00
Optimism,1717286400,WETH,490.06206,2024-06-02 00:00:00
Optimism,1717286400,WSTETH,366.70935,2024-06-02 00:00:00
Optimism,1717372800,OP,408298.72656,2024-06-03 00:00:00
Optimism,1717372800,SNX,15049.18594,2024-06-03 00:00:00
Optimism,1717372800,WETH,491.06206,2024-06-03 00:00:00
Optimism,1717372800,WSTETH,366.85312,2024-06-03 00:00:00
Optimism,1717459200,OP,408001.71312,2024-06-04 00:00:00
Optimism,1717459200,SNX,15049.18594,2024-06-04 00:00:00
Optimism,1717459200,WETH,491.06206,2024-06-04 00:00:00
Optimism,1717459200,WSTETH,367.05312,2024-06-04 00:00:00
Optimism,1717545600,OP,475242.28743,2024-06-05 00:00:00
Optimism,1717545600,SNX,15049.18594,2024-06-05 00:00:00
Optimism,1717545600,WETH,478.01355,2024-06-05 00:00:00
Optimism,1717545600,WSTETH,365.63662,2024-06-05 00:00:00
Optimism,1717632000,OP,477234.10736,2024-06-06 00:00:00
Optimism,1717632000,SNX,15049.18594,2024-06-06 00:00:00
Optimism,1717632000,WETH,478.01355,2024-06-06 00:00:00
Optimism,1717632000,WSTETH,376.37104,2024-06-06 00:00:00
Optimism,1717718400,OP,477943.01774,2024-06-07 00:00:00
Optimism,1717718400,RETH,0.21939,2024-06-07 00:00:00
Optimism,1717718400,SNX,15049.18594,2024-06-07 00:00:00
Optimism,1717718400,WETH,478.01355,2024-06-07 00:00:00
Optimism,1717718400,WSTETH,376.90485,2024-06-07 00:00:00
Optimism,1717804800,OP,479213.24549,2024-06-08 00:00:00
Optimism,1717804800,RETH,1.69628,2024-06-08 00:00:00
Optimism,1717804800,SNX,15049.18594,2024-06-08 00:00:00
Optimism,1717804800,WETH,499.6929,2024-06-08 00:00:00
Optimism,1717804800,WSTETH,369.22983,2024-06-08 00:00:00
Optimism,1717891200,OP,478730.41333,2024-06-09 00:00:00
Optimism,1717891200,RETH,1.69628,2024-06-09 00:00:00
Optimism,1717891200,SNX,15049.18594,2024-06-09 00:00:00
Optimism,1717891200,WETH,490.22882,2024-06-09 00:00:00
Optimism,1717891200,WSTETH,366.31237,2024-06-09 00:00:00
Optimism,1717977600,OP,480111.70797,2024-06-10 00:00:00
Optimism,1717977600,RETH,1.69628,2024-06-10 00:00:00
Optimism,1717977600,SNX,15049.18594,2024-06-10 00:00:00
Optimism,1717977600,WETH,490.22882,2024-06-10 00:00:00
Optimism,1717977600,WSTETH,367.16109,2024-06-10 00:00:00
Optimism,1718064000,OP,475984.73797,2024-06-11 00:00:00
Optimism,1718064000,RETH,1.69628,2024-06-11 00:00:00
Optimism,1718064000,SNX,14049.18594,2024-06-11 00:00:00
Optimism,1718064000,WETH,492.45115,2024-06-11 00:00:00
Optimism,1718064000,WSTETH,367.13609,2024-06-11 00:00:00
Optimism,1718150400,OP,469143.3368,2024-06-12 00:00:00
Optimism,1718150400,RETH,1.47689,2024-06-12 00:00:00
Optimism,1718150400,SNX,14049.18594,2024-06-12 00:00:00
Optimism,1718150400,WETH,496.13015,2024-06-12 00:00:00
Optimism,1718150400,WSTETH,369.09953,2024-06-12 00:00:00
Optimism,1718236800,OP,474603.62807,2024-06-13 00:00:00
Optimism,1718236800,RETH,1.47689,2024-06-13 00:00:00
Optimism,1718236800,SNX,14049.18594,2024-06-13 00:00:00
Optimism,1718236800,WETH,497.54711,2024-06-13 00:00:00
Optimism,1718236800,WSTETH,369.95379,2024-06-13 00:00:00
Optimism,1718323200,OP,472519.85321,2024-06-14 00:00:00
Optimism,1718323200,RETH,1.47689,2024-06-14 00:00:00
Optimism,1718323200,SNX,14049.18594,2024-06-14 00:00:00
Optimism,1718323200,WETH,467.0999,2024-06-14 00:00:00
Optimism,1718323200,WSTETH,365.38467,2024-06-14 00:00:00
Optimism,1718409600,OP,494902.31012,2024-06-15 00:00:00
Optimism,1718409600,RETH,1.47689,2024-06-15 00:00:00
Optimism,1718409600,SNX,14049.18594,2024-06-15 00:00:00
Optimism,1718409600,WETH,468.67507,2024-06-15 00:00:00
Optimism,1718409600,WSTETH,365.38467,2024-06-15 00:00:00
Optimism,1718496000,OP,495666.17358,2024-06-16 00:00:00
Optimism,1718496000,RETH,1.47689,2024-06-16 00:00:00
Optimism,1718496000,SNX,14049.18594,2024-06-16 00:00:00
Optimism,1718496000,WETH,468.67507,2024-06-16 00:00:00
Optimism,1718496000,WSTETH,364.70406,2024-06-16 00:00:00
Optimism,1718582400,OP,495817.62605,2024-06-17 00:00:00
Optimism,1718582400,RETH,1.47689,2024-06-17 00:00:00
Optimism,1718582400,SNX,14049.18594,2024-06-17 00:00:00
Optimism,1718582400,WETH,468.67507,2024-06-17 00:00:00
Optimism,1718582400,WSTETH,364.70406,2024-06-17 00:00:00
Optimism,1718668800,OP,503508.62796,2024-06-18 00:00:00
Optimism,1718668800,RETH,1.47689,2024-06-18 00:00:00
Optimism,1718668800,SNX,14049.18594,2024-06-18 00:00:00
Optimism,1718668800,WETH,468.67507,2024-06-18 00:00:00
Optimism,1718668800,WSTETH,358.38242,2024-06-18 00:00:00
Optimism,1718755200,OP,490016.61715,2024-06-19 00:00:00
Optimism,1718755200,RETH,1.47689,2024-06-19 00:00:00
Optimism,1718755200,SNX,14049.18594,2024-06-19 00:00:00
Optimism,1718755200,WETH,470.87507,2024-06-19 00:00:00
Optimism,1718755200,WSTETH,361.86344,2024-06-19 00:00:00
Optimism,1718841600,OP,490016.61715,2024-06-20 00:00:00
Optimism,1718841600,RETH,1.47689,2024-06-20 00:00:00
Optimism,1718841600,SNX,14049.18594,2024-06-20 00:00:00
Optimism,1718841600,WETH,471.50656,2024-06-20 00:00:00
Optimism,1718841600,WSTETH,361.86344,2024-06-20 00:00:00
Optimism,1718928000,OP,491859.43105,2024-06-21 00:00:00
Optimism,1718928000,RETH,1.47689,2024-06-21 00:00:00
Optimism,1718928000,SNX,14049.18594,2024-06-21 00:00:00
Optimism,1718928000,WETH,479.98388,2024-06-21 00:00:00
Optimism,1718928000,WSTETH,361.86344,2024-06-21 00:00:00
Optimism,1719014400,OP,493889.44105,2024-06-22 00:00:00
Optimism,1719014400,RETH,1.47689,2024-06-22 00:00:00
Optimism,1719014400,SNX,14049.18594,2024-06-22 00:00:00
Optimism,1719014400,WETH,480.58388,2024-06-22 00:00:00
Optimism,1719014400,WSTETH,362.11344,2024-06-22 00:00:00
Optimism,1719100800,LUSD,434.80907,2024-06-23 00:00:00
Optimism,1719100800,OP,507090.37354,2024-06-23 00:00:00
Optimism,1719100800,RETH,1.47689,2024-06-23 00:00:00
Optimism,1719100800,SNX,14049.18594,2024-06-23 00:00:00
Optimism,1719100800,WETH,480.58388,2024-06-23 00:00:00
Optimism,1719100800,WSTETH,361.31078,2024-06-23 00:00:00
Optimism,1719187200,LUSD,434.80907,2024-06-24 00:00:00
Optimism,1719187200,OP,506648.11354,2024-06-24 00:00:00
Optimism,1719187200,RETH,1.47689,2024-06-24 00:00:00
Optimism,1719187200,SNX,14049.18594,2024-06-24 00:00:00
Optimism,1719187200,WETH,480.58388,2024-06-24 00:00:00
Optimism,1719187200,WSTETH,361.31078,2024-06-24 00:00:00
Optimism,1719273600,LUSD,434.80907,2024-06-25 00:00:00
Optimism,1719273600,OP,507425.15922,2024-06-25 00:00:00
Optimism,1719273600,RETH,1.47689,2024-06-25 00:00:00
Optimism,1719273600,SNX,14049.18594,2024-06-25 00:00:00
Optimism,1719273600,WETH,478.17188,2024-06-25 00:00:00
Optimism,1719273600,WSTETH,356.08809,2024-06-25 00:00:00
Optimism,1719360000,LUSD,434.80907,2024-06-26 00:00:00
Optimism,1719360000,OP,497141.62628,2024-06-26 00:00:00
Optimism,1719360000,RETH,1.47689,2024-06-26 00:00:00
Optimism,1719360000,SNX,14049.18594,2024-06-26 00:00:00
Optimism,1719360000,WETH,477.92188,2024-06-26 00:00:00
Optimism,1719360000,WSTETH,356.46004,2024-06-26 00:00:00
Optimism,1719446400,LUSD,434.80907,2024-06-27 00:00:00
Optimism,1719446400,OP,518033.32298,2024-06-27 00:00:00
Optimism,1719446400,RETH,1.47689,2024-06-27 00:00:00
Optimism,1719446400,SNX,14049.18594,2024-06-27 00:00:00
Optimism,1719446400,WETH,477.92188,2024-06-27 00:00:00
Optimism,1719446400,WSTETH,362.48456,2024-06-27 00:00:00
Optimism,1719532800,LUSD,434.80907,2024-06-28 00:00:00
Optimism,1719532800,OP,520631.48515,2024-06-28 00:00:00
Optimism,1719532800,RETH,1.47689,2024-06-28 00:00:00
Optimism,1719532800,SNX,14049.18594,2024-06-28 00:00:00
Optimism,1719532800,WETH,477.92188,2024-06-28 00:00:00
Optimism,1719532800,WSTETH,362.56455,2024-06-28 00:00:00
Optimism,1719619200,LINK,85.41762,2024-06-29 00:00:00
Optimism,1719619200,LUSD,434.80907,2024-06-29 00:00:00
Optimism,1719619200,OP,521131.48515,2024-06-29 00:00:00
Optimism,1719619200,RETH,1.47689,2024-06-29 00:00:00
Optimism,1719619200,SNX,14049.18594,2024-06-29 00:00:00
Optimism,1719619200,WETH,478.92188,2024-06-29 00:00:00
Optimism,1719619200,WSTETH,362.56455,2024-06-29 00:00:00
Optimism,1719705600,LINK,85.41762,2024-06-30 00:00:00
Optimism,1719705600,LUSD,434.80907,2024-06-30 00:00:00
Optimism,1719705600,OP,521131.48515,2024-06-30 00:00:00
Optimism,1719705600,RETH,1.47689,2024-06-30 00:00:00
Optimism,1719705600,SNX,14049.18594,2024-06-30 00:00:00
Optimism,1719705600,WETH,478.92188,2024-06-30 00:00:00
Optimism,1719705600,WSTETH,362.56455,2024-06-30 00:00:00
Optimism,1719792000,LINK,85.41762,2024-07-01 00:00:00
Optimism,1719792000,LUSD,434.80907,2024-07-01 00:00:00
Optimism,1719792000,OP,521131.48515,2024-07-01 00:00:00
Optimism,1719792000,RETH,1.47689,2024-07-01 00:00:00
Optimism,1719792000,SNX,14049.18594,2024-07-01 00:00:00
Optimism,1719792000,WETH,478.92188,2024-07-01 00:00:00
Optimism,1719792000,WSTETH,362.82444,2024-07-01 00:00:00
Optimism,1719878400,LINK,85.41762,2024-07-02 00:00:00
Optimism,1719878400,LUSD,434.80907,2024-07-02 00:00:00
Optimism,1719878400,OP,501577.48515,2024-07-02 00:00:00
