transaction_date,address,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,cum_transferred
2024-06-01,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,2.0,2.0,0.0,0.000638014418881111,2.0,0.0
2024-06-03,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,1.0,1.0,0.0,1.22871524366e-05,1.0,0.0
2024-06-06,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-09,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-16,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,3.0,3.0,0.0,0.000142796860816934,2.0,0.0
2024-06-18,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,1.0,1.0,0.0,1.3715922013276e-05,1.0,0.0
2024-06-20,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-22,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,3.0,3.0,0.0,2.9403025857483997e-05,1.0,0.0
2024-06-26,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,1.0,1.0,0.0,2.4663383838e-06,0.0,0.0
2024-06-28,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,3.0,3.0,0.0,2.330727894946e-06,0.0,0.0
2024-06-29,0x4aba01fb8e1f6bfe80c56deb367f19f35df0f4ae,0.0,0.0,0.0,0.0,0.0,0.0
