date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-contango,forecasted_TVL_opchain-contango,forecasted_TVL-contango_v1_protocol,forecasted_TVL_opchain-contango_v1_protocol
2024-09-26 00:00:00,0.1065561191610959,0.08258107985139221,0.008767488275281678,0.0,0.0,0.0,36433707.82292803,32497334.20575967,249374.0416329927,365914.90647998976
2024-09-27 00:00:00,0.1025425914493358,0.08140929720612114,0.01505778861904674,0.0,0.0,0.0,37870427.82978616,30270906.50784146,255418.27597245728,374895.81241807353
2024-09-28 00:00:00,0.6356307328375183,0.0996978558647641,0.022320045548334933,0.0,0.0,0.0,38243843.5806198,28819921.643645223,249024.51655606733,405039.7493698163
2024-09-29 00:00:00,0.11140523775517504,0.060996956090370945,0.04488580660668945,0.0,0.0,0.0,37615707.315794416,29439794.900494315,255400.9566488819,403901.51302809437
2024-09-30 00:00:00,0.11798705862353061,0.0372743682475922,0.06711302143630396,0.0,0.0,0.0,39818398.46288913,27556035.139702607,242760.47770119563,404472.75525994773
2024-10-01 00:00:00,0.15580682822407116,0.18958921417865923,0.011630834283921832,0.0,0.0,0.0,39817501.53571208,28448482.28536409,240736.09288329765,376767.22928864026
2024-10-02 00:00:00,0.15397311264827138,-5.407096156668963e-05,0.017456527027162203,0.0,0.0,0.0,42841480.55187819,30958124.051116865,239638.1307493732,334852.66058185557
2024-10-03 00:00:00,0.12446478228066564,0.11705667131868977,0.01128884089102234,0.0,0.0,0.0,39969184.96383322,31833686.770782694,209622.03902217938,327712.05844231794
2024-10-04 00:00:00,0.10936023459284377,0.04135250542462943,0.036019914970519346,0.0,0.0,0.0,41439449.95536693,29273800.004164,227918.54566993567,333168.6602532644
2024-10-05 00:00:00,0.17749504117576564,0.11393193831293459,0.022065203549035874,0.0,0.0,0.0,39591315.799009226,29798335.73915295,196832.86605475395,324995.83999569877
2024-10-06 00:00:00,0.11658393882220801,0.11071828141737088,0.028812866600102214,0.0,0.0,0.0,45064464.35112729,30222895.490061305,210671.0455617967,373515.4064386432
2024-10-07 00:00:00,0.13712038514628294,0.11496173553044296,0.014531599586316071,0.0,0.0,0.0,47983135.1564609,29854641.23341956,211730.82121589265,399899.8601612466
2024-10-08 00:00:00,0.13932925168314644,0.11726363914947317,0.02017561688970946,0.0,0.0,0.0,48534432.05708843,29298262.72742265,197178.4231067496,364635.22581453185
2024-10-09 00:00:00,0.08935842899976798,0.13068112979966745,0.017489391557101115,0.0,0.0,0.0,44235051.269394144,28868373.417677544,209511.84979863052,373188.5384278022
2024-10-10 00:00:00,0.17501689871279774,0.0507187324789898,0.04184051906164432,0.0,0.0,0.0,44451129.30184968,30445682.524707872,181773.293944152,328767.52834481135
2024-10-11 00:00:00,0.11480954771041267,0.05794460381618273,0.02856639214347006,0.0,0.0,0.0,43883590.49398516,30410799.109187126,219904.43371092028,366684.71467398613
2024-10-12 00:00:00,0.07633884549320738,0.033064167413894806,0.037110711203325424,0.0,0.0,0.0,45708355.722826205,29125137.81085231,199706.73163543816,341501.08632786525
2024-10-13 00:00:00,0.03652415247951013,0.0771225722385774,0.03429839646941708,0.0,0.0,0.0,48520297.216455065,31187600.832585912,202749.83720360315,361725.17476136546
2024-10-14 00:00:00,0.06616940401178292,0.07540913176651438,0.026959517009333064,0.0,0.0,0.0,44811755.23545723,28860355.0991775,210483.1286997716,385311.8011768386
2024-10-15 00:00:00,0.08844392067847978,0.09882891056775253,0.036188158572991444,0.0,0.0,0.0,44518570.23264323,29625677.906890545,209000.85452229824,389790.8079463919
2024-10-16 00:00:00,0.12388459509959918,0.09503286632380957,0.018778012257260827,-3.143073275387071e-06,0.0,0.0,45954607.9684697,30280892.67058973,232681.5231455223,383485.7710331854
2024-10-17 00:00:00,0.05086573720919396,0.07751320420437939,0.015880222224421734,-7.6253661770720015e-06,0.0,0.0,41820112.116831996,28708790.750899352,209204.58370564523,355482.49019585626
2024-10-18 00:00:00,0.11869319904618016,0.05257137708594573,0.01981767094419394,-1.5633452054096607e-05,0.0,0.0,48248142.28598399,30258352.52298159,202120.47562437577,340127.9215567665
2024-10-19 00:00:00,0.11247269819633464,0.09999797567937435,0.01652980687595238,0.0,0.0,0.0,46154595.79635882,28780678.162351716,198703.92641663295,403236.7732946224
2024-10-20 00:00:00,0.14140912428451724,0.08562634605223705,0.026472957229747605,0.0,0.0,0.0,51002825.84437906,28688921.68264136,201504.3146518803,373709.6495659352
2024-10-21 00:00:00,0.1185149607381886,0.09402220547669057,0.024096793115164473,0.0,0.0,0.0,49615088.86306001,27934600.445951328,221432.25242216655,397094.3833840441
2024-10-22 00:00:00,0.09759089957436456,0.06394634839451269,0.03015302341485859,0.0,0.0,0.0,54881447.16931889,28957479.105535775,208905.45077099418,348224.5842178403
2024-10-23 00:00:00,0.13381699607510725,0.06383211386949138,0.02580844012817675,0.0,0.0,0.0,51823414.216275476,31103372.52080476,234709.71683582873,372344.9431233589
2024-10-24 00:00:00,0.12655109877115922,0.044895020364809184,0.026497608053980912,0.0,0.0,0.0,51894934.27968246,29769497.77913792,224463.41478376472,334660.098024536
2024-10-25 00:00:00,0.056779026237031974,0.05082159132450448,0.020516542283569684,8.675297810093217e-10,0.0,0.0,47404655.17711793,31890955.157118913,211972.43754685487,334465.08893532597
2024-10-26 00:00:00,0.08442883857885361,0.08747446476937489,0.016302146587193502,3.827824810613274e-10,0.0,0.0,48869704.39334479,30609107.71109279,242784.49201595024,348667.12913770275
2024-10-27 00:00:00,0.08009958767112643,0.028930003222104313,0.020622793032346556,1.0899786466363685e-09,0.0,0.0,56846325.4128153,29347637.007800505,215565.53117446887,347439.6917509191
2024-10-28 00:00:00,0.10277884235221359,0.06489487689139176,0.025576042313300983,1.4103889896811657e-09,0.0,0.0,60625683.2214579,29758501.388513215,237514.64229860404,331471.68070838024
2024-10-29 00:00:00,0.08823658974625626,0.0835347881998107,0.025835107096232008,8.311831110222008e-10,0.0,0.0,60152170.1335933,32214806.966886427,218937.11334577354,315917.117095637
2024-10-30 00:00:00,0.06916996642401695,0.06828442892407093,0.029737787805698263,1.2606824458267402e-09,0.0,0.0,54638393.81976401,29767086.24374107,221367.79216799955,338919.15961944504
2024-10-31 00:00:00,0.11709772448848195,0.06110594485611214,0.041999602456155444,0.0,0.0,0.0,54214710.91068192,25620055.669312656,239028.70902299415,364740.2412030506
2024-11-01 00:00:00,0.08524121911077957,0.09644903184550926,0.02720534766678441,0.0,0.0,0.0,53644755.36759251,26234267.656739853,196939.03171888698,311641.6326730227
2024-11-02 00:00:00,0.08988673541286459,0.12438820663301553,0.0591384240226168,0.0,0.0,0.0,59581331.81594592,33531987.743541162,212324.92954838014,346149.22888219036
2024-11-03 00:00:00,0.06810177069785543,0.047127184045680996,0.020453679899503016,0.0,0.0,0.0,62441838.296875216,27284262.186611034,194918.76502338256,307246.9046888814
2024-11-04 00:00:00,0.08312048530672543,0.05823972650322801,0.01353566863817817,0.0,0.0,0.0,58819118.02879208,30851470.32560915,183046.12171858212,286242.9327954315
2024-11-05 00:00:00,0.07542338115196005,0.051025066883283614,0.019615611061729685,0.0,0.0,0.0,64897189.37160475,30539459.90074218,198632.37889193773,277880.6293262948
2024-11-06 00:00:00,0.10248188116163066,0.07547077750795683,0.010561715513804403,0.0,0.0,0.0,60538313.31833096,29962732.032134455,186158.1891119099,298545.73861107655
2024-11-07 00:00:00,0.10001858940152154,0.05284867709518341,0.03137376625733679,0.0,0.0,0.0,63401502.949385054,31146126.982037902,193944.53648506777,364236.5434526751
2024-11-08 00:00:00,0.07891232515730318,0.07366614195785845,0.03642239431609597,0.0,0.0,0.0,62802144.147617675,27705307.546459045,182868.4519661736,363589.5440383553
2024-11-09 00:00:00,0.19212607513189778,0.08667658445260405,0.03159454840384448,0.0,0.0,0.0,64784056.94698933,31839838.274387978,184284.5291843335,358173.21268224134
2024-11-10 00:00:00,0.17119174825151323,0.13182266645484927,0.03098097481663398,0.0,0.0,0.0,63081173.367914535,28751353.10366048,196161.1924209938,401505.1975733958
2024-11-11 00:00:00,0.16609912168740576,0.11656442617871049,0.027252618437867537,0.0,0.0,0.0,65980728.30603822,27464058.638521146,157905.19000054395,379106.0743352074
2024-11-12 00:00:00,0.1555906583736103,0.06147009129963151,0.03524169260203856,0.0,0.0,0.0,65100630.80788069,26630686.800699435,175969.0694470624,416939.05654705403
2024-11-13 00:00:00,0.06457035922598636,0.10451606975966765,0.02250832331255662,0.0,0.0,0.0,65303945.87605052,29296376.274912477,174518.31373928892,438062.4450768713
2024-11-14 00:00:00,0.12112688620135077,0.07839903124834209,0.03845883762479631,0.0,0.0,0.0,69453475.1748013,29687840.121788472,167890.98678223608,429843.07835767954
2024-11-15 00:00:00,0.06765367109340732,0.055833058643957115,0.026665940944136202,0.0,0.0,0.0,63687986.28250483,26749269.583245076,190845.38821619912,408992.24797273986
2024-11-16 00:00:00,0.08687341174001256,0.07570703477579907,0.012941931833460957,0.0,0.0,0.0,69583696.36096834,30151989.081641067,166796.434487755,385765.74059553246
2024-11-17 00:00:00,0.12713751353345254,0.055599462408648374,0.027405909235663772,0.0,0.0,0.0,72481654.09137869,30006955.272817876,196778.3701343343,426339.2997851176
2024-11-18 00:00:00,0.13217955160308664,0.05110972905619088,0.029073700680335962,1.044210244168619e-09,0.0,0.0,69613548.79179493,26927566.179586448,181020.24744532318,365564.4622213147
2024-11-19 00:00:00,0.16269806614830895,0.05797420641060643,0.03228948937791616,1.119955943161978e-09,0.0,0.0,67268414.70633627,29448564.762382124,182232.6091757694,442848.1224729974
2024-11-20 00:00:00,0.10450723531589795,0.09568676352468453,0.031189150471267368,9.59082183870191e-10,0.0,0.0,75984202.58228034,25487476.93193106,188797.13718229005,412304.0178960206
2024-11-21 00:00:00,0.06666803232108202,0.07692069262845101,0.03640796280885027,1.0875566595217981e-09,0.0,0.0,77656891.58568034,29647125.280672427,175609.30487921048,427583.1905872369
2024-11-22 00:00:00,0.09422507139223524,0.04698232296784049,0.03916090418711831,7.331942217539449e-10,0.0,0.0,75065855.85194515,29245820.872118633,196394.5660769689,397078.1017995673
2024-11-23 00:00:00,0.09210016188742091,0.09128725231757759,0.03519477795316656,1.2205479597549447e-09,0.0,0.0,86293453.26502167,28937498.826897796,163319.8376659815,468232.80648626015
2024-11-24 00:00:00,0.10893091802558869,0.06741893340191196,0.02218861831094876,1.610841796036736e-11,0.0,0.0,82888053.88779826,27671994.637347437,168885.81360810332,451535.04703317286
2024-11-25 00:00:00,0.10298731075545686,0.048893059054771294,0.018335644879601518,0.0,0.0,0.0,85494238.32437715,26475101.128958445,173160.4910946375,414393.201502237
2024-11-26 00:00:00,0.1088123207849357,0.06384211973740359,0.02481198750837487,0.0,0.0,0.0,86281943.96098286,25855471.794609144,155494.97383817172,440460.70450591133
2024-11-27 00:00:00,0.05879446520627038,0.04817061040148171,0.02953407939870256,0.0,0.0,0.0,93842253.86179234,27279341.95184849,161735.46208254813,415243.84581226937
2024-11-28 00:00:00,0.09392179862372295,0.06536025972062358,0.03072045399061776,0.0,0.0,0.0,86794298.75248994,26227598.901896574,162051.90333395856,462849.03593213885
2024-11-29 00:00:00,0.08526535579764093,0.04472093626594925,0.03276904163135389,0.0,0.0,0.0,95956532.20698954,27575279.141778752,150247.35147867858,489983.6265083737
2024-11-30 00:00:00,0.11048801814486507,0.07486539728407994,0.022954892536682942,0.0,0.0,0.0,99646661.80412889,24143656.482095126,142384.0001315837,451874.6816931311
2024-12-01 00:00:00,0.04183667631515284,0.06647187847932265,0.020406348733848462,0.0,0.0,0.0,91685597.80559662,25997066.514867567,140160.96312687176,529040.1711816122
2024-12-02 00:00:00,0.10402514851936602,0.02148295456615694,0.02384353336307213,0.0,0.0,0.0,96965806.11306374,21978729.655847114,144119.66809296564,518725.7491523977
2024-12-03 00:00:00,0.12445365443960399,0.07054812562768159,0.019584866417683863,7.982176270471679e-09,0.0,0.0,96206734.29904096,25574809.838003155,134237.27893176724,507830.5872901506
2024-12-04 00:00:00,0.13760393059483877,0.05063898578994228,0.018553151083966418,3.506153389123743e-09,0.0,0.0,98641516.22896932,24749391.95799772,137973.99889068565,498466.40124269674
2024-12-05 00:00:00,0.10277169935529465,0.07518247653187217,0.013670866467816595,2.5999738894086335e-09,0.0,0.0,95267902.8097849,25211099.127941377,150402.61979207638,528502.4975710721
2024-12-06 00:00:00,0.10038031545974528,0.08364902441286258,0.01311306271114699,1.99994124400318e-09,0.0,0.0,100806165.86081927,24437396.272351887,141306.880430887,508379.0919016382
2024-12-07 00:00:00,0.09594757335749929,0.09355948886046331,0.018233691801226345,1.7427686125359087e-09,0.0,0.0,102295278.61771941,23174296.274963092,153516.41645124773,564196.0486251508
2024-12-08 00:00:00,0.1268791310999527,0.11407265730885165,0.019740435647598257,2.547773638102385e-09,0.0,0.0,96173911.04487392,22250905.794846736,143865.46474127343,536849.7990097103
2024-12-09 00:00:00,0.13289253075982876,0.034963262427519425,0.03875130548956432,1.4827184234082821e-09,0.0,0.0,100666877.67221192,21282347.449242905,147187.48562323966,551013.6056266247
2024-12-10 00:00:00,0.10884129195395466,0.03390645649058152,0.02961576367016872,8.517818400493269e-10,0.0,0.0,100821944.5429184,25098029.511624414,148806.5159675912,507217.60577467893
2024-12-11 00:00:00,0.09456484196662247,0.05626507321540478,0.016247797345647966,1.007941634688726e-09,0.0,0.0,97502012.31281845,27208932.436228275,146481.1062647535,439587.6490008968
2024-12-12 00:00:00,0.1886182107029823,0.09201008861827437,0.037911004657456476,0.0,0.0,0.0,98642506.49736325,25341721.93093942,157283.0127582805,496793.01274928916
2024-12-13 00:00:00,0.150274840849483,0.07643483915318898,0.011958785748318474,0.0,0.0,0.0,92436665.13039117,25833844.29397463,149534.3307988603,502459.3656521783
2024-12-14 00:00:00,0.13071760395593598,0.061351923880795196,0.02008319495352249,0.0,0.0,0.0,96582460.56887668,23823712.278242536,144741.89995080556,484199.3312074671
2024-12-15 00:00:00,0.14560928016745453,0.07027501655905775,0.013889332835910238,0.0,0.0,0.0,95412942.72009292,27391381.292096116,140022.26308414023,461187.6018238733
2024-12-16 00:00:00,0.029716518697183468,0.06430142434810315,0.02028965839828271,0.0,0.0,0.0,87480886.72291411,26126056.186506025,146169.1832260359,484861.0818821392
2024-12-17 00:00:00,0.11291133388818977,0.059666016575769275,0.01917224308871403,0.0,0.0,0.0,92900849.41383226,23225847.00408807,149359.58782862133,488654.86416157434
2024-12-18 00:00:00,0.1012259067408768,0.07115793975422398,0.033490951713445724,0.0,0.0,0.0,88496585.77285635,25058825.61879396,139834.65822194229,490070.37067004404
2024-12-19 00:00:00,0.11592552192866144,0.07873569360460973,0.01828503792895158,0.0,0.0,0.0,101747116.41468105,25105298.51269693,147575.2429118831,449255.8951583077
2024-12-20 00:00:00,0.16778601603253043,0.07621049796982488,0.03694595653382007,0.0,0.0,0.0,92904753.14750065,29728694.441312045,142830.28427039628,439000.6650486357
2024-12-21 00:00:00,0.09300059886044573,0.07434250641719674,0.02205227413731098,0.0,0.0,0.0,97744366.31319454,25954829.40931512,139441.99994907578,449904.2996951927
2024-12-22 00:00:00,0.11358031324719774,0.04805238168701529,0.017161539798569797,0.0,0.0,0.0,98720655.36948375,28008704.052830204,152991.65632692157,382249.70857276104
2024-12-23 00:00:00,0.08525049910193605,0.0606854993022893,0.022306734578588845,0.0,0.0,0.0,92474584.39484677,28492495.954180133,139905.6317983403,401810.3204286905
2024-12-24 00:00:00,0.07269905454986708,0.08885851429480635,0.019677549677786923,0.0,0.0,0.0,90903869.80855873,28794489.33939396,140393.13289658917,470894.0666044076
2024-12-25 00:00:00,0.13496466332151952,0.06474913049326396,0.031699958102682044,0.0,0.0,0.0,95249304.60061415,26593473.05802125,137953.0823131455,460276.96858142084
2024-12-25 22:25:29,0.08289764014068399,0.06692473741174232,0.021491786566038614,0.0,0.0,0.0,106318583.17462675,,,
2024-12-26 00:00:00,0.1189194723603506,0.0591816164515599,0.005033734321719951,9.217416043690333e-11,0.0,0.0,,,134532.7046302381,431098.0773957203
2024-12-27 00:00:00,0.12692623518549936,0.05354541815327633,0.011011361272531129,5.1031987319780464e-11,0.0,0.0,,,149031.20229737798,431656.4644050703
2024-12-28 00:00:00,0.15838639954811004,0.06868577182939954,0.021670006004787183,7.127375442755141e-11,0.0,0.0,,,145969.2849780032,404498.39079816954
2024-12-29 00:00:00,0.12582380761742248,0.09070511559228835,0.024992206618589006,0.0,0.0,0.0,,,136741.73833425203,416056.50038019667
2024-12-30 00:00:00,0.11915260590865467,0.08462805310837354,0.020169869066572917,0.0,0.0,0.0,,,139885.09407489985,386944.88341702364
2024-12-31 00:00:00,0.1173092299822213,0.10987188444368606,0.02336409754846054,0.0,0.0,0.0,,,134689.96638879564,413551.58658018155
2025-01-01 00:00:00,0.13581913974367382,0.04488640251918844,0.013470082137950083,-3.4125708548767618e-06,0.0,0.0,,,139402.62650950724,414335.6986471836
2025-01-02 00:00:00,0.1288882496458384,0.0775183955623217,0.015591558190535664,-1.494314227561494e-05,0.0,0.0,,,128933.6558775507,386728.7822506545
2025-01-03 00:00:00,0.14041889071654673,0.04343012195973764,0.024935693314617008,-1.515368701949929e-05,0.0,0.0,,,140167.56382341738,408305.41600692715
2025-01-04 00:00:00,0.09088825429032864,0.09487513894981568,0.029375722142801052,0.0,0.0,0.0,,,121016.63474642523,463775.20767386147
2025-01-05 00:00:00,0.0017622440959943536,0.08245299349151121,0.012355086161872324,0.0,0.0,0.0,,,116415.71153119675,454484.53213813633
2025-01-06 00:00:00,0.08503618937410086,0.061859266676992875,0.028784800372143923,0.0,0.0,0.0,,,130906.96357728954,421391.5435127115
2025-01-07 00:00:00,0.12913082160850306,0.06203871688499245,0.0489132213778318,1.425428226981731e-09,0.0,0.0,,,113799.5342694016,447550.1298289636
2025-01-08 00:00:00,0.19802179421189858,0.05434165174139263,0.040208993078490234,1.4149724785610941e-09,0.0,0.0,,,117262.946604327,408183.6755452656
2025-01-09 00:00:00,0.1320956979816823,0.06749312376740983,0.041621908054578785,6.966794279907359e-10,0.0,0.0,,,113744.46773313152,414293.54576432507
2025-01-10 00:00:00,0.15999184074839073,0.06984115722569056,0.047709049502507386,0.0,0.0,0.0,,,110261.96638114669,382180.05316649855
2025-01-11 00:00:00,0.06664470062331275,0.06824172472660209,0.0434268165143861,0.0,0.0,0.0,,,117926.43969545023,373022.5724121168
2025-01-12 00:00:00,0.09779256601728645,0.07687912842106598,0.03645677510865317,0.0,0.0,0.0,,,102260.38252816346,385287.13979132066
2025-01-13 00:00:00,0.08717318441094608,0.05110006609254293,0.022053384152723995,0.0,0.0,0.0,,,118180.85031454616,403997.0254254514
2025-01-14 00:00:00,0.11091236136013848,0.06152242630555022,0.020937549945135102,0.0,0.0,0.0,,,95526.9517624988,390224.1456659392
2025-01-15 00:00:00,0.11508486454362025,0.06643771267063542,0.028780216883030348,0.0,0.0,0.0,,,119970.71639127277,364562.6182759953
2025-01-16 00:00:00,0.13572498449035222,0.0739245403838752,0.021940019137078576,0.0,0.0,0.0,,,108873.33568564651,435384.4192063776
2025-01-17 00:00:00,0.12026167725865981,0.08649340936321832,0.020860469793910527,0.0,0.0,0.0,,,110251.58582811755,390685.9502922499
2025-01-18 00:00:00,0.11573517538798195,0.104114876555462,0.02360845228727949,0.0,0.0,0.0,,,114621.8295349483,439479.68159246485
2025-01-19 00:00:00,0.09042848537913116,0.08227274716425297,0.02538967677663733,0.0,0.0,0.0,,,103989.20954652304,400923.5112808158
2025-01-20 00:00:00,0.12647536470987705,0.0879867873605583,0.016122429240834703,0.0,0.0,0.0,,,111214.91396374474,394524.2401183813
2025-01-21 00:00:00,0.07256011026289334,0.09649094749661585,0.023620794800978694,0.0,0.0,0.0,,,108643.71553297107,417068.88089738216
2025-01-22 00:00:00,0.0707364558241883,0.04782345425249234,0.014850693690499399,-4.607517842550043e-06,0.0,0.0,,,108794.74714250621,423981.62423705595
2025-01-23 00:00:00,0.07504798797852148,0.10778810659540056,0.02471636380046308,-1.292709870753475e-06,0.0,0.0,,,114542.07552960883,438204.66339708056
2025-01-24 00:00:00,0.057747978160089,0.10540744844565694,0.021097330956932375,-3.6136643174250037e-06,0.0,0.0,,,104582.5799586122,422756.12354247563
2025-01-25 00:00:00,0.07093980520321423,0.05300992631345829,0.02380849056104722,-3.761318317580938e-06,0.0,0.0,,,110739.59325351522,421406.68258775375
2025-01-26 00:00:00,0.11079621560207072,0.08137778759199235,0.039710405363592105,-5.994404428105191e-06,0.0,0.0,,,102208.62361766242,383181.0123399283
2025-01-26 03:18:23,0.0967493845178103,0.031550359617411046,0.04814224324032763,-1.3710218446014894e-05,0.0,0.0,,,105687.16029090034,
2025-01-27 00:00:00,0.15840683028942923,0.09413297111398117,0.033374562408412335,0.0,0.0,0.0,,,,
2025-01-28 00:00:00,0.14400326020923304,0.08382712560136955,0.031508626073331956,0.0,0.0,0.0,,,,
2025-01-29 00:00:00,0.12800855925429896,0.0887860409862101,0.03696790354068569,0.0,0.0,0.0,,,,
2025-01-30 00:00:00,0.07888051487518284,0.038839529348228784,0.04553750773985809,0.0,0.0,0.0,,,,
2025-01-31 00:00:00,0.1306260784291565,0.03623464872478305,0.025261085019078946,0.0,0.0,0.0,,,,
2025-02-01 00:00:00,0.08973880832617445,0.058166495339518356,0.02925351965455785,0.0,0.0,0.0,,,,
2025-02-02 00:00:00,0.14831864224175897,0.08913306752648785,0.030008437631222448,3.053578306315683e-10,0.0,0.0,,,,
2025-02-03 00:00:00,0.11850188599220415,0.0844833377705628,0.02566651078490678,3.459663595127798e-10,0.0,0.0,,,,
2025-02-04 00:00:00,0.057131397784005764,0.07160035328467003,0.041779153051405685,-1.8310387929537326e-12,0.0,0.0,,,,
2025-02-05 00:00:00,0.10656349935206967,0.04573444807559262,0.03083007042593845,0.0,0.0,0.0,,,,
2025-02-06 00:00:00,0.09096912102680973,0.07068611081824694,0.0206899733079082,0.0,0.0,0.0,,,,
2025-02-07 00:00:00,0.06131565094273936,0.06480633185418136,0.025356603485222947,0.0,0.0,0.0,,,,
2025-02-08 00:00:00,0.09690799333551296,0.07509119214124203,0.03329918403784941,0.0,0.0,0.0,,,,
2025-02-09 00:00:00,0.13527442914432755,0.1051868174330158,0.0320114911591059,0.0,0.0,0.0,,,,
2025-02-10 00:00:00,0.07414984676815281,0.10695871602794146,0.03257826762721135,0.0,0.0,0.0,,,,
2025-02-11 00:00:00,0.17309324410520832,0.12779942900996769,0.015713513272691628,0.0,0.0,0.0,,,,
