,bucket_week,network,is_incentivized,count_transactions
0,2022-08-14 00:00:00+00:00,ARBITRUM_ONE,True,130591
1,2022-08-14 00:00:00+00:00,OPTIMISM,True,184858
2,2022-08-14 00:00:00+00:00,ARBITRUM_ONE,False,425978
3,2022-08-14 00:00:00+00:00,OPTIMISM,False,78506
4,2022-08-21 00:00:00+00:00,ARBITRUM_ONE,False,445400
5,2022-08-21 00:00:00+00:00,ARBITRUM_ONE,True,188916
6,2022-08-21 00:00:00+00:00,OPTIMISM,False,51661
7,2022-08-21 00:00:00+00:00,OPTIMISM,True,149206
8,2022-08-28 00:00:00+00:00,ARBITRUM_ONE,False,1153162
9,2022-08-28 00:00:00+00:00,OPTIMISM,True,230407
10,2022-08-28 00:00:00+00:00,OPTIMISM,False,92087
11,2022-08-28 00:00:00+00:00,ARBITRUM_ONE,True,319107
12,2022-09-04 00:00:00+00:00,ARBITRUM_ONE,False,1997790
13,2022-09-04 00:00:00+00:00,OPTIMISM,False,60286
14,2022-09-04 00:00:00+00:00,OPTIMISM,True,157809
15,2022-09-04 00:00:00+00:00,ARBITRUM_ONE,True,366690
16,2022-09-11 00:00:00+00:00,ARBITRUM_ONE,True,232815
17,2022-09-11 00:00:00+00:00,OPTIMISM,True,166079
18,2022-09-11 00:00:00+00:00,OPTIMISM,False,55033
19,2022-09-11 00:00:00+00:00,ARBITRUM_ONE,False,1675845
20,2022-09-18 00:00:00+00:00,ARBITRUM_ONE,True,349238
21,2022-09-18 00:00:00+00:00,ARBITRUM_ONE,False,2208517
22,2022-09-18 00:00:00+00:00,OPTIMISM,False,208823
23,2022-09-18 00:00:00+00:00,OPTIMISM,True,406208
24,2022-09-25 00:00:00+00:00,OPTIMISM,True,522489
25,2022-09-25 00:00:00+00:00,ARBITRUM_ONE,False,2140225
26,2022-09-25 00:00:00+00:00,OPTIMISM,False,193585
27,2022-09-25 00:00:00+00:00,ARBITRUM_ONE,True,404511
28,2022-10-02 00:00:00+00:00,ARBITRUM_ONE,True,454744
29,2022-10-02 00:00:00+00:00,ARBITRUM_ONE,False,2014217
30,2022-10-02 00:00:00+00:00,OPTIMISM,False,299564
31,2022-10-02 00:00:00+00:00,OPTIMISM,True,512612
32,2022-10-09 00:00:00+00:00,ARBITRUM_ONE,False,1821245
33,2022-10-09 00:00:00+00:00,OPTIMISM,True,483969
34,2022-10-09 00:00:00+00:00,ARBITRUM_ONE,True,371481
35,2022-10-09 00:00:00+00:00,OPTIMISM,False,102169
36,2022-10-16 00:00:00+00:00,OPTIMISM,True,484504
37,2022-10-16 00:00:00+00:00,ARBITRUM_ONE,False,2545312
38,2022-10-16 00:00:00+00:00,ARBITRUM_ONE,True,524613
39,2022-10-16 00:00:00+00:00,OPTIMISM,False,133161
40,2022-10-23 00:00:00+00:00,ARBITRUM_ONE,True,530027
41,2022-10-23 00:00:00+00:00,ARBITRUM_ONE,False,3420367
42,2022-10-23 00:00:00+00:00,OPTIMISM,True,542345
43,2022-10-23 00:00:00+00:00,OPTIMISM,False,260891
44,2022-10-30 00:00:00+00:00,OPTIMISM,True,702594
45,2022-10-30 00:00:00+00:00,ARBITRUM_ONE,True,564573
46,2022-10-30 00:00:00+00:00,ARBITRUM_ONE,False,3323637
47,2022-10-30 00:00:00+00:00,OPTIMISM,False,274783
48,2022-11-06 00:00:00+00:00,ARBITRUM_ONE,True,696420
49,2022-11-06 00:00:00+00:00,ARBITRUM_ONE,False,3805049
50,2022-11-06 00:00:00+00:00,OPTIMISM,True,817141
51,2022-11-06 00:00:00+00:00,OPTIMISM,False,310487
52,2022-11-13 00:00:00+00:00,OPTIMISM,False,542470
53,2022-11-13 00:00:00+00:00,ARBITRUM_ONE,False,3115920
54,2022-11-13 00:00:00+00:00,ARBITRUM_ONE,True,607735
55,2022-11-13 00:00:00+00:00,OPTIMISM,True,742314
56,2022-11-20 00:00:00+00:00,ARBITRUM_ONE,False,3507126
57,2022-11-20 00:00:00+00:00,OPTIMISM,False,887055
58,2022-11-20 00:00:00+00:00,ARBITRUM_ONE,True,732382
59,2022-11-20 00:00:00+00:00,OPTIMISM,True,749830
