,bucket_week,network,is_incentivized,count_transactions
0,2024-01-21 00:00:00+00:00,OPTIMISM,True,233915
1,2024-01-21 00:00:00+00:00,ARBITRUM_ONE,False,6641253
2,2024-01-21 00:00:00+00:00,BASE,False,1230961
3,2024-01-21 00:00:00+00:00,BASE,True,437115
4,2024-01-21 00:00:00+00:00,OPTIMISM,False,1169315
5,2024-01-21 00:00:00+00:00,ARBITRUM_ONE,True,645568
6,2024-01-21 00:00:00+00:00,MODE,True,40
7,2024-01-21 00:00:00+00:00,MODE,False,303916
8,2024-01-21 00:00:00+00:00,ZORA,False,413987
9,2024-01-21 00:00:00+00:00,ZORA,True,143007
10,2024-01-28 00:00:00+00:00,ZORA,False,443528
11,2024-01-28 00:00:00+00:00,OPTIMISM,False,1089413
12,2024-01-28 00:00:00+00:00,FRAX,False,98298
13,2024-01-28 00:00:00+00:00,BASE,False,1090680
14,2024-01-28 00:00:00+00:00,ZORA,True,147528
15,2024-01-28 00:00:00+00:00,OPTIMISM,True,244381
16,2024-01-28 00:00:00+00:00,MODE,False,442885
17,2024-01-28 00:00:00+00:00,ARBITRUM_ONE,True,540954
18,2024-01-28 00:00:00+00:00,BASE,True,433330
19,2024-01-28 00:00:00+00:00,MODE,True,63811
20,2024-01-28 00:00:00+00:00,ARBITRUM_ONE,False,5846452
21,2024-02-04 00:00:00+00:00,ARBITRUM_ONE,False,5360197
22,2024-02-04 00:00:00+00:00,ARBITRUM_ONE,True,495239
23,2024-02-04 00:00:00+00:00,ZORA,False,425223
24,2024-02-04 00:00:00+00:00,OPTIMISM,True,176670
25,2024-02-04 00:00:00+00:00,FRAX,False,302554
26,2024-02-04 00:00:00+00:00,ZORA,True,131841
27,2024-02-04 00:00:00+00:00,BASE,False,1333641
28,2024-02-04 00:00:00+00:00,FRAX,True,1
29,2024-02-04 00:00:00+00:00,OPTIMISM,False,973909
30,2024-02-04 00:00:00+00:00,MODE,False,682376
31,2024-02-04 00:00:00+00:00,MODE,True,178178
32,2024-02-04 00:00:00+00:00,BASE,True,581548
33,2024-02-11 00:00:00+00:00,FRAX,True,2
34,2024-02-11 00:00:00+00:00,BASE,False,1454603
35,2024-02-11 00:00:00+00:00,ARBITRUM_ONE,False,5684548
36,2024-02-11 00:00:00+00:00,MODE,False,585708
37,2024-02-11 00:00:00+00:00,ZORA,True,202823
38,2024-02-11 00:00:00+00:00,ARBITRUM_ONE,True,612394
39,2024-02-11 00:00:00+00:00,ZORA,False,477839
40,2024-02-11 00:00:00+00:00,OPTIMISM,True,180343
41,2024-02-11 00:00:00+00:00,FRAX,False,303508
42,2024-02-11 00:00:00+00:00,MODE,True,166717
43,2024-02-11 00:00:00+00:00,OPTIMISM,False,1065697
44,2024-02-11 00:00:00+00:00,BASE,True,590081
45,2024-02-18 00:00:00+00:00,OPTIMISM,False,1196079
46,2024-02-18 00:00:00+00:00,ZORA,True,207446
47,2024-02-18 00:00:00+00:00,MODE,False,473506
48,2024-02-18 00:00:00+00:00,MODE,True,100107
49,2024-02-18 00:00:00+00:00,FRAX,False,302009
50,2024-02-18 00:00:00+00:00,BASE,False,1379656
51,2024-02-18 00:00:00+00:00,ARBITRUM_ONE,False,5876389
52,2024-02-18 00:00:00+00:00,OPTIMISM,True,199155
53,2024-02-18 00:00:00+00:00,BASE,True,546161
54,2024-02-18 00:00:00+00:00,FRAX,True,12
55,2024-02-18 00:00:00+00:00,ZORA,False,471276
56,2024-02-18 00:00:00+00:00,ARBITRUM_ONE,True,507031
57,2024-02-25 00:00:00+00:00,ZORA,True,190704
58,2024-02-25 00:00:00+00:00,ARBITRUM_ONE,True,435270
59,2024-02-25 00:00:00+00:00,BASE,False,1245930
60,2024-02-25 00:00:00+00:00,BASE,True,598217
61,2024-02-25 00:00:00+00:00,ZORA,False,468727
62,2024-02-25 00:00:00+00:00,OPTIMISM,True,235183
63,2024-02-25 00:00:00+00:00,FRAX,False,300300
64,2024-02-25 00:00:00+00:00,MODE,True,76690
