,bucket_week,network,is_incentivized,count_transactions
120,2023-11-26 00:00:00+00:00,ZORA,True,5096
121,2023-11-26 00:00:00+00:00,BASE,True,8781
122,2023-11-26 00:00:00+00:00,BASE,False,1167108
123,2023-11-26 00:00:00+00:00,ARBITRUM_ONE,True,5541
124,2023-11-26 00:00:00+00:00,OPTIMISM,True,3516
125,2023-11-26 00:00:00+00:00,OPTIMISM,False,1082667
126,2023-12-03 00:00:00+00:00,ZORA,False,461445
127,2023-12-03 00:00:00+00:00,ZORA,True,3699
128,2023-12-03 00:00:00+00:00,BASE,True,6302
129,2023-12-03 00:00:00+00:00,ARBITRUM_ONE,False,5661134
130,2023-12-03 00:00:00+00:00,OPTIMISM,False,1186333
131,2023-12-03 00:00:00+00:00,OPTIMISM,True,3501
132,2023-12-03 00:00:00+00:00,MODE,True,2
133,2023-12-03 00:00:00+00:00,ARBITRUM_ONE,True,5175
134,2023-12-03 00:00:00+00:00,BASE,False,1057950
135,2023-12-03 00:00:00+00:00,MODE,False,305687
136,2023-12-10 00:00:00+00:00,MODE,False,304614
137,2023-12-10 00:00:00+00:00,OPTIMISM,True,3826
138,2023-12-10 00:00:00+00:00,ZORA,False,472424
139,2023-12-10 00:00:00+00:00,ARBITRUM_ONE,True,7739
140,2023-12-10 00:00:00+00:00,ZORA,True,3420
141,2023-12-10 00:00:00+00:00,BASE,True,5952
142,2023-12-10 00:00:00+00:00,ARBITRUM_ONE,False,13804102
143,2023-12-10 00:00:00+00:00,BASE,False,1072223
144,2023-12-10 00:00:00+00:00,OPTIMISM,False,1106825
145,2023-12-17 00:00:00+00:00,OPTIMISM,False,1428085
146,2023-12-17 00:00:00+00:00,BASE,True,5975
147,2023-12-17 00:00:00+00:00,ZORA,False,492635
148,2023-12-17 00:00:00+00:00,MODE,False,304754
149,2023-12-17 00:00:00+00:00,OPTIMISM,True,4554
150,2023-12-17 00:00:00+00:00,ZORA,True,3700
151,2023-12-17 00:00:00+00:00,ARBITRUM_ONE,False,8567625
152,2023-12-17 00:00:00+00:00,ARBITRUM_ONE,True,5672
153,2023-12-17 00:00:00+00:00,BASE,False,1159118
154,2023-12-24 00:00:00+00:00,BASE,True,5389
155,2023-12-24 00:00:00+00:00,ARBITRUM_ONE,False,7273395
156,2023-12-24 00:00:00+00:00,BASE,False,1353011
157,2023-12-24 00:00:00+00:00,MODE,False,302956
158,2023-12-24 00:00:00+00:00,ZORA,False,573810
159,2023-12-24 00:00:00+00:00,OPTIMISM,False,1387266
160,2023-12-24 00:00:00+00:00,ZORA,True,3717
161,2023-12-24 00:00:00+00:00,OPTIMISM,True,3719
162,2023-12-24 00:00:00+00:00,ARBITRUM_ONE,True,4717
163,2023-12-24 00:00:00+00:00,MODE,True,2
164,2023-12-31 00:00:00+00:00,OPTIMISM,True,4337
165,2023-12-31 00:00:00+00:00,OPTIMISM,False,1335444
166,2023-12-31 00:00:00+00:00,MODE,False,302534
167,2023-12-31 00:00:00+00:00,ZORA,False,568345
168,2023-12-31 00:00:00+00:00,ZORA,True,5443
169,2023-12-31 00:00:00+00:00,BASE,True,5459
170,2023-12-31 00:00:00+00:00,ARBITRUM_ONE,False,8261985
171,2023-12-31 00:00:00+00:00,BASE,False,1520698
172,2023-12-31 00:00:00+00:00,MODE,True,16
173,2023-12-31 00:00:00+00:00,ARBITRUM_ONE,True,5311
174,2024-01-07 00:00:00+00:00,MODE,False,300713
175,2024-01-07 00:00:00+00:00,ZORA,True,4630
176,2024-01-07 00:00:00+00:00,ZORA,False,519382
177,2024-01-07 00:00:00+00:00,BASE,False,1372894
178,2024-01-07 00:00:00+00:00,ARBITRUM_ONE,True,6477
179,2024-01-07 00:00:00+00:00,ARBITRUM_ONE,False,7795124
180,2024-01-07 00:00:00+00:00,OPTIMISM,True,4597
181,2024-01-07 00:00:00+00:00,BASE,True,5270
182,2024-01-07 00:00:00+00:00,MODE,True,12
183,2024-01-07 00:00:00+00:00,OPTIMISM,False,1347115
184,2024-01-14 00:00:00+00:00,BASE,True,4395
185,2024-01-14 00:00:00+00:00,OPTIMISM,False,1301164
186,2024-01-14 00:00:00+00:00,MODE,False,302608
187,2024-01-14 00:00:00+00:00,ZORA,True,4090
188,2024-01-14 00:00:00+00:00,ARBITRUM_ONE,True,5718
189,2024-01-14 00:00:00+00:00,ARBITRUM_ONE,False,6251511
190,2024-01-14 00:00:00+00:00,ZORA,False,503663
191,2024-01-14 00:00:00+00:00,BASE,False,1315823
192,2024-01-14 00:00:00+00:00,OPTIMISM,True,3216
193,2024-01-21 00:00:00+00:00,BASE,True,4884
194,2024-01-21 00:00:00+00:00,ARBITRUM_ONE,False,7281222
195,2024-01-21 00:00:00+00:00,ARBITRUM_ONE,True,5599
196,2024-01-21 00:00:00+00:00,BASE,False,1653406
197,2024-01-21 00:00:00+00:00,OPTIMISM,True,3025
