,bucket_week,network,is_incentivized,count_transactions
0,2023-03-19 00:00:00+00:00,OPTIMISM,False,599734
1,2023-03-19 00:00:00+00:00,ARBITRUM_ONE,True,94467
2,2023-03-19 00:00:00+00:00,ARBITRUM_ONE,False,10484954
3,2023-03-19 00:00:00+00:00,OPTIMISM,True,32052
4,2023-03-26 00:00:00+00:00,ARBITRUM_ONE,True,64114
5,2023-03-26 00:00:00+00:00,OPTIMISM,True,35808
6,2023-03-26 00:00:00+00:00,ARBITRUM_ONE,False,8288434
7,2023-03-26 00:00:00+00:00,OPTIMISM,False,721254
8,2023-04-02 00:00:00+00:00,ARBITRUM_ONE,False,7711698
9,2023-04-02 00:00:00+00:00,OPTIMISM,False,930120
10,2023-04-02 00:00:00+00:00,OPTIMISM,True,36627
11,2023-04-02 00:00:00+00:00,ARBITRUM_ONE,True,55774
12,2023-04-09 00:00:00+00:00,OPTIMISM,True,38634
13,2023-04-09 00:00:00+00:00,ARBITRUM_ONE,False,7972805
14,2023-04-09 00:00:00+00:00,ARBITRUM_ONE,True,59200
15,2023-04-09 00:00:00+00:00,OPTIMISM,False,1174482
16,2023-04-16 00:00:00+00:00,ARBITRUM_ONE,False,9911412
17,2023-04-16 00:00:00+00:00,OPTIMISM,False,668919
18,2023-04-16 00:00:00+00:00,ARBITRUM_ONE,True,65870
19,2023-04-16 00:00:00+00:00,OPTIMISM,True,28500
20,2023-04-23 00:00:00+00:00,OPTIMISM,False,712862
21,2023-04-23 00:00:00+00:00,ARBITRUM_ONE,True,43965
22,2023-04-23 00:00:00+00:00,ARBITRUM_ONE,False,8330687
23,2023-04-23 00:00:00+00:00,OPTIMISM,True,25623
24,2023-04-30 00:00:00+00:00,ARBITRUM_ONE,False,8278611
25,2023-04-30 00:00:00+00:00,ARBITRUM_ONE,True,43290
26,2023-04-30 00:00:00+00:00,OPTIMISM,False,562229
27,2023-04-30 00:00:00+00:00,OPTIMISM,True,25944
28,2023-05-07 00:00:00+00:00,OPTIMISM,False,566331
29,2023-05-07 00:00:00+00:00,ARBITRUM_ONE,False,7668314
30,2023-05-07 00:00:00+00:00,OPTIMISM,True,22183
31,2023-05-07 00:00:00+00:00,ARBITRUM_ONE,True,33444
32,2023-05-14 00:00:00+00:00,ARBITRUM_ONE,True,24270
33,2023-05-14 00:00:00+00:00,OPTIMISM,False,985118
34,2023-05-14 00:00:00+00:00,OPTIMISM,True,27193
35,2023-05-14 00:00:00+00:00,ARBITRUM_ONE,False,6313609
36,2023-05-21 00:00:00+00:00,OPTIMISM,False,943366
37,2023-05-21 00:00:00+00:00,ARBITRUM_ONE,False,6898960
38,2023-05-21 00:00:00+00:00,ARBITRUM_ONE,True,30460
39,2023-05-21 00:00:00+00:00,OPTIMISM,True,28088
40,2023-05-28 00:00:00+00:00,OPTIMISM,False,914497
41,2023-05-28 00:00:00+00:00,ARBITRUM_ONE,False,6841920
42,2023-05-28 00:00:00+00:00,OPTIMISM,True,27363
43,2023-05-28 00:00:00+00:00,ARBITRUM_ONE,True,29222
44,2023-06-04 00:00:00+00:00,ARBITRUM_ONE,False,6453699
45,2023-06-04 00:00:00+00:00,OPTIMISM,False,1195014
46,2023-06-04 00:00:00+00:00,ARBITRUM_ONE,True,28313
47,2023-06-04 00:00:00+00:00,OPTIMISM,True,27898
48,2023-06-11 00:00:00+00:00,ARBITRUM_ONE,False,6642204
49,2023-06-11 00:00:00+00:00,ARBITRUM_ONE,True,24480
50,2023-06-11 00:00:00+00:00,OPTIMISM,True,26201
51,2023-06-11 00:00:00+00:00,ZORA,False,175743
52,2023-06-11 00:00:00+00:00,BASE,False,128349
53,2023-06-11 00:00:00+00:00,OPTIMISM,False,1665314
54,2023-06-18 00:00:00+00:00,ZORA,True,1398
55,2023-06-18 00:00:00+00:00,BASE,False,300290
56,2023-06-18 00:00:00+00:00,OPTIMISM,True,27793
57,2023-06-18 00:00:00+00:00,ARBITRUM_ONE,True,22579
58,2023-06-18 00:00:00+00:00,ZORA,False,333411
59,2023-06-18 00:00:00+00:00,OPTIMISM,False,1458211
60,2023-06-18 00:00:00+00:00,ARBITRUM_ONE,False,6229501
61,2023-06-25 00:00:00+00:00,ZORA,False,364587
62,2023-06-25 00:00:00+00:00,ZORA,True,1510
63,2023-06-25 00:00:00+00:00,ARBITRUM_ONE,True,26007
64,2023-06-25 00:00:00+00:00,OPTIMISM,True,33998
65,2023-06-25 00:00:00+00:00,BASE,False,303990
66,2023-06-25 00:00:00+00:00,OPTIMISM,False,1712726
67,2023-06-25 00:00:00+00:00,ARBITRUM_ONE,False,6710038
68,2023-07-02 00:00:00+00:00,BASE,False,300202
69,2023-07-02 00:00:00+00:00,ARBITRUM_ONE,True,22945
70,2023-07-02 00:00:00+00:00,ZORA,False,339935
71,2023-07-02 00:00:00+00:00,OPTIMISM,True,24701
72,2023-07-02 00:00:00+00:00,ZORA,True,563
73,2023-07-02 00:00:00+00:00,ARBITRUM_ONE,False,6119946
74,2023-07-02 00:00:00+00:00,OPTIMISM,False,1589349
75,2023-07-09 00:00:00+00:00,OPTIMISM,True,28406
76,2023-07-09 00:00:00+00:00,ZORA,True,550
77,2023-07-09 00:00:00+00:00,ZORA,False,332116
78,2023-07-09 00:00:00+00:00,ARBITRUM_ONE,False,6173871
79,2023-07-09 00:00:00+00:00,OPTIMISM,False,1818006
80,2023-07-09 00:00:00+00:00,BASE,True,673
81,2023-07-09 00:00:00+00:00,BASE,False,342820
82,2023-07-09 00:00:00+00:00,ARBITRUM_ONE,True,22710
83,2023-07-16 00:00:00+00:00,OPTIMISM,False,2015934
84,2023-07-16 00:00:00+00:00,ZORA,False,389617
85,2023-07-16 00:00:00+00:00,ARBITRUM_ONE,True,21654
86,2023-07-16 00:00:00+00:00,BASE,True,812
87,2023-07-16 00:00:00+00:00,BASE,False,385537
88,2023-07-16 00:00:00+00:00,ARBITRUM_ONE,False,5904125
89,2023-07-16 00:00:00+00:00,ZORA,True,1807
90,2023-07-16 00:00:00+00:00,OPTIMISM,True,28716
91,2023-07-23 00:00:00+00:00,BASE,False,354146
92,2023-07-23 00:00:00+00:00,BASE,True,659
93,2023-07-23 00:00:00+00:00,ARBITRUM_ONE,True,21037
94,2023-07-23 00:00:00+00:00,ZORA,True,1761
95,2023-07-23 00:00:00+00:00,ZORA,False,444758
96,2023-07-23 00:00:00+00:00,ARBITRUM_ONE,False,5470951
97,2023-07-23 00:00:00+00:00,OPTIMISM,True,26045
98,2023-07-23 00:00:00+00:00,OPTIMISM,False,1877756
99,2023-07-30 00:00:00+00:00,ARBITRUM_ONE,False,5529713
100,2023-07-30 00:00:00+00:00,BASE,True,12223
101,2023-07-30 00:00:00+00:00,OPTIMISM,True,28323
102,2023-07-30 00:00:00+00:00,ZORA,False,482024
103,2023-07-30 00:00:00+00:00,ZORA,True,1335
104,2023-07-30 00:00:00+00:00,ARBITRUM_ONE,True,22326
105,2023-07-30 00:00:00+00:00,OPTIMISM,False,1860840
106,2023-07-30 00:00:00+00:00,BASE,False,1770322
107,2023-08-06 00:00:00+00:00,ZORA,False,532122
108,2023-08-06 00:00:00+00:00,BASE,True,18309
109,2023-08-06 00:00:00+00:00,OPTIMISM,False,1739073
110,2023-08-06 00:00:00+00:00,ARBITRUM_ONE,True,21292
111,2023-08-06 00:00:00+00:00,OPTIMISM,True,24959
112,2023-08-06 00:00:00+00:00,ZORA,True,1699
113,2023-08-06 00:00:00+00:00,ARBITRUM_ONE,False,5220970
114,2023-08-06 00:00:00+00:00,BASE,False,2090003
115,2023-08-13 00:00:00+00:00,ARBITRUM_ONE,False,5643139
116,2023-08-13 00:00:00+00:00,OPTIMISM,True,26618
117,2023-08-13 00:00:00+00:00,ZORA,True,2989
118,2023-08-13 00:00:00+00:00,BASE,True,16445
119,2023-08-13 00:00:00+00:00,BASE,False,2056258
120,2023-08-13 00:00:00+00:00,ZORA,False,888421
121,2023-08-13 00:00:00+00:00,OPTIMISM,False,1752819
122,2023-08-13 00:00:00+00:00,ARBITRUM_ONE,True,20571
123,2023-08-20 00:00:00+00:00,ZORA,False,701273
124,2023-08-20 00:00:00+00:00,ARBITRUM_ONE,True,19385
125,2023-08-20 00:00:00+00:00,ARBITRUM_ONE,False,5114469
126,2023-08-20 00:00:00+00:00,OPTIMISM,True,24034
127,2023-08-20 00:00:00+00:00,BASE,True,19024
128,2023-08-20 00:00:00+00:00,BASE,False,2463696
129,2023-08-20 00:00:00+00:00,ZORA,True,2457
130,2023-08-20 00:00:00+00:00,OPTIMISM,False,1614524
131,2023-08-27 00:00:00+00:00,ARBITRUM_ONE,True,17182
132,2023-08-27 00:00:00+00:00,ARBITRUM_ONE,False,4989489
133,2023-08-27 00:00:00+00:00,ZORA,True,3144
134,2023-08-27 00:00:00+00:00,OPTIMISM,True,22628
135,2023-08-27 00:00:00+00:00,ZORA,False,702953
136,2023-08-27 00:00:00+00:00,BASE,True,17701
137,2023-08-27 00:00:00+00:00,BASE,False,1578429
138,2023-08-27 00:00:00+00:00,OPTIMISM,False,1488230
139,2023-09-03 00:00:00+00:00,BASE,False,1366189
140,2023-09-03 00:00:00+00:00,BASE,True,12875
141,2023-09-03 00:00:00+00:00,ARBITRUM_ONE,True,15514
142,2023-09-03 00:00:00+00:00,ARBITRUM_ONE,False,4668623
