transaction_date,address,cnt,total_transferred,total_transferred_in_tokens,net_transferred,net_transferred_in_tokens
2024-06-01,0xd152f549545093347a162dce210e7293f1452150,68,2.8521656802050192e+17,285.21656802050194,8.500595680205019e+17,850.059568020502
2024-06-02,0xd152f549545093347a162dce210e7293f1452150,60,8.513981984368811e+16,85.13981984368812,1.6115114702491308e+18,1611.5114702491303
2024-06-03,0xd152f549545093347a162dce210e7293f1452150,73,3351586461412725.0,3.3515864614127246,1.8673398716280136e+18,1867.339871628014
2024-06-04,0xd152f549545093347a162dce210e7293f1452150,84,5713244638197409.0,5.713244638197409,3.3831864376531743e+18,3383.1864376531744
2024-06-05,0x4200000000000000000000000000000000000042,1,0.0,0.0,0.0,0.0
2024-06-05,0xd152f549545093347a162dce210e7293f1452150,82,1.005204418351866e+17,100.5204418351866,4.239385423289201e+18,4239.385423289201
2024-06-05,0xfdbb4d606c199f091143bd604c85c191a526fbd0,4,0.0,0.0,0.0,0.0
2024-06-06,0xd152f549545093347a162dce210e7293f1452150,84,6.117735814127064e+16,61.17735814127064,2.9958703429351916e+18,2995.8703429351913
2024-06-07,0xd152f549545093347a162dce210e7293f1452150,75,4.866148307403769e+17,486.6148307403769,4.323668823012913e+18,4323.668823012913
2024-06-08,0xd152f549545093347a162dce210e7293f1452150,79,1.1841309622856516e+16,11.841309622856516,7.257674876961375e+18,7257.674876961375
2024-06-09,0xd152f549545093347a162dce210e7293f1452150,80,7.404290856964008e+16,74.04290856964008,8.807912362977161e+18,8807.912362977162
2024-06-10,0xd152f549545093347a162dce210e7293f1452150,81,7.227958492974566e+16,72.27958492974565,9.254980407633777e+18,9254.980407633777
2024-06-11,0xd152f549545093347a162dce210e7293f1452150,83,3.0344440365104346e+17,303.4444036510435,1.0476161494178267e+19,10476.161494178266
2024-06-11,0xfdbb4d606c199f091143bd604c85c191a526fbd0,8,0.0,0.0,0.0,0.0
2024-06-12,0x4200000000000000000000000000000000000042,1,0.0,0.0,0.0,0.0
2024-06-12,0xd152f549545093347a162dce210e7293f1452150,90,1.609059637617948e+17,160.90596376179482,2.3776759880916644e+19,23776.759880916645
2024-06-12,0xfdbb4d606c199f091143bd604c85c191a526fbd0,4,0.0,0.0,0.0,0.0
2024-06-13,0xd152f549545093347a162dce210e7293f1452150,66,4548601695608857.0,4.548601695608857,4.957070304454843e+18,4957.070304454843
2024-06-14,0xd152f549545093347a162dce210e7293f1452150,72,519139646063813.0,0.519139646063813,3.310631523114775e+18,3310.631523114775
2024-06-15,0xd152f549545093347a162dce210e7293f1452150,62,6180428855859760.0,6.18042885585976,6.644434861780259e+18,6644.434861780259
2024-06-16,0xd152f549545093347a162dce210e7293f1452150,75,7.575568343645869e+16,75.75568343645868,1.5164825974337978e+19,15164.825974337977
2024-06-17,0xd152f549545093347a162dce210e7293f1452150,55,3563039183652614.0,3.563039183652614,5.220563798177247e+18,5220.563798177248
2024-06-18,0xd152f549545093347a162dce210e7293f1452150,71,2.4546298986735763e+17,245.46298986735763,5.714727285406085e+18,5714.727285406085
2024-06-19,0x4200000000000000000000000000000000000042,1,0.0,0.0,0.0,0.0
2024-06-19,0xd152f549545093347a162dce210e7293f1452150,74,5005967057415384.0,5.005967057415384,7.954848508674333e+18,7954.848508674333
2024-06-19,0xfdbb4d606c199f091143bd604c85c191a526fbd0,4,0.0,0.0,0.0,0.0
2024-06-20,0xd152f549545093347a162dce210e7293f1452150,100,3.500615204298058e+17,350.06152042980585,4.064086265036981e+19,40640.86265036981
2024-06-21,0xd152f549545093347a162dce210e7293f1452150,73,1.135179819049282e+17,113.51798190492818,1.4286899643597685e+19,14286.899643597686
2024-06-22,0xd152f549545093347a162dce210e7293f1452150,72,1.2630159303977304e+17,126.30159303977304,1.0196899570237278e+19,10196.899570237278
2024-06-23,0xd152f549545093347a162dce210e7293f1452150,79,2.6098478356082797e+17,260.98478356082796,1.884214693930589e+19,18842.146939305887
2024-06-24,0xd152f549545093347a162dce210e7293f1452150,75,2.482621484830629e+17,248.26214848306293,1.80515844483703e+19,18051.5844483703
2024-06-25,0xd152f549545093347a162dce210e7293f1452150,57,2.1747163868782544e+16,21.747163868782543,1.5534572769983062e+19,15534.57276998306
2024-06-26,0x4200000000000000000000000000000000000042,1,0.0,0.0,0.0,0.0
2024-06-26,0xd152f549545093347a162dce210e7293f1452150,89,7.046011746566686e+16,70.46011746566687,4.403535037368738e+19,44035.350373687375
2024-06-26,0xfdbb4d606c199f091143bd604c85c191a526fbd0,4,0.0,0.0,0.0,0.0
2024-06-27,0xd152f549545093347a162dce210e7293f1452150,89,1.5568323923727448e+19,15568.323923727448,2.1793637234378283e+20,217936.37234378283
2024-06-28,0xd152f549545093347a162dce210e7293f1452150,76,3113966694534862.0,3.113966694534862,1.3126657595035324e+20,131266.57595035326
2024-06-28,0xfdbb4d606c199f091143bd604c85c191a526fbd0,2,0.0,0.0,0.0,0.0
2024-06-29,0xd152f549545093347a162dce210e7293f1452150,74,2.1807923270982044e+18,2180.792327098204,2.259998399750231e+20,225999.83997502312
2024-06-30,0xd152f549545093347a162dce210e7293f1452150,67,1.2085423829894158e+17,120.8542382989416,2.518211920232016e+20,251821.1920232016
