date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL,forecasted_TVL_opchain
2024-11-14 00:00:00,329.532056126985,248.91905436506852,271.2398425808066,0.0,0.0,1450165470.8058443,1241922744.684051
2024-11-15 00:00:00,415.2594054501123,290.08720787856146,300.70482030254567,0.0,0.0,1487934270.939659,1216760389.8485749
2024-11-16 00:00:00,553.527867338309,469.46637929763966,345.67164524144675,0.0,0.0,1425509836.234248,1113168421.7511408
2024-11-17 00:00:00,612.235272634935,498.68451831978774,408.27000975876024,0.0,0.0,1369765493.9124577,1138154939.0606165
2024-11-18 00:00:00,231.335474761789,651.0115075507839,552.97246975761,0.0,0.0,1301678873.2879474,1140541161.8555446
2024-11-19 00:00:00,626.3668817088619,432.0840964332555,386.68617034042194,0.0,0.0,1366674389.4638653,1203290186.857637
2024-11-20 00:00:00,712.7100558932165,686.0047475775657,194.77261619483951,0.0,0.0,1375795287.7460482,1124939283.0017054
2024-11-21 00:00:00,825.1142924556375,731.3432356107728,469.752547572151,0.0,0.0,1448385550.0721433,1150684781.075089
2024-11-22 00:00:00,683.2834736962267,476.85337869942606,417.07354048964817,0.0,0.0,1339673936.2959983,1023888556.5577112
2024-11-23 00:00:00,663.0474700680064,484.100371014427,325.49052764410413,0.0,0.0,1278382888.671132,993440048.4589504
2024-11-24 00:00:00,739.4927782633749,824.4713808605228,571.0024901439793,0.0,0.0,1246736071.1011677,990770687.2099812
2024-11-25 00:00:00,1012.1788208375124,748.7450534521388,149.28948540996197,0.0,0.0,1264193035.1229205,943353659.831507
2024-11-26 00:00:00,481.9720023274736,545.7017602003074,346.578540482674,0.0,0.0,1253760320.7898788,852703830.661968
2024-11-27 00:00:00,631.2840026633753,374.8819818031705,292.0090269567137,0.0,0.0,1215456177.6417346,984847693.8180346
2024-11-28 00:00:00,771.9238064559539,523.9203117073016,191.7908621583696,0.0,0.0,1186086111.6190362,806975035.4298141
2024-11-29 00:00:00,643.2044970562085,575.1024299990505,327.6827407989003,0.0,0.0,1077793948.988461,664264114.5352663
2024-11-30 00:00:00,912.2125396636342,367.9311867871809,410.5682825929525,0.0,0.0,1264213739.8626275,754705653.0443511
2024-12-01 00:00:00,879.9193919296827,553.5577172141377,299.4587181386388,0.0,0.0,1183189138.1306164,522985971.1428693
2024-12-02 00:00:00,695.9379905937524,323.638649387259,282.0427727407161,0.0,0.0,1231478549.5657306,611062436.3430696
2024-12-03 00:00:00,860.2881240791125,420.88981894524267,327.0860974318242,0.0,0.0,991834307.1416728,715102748.5771757
2024-12-04 00:00:00,420.34786916082953,590.4496201488892,176.42765717079735,0.0,0.0,1295177295.0050018,691549747.7647754
2024-12-05 00:00:00,483.3789626680343,449.1696313900363,332.4177968096801,0.0,0.0,1079259812.016324,670595191.0268353
2024-12-06 00:00:00,411.19333816897904,551.0763889655007,283.97037830423534,0.0,0.0,1402273777.8423364,695809782.8316956
2024-12-07 00:00:00,851.1358836018933,440.18157940015465,265.74597883223436,0.0,0.0,1016062216.713906,556569883.0386969
2024-12-08 00:00:00,631.4712177361057,523.8110847407714,368.04848213505943,0.0,0.0,1258832100.260971,652107124.2466681
2024-12-09 00:00:00,514.5861811208199,555.8081514361429,465.4073185098676,0.0,0.0,1099747533.6746852,584241234.3176444
2024-12-10 00:00:00,799.9630683693272,409.46773056986257,191.09661860145115,0.0,0.0,1353324124.4815457,791777234.156306
2024-12-11 00:00:00,481.828708290913,492.1349874933635,279.80031227076796,0.0,0.0,1130995709.8044248,847102993.1776302
2024-12-12 00:00:00,695.2367971369514,451.73995531297726,202.20432223881764,0.0,0.0,1238478027.4499314,723471542.1643102
2024-12-13 00:00:00,535.7439959189056,558.290290360705,259.0525720931622,0.0,0.0,1255133697.9665592,659064121.6152067
2024-12-14 00:00:00,343.2734034504984,413.0186026884981,237.47475324970495,0.0,0.0,1271661356.3497078,703179000.9380386
2024-12-15 00:00:00,577.4870121170067,210.91555107067708,204.2350219444825,0.0,0.0,1213781559.6990864,795091337.3647836
2024-12-16 00:00:00,901.5565540851956,406.4029763644255,275.89497379608264,0.0,0.0,1335504564.4525533,665836998.3221941
2024-12-17 00:00:00,667.3952115983755,837.4557968582568,377.0823356258863,0.0,0.0,1349405289.409422,755081862.505195
2024-12-18 00:00:00,728.2301317684193,752.9007638714913,419.8928844874661,0.0,0.0,1266387571.557469,800007744.8460989
2024-12-19 00:00:00,867.6848077016034,927.3231331212356,289.87890360261605,0.0,0.0,1280965227.5457249,788293545.7617235
2024-12-20 00:00:00,502.3498897484856,515.6627993374055,375.7412054134764,0.0,0.0,1343792946.2162116,950392104.8459742
2024-12-21 00:00:00,576.7955970993104,371.59667316823106,411.4648905439664,0.0,0.0,1350493721.3399343,889104442.2886413
2024-12-22 00:00:00,644.0911723342086,545.591566916698,420.6954776200745,0.0,0.0,1268805312.6688492,874225236.5483322
2024-12-23 00:00:00,841.6565371058198,459.6251687098197,343.5745883841721,0.0,0.0,1346213128.1376202,984849526.2214768
2024-12-24 00:00:00,707.3924915340757,485.5245751725054,570.017059743096,0.0,0.0,1315293813.173955,917936956.393356
2024-12-25 00:00:00,277.8209728680752,156.6806397134365,444.4844460275357,0.0,0.0,1262985450.3789346,900414644.3019775
2024-12-25 22:16:59,491.26522466733746,588.3452884648889,270.84219158972166,0.0,0.0,1213387615.3586423,
2024-12-26 00:00:00,640.1304502729276,599.9968072571044,385.90686449742464,0.0,0.0,1340991900.5359633,
