onchain_builder_repo,dependency_name
https://github.com/steemhunt/mint.club-v2-sdk,viem
https://github.com/velodrome-finance/slipstream,@ethersproject/rlp
https://github.com/eth-infinitism/account-abstraction,@ethersproject/abi
https://github.com/coop-records/staking-contracts,@nomicfoundation/hardhat-chai-matchers
https://github.com/untitled-bank/untitled-bank-contracts,hardhat
https://github.com/velodrome-finance/contracts,@ethersproject/hdnode
https://github.com/symbiosis-finance/core-contracts,@ethersproject/wallet
https://github.com/untitled-bank/untitled-bank-contracts,@ethersproject/wallet
https://github.com/baseswapfi/v3-core,@ethersproject/address
https://github.com/izumifinance/iziswap-farm,@ethersproject/abstract-provider
https://github.com/hedgey-finance/locked_vestingtokenplans,@openzeppelin/merkle-tree
https://github.com/wagmi1337/onchain-monorepo,@ethersproject/units
https://github.com/fractalvisionsnft/fractalvisionsv2,@ethersproject/strings
https://github.com/api3dao/airnode,@ethersproject/properties
https://github.com/soundxyz/sound-protocol,prettier-plugin-solidity
https://github.com/ovnstable/ovnstable-core,solc
https://github.com/poopzter/hardhat,@ethersproject/signing-key
https://github.com/uncx-network/liquidity-locker-univ2-contracts,@nomicfoundation/hardhat-network-helpers
https://github.com/cryptorubic/multi-proxy-rubic,@openzeppelin/contracts
https://github.com/uncx-network/token-vesting-contracts,@ethersproject/bignumber
https://github.com/debridge-finance/debridge-node,@ethersproject/transactions
https://github.com/pinto-org/protocol,@ethersproject/bignumber
https://github.com/across-protocol/contracts,@ethersproject/json-wallets
https://github.com/debridge-finance/hardhat-debridge,@ethersproject/abstract-provider
https://github.com/tlx-protocol/protocol,@ethersproject/signing-key
https://github.com/highlightxyz/hl-evm-contracts,@nomicfoundation/edr-linux-x64-gnu
https://github.com/hyperlane-xyz/hyperlane-monorepo,@openzeppelin/contracts
https://github.com/gammaswap/v1-deltaswap,@ethersproject/solidity
https://github.com/pcaversaccio/createx,@ethersproject/abstract-signer
https://github.com/hedgey-finance/locked_vestingtokenplans,@ethersproject/abstract-provider
https://github.com/pixotchi/pixotchi-contracts_v1_public,@noble/curves
https://github.com/compound-finance/comet,@ethersproject/random
https://github.com/krystaldefi/krystal-core,@ethersproject/sha2
https://github.com/pcaversaccio/create2deployer,@ethersproject/transactions
https://github.com/across-protocol/contracts,@ethersproject/random
https://github.com/sushiswap/v2-core,@ethersproject/abstract-provider
https://github.com/woonetwork/woopoolv2,@ethersproject/rlp
https://github.com/baseswapfi/v3-periphery,ethereum-bloom-filters
https://github.com/backseats/chonks,@ethersproject/abstract-signer
https://github.com/paraswap/paraswap-dex-lib,@ethersproject/base64
https://github.com/across-protocol/relayer,@openzeppelin/upgrades-core
https://github.com/across-protocol/contracts,@ethersproject/wallet
https://github.com/krystaldefi/krystal-core,@nomicfoundation/hardhat-verify
https://github.com/aurafinance/aura-contracts,@ethersproject/bytes
https://github.com/mesonfi/meson-contracts-solidity,@ethersproject/constants
https://github.com/krystaldefi/krystal-core,ethereum-bloom-filters
https://github.com/coop-records/staking-contracts,@ethersproject/sha2
https://github.com/untitled-bank/untitled-bank-contracts,@ethersproject/json-wallets
https://github.com/decentxyz/launch-nfts,@ethersproject/json-wallets
https://github.com/velodrome-finance/contracts,@ethersproject/strings
https://github.com/socketdottech/socket-plugs,@ethersproject/strings
https://github.com/thirdweb-dev/contracts,@ethersproject/keccak256
https://github.com/api3dao/airnode,@openzeppelin/contracts
https://github.com/sonex-dex/sonex-deploy-v3,@ethersproject/sha2
https://github.com/ethereum-attestation-service/eas-sdk,@ethersproject/basex
https://github.com/uncx-network/liquidity-locker-univ2-contracts,@ethersproject/abstract-provider
https://github.com/velodrome-finance/contracts,@nomicfoundation/hardhat-toolbox
https://github.com/pixotchi/pixotchi-contract_passport_public,@ethersproject/rlp
https://github.com/ethereum-attestation-service/eas-sdk,@nomicfoundation/ignition-ui
https://github.com/synfutures/oyster-sdk,@ethersproject/bytes
https://github.com/socketdottech/socket-dl,@ethersproject/units
https://github.com/flayerlabs/flaunchgg-contracts,@ethersproject/pbkdf2
https://github.com/3dns-xyz/contracts,@nomicfoundation/hardhat-network-helpers
https://github.com/pixotchi/pixotchi-contracts_v1_public,@ethersproject/strings
https://github.com/highlightxyz/hl-evm-contracts,ethereum-multicall
https://github.com/oasisdex/oasis-earn-sc,@ethersproject/hdnode
https://github.com/generationsoftware/pt-v5-draw-manager,solhint
https://github.com/revert-finance/compoundor,@ethersproject/solidity
https://github.com/virtual-protocol/protocol-contracts,@ethersproject/pbkdf2
https://github.com/rarible/sdk,@ethersproject/address
https://github.com/pinto-org/protocol,@openzeppelin/hardhat-upgrades
https://github.com/passportxyz/passport,@nomicfoundation/edr-linux-arm64-gnu
https://github.com/uncx-network/token-vesting-contracts,@ethersproject/random
https://github.com/holographxyz/holograph-protocol,@ethersproject/contracts
https://github.com/symbiosis-finance/core-contracts,@ethersproject/signing-key
https://github.com/sushiswap/v3-periphery,@ethersproject/signing-key
https://github.com/moonwell-fi/moonwell-contracts-v2,@ethersproject/transactions
https://github.com/tlx-protocol/protocol,@noble/hashes
https://github.com/cryptorubic/multi-proxy-rubic,@ethersproject/basex
https://github.com/reserve-protocol/reserve-index-dtf,@ethersproject/contracts
https://github.com/api3dao/airnode,@ethersproject/keccak256
https://github.com/api3dao/contracts,@nomicfoundation/hardhat-verify
https://github.com/ethereum-attestation-service/eas-sdk,@openzeppelin/contracts
https://github.com/ethereum-attestation-service/eas-contracts,@ethersproject/networks
https://github.com/gainsnetwork-org/sdk,@ethersproject/networks
https://github.com/rubyscoreio/main_contracts,@nomicfoundation/hardhat-chai-matchers
https://github.com/fractal-visions/marketplace-v3-op,@nomicfoundation/hardhat-chai-matchers
https://github.com/backseats/chonks,@ethersproject/solidity
https://github.com/maverickprotocol/router-v1,@ethersproject/rlp
https://github.com/revert-finance/compoundor,@ethersproject/keccak256
https://github.com/openocean-finance/openoceanexchangev2,ethers
https://github.com/hyperlane-xyz/hyperlane-monorepo,@nomicfoundation/edr-win32-arm64-msvc
https://github.com/gelatodigital/automate-sdk,@ethersproject/units
https://github.com/thirdweb-dev/contracts,@ethersproject/abstract-signer
https://github.com/mintswapfinance/mintswap-nft-marketplace,@ethersproject/hash
https://github.com/coop-records/sonata,@ethersproject/contracts
https://github.com/rmrk-team/rmrk-examples,@ethersproject/strings
https://github.com/pyth-network/pyth-crosschain,solc
https://github.com/soundxyz/sound-protocol,@ethersproject/units
https://github.com/talentprotocol/contracts,hardhat-gas-reporter
https://github.com/beefyfinance/beefy-contracts,@ethersproject/pbkdf2
https://github.com/pixotchi/pixotchi-contract_passport_public,@nomicfoundation/edr-darwin-x64
https://github.com/dhedge/v2-public,@nomicfoundation/edr-linux-x64-musl
https://github.com/passportxyz/passport,@wagmi/core
https://github.com/ionicprotocol/monorepo,@ethersproject/abi
https://github.com/socketdottech/socket-plugs,@nomicfoundation/edr
https://github.com/rmrk-team/evm,@ethersproject/signing-key
https://github.com/cryptorubic/multi-proxy-rubic,hardhat-gas-reporter
https://github.com/velodrome-finance/universal-router,@ethersproject/abstract-provider
https://github.com/rubyscoreio/main_contracts,@ethersproject/hash
https://github.com/alma-labs/unimon-contracts,@ethersproject/rlp
https://github.com/zeriontech/defi-sdk,@ethersproject/abi
https://github.com/maverickprotocol/router-v1,hardhat-gas-reporter
https://github.com/socketdottech/socket-dl,hardhat-preprocessor
https://github.com/reserve-protocol/protocol,@ethersproject/bytes
https://github.com/cryptorubic/rubic-app,@ethersproject/wallet
https://github.com/ethereum-attestation-service/eas-sdk,@ethersproject/properties
https://github.com/decentxyz/decent-contracts-v3,@ethersproject/basex
https://github.com/sonex-dex/sonex-deploy-v3,@ethersproject/hdnode
https://github.com/flayerlabs/flaunchgg-contracts,@nomicfoundation/edr
https://github.com/aurafinance/aura-contracts,@ethersproject/networks
https://github.com/tlx-protocol/protocol,@ethersproject/properties
https://github.com/rainbow-me/swaps,hardhat
https://github.com/sonex-dex/sonex-deploy-v3,@ethersproject/transactions
https://github.com/layerswap/layerswapapp,ethereum-bloom-filters
https://github.com/hyperlane-xyz/hyperlane-monorepo,@ethersproject/solidity
https://github.com/lifinance/widget,@ethersproject/networks
https://github.com/sake-finance/sake-core,@ethersproject/bytes
https://github.com/dhedge/v2-public,hardhat-gas-reporter
https://github.com/maverickprotocol/maverick-v1-interfaces,@ethersproject/signing-key
https://github.com/compound-finance/comet,@nomicfoundation/edr-linux-x64-gnu
https://github.com/coop-records/staking-contracts,@ethersproject/basex
https://github.com/morpho-org/morpho-blue,@ethersproject/providers
https://github.com/wagmi1337/onchain-monorepo,@ethersproject/abstract-provider
https://github.com/thirdweb-dev/contracts,solady
https://github.com/coop-records/frames,@noble/curves
https://github.com/across-protocol/relayer,@ethersproject/constants
https://github.com/virtual-protocol/protocol-contracts,hardhat
https://github.com/morpho-org/morpho-blue,ethereum-bloom-filters
https://github.com/alma-labs/unimon-contracts,@ethersproject/random
https://github.com/bebop-dex/bebop-jam-contracts,ethers
https://github.com/balancer/balancer-subgraph-v2,@ethersproject/properties
https://github.com/openocean-finance/openoceanexchangev2,@ethersproject/bignumber
https://github.com/gammaswap/v1-implementations,ethereum-bloom-filters
https://github.com/gammaswap/v1-implementations,hardhat
https://github.com/dfarchon/darkforest-mud,@ethersproject/wallet
https://github.com/backseats/chonks,viem
https://github.com/alma-labs/unimon-contracts,viem
https://github.com/fractalvisionsnft/fractalvisionsv2,@ethersproject/address
https://github.com/dhedge/v2-public,@ethersproject/base64
https://github.com/manifoldxyz/creator-core-extensions-solidity,@ethersproject/basex
https://github.com/dhedge/v2-public,@ethersproject/wallet
https://github.com/oasisdex/oasis-earn-sc,ethers
https://github.com/rubyscoreio/main_contracts,@ethersproject/transactions
https://github.com/ourzora/zora-protocol,solady
https://github.com/galxe/galxe-contracts,@nomicfoundation/hardhat-ethers
https://github.com/pinto-org/protocol,solc
https://github.com/ethereum-attestation-service/eas-sdk,@ethersproject/wordlists
https://github.com/api3dao/airnode,hardhat-deploy
https://github.com/owlto-finance/owlto,@noble/hashes
https://github.com/virtual-protocol/protocol-contracts,hardhat-gas-reporter
https://github.com/pixotchi/pixotchi-contract_passport_public,@nomicfoundation/hardhat-network-helpers
https://github.com/velodrome-finance/relay,@ethersproject/strings
https://github.com/rubyscoreio/main_contracts,@ethersproject/web
https://github.com/aragon/app,@ethersproject/base64
https://github.com/3dns-xyz/contracts,@ethersproject/bytes
https://github.com/beefyfinance/beefy-contracts,@nomicfoundation/edr-win32-x64-msvc
https://github.com/steemhunt/mint.club-v2-sdk,blockstore-core
https://github.com/untitled-bank/untitled-bank-contracts,@ethersproject/abstract-signer
https://github.com/aragon/osx,ethereum-bloom-filters
https://github.com/aragon/osx,interface-datastore
https://github.com/highlightxyz/hl-evm-contracts,@ethersproject/strings
https://github.com/pyth-network/pyth-crosschain,@ethersproject/transactions
https://github.com/3dns-xyz/contracts,@ethersproject/signing-key
https://github.com/gammaswap/v1-core,@ethersproject/units
https://github.com/stvol-official/stvol-contract,@nomicfoundation/hardhat-toolbox
https://github.com/pinto-org/protocol,prettier-plugin-solidity
https://github.com/manifoldxyz/creator-core-extensions-solidity,@ethersproject/transactions
https://github.com/gainsnetwork-org/trading-sdk,@ethersproject/strings
https://github.com/flayerlabs/flaunchgg-contracts,@ethersproject/rlp
https://github.com/gelatodigital/automate-sdk,@ethersproject/properties
https://github.com/krystaldefi/krystal-core,@openzeppelin/contracts
https://github.com/velodrome-finance/universal-router,@ethersproject/abi
https://github.com/stvol-official/stvol-contract,@ethersproject/address
https://github.com/socketdottech/socket-dl,@nomicfoundation/edr-linux-x64-gnu
https://github.com/xswaplink/xswaprouter,@ethersproject/json-wallets
https://github.com/hai-on-op/scripts,@ethersproject/keccak256
https://github.com/revert-finance/compoundor,ethereum-bloom-filters
https://github.com/socketdottech/socket-dl,@nomicfoundation/edr-darwin-x64
https://github.com/rainbow-me/swaps,@ethersproject/wallet
https://github.com/0xsequence/wallet-contracts,@ethersproject/constants
https://github.com/cryptorubic/multi-proxy-rubic,@ethersproject/providers
https://github.com/ourzora/zora-protocol,interface-store
https://github.com/fractalvisionsnft/fractalvisionsv2,@openzeppelin/contracts-upgradeable
https://github.com/balancer/frontend-v2,@ethersproject/basex
https://github.com/izumifinance/iziswap-farm,@ethersproject/rlp
https://github.com/coop-records/staking-contracts,@ethersproject/wordlists
https://github.com/synthetixio/synthetix-v3,@ethersproject/bignumber
https://github.com/reserve-protocol/reserve-index-dtf,@ethersproject/json-wallets
https://github.com/hop-protocol/contracts,@openzeppelin/contracts-upgradeable
https://github.com/hop-protocol/hop,@ethersproject/web
https://github.com/rarible/sdk,@ethersproject/web
https://github.com/sake-finance/sake-core,@nomicfoundation/hardhat-verify
https://github.com/0xsequence/wallet-contracts,@noble/hashes
https://github.com/maverickprotocol/router-v1,@ethersproject/providers
https://github.com/lifinance/widget,ethereum-bloom-filters
https://github.com/ionicprotocol/monorepo,@ethersproject/web
https://github.com/thirdweb-dev/js,@ethersproject/rlp
https://github.com/fractal-visions/marketplace-v3-op,@ethersproject/wallet
https://github.com/dackieswap/dackieswap-contracts-v3,@ethersproject/keccak256
https://github.com/wasd3rplay/synstation-staking-contract,@openzeppelin/contracts-upgradeable
https://github.com/javsphere/subgraph-leveragex,@ethersproject/properties
https://github.com/fractal-visions/marketplace-v3-op,@ethersproject/base64
https://github.com/gammaswap/v1-deltaswap,@ethersproject/transactions
https://github.com/krystaldefi/krystal-core,@ethersproject/constants
https://github.com/reservoirprotocol/relay-kit,@ethersproject/sha2
https://github.com/synthetixio/synthetix-v3,@ethersproject/address
https://github.com/decentxyz/decent-contracts-v3,@ethersproject/keccak256
https://github.com/uncx-network/liquidity-locker-univ2-contracts,hardhat
https://github.com/paraswap/paraswap-sdk,@nomicfoundation/edr-darwin-x64
https://github.com/aerodrome-finance/contracts,hardhat-gas-reporter
https://github.com/stvol-official/stvol-contract,@ethersproject/base64
https://github.com/tlx-protocol/protocol,@ethersproject/networks
https://github.com/bebop-dex/bebop-jam-contracts,@ethersproject/strings
https://github.com/paraswap/paraswap-dex-lib,ethereum-bloom-filters
https://github.com/gammaswap/v1-deltaswap,@nomicfoundation/hardhat-toolbox
https://github.com/sushiswap/v3-periphery,@ethersproject/abstract-provider
https://github.com/hai-on-op/app,@ethersproject/keccak256
https://github.com/pinto-org/protocol,hardhat-preprocessor
https://github.com/decentxyz/decent-contracts-v3,@noble/curves
https://github.com/layerswap/layerswapapp,ethers-multicall-provider
https://github.com/balancer/balancer-v2-monorepo,@ethersproject/hash
https://github.com/mintswapfinance/mintswap-nft-marketplace,@openzeppelin/upgrades-core
https://github.com/ethereum-attestation-service/eas-sdk,@nomicfoundation/edr-darwin-arm64
https://github.com/manifoldxyz/creator-core-extensions-solidity,@ethersproject/hdnode
https://github.com/ethereum-attestation-service/eas-sdk,@ethersproject/units
https://github.com/velodrome-finance/slipstream,@ethersproject/units
https://github.com/openocean-finance/openoceanexchangev2,@ethersproject/signing-key
https://github.com/untitled-bank/untitled-bank-contracts,@nomicfoundation/edr-win32-x64-msvc
https://github.com/fractalvisionsnft/fractalvisionsv2,@ethersproject/web
https://github.com/rmrk-team/rmrk-composable-nft-creator,interface-store
https://github.com/mintswapfinance/mintswap-nft-marketplace,@nomicfoundation/hardhat-chai-matchers
https://github.com/mesonfi/meson-contracts-solidity,@ethersproject/random
https://github.com/rmrk-team/evm,@ethersproject/basex
https://github.com/socketdottech/socket-dl,@ethersproject/solidity
https://github.com/galxe/galxe-contracts,@noble/hashes
https://github.com/aragon/osx,hardhat
https://github.com/uncx-network/token-vesting-contracts,@nomicfoundation/hardhat-ethers
https://github.com/ethereum-attestation-service/eas-contracts,ethers
https://github.com/api3dao/contracts,solidity-coverage
https://github.com/pixotchi/pixotchi-contracts_v1_public,@ethersproject/abstract-provider
https://github.com/paraswap/paraswap-sdk,@nomicfoundation/edr
https://github.com/mintswapfinance/mintswap-nft-marketplace,@ethersproject/properties
https://github.com/omnihub-xyz/blockchain,@ethersproject/logger
https://github.com/holographxyz/holograph-protocol,@openzeppelin/contracts-upgradeable
https://github.com/across-protocol/relayer,@ethersproject/bignumber
https://github.com/maverickprotocol/router-v1,@ethersproject/signing-key
https://github.com/stvol-official/stvol-contract,@ethersproject/wordlists
https://github.com/oasisdex/oasis-earn-sc,@ethersproject/logger
https://github.com/api3dao/contracts,@nomicfoundation/hardhat-ethers
https://github.com/sake-finance/sake-core,@nomicfoundation/hardhat-toolbox
https://github.com/morpho-org/morpho-blue,@ethersproject/strings
https://github.com/morpho-org/morpho-blue,@nomicfoundation/hardhat-chai-matchers
https://github.com/omnihub-xyz/blockchain,@ethersproject/web
https://github.com/sushiswap/v3-core,@ethersproject/hdnode
https://github.com/slice-so/subgraph,@ethersproject/logger
https://github.com/across-protocol/relayer,@ethersproject/wallet
https://github.com/izumifinance/iziswap-sdk,@noble/hashes
https://github.com/gainsnetwork-org/trading-sdk,@ethersproject/solidity
https://github.com/soundxyz/sound-protocol,@ethersproject/base64
https://github.com/holographxyz/holograph-protocol,@ethersproject/strings
https://github.com/socketdottech/socket-plugs,@ethersproject/networks
https://github.com/gammaswap/v1-periphery,@nomicfoundation/edr-darwin-x64
https://github.com/ovnstable/ovnstable-dex-pools,@ethersproject/abstract-provider
https://github.com/synthetixio/synthetix-v3,hardhat-cannon
https://github.com/tokensoft/tokensoft_token,@ethersproject/abstract-provider
https://github.com/decentxyz/decent-contracts-v3,@ethersproject/constants
https://github.com/talentprotocol/contracts,@ethersproject/abi
https://github.com/3dns-xyz/contracts,@ethersproject/address
https://github.com/passportxyz/passport,hardhat
https://github.com/defisaver/defisaver-v3-contracts,hardhat
https://github.com/alma-labs/unimon-contracts,@ethersproject/hdnode
https://github.com/across-protocol/contracts,@ethersproject/contracts
https://github.com/pixotchi/pixotchi-contracts-misc_2_public,@ethersproject/units
https://github.com/aragon/app,ethers
https://github.com/lifinance/contracts,hardhat-deploy
https://github.com/sushiswap/v2-core,@ethersproject/json-wallets
https://github.com/layerswap/layerswapapp,@ethersproject/base64
https://github.com/socketdottech/socket-plugs,@ethersproject/hash
https://github.com/rainbow-me/swaps,@ethersproject/constants
https://github.com/rmrk-team/rmrk-examples,@wagmi/connectors
https://github.com/holonym-foundation/holonym-relayer,@ethersproject/strings
https://github.com/themetacat/popcraft,@ethersproject/address
https://github.com/bebop-dex/bebop-jam-contracts,@ethersproject/keccak256
https://github.com/velodrome-finance/universal-router,@ethersproject/properties
https://github.com/maverickprotocol/router-v1,@ethersproject/random
https://github.com/reserve-protocol/protocol,@ethersproject/sha2
https://github.com/omnihub-xyz/blockchain,@ethersproject/address
https://github.com/pixotchi/pixotchi-contracts_v2_public,@noble/hashes
https://github.com/pixotchi/pixotchi_indexer_v2_public,@ponder/utils
https://github.com/across-protocol/contracts,prettier-plugin-solidity
https://github.com/symbiosis-finance/core-contracts,solc
https://github.com/balancer/backend,@ethersproject/abstract-signer
https://github.com/backseats/chonks,solc
https://github.com/hai-on-op/app,@ethersproject/rlp
https://github.com/perpetual-protocol/perp-curie-contract,@ethersproject/address
https://github.com/woonetwork/woopoolv2,@openzeppelin/contracts
https://github.com/0xproject/protocol,@ethersproject/abstract-signer
https://github.com/api3dao/contracts,@ethersproject/rlp
https://github.com/pixotchi/pixotchi-contract_passport_public,solidity-coverage
https://github.com/aurafinance/aura-contracts,@ethersproject/transactions
https://github.com/socketdottech/socket-dl,@ethersproject/base64
https://github.com/balancer/balancer-sdk,@ethersproject/constants
https://github.com/hop-protocol/hop,@ethersproject/address
https://github.com/cryptorubic/rubic-app,@ethersproject/wordlists
https://github.com/lifinance/widget,@noble/curves
https://github.com/flayerlabs/flaunchgg-contracts,@ethersproject/contracts
https://github.com/socketdottech/socket-plugs,prettier-plugin-solidity
https://github.com/izumifinance/iziswap-farm,solc
https://github.com/lifinance/widget,@ethersproject/hash
https://github.com/cryptorubic/rubic-sdk,@ethersproject/abstract-signer
https://github.com/velodrome-finance/universal-router,@openzeppelin/contracts
https://github.com/poppunkllc/gaslitedrop,@ethersproject/abi
https://github.com/hyperlane-xyz/hyperlane-monorepo,@ethersproject/bytes
https://github.com/alma-labs/unimon-contracts,@ethersproject/transactions
https://github.com/paraswap/paraswap-dex-lib,@ethersproject/bignumber
https://github.com/lifinance/sdk,@ethersproject/sha2
https://github.com/alma-labs/unimon-contracts,@ethersproject/logger
https://github.com/ethereum-attestation-service/eas-sdk,@nomicfoundation/edr-win32-x64-msvc
https://github.com/highlightxyz/hl-evm-contracts,viem
https://github.com/aerodrome-finance/contracts,@ethersproject/pbkdf2
https://github.com/themetacat/popcraft,@ethersproject/providers
https://github.com/debridge-finance/debridge-node,ethereum-bloom-filters
https://github.com/aragon/osx,@ethersproject/address
https://github.com/cryptorubic/rubic-app,@ethersproject/base64
https://github.com/paraswap/paraswap-sdk,@ethersproject/base64
https://github.com/hai-on-op/sdk,@ethersproject/bignumber
https://github.com/untitled-bank/untitled-bank-contracts,@openzeppelin/upgrades-core
https://github.com/xswaplink/xswaprouter,@noble/hashes
https://github.com/ionicprotocol/monorepo,@ethersproject/keccak256
https://github.com/pinto-org/protocol,ethers
https://github.com/hai-on-op/app,@wagmi/connectors
https://github.com/slice-so/subgraph,@libp2p/crypto
https://github.com/openocean-finance/openoceanexchangev2,@ethersproject/pbkdf2
https://github.com/ovnstable/ovnstable-core,@ethersproject/transactions
https://github.com/0xproject/protocol,@openzeppelin/contracts
https://github.com/paraswap/paraswap-sdk,ethereum-bloom-filters
https://github.com/moonwell-fi/moonwell-contracts-v2,@ethersproject/json-wallets
https://github.com/galxe/galxe-contracts,@nomicfoundation/hardhat-chai-matchers
https://github.com/xswaplink/xswaprouter,@ethersproject/abstract-signer
https://github.com/fractalvisionsnft/fractalvisionsv2,@ethersproject/abstract-signer
https://github.com/gammaswap/v1-deltaswap,@ethersproject/abstract-signer
https://github.com/coop-records/sonata,@ethersproject/hash
https://github.com/ionicprotocol/monorepo,@nomicfoundation/edr-linux-arm64-musl
https://github.com/uncx-network/liquidity-locker-univ2-contracts,@ethersproject/bignumber
https://github.com/baseswapfi/v3-core,hardhat
https://github.com/symm-io/protocol-core,@openzeppelin/contracts
https://github.com/sushiswap/v2-core,@ethersproject/logger
https://github.com/dhedge/v2-public,@nomicfoundation/edr-linux-x64-gnu
https://github.com/uncx-network/liquidity-locker-univ2-contracts,solc
https://github.com/gainsnetwork-org/trading-sdk,@ethersproject/transactions
https://github.com/slice-so/subgraph,@ethersproject/keccak256
https://github.com/debridge-finance/debridge-node,@noble/hashes
https://github.com/cryptorubic/multi-proxy-rubic,@ethersproject/wallet
https://github.com/ovnstable/ovnstable-core,@ethersproject/networks
https://github.com/openocean-finance/openoceanexchangev2,hardhat-deploy
https://github.com/decentxyz/decent-contracts-v3,hardhat-gas-reporter
https://github.com/dhedge/v2-public,@ethersproject/basex
https://github.com/lifinance/sdk,@ethersproject/bytes
https://github.com/balancer/balancer-subgraph-v2,@ethersproject/address
https://github.com/api3dao/airnode,solidity-coverage
https://github.com/woonetwork/woopoolv2,@noble/hashes
https://github.com/ourzora/zora-protocol,@ethersproject/signing-key
https://github.com/gelatodigital/automate-sdk,@ethersproject/wordlists
https://github.com/ovnstable/ovnstable-core,@ethersproject/json-wallets
https://github.com/sturdyfi/v2-aggregator,@ethersproject/contracts
https://github.com/0xsequence/contracts-library,@ethersproject/sha2
https://github.com/tokensoft/tokensoft_token,@ethersproject/address
https://github.com/0xproject/protocol,solhint
https://github.com/mesonfi/meson-contracts-solidity,@openzeppelin/upgrades-core
https://github.com/gelatodigital/automate-sdk,@ethersproject/web
https://github.com/rmrk-team/evm,@ethersproject/solidity
https://github.com/rarible/sdk,@ethersproject/bignumber
https://github.com/across-protocol/contracts,protons
https://github.com/pyth-network/pyth-crosschain,@ethersproject/keccak256
https://github.com/socketdottech/bungee-contracts-public,@ethersproject/properties
https://github.com/sake-finance/sake-core,@ethersproject/properties
https://github.com/stvol-official/stvol-contract,@ethersproject/hash
https://github.com/holographxyz/holograph-protocol,@ethersproject/networks
https://github.com/socketdottech/socket-dl,@ethersproject/basex
https://github.com/eth-infinitism/account-abstraction,@ethersproject/web
https://github.com/rmrk-team/evm,@ethersproject/bytes
https://github.com/baseswapfi/contracts,@ethersproject/logger
https://github.com/velodrome-finance/contracts,solhint
https://github.com/gammaswap/v1-core,@nomicfoundation/hardhat-chai-matchers
https://github.com/pixotchi/pixotchi-contract_passport_public,@nomicfoundation/edr
https://github.com/rubyscoreio/main_contracts,@ethersproject/hdnode
https://github.com/compound-finance/comet,@ethersproject/json-wallets
https://github.com/reserve-protocol/reserve-index-dtf,@ethersproject/abi
https://github.com/poppunkllc/gaslitedrop,@ethersproject/signing-key
https://github.com/compound-finance/comet,@ethersproject/logger
https://github.com/ionicprotocol/monorepo,@openzeppelin/upgrades-core
https://github.com/api3dao/airnode,@nomicfoundation/edr-linux-arm64-musl
https://github.com/omnihub-xyz/blockchain,@ethersproject/pbkdf2
https://github.com/hyperlane-xyz/hyperlane-monorepo,@nomicfoundation/edr-darwin-x64
https://github.com/lifinance/widget,wagmi
https://github.com/superswapink/superswap-ui,@wagmi/core
https://github.com/izumifinance/iziswap-sdk,@ethersproject/logger
https://github.com/lifinance/sdk,@ethersproject/bignumber
https://github.com/gainsnetwork-org/trading-sdk,@noble/curves
https://github.com/pixotchi/pixotchi_indexer_v1_public,ethereum-bloom-filters
https://github.com/zeriontech/defi-sdk,@ethersproject/bignumber
https://github.com/oasisdex/defi-position-manager-smartcontracts,@ethersproject/abstract-provider
https://github.com/gainsnetwork-org/sdk,@ethersproject/random
https://github.com/pcaversaccio/createx,@ethersproject/strings
https://github.com/maverickprotocol/maverick-v1-interfaces,solc
https://github.com/velodrome-finance/universal-router,@ethersproject/pbkdf2
https://github.com/ethereum-attestation-service/eas-contracts,@ethersproject/web
https://github.com/0xsequence/live-contracts,@ethersproject/rlp
https://github.com/api3dao/signed-api,@ethersproject/wallet
https://github.com/socketdottech/bungee-contracts-public,@ethersproject/abstract-provider
https://github.com/galxe/galxe-contracts,@nomicfoundation/hardhat-verify
https://github.com/baseswapfi/v3-periphery,@ethersproject/abstract-provider
https://github.com/poppunkllc/gaslitedrop,wagmi
https://github.com/ionicprotocol/monorepo,@ethersproject/hash
https://github.com/eth-infinitism/account-abstraction,ethereum-bloom-filters
https://github.com/holonym-foundation/holonym-relayer,@ethersproject/json-wallets
https://github.com/api3dao/contracts,@nomicfoundation/edr-darwin-arm64
https://github.com/wasd3rplay/synstation-staking-contract,@ethersproject/bytes
https://github.com/socketdottech/socket-plugs,@ethersproject/signing-key
https://github.com/fractal-visions/marketplace-v3-op,@nomicfoundation/hardhat-network-helpers
https://github.com/gammaswap/v1-liquidator,@ethersproject/providers
https://github.com/cryptorubic/multi-proxy-rubic,@ethersproject/random
https://github.com/jojoexchange/smart-contract-evm,merkletreejs
https://github.com/uncx-network/token-vesting-contracts,@ethersproject/constants
https://github.com/sushiswap/v2-core,@ethersproject/units
https://github.com/lifinance/widget,@lifi/wallet-management
https://github.com/gammaswap/v1-core,@nomicfoundation/hardhat-foundry
https://github.com/dackieswap/dackieswap-contracts-v3,@ethersproject/hdnode
https://github.com/pixotchi/pixotchi-contract_passport_public,solc
https://github.com/velodrome-finance/contracts,hardhat-deploy
https://github.com/flayerlabs/flaunchgg-contracts,solidity-coverage
https://github.com/velodrome-finance/contracts,@ethersproject/wordlists
https://github.com/socketdottech/socket-dl,@nomicfoundation/edr-win32-x64-msvc
https://github.com/hyperlane-xyz/hyperlane-monorepo,@ethersproject/pbkdf2
https://github.com/oasisdex/oasis-earn-sc,@ethersproject/pbkdf2
https://github.com/ovnstable/ovnstable-core,@ethersproject/strings
https://github.com/baseswapfi/v3-periphery,@ethersproject/properties
