repository,repo_url,filename,package_name,package_manager,package_url,requirements,has_dependencies,relationship
api3dao/airnode,https://github.com/api3dao/airnode,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,^ 1.3.1,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,package.json,solhint,NPM,pkg:npm/solhint,^ 5.0.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-abi/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-adapter/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-adapter/package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.18,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-admin/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-deployer/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-examples/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-examples/package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.18,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-node/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-operation/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-operation/package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.18,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-protocol/package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@4.4.2,= 4.4.2,True,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-protocol/package.json,@nomicfoundation/hardhat-verify,NPM,pkg:npm/%40nomicfoundation/hardhat-verify,^ 2.0.6,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-protocol/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-protocol/package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.18,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-protocol/package.json,hardhat-deploy,NPM,pkg:npm/hardhat-deploy,^ 0.12.4,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-protocol/package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.10,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-protocol/package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.8.12,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-utilities/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-utilities/package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.18,False,direct
api3dao/airnode,https://github.com/api3dao/airnode,packages/airnode-validator/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
socketdottech/socket-plugs,https://github.com/socketdottech/socket-plugs,package.json,@ethersproject/bytes,NPM,pkg:npm/%40ethersproject/bytes,^ 5.7.0,False,direct
socketdottech/socket-plugs,https://github.com/socketdottech/socket-plugs,package.json,@nomicfoundation/hardhat-foundry,NPM,pkg:npm/%40nomicfoundation/hardhat-foundry,^ 1.1.2,False,direct
socketdottech/socket-plugs,https://github.com/socketdottech/socket-plugs,package.json,ethers,NPM,pkg:npm/ethers,^ 5.6.6,False,direct
socketdottech/socket-plugs,https://github.com/socketdottech/socket-plugs,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.17.2,False,direct
socketdottech/socket-plugs,https://github.com/socketdottech/socket-plugs,package.json,hardhat-deploy,NPM,pkg:npm/hardhat-deploy,^ 0.11.20,False,direct
socketdottech/socket-plugs,https://github.com/socketdottech/socket-plugs,package.json,hardhat-preprocessor,NPM,pkg:npm/hardhat-preprocessor,^ 0.1.4,False,direct
socketdottech/socket-plugs,https://github.com/socketdottech/socket-plugs,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,,False,direct
0xsequence/contracts-library,https://github.com/0xsequence/contracts-library,package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
0xsequence/contracts-library,https://github.com/0xsequence/contracts-library,package.json,merkletreejs,NPM,pkg:npm/merkletreejs,^ 0.2.32,False,direct
0xsequence/contracts-library,https://github.com/0xsequence/contracts-library,package.json,solhint,NPM,pkg:npm/solhint,^ 3.4.1,False,direct
symbiosis-finance/core-contracts,https://github.com/symbiosis-finance/core-contracts,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@4.4.2,= 4.4.2,True,direct
symbiosis-finance/core-contracts,https://github.com/symbiosis-finance/core-contracts,package.json,@openzeppelin/contracts-upgradeable,NPM,pkg:npm/%40openzeppelin/contracts-upgradeable@4.4.2,= 4.4.2,True,direct
symbiosis-finance/core-contracts,https://github.com/symbiosis-finance/core-contracts,package.json,@openzeppelin/hardhat-upgrades,NPM,pkg:npm/%40openzeppelin/hardhat-upgrades,^ 1.16.0,False,direct
symbiosis-finance/core-contracts,https://github.com/symbiosis-finance/core-contracts,package.json,ethers,NPM,pkg:npm/ethers,^ 5.5.3,False,direct
symbiosis-finance/core-contracts,https://github.com/symbiosis-finance/core-contracts,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.8.2,False,direct
symbiosis-finance/core-contracts,https://github.com/symbiosis-finance/core-contracts,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.6,False,direct
symbiosis-finance/core-contracts,https://github.com/symbiosis-finance/core-contracts,package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.7.17,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts,< 4.8.0,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,@openzeppelin/hardhat-upgrades,NPM,pkg:npm/%40openzeppelin/hardhat-upgrades,^ 1.10.0,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,ethers,NPM,pkg:npm/ethers,^ 5.1.0,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.9.5,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,hardhat-deploy,NPM,pkg:npm/hardhat-deploy,^ 0.9.0-next.0,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.4,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,solhint,NPM,pkg:npm/solhint,^ 3.3.6,False,direct
maverickprotocol/router-v1,https://github.com/maverickprotocol/router-v1,package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.7.17,False,direct
baseswapfi/v3-core,https://github.com/baseswapfi/v3-core,package.json,ethers,NPM,pkg:npm/ethers,^ 5.0.8,False,direct
baseswapfi/v3-core,https://github.com/baseswapfi/v3-core,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.2.0,False,direct
baseswapfi/v3-core,https://github.com/baseswapfi/v3-core,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,^ 1.0.0-alpha.59,False,direct
baseswapfi/v3-core,https://github.com/baseswapfi/v3-core,package.json,solhint,NPM,pkg:npm/solhint,^ 3.2.1,False,direct
uncx-network/liquidity-locker-univ2-contracts,https://github.com/uncx-network/liquidity-locker-univ2-contracts,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts,^ 4.8.2,False,direct
uncx-network/liquidity-locker-univ2-contracts,https://github.com/uncx-network/liquidity-locker-univ2-contracts,package.json,@nomicfoundation/hardhat-toolbox,NPM,pkg:npm/%40nomicfoundation/hardhat-toolbox,^ 4.0.0,False,direct
uncx-network/liquidity-locker-univ2-contracts,https://github.com/uncx-network/liquidity-locker-univ2-contracts,package.json,@nomicfoundation/hardhat-verify,NPM,pkg:npm/%40nomicfoundation/hardhat-verify,^ 2.0.4,False,direct
uncx-network/liquidity-locker-univ2-contracts,https://github.com/uncx-network/liquidity-locker-univ2-contracts,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.19.5,False,direct
uncx-network/liquidity-locker-univ2-contracts,https://github.com/uncx-network/liquidity-locker-univ2-contracts,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.10,False,direct
omnihub-xyz/blockchain,https://github.com/omnihub-xyz/blockchain,package.json,@nomicfoundation/hardhat-toolbox,NPM,pkg:npm/%40nomicfoundation/hardhat-toolbox,^ 4.0.0,False,direct
omnihub-xyz/blockchain,https://github.com/omnihub-xyz/blockchain,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts,^ 5.0.2,False,direct
omnihub-xyz/blockchain,https://github.com/omnihub-xyz/blockchain,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.20.1,False,direct
wasd3rplay/synstation-staking-contract,https://github.com/wasd3rplay/synstation-staking-contract,package.json,@nomicfoundation/hardhat-ethers,NPM,pkg:npm/%40nomicfoundation/hardhat-ethers,^ 3.0.7,False,direct
wasd3rplay/synstation-staking-contract,https://github.com/wasd3rplay/synstation-staking-contract,package.json,@nomicfoundation/hardhat-toolbox,NPM,pkg:npm/%40nomicfoundation/hardhat-toolbox,^ 5.0.0,False,direct
wasd3rplay/synstation-staking-contract,https://github.com/wasd3rplay/synstation-staking-contract,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@4.9.6,= 4.9.6,True,direct
wasd3rplay/synstation-staking-contract,https://github.com/wasd3rplay/synstation-staking-contract,package.json,@openzeppelin/contracts-upgradeable,NPM,pkg:npm/%40openzeppelin/contracts-upgradeable@4.9.6,= 4.9.6,True,direct
wasd3rplay/synstation-staking-contract,https://github.com/wasd3rplay/synstation-staking-contract,package.json,ethers,NPM,pkg:npm/ethers,^ 6.13.2,False,direct
wasd3rplay/synstation-staking-contract,https://github.com/wasd3rplay/synstation-staking-contract,package.json,hardhat-deploy,NPM,pkg:npm/hardhat-deploy,^ 0.12.4,False,direct
wasd3rplay/synstation-staking-contract,https://github.com/wasd3rplay/synstation-staking-contract,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 2.2.1,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@4.7.2,= 4.7.2,True,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@2.5.1,= 2.5.1,True,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,@openzeppelin/contracts-upgradeable,NPM,pkg:npm/%40openzeppelin/contracts-upgradeable,^ 4.9.3,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,@openzeppelin/hardhat-upgrades,NPM,pkg:npm/%40openzeppelin/hardhat-upgrades,^ 1.21.0,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,@openzeppelin/upgrades-core,NPM,pkg:npm/%40openzeppelin/upgrades-core,^ 1.20.4,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,ethers,NPM,pkg:npm/ethers,^ 5.5.2,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.12.2,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.9,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,solhint,NPM,pkg:npm/solhint,^ 3.3.6,False,direct
beefyfinance/beefy-contracts,https://github.com/beefyfinance/beefy-contracts,package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.7.17,False,direct
paraswap/paraswap-sdk,https://github.com/paraswap/paraswap-sdk,package.json,ethers,NPM,pkg:npm/ethers@5,= 5,False,direct
paraswap/paraswap-sdk,https://github.com/paraswap/paraswap-sdk,package.json,ethers,NPM,pkg:npm/ethers,^ 6.13.4,False,direct
paraswap/paraswap-sdk,https://github.com/paraswap/paraswap-sdk,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.15,False,direct
paraswap/paraswap-sdk,https://github.com/paraswap/paraswap-sdk,package.json,viem,NPM,pkg:npm/viem,^ 2.21.39,False,direct
paraswap/paraswap-sdk,https://github.com/paraswap/paraswap-sdk,package.json,wagmi,NPM,pkg:npm/wagmi,^ 2.12.25,False,direct
gainsnetwork-org/trading-sdk,https://github.com/gainsnetwork-org/trading-sdk,package.json,ethers,NPM,pkg:npm/ethers,^ 6.13.2,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts,^ 4.9.3,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,@ethersproject/hash,NPM,pkg:npm/%40ethersproject/hash,^ 5.7.0,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,@ethersproject/web,NPM,pkg:npm/%40ethersproject/web,^ 5.7.1,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.13.0,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.8,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,merkletreejs,NPM,pkg:npm/merkletreejs,^ 0.2.31,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,solhint,NPM,pkg:npm/solhint,^ 3.3.7,False,direct
woonetwork/woopoolv2,https://github.com/woonetwork/woopoolv2,package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.7.21,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@4.4.2,= 4.4.2,True,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,@ethersproject/abi,NPM,pkg:npm/%40ethersproject/abi,^ 5.5.0,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,@ethersproject/abstract-signer,NPM,pkg:npm/%40ethersproject/abstract-signer,^ 5.5.0,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,@ethersproject/bignumber,NPM,pkg:npm/%40ethersproject/bignumber,^ 5.5.0,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,@ethersproject/bytes,NPM,pkg:npm/%40ethersproject/bytes,^ 5.5.0,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,@ethersproject/hash,NPM,pkg:npm/%40ethersproject/hash,^ 5.5.0,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,@ethersproject/providers,NPM,pkg:npm/%40ethersproject/providers,^ 5.5.0,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,@nomicfoundation/hardhat-verify,NPM,pkg:npm/%40nomicfoundation/hardhat-verify,^ 2.0.9,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,ethers,NPM,pkg:npm/ethers,^ 5.5.1,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.18,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.10,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,merkletreejs,NPM,pkg:npm/merkletreejs,^ 0.2.31,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,solhint,NPM,pkg:npm/solhint,^ 3.3.6,False,direct
aurafinance/aura-contracts,https://github.com/aurafinance/aura-contracts,package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.8.2,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,@ethersproject/abi,NPM,pkg:npm/%40ethersproject/abi,^ 5.7.0,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,@ethersproject/abstract-provider,NPM,pkg:npm/%40ethersproject/abstract-provider,^ 5.7.0,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,@ethersproject/abstract-signer,NPM,pkg:npm/%40ethersproject/abstract-signer,^ 5.7.0,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,@ethersproject/bignumber,NPM,pkg:npm/%40ethersproject/bignumber,^ 5.7.0,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,@openzeppelin/hardhat-upgrades,NPM,pkg:npm/%40openzeppelin/hardhat-upgrades,^ 1.28.0,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.14.0,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,hardhat-deploy,NPM,pkg:npm/hardhat-deploy,^ 0.11.34,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.9,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,^ 1.1.3,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,solhint,NPM,pkg:npm/solhint,^ 3.4.1,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.8.3,False,direct
across-protocol/relayer,https://github.com/across-protocol/relayer,package.json,viem,NPM,pkg:npm/viem,^ 2.26.1,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@4.8.0,= 4.8.0,True,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,@nomicfoundation/hardhat-chai-matchers,NPM,pkg:npm/%40nomicfoundation/hardhat-chai-matchers,^ 1.0.6,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,@nomicfoundation/hardhat-foundry,NPM,pkg:npm/%40nomicfoundation/hardhat-foundry,^ 1.0.1,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,@nomicfoundation/hardhat-network-helpers,NPM,pkg:npm/%40nomicfoundation/hardhat-network-helpers,^ 1.0.8,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,@nomicfoundation/hardhat-toolbox,NPM,pkg:npm/%40nomicfoundation/hardhat-toolbox,^ 2.0.2,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.13.1,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.9,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,solhint,NPM,pkg:npm/solhint,^ 3.3.7,False,direct
aerodrome-finance/contracts,https://github.com/aerodrome-finance/contracts,package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.8.2,False,direct
gammaswap/v1-periphery,https://github.com/gammaswap/v1-periphery,package.json,@nomicfoundation/hardhat-foundry,NPM,pkg:npm/%40nomicfoundation/hardhat-foundry,^ 1.0.0,False,direct
gammaswap/v1-periphery,https://github.com/gammaswap/v1-periphery,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts,^ 4.7.0,False,direct
gammaswap/v1-periphery,https://github.com/gammaswap/v1-periphery,package.json,ethers,NPM,pkg:npm/ethers,^ 5.6.9,False,direct
gammaswap/v1-periphery,https://github.com/gammaswap/v1-periphery,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.17.1,False,direct
gammaswap/v1-periphery,https://github.com/gammaswap/v1-periphery,package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.9,False,direct
gammaswap/v1-periphery,https://github.com/gammaswap/v1-periphery,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,,False,direct
gammaswap/v1-periphery,https://github.com/gammaswap/v1-periphery,package.json,solhint,NPM,pkg:npm/solhint,^ 3.3.7,False,direct
gammaswap/v1-periphery,https://github.com/gammaswap/v1-periphery,package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.7.22,False,direct
aragon/osx,https://github.com/aragon/osx,package.json,prettier-plugin-solidity,NPM,pkg:npm/prettier-plugin-solidity,^ 1.1.3,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@4.9.6,= 4.9.6,True,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@openzeppelin/contracts-upgradeable,NPM,pkg:npm/%40openzeppelin/contracts-upgradeable@4.9.6,= 4.9.6,True,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@aragon/osx,NPM,pkg:npm/%40aragon/osx@1.3.0,= 1.3.0,True,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@aragon/osx,NPM,pkg:npm/%40aragon/osx@1.0.1,= 1.0.1,True,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@aragon/osx-ethers,NPM,pkg:npm/%40aragon/osx-ethers@1.2.0,= 1.2.0,True,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@nomicfoundation/hardhat-chai-matchers,NPM,pkg:npm/%40nomicfoundation/hardhat-chai-matchers,^ 1.0.5,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@nomicfoundation/hardhat-network-helpers,NPM,pkg:npm/%40nomicfoundation/hardhat-network-helpers,^ 1.0.8,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@nomicfoundation/hardhat-verify,NPM,pkg:npm/%40nomicfoundation/hardhat-verify,^ 1.0.4,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,@openzeppelin/hardhat-upgrades,NPM,pkg:npm/%40openzeppelin/hardhat-upgrades,^ 1.23.1,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,ethers,NPM,pkg:npm/ethers,^ 5.7.2,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.15,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,hardhat-deploy,NPM,pkg:npm/hardhat-deploy@0.12.4,= 0.12.4,True,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,hardhat-gas-reporter,NPM,pkg:npm/hardhat-gas-reporter,^ 1.0.4,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,solhint,NPM,pkg:npm/solhint,^ 3.3.6,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/package.json,solidity-coverage,NPM,pkg:npm/solidity-coverage,^ 0.8.2,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts-ethers/package.json,ethers,NPM,pkg:npm/ethers,^ 5.6.2,False,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/src/package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts@4.9.6,= 4.9.6,True,direct
aragon/osx,https://github.com/aragon/osx,packages/contracts/src/package.json,@openzeppelin/contracts-upgradeable,NPM,pkg:npm/%40openzeppelin/contracts-upgradeable@4.9.6,= 4.9.6,True,direct
pixotchi/pixotchi-contracts-misc_1_public,https://github.com/pixotchi/pixotchi-contracts-misc_1_public,package.json,@nomicfoundation/hardhat-toolbox-viem,NPM,pkg:npm/%40nomicfoundation/hardhat-toolbox-viem,^ 3.0.0,False,direct
pixotchi/pixotchi-contracts-misc_1_public,https://github.com/pixotchi/pixotchi-contracts-misc_1_public,package.json,@openzeppelin/contracts,NPM,pkg:npm/%40openzeppelin/contracts,^ 5.0.2,False,direct
pixotchi/pixotchi-contracts-misc_1_public,https://github.com/pixotchi/pixotchi-contracts-misc_1_public,package.json,@openzeppelin/contracts-upgradeable,NPM,pkg:npm/%40openzeppelin/contracts-upgradeable,^ 5.0.2,False,direct
pixotchi/pixotchi-contracts-misc_1_public,https://github.com/pixotchi/pixotchi-contracts-misc_1_public,package.json,hardhat,NPM,pkg:npm/hardhat,^ 2.22.2,False,direct
gammaswap/v1-liquidator,https://github.com/gammaswap/v1-liquidator,package.json,@ethersproject/abi,NPM,pkg:npm/%40ethersproject/abi,^ 5.4.7,False,direct
gammaswap/v1-liquidator,https://github.com/gammaswap/v1-liquidator,package.json,@ethersproject/providers,NPM,pkg:npm/%40ethersproject/providers,^ 5.4.7,False,direct
gammaswap/v1-liquidator,https://github.com/gammaswap/v1-liquidator,package.json,@nomicfoundation/hardhat-chai-matchers,NPM,pkg:npm/%40nomicfoundation/hardhat-chai-matchers,^ 1.0.0,False,direct
gammaswap/v1-liquidator,https://github.com/gammaswap/v1-liquidator,package.json,@nomicfoundation/hardhat-foundry,NPM,pkg:npm/%40nomicfoundation/hardhat-foundry,^ 1.0.1,False,direct
gammaswap/v1-liquidator,https://github.com/gammaswap/v1-liquidator,package.json,@nomicfoundation/hardhat-network-helpers,NPM,pkg:npm/%40nomicfoundation/hardhat-network-helpers,^ 1.0.0,False,direct
