package_name,total_occurrences,direct_occurrences,percentage_direct,repos_using,repos_with_direct,missing_repos
ethers,155,148,95.48,https://github.com/woonetwork/woopoolv2; https://github.com/jojoexchange/smart-contract-evm; https://github.com/hai-on-op/app; https://github.com/galxe/galxe-contracts; https://github.com/fractal-visions/marketplace-v3-op; https://github.com/decentxyz/decent-contracts-v3; https://github.com/layerswap/layerswapapp; https://github.com/decentxyz/launch-nfts; https://github.com/talentprotocol/contracts; https://github.com/cryptorubic/rubic-app; https://github.com/balancer/frontend-v2; https://github.com/xswaplink/xswaprouter; https://github.com/oasisdex/defi-position-manager-smartcontracts; https://github.com/uncx-network/token-vesting-contracts; https://github.com/pixotchi/pixotchi-contracts_v1_public; https://github.com/pyth-network/pyth-crosschain; https://github.com/dackieswap/dackieswap-contracts-v3; https://github.com/velodrome-finance/contracts; https://github.com/hyperlane-xyz/hyperlane-monorepo; https://github.com/maverickprotocol/router-v1; https://github.com/holographxyz/holograph-protocol; https://github.com/api3dao/airnode; https://github.com/reservoirprotocol/relay-contracts; https://github.com/0xsequence/wallet-contracts; https://github.com/openocean-finance/openoceanexchangev2; https://github.com/bebop-dex/bebop-jam-contracts; https://github.com/oasisdex/oasis-earn-sc; https://github.com/ethereum-attestation-service/eas-contracts; https://github.com/aragon/app; https://github.com/pinto-org/protocol; https://github.com/backseats/chonks; https://github.com/soundxyz/sound-protocol; https://github.com/synthetixio/synthetix-v3; https://github.com/highlightxyz/hl-evm-contracts; https://github.com/socketdottech/bungee-contracts-public; https://github.com/hop-protocol/contracts; https://github.com/gainsnetwork-org/trading-sdk; https://github.com/revert-finance/compoundor; https://github.com/baseswapfi/v3-periphery; https://github.com/pixotchi/pixotchi-contract_passport_public; https://github.com/coop-records/staking-contracts; https://github.com/reservoirprotocol/relay-kit; https://github.com/mintswapfinance/mintswap-nft-marketplace; https://github.com/symbiosis-finance/core-contracts; https://github.com/synfutures/oyster-sdk; https://github.com/baseswapfi/v3-core; https://github.com/mesonfi/meson-contracts-solidity; https://github.com/hai-on-op/scripts; https://github.com/reserve-protocol/reserve-index-dtf; https://github.com/wasd3rplay/synstation-staking-contract; https://github.com/balancer/backend; https://github.com/ionicprotocol/monorepo; https://github.com/sushiswap/v3-core; https://github.com/dackieswap/dackieswap-contracts; https://github.com/cryptorubic/rubic-sdk; https://github.com/ponder-surveys/farcaster-survey-bot; https://github.com/beefyfinance/beefy-contracts; https://github.com/thirdweb-dev/js; https://github.com/api3dao/contracts; https://github.com/gammaswap/v1-implementations; https://github.com/virtual-protocol/protocol-contracts; https://github.com/omnihub-xyz/blockchain; https://github.com/lifinance/contracts; https://github.com/paraswap/paraswap-dex-lib; https://github.com/sizecredit/size-solidity; https://github.com/untitled-bank/untitled-bank-contracts; https://github.com/dfarchon/darkforest-mud; https://github.com/across-protocol/relayer; https://github.com/gelatodigital/automate-sdk; https://github.com/manifoldxyz/creator-core-extensions-solidity; https://github.com/hop-protocol/hop; https://github.com/across-protocol/contracts; https://github.com/cryptorubic/multi-proxy-rubic; https://github.com/lifinance/widget; https://github.com/perpetual-protocol/perp-curie-contract; https://github.com/stvol-official/stvol-contract; https://github.com/wormgate-io/womex.io; https://github.com/socketdottech/socket-dl; https://github.com/eth-infinitism/account-abstraction; https://github.com/andreitr/basedbits.fun; https://github.com/fractalvisionsnft/fractalvisionsv2; https://github.com/gammaswap/v1-core; https://github.com/rmrk-team/rmrk-examples; https://github.com/rarible/sdk; https://github.com/velodrome-finance/universal-router; https://github.com/flayerlabs/flaunchgg-contracts; https://github.com/infusion-finance/infusion-v1; https://github.com/hedgey-finance/locked_vestingtokenplans; https://github.com/wagmi1337/onchain-monorepo; https://github.com/0xsequence/live-contracts; https://github.com/moonwell-fi/moonwell-contracts-v2; https://github.com/pixotchi/pixotchi-contracts-misc_2_public; https://github.com/ovnstable/ovnstable-core; https://github.com/sake-finance/sake-core; https://github.com/themetacat/popcraft; https://github.com/timeswap-labs/timeswap-v2-contracts; https://github.com/zeriontech/defi-sdk; https://github.com/coop-records/sonata; https://github.com/sonex-dex/sonex-deploy-v3; https://github.com/baseswapfi/contracts; https://github.com/alma-labs/unimon-contracts; https://github.com/ovnstable/ovnstable-dex-pools; https://github.com/tokensoft/tokensoft_token; https://github.com/pixotchi/pixotchi-contracts-misc_1_public; https://github.com/getmint-io/getmint_io; https://github.com/rmrk-team/evm; https://github.com/ourzora/zora-protocol; https://github.com/tlx-protocol/protocol; https://github.com/alienbase-xyz/alienbase-contracts; https://github.com/across-protocol/sdk; https://github.com/dhedge/v2-public; https://github.com/compound-finance/comet; https://github.com/router-protocol/router-contracts; https://github.com/velodrome-finance/slipstream; https://github.com/balancer/balancer-sdk; https://github.com/gammaswap/v1-deltaswap; https://github.com/defisaver/defisaver-v3-contracts; https://github.com/pcaversaccio/createx; https://github.com/owlto-finance/owlto; https://github.com/0xsequence/contracts-library; https://github.com/izumifinance/iziswap-farm; https://github.com/gainsnetwork-org/sdk; https://github.com/rubyscoreio/main_contracts; https://github.com/holonym-foundation/holonym-relayer; https://github.com/passportxyz/passport; https://github.com/rainbow-me/swaps; https://github.com/pcaversaccio/create2deployer; https://github.com/aurafinance/aura-contracts; https://github.com/debridge-finance/debridge-node; https://github.com/0xproject/protocol; https://github.com/sushiswap/v3-periphery; https://github.com/velodrome-finance/relay; https://github.com/socketdottech/socket-plugs; https://github.com/gammaswap/v1-periphery; https://github.com/poopzter/hardhat; https://github.com/api3dao/signed-api; https://github.com/gammaswap/v1-liquidator; https://github.com/morpho-org/morpho-blue; https://github.com/ethereum-attestation-service/eas-sdk; https://github.com/sturdyfi/v2-aggregator; https://github.com/uncx-network/liquidity-locker-univ2-contracts; https://github.com/symm-io/protocol-core; https://github.com/balancer/balancer-v2-monorepo; https://github.com/reserve-protocol/protocol; https://github.com/paraswap/paraswap-sdk; https://github.com/aragon/osx; https://github.com/aerodrome-finance/contracts; https://github.com/debridge-finance/hardhat-debridge; https://github.com/3dns-xyz/contracts; https://github.com/krystaldefi/krystal-core; https://github.com/partydao/party-protocol; https://github.com/hai-on-op/sdk; https://github.com/lifinance/sdk; https://github.com/thirdweb-dev/contracts; https://github.com/sushiswap/v2-core,api3dao/airnode; api3dao/airnode; api3dao/airnode; api3dao/airnode; api3dao/airnode; api3dao/airnode; api3dao/airnode; api3dao/airnode; api3dao/airnode; api3dao/airnode; socketdottech/socket-plugs; 0xsequence/contracts-library; symbiosis-finance/core-contracts; maverickprotocol/router-v1; baseswapfi/v3-core; wasd3rplay/synstation-staking-contract; beefyfinance/beefy-contracts; paraswap/paraswap-sdk; paraswap/paraswap-sdk; gainsnetwork-org/trading-sdk; woonetwork/woopoolv2; aurafinance/aura-contracts; across-protocol/relayer; gammaswap/v1-periphery; aragon/osx; aragon/osx; gammaswap/v1-liquidator; gammaswap/v1-deltaswap; gainsnetwork-org/sdk; timeswap-labs/timeswap-v2-contracts; timeswap-labs/timeswap-v2-contracts; timeswap-labs/timeswap-v2-contracts; timeswap-labs/timeswap-v2-contracts; timeswap-labs/timeswap-v2-contracts; symm-io/protocol-core; flayerlabs/flaunchgg-contracts; flayerlabs/flaunchgg-contracts; pcaversaccio/create2deployer; 0xsequence/live-contracts; ovnstable/ovnstable-core; ovnstable/ovnstable-core; eth-infinitism/account-abstraction; balancer/backend; zeriontech/defi-sdk; oasisdex/defi-position-manager-smartcontracts; cryptorubic/multi-proxy-rubic; pixotchi/pixotchi-contracts-misc_2_public; rainbow-me/swaps; morpho-org/morpho-blue; decentxyz/decent-contracts-v3; pixotchi/pixotchi-contracts_v1_public; socketdottech/bungee-contracts-public; gelatodigital/automate-sdk; krystaldefi/krystal-core; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dackieswap/dackieswap-contracts-v3; dhedge/v2-public; socketdottech/socket-dl; holographxyz/holograph-protocol; holographxyz/holograph-protocol; andreitr/basedbits.fun; rmrk-team/evm; layerswap/layerswapapp; compound-finance/comet; galxe/galxe-contracts; virtual-protocol/protocol-contracts; stvol-official/stvol-contract; baseswapfi/contracts; rubyscoreio/main_contracts; perpetual-protocol/perp-curie-contract; hai-on-op/sdk; hai-on-op/sdk; decentxyz/launch-nfts; getmint-io/getmint_io; 0xsequence/wallet-contracts; mesonfi/meson-contracts-solidity; mesonfi/meson-contracts-solidity; mesonfi/meson-contracts-solidity; sturdyfi/v2-aggregator; izumifinance/iziswap-farm; moonwell-fi/moonwell-contracts-v2; mintswapfinance/mintswap-nft-marketplace; jojoexchange/smart-contract-evm; bebop-dex/bebop-jam-contracts; hai-on-op/scripts; hai-on-op/scripts; velodrome-finance/universal-router; dfarchon/darkforest-mud; reserve-protocol/protocol; themetacat/popcraft; themetacat/popcraft; thirdweb-dev/contracts; baseswapfi/v3-periphery; debridge-finance/hardhat-debridge; pcaversaccio/createx; paraswap/paraswap-dex-lib; api3dao/contracts; sushiswap/v3-core; highlightxyz/hl-evm-contracts; balancer/balancer-sdk; across-protocol/sdk; hai-on-op/app; infusion-finance/infusion-v1; across-protocol/contracts; openocean-finance/openoceanexchangev2; gammaswap/v1-core; sonex-dex/sonex-deploy-v3; holonym-foundation/holonym-relayer; holonym-foundation/holonym-relayer; api3dao/signed-api; api3dao/signed-api; api3dao/signed-api; api3dao/signed-api; cryptorubic/rubic-sdk; pixotchi/pixotchi-contract_passport_public; aragon/app; velodrome-finance/slipstream; tlx-protocol/protocol; soundxyz/sound-protocol; talentprotocol/contracts; pinto-org/protocol; sushiswap/v3-periphery; gammaswap/v1-implementations; hedgey-finance/locked_vestingtokenplans; router-protocol/router-contracts; router-protocol/router-contracts; router-protocol/router-contracts; oasisdex/oasis-earn-sc; oasisdex/oasis-earn-sc; oasisdex/oasis-earn-sc; oasisdex/oasis-earn-sc; oasisdex/oasis-earn-sc; oasisdex/oasis-earn-sc; oasisdex/oasis-earn-sc; alienbase-xyz/alienbase-contracts; reservoirprotocol/relay-contracts; owlto-finance/owlto; partydao/party-protocol,https://github.com/woonetwork/woopoolv2; https://github.com/jojoexchange/smart-contract-evm; https://github.com/hai-on-op/app; https://github.com/galxe/galxe-contracts; https://github.com/fractal-visions/marketplace-v3-op; https://github.com/decentxyz/decent-contracts-v3; https://github.com/layerswap/layerswapapp; https://github.com/decentxyz/launch-nfts; https://github.com/talentprotocol/contracts; https://github.com/cryptorubic/rubic-app; https://github.com/balancer/frontend-v2; https://github.com/xswaplink/xswaprouter; https://github.com/oasisdex/defi-position-manager-smartcontracts; https://github.com/uncx-network/token-vesting-contracts; https://github.com/pixotchi/pixotchi-contracts_v1_public; https://github.com/pyth-network/pyth-crosschain; https://github.com/dackieswap/dackieswap-contracts-v3; https://github.com/velodrome-finance/contracts; https://github.com/hyperlane-xyz/hyperlane-monorepo; https://github.com/maverickprotocol/router-v1; https://github.com/holographxyz/holograph-protocol; https://github.com/api3dao/airnode; https://github.com/reservoirprotocol/relay-contracts; https://github.com/0xsequence/wallet-contracts; https://github.com/openocean-finance/openoceanexchangev2; https://github.com/bebop-dex/bebop-jam-contracts; https://github.com/oasisdex/oasis-earn-sc; https://github.com/ethereum-attestation-service/eas-contracts; https://github.com/aragon/app; https://github.com/pinto-org/protocol; https://github.com/backseats/chonks; https://github.com/soundxyz/sound-protocol; https://github.com/synthetixio/synthetix-v3; https://github.com/highlightxyz/hl-evm-contracts; https://github.com/socketdottech/bungee-contracts-public; https://github.com/hop-protocol/contracts; https://github.com/gainsnetwork-org/trading-sdk; https://github.com/revert-finance/compoundor; https://github.com/baseswapfi/v3-periphery; https://github.com/pixotchi/pixotchi-contract_passport_public; https://github.com/coop-records/staking-contracts; https://github.com/reservoirprotocol/relay-kit; https://github.com/mintswapfinance/mintswap-nft-marketplace; https://github.com/symbiosis-finance/core-contracts; https://github.com/synfutures/oyster-sdk; https://github.com/baseswapfi/v3-core; https://github.com/mesonfi/meson-contracts-solidity; https://github.com/hai-on-op/scripts; https://github.com/reserve-protocol/reserve-index-dtf; https://github.com/wasd3rplay/synstation-staking-contract; https://github.com/balancer/backend; https://github.com/ionicprotocol/monorepo; https://github.com/sushiswap/v3-core; https://github.com/dackieswap/dackieswap-contracts; https://github.com/cryptorubic/rubic-sdk; https://github.com/ponder-surveys/farcaster-survey-bot; https://github.com/beefyfinance/beefy-contracts; https://github.com/thirdweb-dev/js; https://github.com/api3dao/contracts; https://github.com/gammaswap/v1-implementations; https://github.com/virtual-protocol/protocol-contracts; https://github.com/omnihub-xyz/blockchain; https://github.com/lifinance/contracts; https://github.com/paraswap/paraswap-dex-lib; https://github.com/sizecredit/size-solidity; https://github.com/untitled-bank/untitled-bank-contracts; https://github.com/dfarchon/darkforest-mud; https://github.com/across-protocol/relayer; https://github.com/gelatodigital/automate-sdk; https://github.com/manifoldxyz/creator-core-extensions-solidity; https://github.com/hop-protocol/hop; https://github.com/across-protocol/contracts; https://github.com/cryptorubic/multi-proxy-rubic; https://github.com/lifinance/widget; https://github.com/perpetual-protocol/perp-curie-contract; https://github.com/stvol-official/stvol-contract; https://github.com/wormgate-io/womex.io; https://github.com/socketdottech/socket-dl; https://github.com/eth-infinitism/account-abstraction; https://github.com/andreitr/basedbits.fun; https://github.com/fractalvisionsnft/fractalvisionsv2; https://github.com/gammaswap/v1-core; https://github.com/rmrk-team/rmrk-examples; https://github.com/rarible/sdk; https://github.com/velodrome-finance/universal-router; https://github.com/flayerlabs/flaunchgg-contracts; https://github.com/infusion-finance/infusion-v1; https://github.com/hedgey-finance/locked_vestingtokenplans; https://github.com/wagmi1337/onchain-monorepo; https://github.com/0xsequence/live-contracts; https://github.com/moonwell-fi/moonwell-contracts-v2; https://github.com/pixotchi/pixotchi-contracts-misc_2_public; https://github.com/ovnstable/ovnstable-core; https://github.com/sake-finance/sake-core; https://github.com/themetacat/popcraft; https://github.com/timeswap-labs/timeswap-v2-contracts; https://github.com/zeriontech/defi-sdk; https://github.com/coop-records/sonata; https://github.com/sonex-dex/sonex-deploy-v3; https://github.com/baseswapfi/contracts; https://github.com/alma-labs/unimon-contracts; https://github.com/ovnstable/ovnstable-dex-pools; https://github.com/tokensoft/tokensoft_token; https://github.com/pixotchi/pixotchi-contracts-misc_1_public; https://github.com/getmint-io/getmint_io; https://github.com/rmrk-team/evm; https://github.com/ourzora/zora-protocol; https://github.com/tlx-protocol/protocol; https://github.com/alienbase-xyz/alienbase-contracts; https://github.com/across-protocol/sdk; https://github.com/dhedge/v2-public; https://github.com/compound-finance/comet; https://github.com/router-protocol/router-contracts; https://github.com/velodrome-finance/slipstream; https://github.com/balancer/balancer-sdk; https://github.com/gammaswap/v1-deltaswap; https://github.com/defisaver/defisaver-v3-contracts; https://github.com/pcaversaccio/createx; https://github.com/owlto-finance/owlto; https://github.com/0xsequence/contracts-library; https://github.com/izumifinance/iziswap-farm; https://github.com/gainsnetwork-org/sdk; https://github.com/rubyscoreio/main_contracts; https://github.com/holonym-foundation/holonym-relayer; https://github.com/passportxyz/passport; https://github.com/rainbow-me/swaps; https://github.com/pcaversaccio/create2deployer; https://github.com/aurafinance/aura-contracts; https://github.com/debridge-finance/debridge-node; https://github.com/0xproject/protocol; https://github.com/sushiswap/v3-periphery; https://github.com/velodrome-finance/relay; https://github.com/socketdottech/socket-plugs; https://github.com/gammaswap/v1-periphery; https://github.com/poopzter/hardhat; https://github.com/api3dao/signed-api; https://github.com/gammaswap/v1-liquidator; https://github.com/morpho-org/morpho-blue; https://github.com/ethereum-attestation-service/eas-sdk; https://github.com/sturdyfi/v2-aggregator; https://github.com/uncx-network/liquidity-locker-univ2-contracts; https://github.com/symm-io/protocol-core; https://github.com/balancer/balancer-v2-monorepo; https://github.com/reserve-protocol/protocol; https://github.com/paraswap/paraswap-sdk; https://github.com/aragon/osx; https://github.com/aerodrome-finance/contracts; https://github.com/debridge-finance/hardhat-debridge; https://github.com/3dns-xyz/contracts; https://github.com/krystaldefi/krystal-core; https://github.com/partydao/party-protocol; https://github.com/hai-on-op/sdk; https://github.com/lifinance/sdk; https://github.com/thirdweb-dev/contracts; https://github.com/sushiswap/v2-core
