chain,date,token,value,readable_date,protocol
Optimism,1705536000,SBTC,0.24011,2024-01-18 00:00:00,polynomial_earn_protocol
Optimism,1705536000,SETH,38.2852,2024-01-18 00:00:00,polynomial_earn_protocol
Optimism,1705536000,SUSD,122253.32109,2024-01-18 00:00:00,polynomial_earn_protocol
Optimism,1705622400,SBTC,0.24011,2024-01-19 00:00:00,polynomial_earn_protocol
Optimism,1705622400,SETH,38.2852,2024-01-19 00:00:00,polynomial_earn_protocol
Optimism,1705622400,SUSD,122253.32109,2024-01-19 00:00:00,polynomial_earn_protocol
Optimism,1705708800,SBTC,0.24011,2024-01-20 00:00:00,polynomial_earn_protocol
Optimism,1705708800,SETH,38.2852,2024-01-20 00:00:00,polynomial_earn_protocol
Optimism,1705708800,SUSD,122253.32109,2024-01-20 00:00:00,polynomial_earn_protocol
Optimism,1705795200,SBTC,0.24011,2024-01-21 00:00:00,polynomial_earn_protocol
Optimism,1705795200,SETH,38.24179,2024-01-21 00:00:00,polynomial_earn_protocol
Optimism,1705795200,SUSD,122253.32109,2024-01-21 00:00:00,polynomial_earn_protocol
Optimism,1705881600,SBTC,0.24011,2024-01-22 00:00:00,polynomial_earn_protocol
Optimism,1705881600,SETH,38.24179,2024-01-22 00:00:00,polynomial_earn_protocol
Optimism,1705881600,SUSD,122190.44327,2024-01-22 00:00:00,polynomial_earn_protocol
Optimism,1705968000,SBTC,0.24011,2024-01-23 00:00:00,polynomial_earn_protocol
Optimism,1705968000,SETH,38.22441,2024-01-23 00:00:00,polynomial_earn_protocol
Optimism,1705968000,SUSD,122190.44327,2024-01-23 00:00:00,polynomial_earn_protocol
Optimism,1706054400,SBTC,0.24011,2024-01-24 00:00:00,polynomial_earn_protocol
Optimism,1706054400,SETH,38.22441,2024-01-24 00:00:00,polynomial_earn_protocol
Optimism,1706054400,SUSD,122146.36271,2024-01-24 00:00:00,polynomial_earn_protocol
Optimism,1706140800,SBTC,0.24011,2024-01-25 00:00:00,polynomial_earn_protocol
Optimism,1706140800,SETH,38.22441,2024-01-25 00:00:00,polynomial_earn_protocol
Optimism,1706140800,SUSD,122017.31026,2024-01-25 00:00:00,polynomial_earn_protocol
Optimism,1706227200,SBTC,0.24011,2024-01-26 00:00:00,polynomial_earn_protocol
Optimism,1706227200,SETH,38.22441,2024-01-26 00:00:00,polynomial_earn_protocol
Optimism,1706227200,SUSD,122017.31026,2024-01-26 00:00:00,polynomial_earn_protocol
Optimism,1706313600,SBTC,0.24011,2024-01-27 00:00:00,polynomial_earn_protocol
Optimism,1706313600,SETH,38.22441,2024-01-27 00:00:00,polynomial_earn_protocol
Optimism,1706313600,SUSD,122017.31026,2024-01-27 00:00:00,polynomial_earn_protocol
Optimism,1706400000,SBTC,0.24011,2024-01-28 00:00:00,polynomial_earn_protocol
Optimism,1706400000,SETH,37.89373,2024-01-28 00:00:00,polynomial_earn_protocol
Optimism,1706400000,SUSD,121962.90326,2024-01-28 00:00:00,polynomial_earn_protocol
Optimism,1706486400,SBTC,0.24011,2024-01-29 00:00:00,polynomial_earn_protocol
Optimism,1706486400,SETH,37.89373,2024-01-29 00:00:00,polynomial_earn_protocol
Optimism,1706486400,SUSD,121962.90326,2024-01-29 00:00:00,polynomial_earn_protocol
Optimism,1706572800,SBTC,0.24011,2024-01-30 00:00:00,polynomial_earn_protocol
Optimism,1706572800,SETH,37.89373,2024-01-30 00:00:00,polynomial_earn_protocol
Optimism,1706572800,SUSD,121962.90326,2024-01-30 00:00:00,polynomial_earn_protocol
Optimism,1706659200,SBTC,0.24011,2024-01-31 00:00:00,polynomial_earn_protocol
Optimism,1706659200,SETH,37.89373,2024-01-31 00:00:00,polynomial_earn_protocol
Optimism,1706659200,SUSD,121815.94089,2024-01-31 00:00:00,polynomial_earn_protocol
Optimism,1706745600,SBTC,0.24011,2024-02-01 00:00:00,polynomial_earn_protocol
Optimism,1706745600,SETH,37.89373,2024-02-01 00:00:00,polynomial_earn_protocol
Optimism,1706745600,SUSD,121815.94089,2024-02-01 00:00:00,polynomial_earn_protocol
Optimism,1706832000,SBTC,0.24011,2024-02-02 00:00:00,polynomial_earn_protocol
Optimism,1706832000,SETH,37.89373,2024-02-02 00:00:00,polynomial_earn_protocol
Optimism,1706832000,SUSD,121815.94089,2024-02-02 00:00:00,polynomial_earn_protocol
Optimism,1706918400,SBTC,0.24011,2024-02-03 00:00:00,polynomial_earn_protocol
Optimism,1706918400,SETH,37.89373,2024-02-03 00:00:00,polynomial_earn_protocol
Optimism,1706918400,SUSD,121766.39607,2024-02-03 00:00:00,polynomial_earn_protocol
Optimism,1707004800,SBTC,0.24011,2024-02-04 00:00:00,polynomial_earn_protocol
Optimism,1707004800,SETH,37.89373,2024-02-04 00:00:00,polynomial_earn_protocol
Optimism,1707004800,SUSD,121766.39607,2024-02-04 00:00:00,polynomial_earn_protocol
Optimism,1707091200,SBTC,0.24011,2024-02-05 00:00:00,polynomial_earn_protocol
Optimism,1707091200,SETH,37.89373,2024-02-05 00:00:00,polynomial_earn_protocol
Optimism,1707091200,SUSD,121670.00111,2024-02-05 00:00:00,polynomial_earn_protocol
Optimism,1707177600,SBTC,0.24011,2024-02-06 00:00:00,polynomial_earn_protocol
Optimism,1707177600,SETH,37.89373,2024-02-06 00:00:00,polynomial_earn_protocol
Optimism,1707177600,SUSD,121670.00111,2024-02-06 00:00:00,polynomial_earn_protocol
Optimism,1707264000,SBTC,0.24011,2024-02-07 00:00:00,polynomial_earn_protocol
Optimism,1707264000,SETH,37.89373,2024-02-07 00:00:00,polynomial_earn_protocol
Optimism,1707264000,SUSD,121626.1583,2024-02-07 00:00:00,polynomial_earn_protocol
Optimism,1707350400,SBTC,0.24011,2024-02-08 00:00:00,polynomial_earn_protocol
Optimism,1707350400,SETH,37.89373,2024-02-08 00:00:00,polynomial_earn_protocol
Optimism,1707350400,SUSD,121626.1583,2024-02-08 00:00:00,polynomial_earn_protocol
Optimism,1707436800,SBTC,0.24011,2024-02-09 00:00:00,polynomial_earn_protocol
Optimism,1707436800,SETH,37.89373,2024-02-09 00:00:00,polynomial_earn_protocol
Optimism,1707436800,SUSD,121626.1583,2024-02-09 00:00:00,polynomial_earn_protocol
Optimism,1707523200,SBTC,0.24011,2024-02-10 00:00:00,polynomial_earn_protocol
Optimism,1707523200,SETH,37.89373,2024-02-10 00:00:00,polynomial_earn_protocol
Optimism,1707523200,SUSD,121576.1583,2024-02-10 00:00:00,polynomial_earn_protocol
Optimism,1707609600,SBTC,0.24011,2024-02-11 00:00:00,polynomial_earn_protocol
Optimism,1707609600,SETH,37.5817,2024-02-11 00:00:00,polynomial_earn_protocol
Optimism,1707609600,SUSD,120586.28197,2024-02-11 00:00:00,polynomial_earn_protocol
Optimism,1707696000,SBTC,0.24011,2024-02-12 00:00:00,polynomial_earn_protocol
Optimism,1707696000,SETH,37.5817,2024-02-12 00:00:00,polynomial_earn_protocol
Optimism,1707696000,SUSD,120586.28197,2024-02-12 00:00:00,polynomial_earn_protocol
Optimism,1707782400,SBTC,0.24011,2024-02-13 00:00:00,polynomial_earn_protocol
Optimism,1707782400,SETH,37.5817,2024-02-13 00:00:00,polynomial_earn_protocol
Optimism,1707782400,SUSD,120586.28197,2024-02-13 00:00:00,polynomial_earn_protocol
Optimism,1707868800,SBTC,0.24011,2024-02-14 00:00:00,polynomial_earn_protocol
Optimism,1707868800,SETH,37.5817,2024-02-14 00:00:00,polynomial_earn_protocol
Optimism,1707868800,SUSD,120586.28197,2024-02-14 00:00:00,polynomial_earn_protocol
Optimism,1707955200,SBTC,0.24011,2024-02-15 00:00:00,polynomial_earn_protocol
Optimism,1707955200,SETH,37.5817,2024-02-15 00:00:00,polynomial_earn_protocol
Optimism,1707955200,SUSD,120538.58969,2024-02-15 00:00:00,polynomial_earn_protocol
Optimism,1708041600,SBTC,0.24011,2024-02-16 00:00:00,polynomial_earn_protocol
Optimism,1708041600,SETH,37.28744,2024-02-16 00:00:00,polynomial_earn_protocol
Optimism,1708041600,SUSD,120436.61443,2024-02-16 00:00:00,polynomial_earn_protocol
Optimism,1708128000,SBTC,0.24011,2024-02-17 00:00:00,polynomial_earn_protocol
Optimism,1708128000,SETH,37.28744,2024-02-17 00:00:00,polynomial_earn_protocol
Optimism,1708128000,SUSD,120436.61443,2024-02-17 00:00:00,polynomial_earn_protocol
Optimism,1708214400,SBTC,0.24011,2024-02-18 00:00:00,polynomial_earn_protocol
Optimism,1708214400,SETH,37.25043,2024-02-18 00:00:00,polynomial_earn_protocol
Optimism,1708214400,SUSD,120329.30717,2024-02-18 00:00:00,polynomial_earn_protocol
Optimism,1708300800,SBTC,0.24011,2024-02-19 00:00:00,polynomial_earn_protocol
Optimism,1708300800,SETH,37.25043,2024-02-19 00:00:00,polynomial_earn_protocol
Optimism,1708300800,SUSD,120288.1795,2024-02-19 00:00:00,polynomial_earn_protocol
Optimism,1708387200,SBTC,0.24011,2024-02-20 00:00:00,polynomial_earn_protocol
Optimism,1708387200,SETH,37.23987,2024-02-20 00:00:00,polynomial_earn_protocol
Optimism,1708387200,SUSD,120138.0217,2024-02-20 00:00:00,polynomial_earn_protocol
Optimism,1708473600,SBTC,0.24011,2024-02-21 00:00:00,polynomial_earn_protocol
Optimism,1708473600,SETH,37.23987,2024-02-21 00:00:00,polynomial_earn_protocol
Optimism,1708473600,SUSD,120138.0217,2024-02-21 00:00:00,polynomial_earn_protocol
Optimism,1708560000,SBTC,0.24011,2024-02-22 00:00:00,polynomial_earn_protocol
Optimism,1708560000,SETH,37.20768,2024-02-22 00:00:00,polynomial_earn_protocol
Optimism,1708560000,SUSD,120074.11595,2024-02-22 00:00:00,polynomial_earn_protocol
Optimism,1708646400,SBTC,0.24011,2024-02-23 00:00:00,polynomial_earn_protocol
Optimism,1708646400,SETH,37.20768,2024-02-23 00:00:00,polynomial_earn_protocol
Optimism,1708646400,SUSD,120074.11595,2024-02-23 00:00:00,polynomial_earn_protocol
Optimism,1708732800,SBTC,0.24011,2024-02-24 00:00:00,polynomial_earn_protocol
Optimism,1708732800,SETH,37.16877,2024-02-24 00:00:00,polynomial_earn_protocol
Optimism,1708732800,SUSD,120074.11595,2024-02-24 00:00:00,polynomial_earn_protocol
Optimism,1708819200,SBTC,0.24011,2024-02-25 00:00:00,polynomial_earn_protocol
Optimism,1708819200,SETH,37.16877,2024-02-25 00:00:00,polynomial_earn_protocol
Optimism,1708819200,SUSD,120074.11595,2024-02-25 00:00:00,polynomial_earn_protocol
Optimism,1708905600,SBTC,0.24011,2024-02-26 00:00:00,polynomial_earn_protocol
Optimism,1708905600,SETH,37.14079,2024-02-26 00:00:00,polynomial_earn_protocol
Optimism,1708905600,SUSD,118961.76487,2024-02-26 00:00:00,polynomial_earn_protocol
Optimism,1708992000,SBTC,0.24011,2024-02-27 00:00:00,polynomial_earn_protocol
Optimism,1708992000,SETH,37.14079,2024-02-27 00:00:00,polynomial_earn_protocol
Optimism,1708992000,SUSD,118921.44634,2024-02-27 00:00:00,polynomial_earn_protocol
Optimism,1709078400,SBTC,0.24011,2024-02-28 00:00:00,polynomial_earn_protocol
Optimism,1709078400,SETH,37.14079,2024-02-28 00:00:00,polynomial_earn_protocol
Optimism,1709078400,SUSD,118825.55202,2024-02-28 00:00:00,polynomial_earn_protocol
Optimism,1709164800,SBTC,0.24011,2024-02-29 00:00:00,polynomial_earn_protocol
Optimism,1709164800,SETH,37.10533,2024-02-29 00:00:00,polynomial_earn_protocol
Optimism,1709164800,SUSD,118428.97112,2024-02-29 00:00:00,polynomial_earn_protocol
Optimism,1709251200,SBTC,0.24011,2024-03-01 00:00:00,polynomial_earn_protocol
Optimism,1709251200,SETH,36.68524,2024-03-01 00:00:00,polynomial_earn_protocol
Optimism,1709251200,SUSD,118301.78594,2024-03-01 00:00:00,polynomial_earn_protocol
Optimism,1709337600,SBTC,0.24011,2024-03-02 00:00:00,polynomial_earn_protocol
Optimism,1709337600,SETH,36.65243,2024-03-02 00:00:00,polynomial_earn_protocol
Optimism,1709337600,SUSD,118261.32851,2024-03-02 00:00:00,polynomial_earn_protocol
Optimism,1709424000,SBTC,0.24011,2024-03-03 00:00:00,polynomial_earn_protocol
Optimism,1709424000,SETH,36.6224,2024-03-03 00:00:00,polynomial_earn_protocol
Optimism,1709424000,SUSD,118211.81915,2024-03-03 00:00:00,polynomial_earn_protocol
Optimism,1709510400,SBTC,0.24011,2024-03-04 00:00:00,polynomial_earn_protocol
Optimism,1709510400,SETH,36.6224,2024-03-04 00:00:00,polynomial_earn_protocol
Optimism,1709510400,SUSD,118211.81915,2024-03-04 00:00:00,polynomial_earn_protocol
Optimism,1709596800,SBTC,0.24011,2024-03-05 00:00:00,polynomial_earn_protocol
Optimism,1709596800,SETH,36.53568,2024-03-05 00:00:00,polynomial_earn_protocol
Optimism,1709596800,SUSD,118158.45321,2024-03-05 00:00:00,polynomial_earn_protocol
Optimism,1709683200,SBTC,0.24011,2024-03-06 00:00:00,polynomial_earn_protocol
Optimism,1709683200,SETH,36.53568,2024-03-06 00:00:00,polynomial_earn_protocol
Optimism,1709683200,SUSD,118158.45321,2024-03-06 00:00:00,polynomial_earn_protocol
Optimism,1709769600,SBTC,0.24011,2024-03-07 00:00:00,polynomial_earn_protocol
Optimism,1709769600,SETH,36.08946,2024-03-07 00:00:00,polynomial_earn_protocol
Optimism,1709769600,SUSD,118051.77445,2024-03-07 00:00:00,polynomial_earn_protocol
Optimism,1709856000,SBTC,0.24011,2024-03-08 00:00:00,polynomial_earn_protocol
Optimism,1709856000,SETH,36.06203,2024-03-08 00:00:00,polynomial_earn_protocol
Optimism,1709856000,SUSD,113407.01678,2024-03-08 00:00:00,polynomial_earn_protocol
Optimism,1709942400,SBTC,0.24011,2024-03-09 00:00:00,polynomial_earn_protocol
Optimism,1709942400,SETH,36.06203,2024-03-09 00:00:00,polynomial_earn_protocol
Optimism,1709942400,SUSD,113407.01678,2024-03-09 00:00:00,polynomial_earn_protocol
Optimism,1710028800,SBTC,0.24011,2024-03-10 00:00:00,polynomial_earn_protocol
Optimism,1710028800,SETH,36.06203,2024-03-10 00:00:00,polynomial_earn_protocol
Optimism,1710028800,SUSD,113407.01678,2024-03-10 00:00:00,polynomial_earn_protocol
Optimism,1710115200,SBTC,0.24011,2024-03-11 00:00:00,polynomial_earn_protocol
Optimism,1710115200,SETH,36.06203,2024-03-11 00:00:00,polynomial_earn_protocol
Optimism,1710115200,SUSD,113407.01678,2024-03-11 00:00:00,polynomial_earn_protocol
Optimism,1710201600,SBTC,0.24011,2024-03-12 00:00:00,polynomial_earn_protocol
Optimism,1710201600,SETH,36.06203,2024-03-12 00:00:00,polynomial_earn_protocol
Optimism,1710201600,SUSD,113407.01678,2024-03-12 00:00:00,polynomial_earn_protocol
Optimism,1710288000,SBTC,0.24011,2024-03-13 00:00:00,polynomial_earn_protocol
Optimism,1710288000,SETH,36.06203,2024-03-13 00:00:00,polynomial_earn_protocol
Optimism,1710288000,SUSD,113407.01678,2024-03-13 00:00:00,polynomial_earn_protocol
Optimism,1710374400,SBTC,0.24011,2024-03-14 00:00:00,polynomial_earn_protocol
Optimism,1710374400,SETH,36.06203,2024-03-14 00:00:00,polynomial_earn_protocol
Optimism,1710374400,SUSD,113407.01678,2024-03-14 00:00:00,polynomial_earn_protocol
Optimism,1710460800,SBTC,0.24011,2024-03-15 00:00:00,polynomial_earn_protocol
Optimism,1710460800,SETH,36.06203,2024-03-15 00:00:00,polynomial_earn_protocol
Optimism,1710460800,SUSD,113407.01678,2024-03-15 00:00:00,polynomial_earn_protocol
Optimism,1710547200,SBTC,0.24011,2024-03-16 00:00:00,polynomial_earn_protocol
Optimism,1710547200,SETH,36.06203,2024-03-16 00:00:00,polynomial_earn_protocol
Optimism,1710547200,SUSD,113407.01678,2024-03-16 00:00:00,polynomial_earn_protocol
Optimism,1710633600,SBTC,0.24011,2024-03-17 00:00:00,polynomial_earn_protocol
Optimism,1710633600,SETH,36.06203,2024-03-17 00:00:00,polynomial_earn_protocol
Optimism,1710633600,SUSD,113303.56261,2024-03-17 00:00:00,polynomial_earn_protocol
Optimism,1710720000,SBTC,0.24011,2024-03-18 00:00:00,polynomial_earn_protocol
Optimism,1710720000,SETH,36.06203,2024-03-18 00:00:00,polynomial_earn_protocol
Optimism,1710720000,SUSD,113258.6191,2024-03-18 00:00:00,polynomial_earn_protocol
Optimism,1710806400,SBTC,0.24011,2024-03-19 00:00:00,polynomial_earn_protocol
Optimism,1710806400,SETH,36.06203,2024-03-19 00:00:00,polynomial_earn_protocol
Optimism,1710806400,SUSD,113258.6191,2024-03-19 00:00:00,polynomial_earn_protocol
Optimism,1710892800,SBTC,0.24011,2024-03-20 00:00:00,polynomial_earn_protocol
Optimism,1710892800,SETH,36.06203,2024-03-20 00:00:00,polynomial_earn_protocol
Optimism,1710892800,SUSD,113152.29285,2024-03-20 00:00:00,polynomial_earn_protocol
Optimism,1710979200,SBTC,0.24011,2024-03-21 00:00:00,polynomial_earn_protocol
Optimism,1710979200,SETH,33.08129,2024-03-21 00:00:00,polynomial_earn_protocol
Optimism,1710979200,SUSD,113152.29285,2024-03-21 00:00:00,polynomial_earn_protocol
Optimism,1711065600,SBTC,0.24011,2024-03-22 00:00:00,polynomial_earn_protocol
Optimism,1711065600,SETH,33.08129,2024-03-22 00:00:00,polynomial_earn_protocol
Optimism,1711065600,SUSD,112956.70696,2024-03-22 00:00:00,polynomial_earn_protocol
Optimism,1711152000,SBTC,0.24011,2024-03-23 00:00:00,polynomial_earn_protocol
Optimism,1711152000,SETH,33.08129,2024-03-23 00:00:00,polynomial_earn_protocol
Optimism,1711152000,SUSD,112956.70696,2024-03-23 00:00:00,polynomial_earn_protocol
Optimism,1711238400,SBTC,0.24011,2024-03-24 00:00:00,polynomial_earn_protocol
Optimism,1711238400,SETH,33.08129,2024-03-24 00:00:00,polynomial_earn_protocol
Optimism,1711238400,SUSD,112956.70696,2024-03-24 00:00:00,polynomial_earn_protocol
Optimism,1711324800,SBTC,0.24011,2024-03-25 00:00:00,polynomial_earn_protocol
Optimism,1711324800,SETH,33.05491,2024-03-25 00:00:00,polynomial_earn_protocol
Optimism,1711324800,SUSD,112956.70696,2024-03-25 00:00:00,polynomial_earn_protocol
Optimism,1711411200,SBTC,0.24011,2024-03-26 00:00:00,polynomial_earn_protocol
Optimism,1711411200,SETH,33.05491,2024-03-26 00:00:00,polynomial_earn_protocol
Optimism,1711411200,SUSD,112956.70696,2024-03-26 00:00:00,polynomial_earn_protocol
Optimism,1711497600,SBTC,0.24011,2024-03-27 00:00:00,polynomial_earn_protocol
Optimism,1711497600,SETH,33.05491,2024-03-27 00:00:00,polynomial_earn_protocol
Optimism,1711497600,SUSD,112956.70696,2024-03-27 00:00:00,polynomial_earn_protocol
Optimism,1711584000,SETH,33.05491,2024-03-28 00:00:00,polynomial_earn_protocol
Optimism,1711584000,SUSD,112668.18503,2024-03-28 00:00:00,polynomial_earn_protocol
Optimism,1711670400,SETH,33.05491,2024-03-29 00:00:00,polynomial_earn_protocol
Optimism,1711670400,SUSD,112668.18503,2024-03-29 00:00:00,polynomial_earn_protocol
Optimism,1711756800,SETH,33.05491,2024-03-30 00:00:00,polynomial_earn_protocol
Optimism,1711756800,SUSD,112668.18503,2024-03-30 00:00:00,polynomial_earn_protocol
Optimism,1711843200,SETH,32.80706,2024-03-31 00:00:00,polynomial_earn_protocol
Optimism,1711843200,SUSD,112668.18503,2024-03-31 00:00:00,polynomial_earn_protocol
Optimism,1711929600,SETH,32.80706,2024-04-01 00:00:00,polynomial_earn_protocol
Optimism,1711929600,SUSD,112668.18503,2024-04-01 00:00:00,polynomial_earn_protocol
Optimism,1712016000,SBTC,0.24011,2024-04-02 00:00:00,polynomial_earn_protocol
Optimism,1712016000,SETH,32.80706,2024-04-02 00:00:00,polynomial_earn_protocol
Optimism,1712016000,SUSD,112668.18503,2024-04-02 00:00:00,polynomial_earn_protocol
Optimism,1712102400,SBTC,0.24011,2024-04-03 00:00:00,polynomial_earn_protocol
Optimism,1712102400,SETH,32.80706,2024-04-03 00:00:00,polynomial_earn_protocol
Optimism,1712102400,SUSD,112668.18503,2024-04-03 00:00:00,polynomial_earn_protocol
Optimism,1712188800,SBTC,0.24011,2024-04-04 00:00:00,polynomial_earn_protocol
Optimism,1712188800,SETH,32.80706,2024-04-04 00:00:00,polynomial_earn_protocol
Optimism,1712188800,SUSD,112668.18501,2024-04-04 00:00:00,polynomial_earn_protocol
Optimism,1712275200,SBTC,0.24011,2024-04-05 00:00:00,polynomial_earn_protocol
Optimism,1712275200,SETH,32.80706,2024-04-05 00:00:00,polynomial_earn_protocol
Optimism,1712275200,SUSD,112668.18501,2024-04-05 00:00:00,polynomial_earn_protocol
Optimism,1712361600,SBTC,0.24011,2024-04-06 00:00:00,polynomial_earn_protocol
Optimism,1712361600,SETH,32.80268,2024-04-06 00:00:00,polynomial_earn_protocol
Optimism,1712361600,SUSD,112668.18501,2024-04-06 00:00:00,polynomial_earn_protocol
Optimism,1712448000,SBTC,0.24011,2024-04-07 00:00:00,polynomial_earn_protocol
Optimism,1712448000,SETH,32.80268,2024-04-07 00:00:00,polynomial_earn_protocol
Optimism,1712448000,SUSD,112511.63917,2024-04-07 00:00:00,polynomial_earn_protocol
Optimism,1712534400,SETH,32.80268,2024-04-08 00:00:00,polynomial_earn_protocol
Optimism,1712534400,SUSD,112511.63917,2024-04-08 00:00:00,polynomial_earn_protocol
Optimism,1712620800,SBTC,0.24011,2024-04-09 00:00:00,polynomial_earn_protocol
Optimism,1712620800,SETH,32.80268,2024-04-09 00:00:00,polynomial_earn_protocol
Optimism,1712620800,SUSD,112408.7866,2024-04-09 00:00:00,polynomial_earn_protocol
Optimism,1712707200,SBTC,0.24011,2024-04-10 00:00:00,polynomial_earn_protocol
Optimism,1712707200,SETH,32.80268,2024-04-10 00:00:00,polynomial_earn_protocol
Optimism,1712707200,SUSD,112408.7866,2024-04-10 00:00:00,polynomial_earn_protocol
Optimism,1712793600,SBTC,0.24011,2024-04-11 00:00:00,polynomial_earn_protocol
Optimism,1712793600,SETH,32.75955,2024-04-11 00:00:00,polynomial_earn_protocol
Optimism,1712793600,SUSD,112408.7866,2024-04-11 00:00:00,polynomial_earn_protocol
Optimism,1712880000,SBTC,0.24011,2024-04-12 00:00:00,polynomial_earn_protocol
Optimism,1712880000,SETH,32.75955,2024-04-12 00:00:00,polynomial_earn_protocol
Optimism,1712880000,SUSD,112170.57392,2024-04-12 00:00:00,polynomial_earn_protocol
Optimism,1712966400,SBTC,0.24011,2024-04-13 00:00:00,polynomial_earn_protocol
Optimism,1712966400,SETH,32.75955,2024-04-13 00:00:00,polynomial_earn_protocol
Optimism,1712966400,SUSD,112170.57392,2024-04-13 00:00:00,polynomial_earn_protocol
Optimism,1713052800,SBTC,0.24011,2024-04-14 00:00:00,polynomial_earn_protocol
Optimism,1713052800,SETH,32.75955,2024-04-14 00:00:00,polynomial_earn_protocol
Optimism,1713052800,SUSD,112097.61315,2024-04-14 00:00:00,polynomial_earn_protocol
Optimism,1713139200,SBTC,0.24011,2024-04-15 00:00:00,polynomial_earn_protocol
Optimism,1713139200,SETH,32.7243,2024-04-15 00:00:00,polynomial_earn_protocol
Optimism,1713139200,SUSD,112097.61315,2024-04-15 00:00:00,polynomial_earn_protocol
Optimism,1713225600,SBTC,0.24011,2024-04-16 00:00:00,polynomial_earn_protocol
Optimism,1713225600,SETH,32.68216,2024-04-16 00:00:00,polynomial_earn_protocol
Optimism,1713225600,SUSD,112097.61315,2024-04-16 00:00:00,polynomial_earn_protocol
Optimism,1713312000,SBTC,0.24011,2024-04-17 00:00:00,polynomial_earn_protocol
Optimism,1713312000,SETH,32.64813,2024-04-17 00:00:00,polynomial_earn_protocol
Optimism,1713312000,SUSD,112097.61315,2024-04-17 00:00:00,polynomial_earn_protocol
Optimism,1713398400,SBTC,0.23686,2024-04-18 00:00:00,polynomial_earn_protocol
Optimism,1713398400,SETH,32.64813,2024-04-18 00:00:00,polynomial_earn_protocol
Optimism,1713398400,SUSD,111968.20312,2024-04-18 00:00:00,polynomial_earn_protocol
Optimism,1713484800,SBTC,0.23686,2024-04-19 00:00:00,polynomial_earn_protocol
Optimism,1713484800,SETH,32.64813,2024-04-19 00:00:00,polynomial_earn_protocol
Optimism,1713484800,SUSD,111751.89776,2024-04-19 00:00:00,polynomial_earn_protocol
Optimism,1713571200,SBTC,0.23686,2024-04-20 00:00:00,polynomial_earn_protocol
Optimism,1713571200,SETH,32.64813,2024-04-20 00:00:00,polynomial_earn_protocol
Optimism,1713571200,SUSD,111751.89776,2024-04-20 00:00:00,polynomial_earn_protocol
Optimism,1713657600,SBTC,0.23686,2024-04-21 00:00:00,polynomial_earn_protocol
Optimism,1713657600,SETH,32.64813,2024-04-21 00:00:00,polynomial_earn_protocol
Optimism,1713657600,SUSD,111751.89776,2024-04-21 00:00:00,polynomial_earn_protocol
Optimism,1713744000,SBTC,0.23686,2024-04-22 00:00:00,polynomial_earn_protocol
Optimism,1713744000,SETH,32.64813,2024-04-22 00:00:00,polynomial_earn_protocol
Optimism,1713744000,SUSD,111751.89776,2024-04-22 00:00:00,polynomial_earn_protocol
Optimism,1713830400,SBTC,0.23686,2024-04-23 00:00:00,polynomial_earn_protocol
Optimism,1713830400,SETH,32.64813,2024-04-23 00:00:00,polynomial_earn_protocol
Optimism,1713830400,SUSD,111705.09192,2024-04-23 00:00:00,polynomial_earn_protocol
Optimism,1713916800,SBTC,0.23686,2024-04-24 00:00:00,polynomial_earn_protocol
Optimism,1713916800,SETH,32.57009,2024-04-24 00:00:00,polynomial_earn_protocol
Optimism,1713916800,SUSD,111705.09192,2024-04-24 00:00:00,polynomial_earn_protocol
Optimism,1714003200,SBTC,0.23686,2024-04-25 00:00:00,polynomial_earn_protocol
Optimism,1714003200,SETH,32.57009,2024-04-25 00:00:00,polynomial_earn_protocol
Optimism,1714003200,SUSD,111705.09192,2024-04-25 00:00:00,polynomial_earn_protocol
Optimism,1714089600,SBTC,0.23686,2024-04-26 00:00:00,polynomial_earn_protocol
Optimism,1714089600,SETH,32.47377,2024-04-26 00:00:00,polynomial_earn_protocol
Optimism,1714089600,SUSD,111705.09192,2024-04-26 00:00:00,polynomial_earn_protocol
Optimism,1714176000,SBTC,0.23686,2024-04-27 00:00:00,polynomial_earn_protocol
Optimism,1714176000,SETH,32.47377,2024-04-27 00:00:00,polynomial_earn_protocol
Optimism,1714176000,SUSD,111705.09192,2024-04-27 00:00:00,polynomial_earn_protocol
Optimism,1714262400,SBTC,0.23686,2024-04-28 00:00:00,polynomial_earn_protocol
Optimism,1714262400,SETH,32.47377,2024-04-28 00:00:00,polynomial_earn_protocol
Optimism,1714262400,SUSD,111705.09192,2024-04-28 00:00:00,polynomial_earn_protocol
Optimism,1714348800,SBTC,0.23686,2024-04-29 00:00:00,polynomial_earn_protocol
Optimism,1714348800,SETH,32.47377,2024-04-29 00:00:00,polynomial_earn_protocol
Optimism,1714348800,SUSD,111519.09154,2024-04-29 00:00:00,polynomial_earn_protocol
Optimism,1714435200,SBTC,0.23686,2024-04-30 00:00:00,polynomial_earn_protocol
Optimism,1714435200,SETH,32.47377,2024-04-30 00:00:00,polynomial_earn_protocol
Optimism,1714435200,SUSD,111519.09154,2024-04-30 00:00:00,polynomial_earn_protocol
Optimism,1714521600,SBTC,0.23686,2024-05-01 00:00:00,polynomial_earn_protocol
Optimism,1714521600,SETH,32.47377,2024-05-01 00:00:00,polynomial_earn_protocol
Optimism,1714521600,SUSD,111463.37362,2024-05-01 00:00:00,polynomial_earn_protocol
Optimism,1714608000,SBTC,0.23686,2024-05-02 00:00:00,polynomial_earn_protocol
