"project_id","project_name","event_month","merged_pr_count"
"beb3c122-a747-4328-8435-19d6e770609f","TrueBlocks","2020-09-01 00:00:00+00","1"
"bf4e291e-842f-422e-94e9-026d07a0bbc8","Rhino Review - Ethereum Staking Journal","2020-09-01 00:00:00+00","1"
"c089e7cd-0623-4e30-a54d-328d14f5ed27","EthereumETL","2020-09-01 00:00:00+00","37"
"c5b13e56-2d32-43fe-befb-3a4421736752","Commons Stack","2020-09-01 00:00:00+00","1"
"c6733946-a2ae-48df-ae0d-164717444ef5","Hyperledger Besu","2020-09-01 00:00:00+00","618"
"c6789276-497a-451d-a8b5-17e684251eb6","Prettier Solidity","2020-09-01 00:00:00+00","12"
"c737ce22-b45a-40ff-93b4-8e3f62e262bc","DAppNode","2020-09-01 00:00:00+00","35"
"cc77f651-7f36-464e-bf9c-be5a92a8fff5","OpenZeppelin","2020-09-01 00:00:00+00","42"
"cf9868d5-1b0a-40a1-b540-b84354862e17","Natives in Tech","2020-09-01 00:00:00+00","8"
"d4d59448-2ea8-48d3-9c89-ab6cb3a6214b","Techstation","2020-09-01 00:00:00+00","4"
"de43bcbb-612a-4ed7-b493-244a7c6483ff","Nethermind","2020-09-01 00:00:00+00","46"
"e2ad6aef-f250-44e0-8879-a8cdb55fffec","POAPin","2020-09-01 00:00:00+00","1"
"e4b43fa9-b807-45f4-93dd-0c523ade875f","Kernel","2020-09-01 00:00:00+00","2"
"e789de2e-b210-46c1-b8ad-748c8489d9a5","ZeroPool","2020-09-01 00:00:00+00","1"
"ea67ed7d-944e-443f-a080-a90f9187134c","Gitcoin","2020-09-01 00:00:00+00","75"
"f15c26a6-d3f9-4a13-9a8d-585aabacce6d","Colledge: A open and free web3 academy for Latin America","2020-09-01 00:00:00+00","1"
"f1c2ab5c-17f5-4de2-93d6-78daace71591","Teku","2020-09-01 00:00:00+00","346"
"f2727f30-1c71-4611-9c4e-917d22b546ba","rotki","2020-09-01 00:00:00+00","44"
"f2f2e6cb-6acc-49c1-8314-8b1876ab8f89","Safe (previously Gnosis Safe)","2020-09-01 00:00:00+00","163"
"f5a2f3d4-5052-4f21-9017-a1d0ae8cb943","Flipside Crypto","2020-09-01 00:00:00+00","1"
"f7370593-7f26-43ee-bce8-da1badf58f8b","Flexible Voting","2020-09-01 00:00:00+00","2"
"f82b1041-550f-4b62-978c-321e52c85a89","Solhint","2020-09-01 00:00:00+00","31"
"ffc69c6c-dbd1-4077-9dc7-1b8be4a7315e","Giveth","2020-09-01 00:00:00+00","32"
"032c0523-5c78-4ea0-9862-3de43c0806d9","Smart Invoice","2020-10-01 00:00:00+00","11"
"03d97a66-4ccd-441d-8fcb-9bc3478bb348","Jolocom","2020-10-01 00:00:00+00","28"
"074f0a23-bc7e-430e-951a-ccb08f694939","Monorepo Dependencies Collection","2020-10-01 00:00:00+00","94"
"0d7c8ca9-f837-4f41-a084-7e11283013a3","The Neptune Project","2020-10-01 00:00:00+00","1"
"0f8b2363-0bac-45fb-9f6c-601af2b9a5c4","Keccak hashing","2020-10-01 00:00:00+00","1"
"1180bb84-428a-4ec4-9690-541bc711ce12","Help Protect the Internet Archive","2020-10-01 00:00:00+00","140"
"134b1d2d-eec5-41d8-82a2-13e7ee1f79e3","Astral Protocol","2020-10-01 00:00:00+00","8"
"195a00a7-f7eb-454f-a15b-c0ea585b242b","Geo Web","2020-10-01 00:00:00+00","9"
"1ce236ae-f08b-40be-ab6c-a44b6c1273a3","Web3j","2020-10-01 00:00:00+00","36"
"217260d7-3adf-4b6b-b77b-f3a60038a81e","The MoonMath Manual to zk-SNARKs","2020-10-01 00:00:00+00","3"
"25357c3b-b2da-4b50-aeb5-ef861399f995","Blockscout","2020-10-01 00:00:00+00","59"
"27247359-e950-4620-9038-b52d39f2f1e8","登链社区(Upchain)","2020-10-01 00:00:00+00","2"
"30481036-1050-4ea5-9990-6b966cdbe918","cadCAD: Computer Aided Design for Complex Systems","2020-10-01 00:00:00+00","2"
"40564057-0822-4115-bef6-dec8005df342","Gravity DAO","2020-10-01 00:00:00+00","3"
"412d9922-9114-4c10-bf28-c92205797b91","CirclesUBI","2020-10-01 00:00:00+00","48"
"49265f45-467f-4e10-9ef6-8ef7532a9cec","Pocket Network","2020-10-01 00:00:00+00","39"
"4c6b108c-0c75-49e9-8371-8b5613fe1973","Lighthouse","2020-10-01 00:00:00+00","30"
"52f562f8-0d7f-4c0e-8c8e-b4ebf401c06c","Gelato","2020-10-01 00:00:00+00","6"
"5ca7682f-a844-47b9-871a-2de2d51a7c19","ethers.js","2020-10-01 00:00:00+00","1"
"5fc70a22-8183-402a-bbc4-6f1bfd34e96d","Nimbus","2020-10-01 00:00:00+00","313"
"603d1143-daf5-4652-bb80-dc0487a970d6","Cambiatus","2020-10-01 00:00:00+00","34"
"65196041-43a7-45d5-bd34-9fc384296314","Vocdoni","2020-10-01 00:00:00+00","5"
"65fb20b9-9df8-48f9-abc2-f612e1a5676b","clr.fund","2020-10-01 00:00:00+00","18"
"6d262266-8094-4a33-b924-b762883b09b1","Rigoblock","2020-10-01 00:00:00+00","9"
"6d4eeaaf-ae2d-4d79-8fbd-1d868b5d21ad","beaconcha.in","2020-10-01 00:00:00+00","25"
"6fd36dbf-ee08-4b5e-b5e1-cb7cffeac021","EthStaker","2020-10-01 00:00:00+00","20"
"71df72f6-a83b-46be-b316-2f9880ecda9d","TypeChain","2020-10-01 00:00:00+00","8"
"737f04dd-9bd8-4fba-8cf1-dd79c90eda7a","Scaffold-ETH 2","2020-10-01 00:00:00+00","5"
"74c67b5b-f5c2-4485-839e-1de88bde1f5b","LexDAO","2020-10-01 00:00:00+00","5"
"78ccf1ea-8b05-4e61-9e64-249b11151742","Somleng - A full-stack cloud communications platform","2020-10-01 00:00:00+00","52"
"7a697c14-9953-4b09-8572-452fbe7e0d1c","Vyper","2020-10-01 00:00:00+00","36"
"7e545d1e-8191-4d4a-a857-47025f8b9093","The Tor Project","2020-10-01 00:00:00+00","50"
"83079bd9-ca3f-4a79-bdd1-8a82e41ab958","RadicalxChange","2020-10-01 00:00:00+00","4"
"89b4f385-f60b-475d-8827-982cd6e895c1","Simple Map","2020-10-01 00:00:00+00","10"
"89e56637-00bd-41fe-8dcd-835977c477e8","MetaGame","2020-10-01 00:00:00+00","53"
"8e636630-d98a-4249-b66a-0665a402663f","EIP-5164 / PoolTogether Inc","2020-10-01 00:00:00+00","47"
"96d3f8d9-b755-4108-9617-7270ccb3d83b","word block - Your reference notebook","2020-10-01 00:00:00+00","1"
"9855991f-6501-4098-8a49-12669422d0b6","Erigon","2020-10-01 00:00:00+00","128"
"9c0862dd-d4d4-4a4d-90d2-9e21e403a193","Proof of Humanity Origin","2020-10-01 00:00:00+00","5"
"a47f55b4-9d3c-42b2-92c5-f0bb408630cf","BrightID 🔆 Universal Proof of Uniqueness","2020-10-01 00:00:00+00","26"
"a8e17e70-932c-4161-b6fe-9c07d51400f4","Snapshot","2020-10-01 00:00:00+00","232"
"acdd5397-10bd-4b55-b86d-0bf859df7a2d","1Hive Gardens","2020-10-01 00:00:00+00","127"
"adbfff39-de4a-4bb2-9aac-684cf677b730","Blaine Bublitz - ETH/ZK Infrastructure & Ecosystem developer","2020-10-01 00:00:00+00","76"
"b16b1ab5-907c-4857-922c-4de16703043e","ShapeShift DAO","2020-10-01 00:00:00+00","27"
"b68373a0-48f8-403c-aad1-f124617041cc","IC3","2020-10-01 00:00:00+00","6"
"bb8bc028-b593-4f44-a8fd-ec1f846d322c","IDENA","2020-10-01 00:00:00+00","24"
"bc695037-a1d1-400e-b495-18097bb0c66b","Lodestar","2020-10-01 00:00:00+00","322"
"beb3c122-a747-4328-8435-19d6e770609f","TrueBlocks","2020-10-01 00:00:00+00","3"
"c089e7cd-0623-4e30-a54d-328d14f5ed27","EthereumETL","2020-10-01 00:00:00+00","12"
"c5b13e56-2d32-43fe-befb-3a4421736752","Commons Stack","2020-10-01 00:00:00+00","1"
"c6733946-a2ae-48df-ae0d-164717444ef5","Hyperledger Besu","2020-10-01 00:00:00+00","600"
"c6789276-497a-451d-a8b5-17e684251eb6","Prettier Solidity","2020-10-01 00:00:00+00","16"
"c737ce22-b45a-40ff-93b4-8e3f62e262bc","DAppNode","2020-10-01 00:00:00+00","45"
"cc77f651-7f36-464e-bf9c-be5a92a8fff5","OpenZeppelin","2020-10-01 00:00:00+00","54"
"cf9868d5-1b0a-40a1-b540-b84354862e17","Natives in Tech","2020-10-01 00:00:00+00","9"
"de43bcbb-612a-4ed7-b493-244a7c6483ff","Nethermind","2020-10-01 00:00:00+00","49"
"e789de2e-b210-46c1-b8ad-748c8489d9a5","ZeroPool","2020-10-01 00:00:00+00","3"
"ea67ed7d-944e-443f-a080-a90f9187134c","Gitcoin","2020-10-01 00:00:00+00","61"
"ed732fee-7a11-4180-9c04-5f50eaf7ce05","Rahat","2020-10-01 00:00:00+00","13"
"ef640592-1e48-42dd-8b5c-3ef8e1b56fc9","Stereum - Ethereum Node Installer & Manager","2020-10-01 00:00:00+00","4"
"f1c2ab5c-17f5-4de2-93d6-78daace71591","Teku","2020-10-01 00:00:00+00","433"
"f2727f30-1c71-4611-9c4e-917d22b546ba","rotki","2020-10-01 00:00:00+00","52"
"f2f2e6cb-6acc-49c1-8314-8b1876ab8f89","Safe (previously Gnosis Safe)","2020-10-01 00:00:00+00","164"
"f7370593-7f26-43ee-bce8-da1badf58f8b","Flexible Voting","2020-10-01 00:00:00+00","4"
"f82b1041-550f-4b62-978c-321e52c85a89","Solhint","2020-10-01 00:00:00+00","94"
"ffc69c6c-dbd1-4077-9dc7-1b8be4a7315e","Giveth","2020-10-01 00:00:00+00","29"
"032c0523-5c78-4ea0-9862-3de43c0806d9","Smart Invoice","2020-11-01 00:00:00+00","4"
"03d97a66-4ccd-441d-8fcb-9bc3478bb348","Jolocom","2020-11-01 00:00:00+00","55"
"057c4801-a85e-458d-9bc4-87cc39ffb55a","Chainlist","2020-11-01 00:00:00+00","4"
"074f0a23-bc7e-430e-951a-ccb08f694939","Monorepo Dependencies Collection","2020-11-01 00:00:00+00","138"
"1180bb84-428a-4ec4-9690-541bc711ce12","Help Protect the Internet Archive","2020-11-01 00:00:00+00","157"
"149b36c6-3c32-48e0-a587-c9a14774585d","DAOstar","2020-11-01 00:00:00+00","3"
"195a00a7-f7eb-454f-a15b-c0ea585b242b","Geo Web","2020-11-01 00:00:00+00","19"
"1ce236ae-f08b-40be-ab6c-a44b6c1273a3","Web3j","2020-11-01 00:00:00+00","9"
"217260d7-3adf-4b6b-b77b-f3a60038a81e","The MoonMath Manual to zk-SNARKs","2020-11-01 00:00:00+00","2"
"25357c3b-b2da-4b50-aeb5-ef861399f995","Blockscout","2020-11-01 00:00:00+00","36"
"30481036-1050-4ea5-9990-6b966cdbe918","cadCAD: Computer Aided Design for Complex Systems","2020-11-01 00:00:00+00","2"
"40564057-0822-4115-bef6-dec8005df342","Gravity DAO","2020-11-01 00:00:00+00","4"
"4129c600-61b3-46ea-9a88-419836157d41","Hop Protocol","2020-11-01 00:00:00+00","5"
"412d9922-9114-4c10-bf28-c92205797b91","CirclesUBI","2020-11-01 00:00:00+00","12"
"49265f45-467f-4e10-9ef6-8ef7532a9cec","Pocket Network","2020-11-01 00:00:00+00","14"
"4c6b108c-0c75-49e9-8371-8b5613fe1973","Lighthouse","2020-11-01 00:00:00+00","35"
"52f562f8-0d7f-4c0e-8c8e-b4ebf401c06c","Gelato","2020-11-01 00:00:00+00","5"
"5e733404-bdb8-416c-b158-386a2230b7fa","CryptoZombies","2020-11-01 00:00:00+00","5"
"5fc70a22-8183-402a-bbc4-6f1bfd34e96d","Nimbus","2020-11-01 00:00:00+00","391"
"603d1143-daf5-4652-bb80-dc0487a970d6","Cambiatus","2020-11-01 00:00:00+00","39"
"65196041-43a7-45d5-bd34-9fc384296314","Vocdoni","2020-11-01 00:00:00+00","3"
"65fb20b9-9df8-48f9-abc2-f612e1a5676b","clr.fund","2020-11-01 00:00:00+00","14"
"6d262266-8094-4a33-b924-b762883b09b1","Rigoblock","2020-11-01 00:00:00+00","8"
"6d4eeaaf-ae2d-4d79-8fbd-1d868b5d21ad","beaconcha.in","2020-11-01 00:00:00+00","92"
"6fd36dbf-ee08-4b5e-b5e1-cb7cffeac021","EthStaker","2020-11-01 00:00:00+00","50"
"71df72f6-a83b-46be-b316-2f9880ecda9d","TypeChain","2020-11-01 00:00:00+00","9"
"737f04dd-9bd8-4fba-8cf1-dd79c90eda7a","Scaffold-ETH 2","2020-11-01 00:00:00+00","2"
"74c67b5b-f5c2-4485-839e-1de88bde1f5b","LexDAO","2020-11-01 00:00:00+00","2"
"78ccf1ea-8b05-4e61-9e64-249b11151742","Somleng - A full-stack cloud communications platform","2020-11-01 00:00:00+00","51"
"7a697c14-9953-4b09-8572-452fbe7e0d1c","Vyper","2020-11-01 00:00:00+00","20"
"7e545d1e-8191-4d4a-a857-47025f8b9093","The Tor Project","2020-11-01 00:00:00+00","25"
"83079bd9-ca3f-4a79-bdd1-8a82e41ab958","RadicalxChange","2020-11-01 00:00:00+00","15"
"89b4f385-f60b-475d-8827-982cd6e895c1","Simple Map","2020-11-01 00:00:00+00","9"
"89e56637-00bd-41fe-8dcd-835977c477e8","MetaGame","2020-11-01 00:00:00+00","36"
"8c0d893c-98b7-4986-89fe-ab2aec7b47b7","Ape Framework","2020-11-01 00:00:00+00","4"
"8e636630-d98a-4249-b66a-0665a402663f","EIP-5164 / PoolTogether Inc","2020-11-01 00:00:00+00","17"
"9844ca17-20b3-4d95-a4c9-3f87718f2a62","HODL Totals","2020-11-01 00:00:00+00","1"
"9855991f-6501-4098-8a49-12669422d0b6","Erigon","2020-11-01 00:00:00+00","41"
"9c0862dd-d4d4-4a4d-90d2-9e21e403a193","Proof of Humanity Origin","2020-11-01 00:00:00+00","4"
"a47f55b4-9d3c-42b2-92c5-f0bb408630cf","BrightID 🔆 Universal Proof of Uniqueness","2020-11-01 00:00:00+00","39"
"a5946dd4-9714-4d1d-89a8-2b646a8687db","EthereansOS","2020-11-01 00:00:00+00","7"
"a8e17e70-932c-4161-b6fe-9c07d51400f4","Snapshot","2020-11-01 00:00:00+00","151"
"acdd5397-10bd-4b55-b86d-0bf859df7a2d","1Hive Gardens","2020-11-01 00:00:00+00","46"
"adbfff39-de4a-4bb2-9aac-684cf677b730","Blaine Bublitz - ETH/ZK Infrastructure & Ecosystem developer","2020-11-01 00:00:00+00","4"
"b16b1ab5-907c-4857-922c-4de16703043e","ShapeShift DAO","2020-11-01 00:00:00+00","2"
"b68373a0-48f8-403c-aad1-f124617041cc","IC3","2020-11-01 00:00:00+00","4"
"bb8bc028-b593-4f44-a8fd-ec1f846d322c","IDENA","2020-11-01 00:00:00+00","27"
"bc695037-a1d1-400e-b495-18097bb0c66b","Lodestar","2020-11-01 00:00:00+00","369"
"bf4e291e-842f-422e-94e9-026d07a0bbc8","Rhino Review - Ethereum Staking Journal","2020-11-01 00:00:00+00","1"
"c089e7cd-0623-4e30-a54d-328d14f5ed27","EthereumETL","2020-11-01 00:00:00+00","24"
"c5b13e56-2d32-43fe-befb-3a4421736752","Commons Stack","2020-11-01 00:00:00+00","6"
"c6733946-a2ae-48df-ae0d-164717444ef5","Hyperledger Besu","2020-11-01 00:00:00+00","546"
"c6789276-497a-451d-a8b5-17e684251eb6","Prettier Solidity","2020-11-01 00:00:00+00","20"
"c737ce22-b45a-40ff-93b4-8e3f62e262bc","DAppNode","2020-11-01 00:00:00+00","67"
"cc77f651-7f36-464e-bf9c-be5a92a8fff5","OpenZeppelin","2020-11-01 00:00:00+00","71"
"cf9868d5-1b0a-40a1-b540-b84354862e17","Natives in Tech","2020-11-01 00:00:00+00","10"
"de43bcbb-612a-4ed7-b493-244a7c6483ff","Nethermind","2020-11-01 00:00:00+00","65"
"df63c9f1-fb6e-4d4c-bf3e-f15364af51e9","7Energy - Energy Communities without Banks","2020-11-01 00:00:00+00","1"
"e789de2e-b210-46c1-b8ad-748c8489d9a5","ZeroPool","2020-11-01 00:00:00+00","5"
"ea67ed7d-944e-443f-a080-a90f9187134c","Gitcoin","2020-11-01 00:00:00+00","54"
"ed732fee-7a11-4180-9c04-5f50eaf7ce05","Rahat","2020-11-01 00:00:00+00","4"
"ef640592-1e48-42dd-8b5c-3ef8e1b56fc9","Stereum - Ethereum Node Installer & Manager","2020-11-01 00:00:00+00","10"
"efb954e3-b27e-4546-a4a4-c95e3c32773e","L2BEAT","2020-11-01 00:00:00+00","20"
"f1c2ab5c-17f5-4de2-93d6-78daace71591","Teku","2020-11-01 00:00:00+00","332"
"f2727f30-1c71-4611-9c4e-917d22b546ba","rotki","2020-11-01 00:00:00+00","71"
"f2f2e6cb-6acc-49c1-8314-8b1876ab8f89","Safe (previously Gnosis Safe)","2020-11-01 00:00:00+00","135"
"f82b1041-550f-4b62-978c-321e52c85a89","Solhint","2020-11-01 00:00:00+00","67"
"ffc69c6c-dbd1-4077-9dc7-1b8be4a7315e","Giveth","2020-11-01 00:00:00+00","54"
"032c0523-5c78-4ea0-9862-3de43c0806d9","Smart Invoice","2020-12-01 00:00:00+00","4"
"03d452b9-424e-4074-b21c-0c72ff8f000b","timdaub’s work as ETH Magician ","2020-12-01 00:00:00+00","1"
"03d97a66-4ccd-441d-8fcb-9bc3478bb348","Jolocom","2020-12-01 00:00:00+00","11"
"057c4801-a85e-458d-9bc4-87cc39ffb55a","Chainlist","2020-12-01 00:00:00+00","10"
"074f0a23-bc7e-430e-951a-ccb08f694939","Monorepo Dependencies Collection","2020-12-01 00:00:00+00","179"
"1180bb84-428a-4ec4-9690-541bc711ce12","Help Protect the Internet Archive","2020-12-01 00:00:00+00","117"
"134b1d2d-eec5-41d8-82a2-13e7ee1f79e3","Astral Protocol","2020-12-01 00:00:00+00","1"
"195a00a7-f7eb-454f-a15b-c0ea585b242b","Geo Web","2020-12-01 00:00:00+00","17"
"1ce236ae-f08b-40be-ab6c-a44b6c1273a3","Web3j","2020-12-01 00:00:00+00","10"
"217260d7-3adf-4b6b-b77b-f3a60038a81e","The MoonMath Manual to zk-SNARKs","2020-12-01 00:00:00+00","5"
"25357c3b-b2da-4b50-aeb5-ef861399f995","Blockscout","2020-12-01 00:00:00+00","27"
"27247359-e950-4620-9038-b52d39f2f1e8","登链社区(Upchain)","2020-12-01 00:00:00+00","1"
"30481036-1050-4ea5-9990-6b966cdbe918","cadCAD: Computer Aided Design for Complex Systems","2020-12-01 00:00:00+00","6"
"40564057-0822-4115-bef6-dec8005df342","Gravity DAO","2020-12-01 00:00:00+00","9"
"4129c600-61b3-46ea-9a88-419836157d41","Hop Protocol","2020-12-01 00:00:00+00","11"
"412d9922-9114-4c10-bf28-c92205797b91","CirclesUBI","2020-12-01 00:00:00+00","3"
"49265f45-467f-4e10-9ef6-8ef7532a9cec","Pocket Network","2020-12-01 00:00:00+00","10"
"4c6b108c-0c75-49e9-8371-8b5613fe1973","Lighthouse","2020-12-01 00:00:00+00","9"
"52f562f8-0d7f-4c0e-8c8e-b4ebf401c06c","Gelato","2020-12-01 00:00:00+00","23"
"5fc70a22-8183-402a-bbc4-6f1bfd34e96d","Nimbus","2020-12-01 00:00:00+00","312"
"603d1143-daf5-4652-bb80-dc0487a970d6","Cambiatus","2020-12-01 00:00:00+00","13"
"613b9789-9ea4-4ff6-b4eb-22e53fbdc80d","Eneagon by zenbit.eth","2020-12-01 00:00:00+00","1"
"65196041-43a7-45d5-bd34-9fc384296314","Vocdoni","2020-12-01 00:00:00+00","24"
"65fb20b9-9df8-48f9-abc2-f612e1a5676b","clr.fund","2020-12-01 00:00:00+00","22"
"6d262266-8094-4a33-b924-b762883b09b1","Rigoblock","2020-12-01 00:00:00+00","18"
"6d4eeaaf-ae2d-4d79-8fbd-1d868b5d21ad","beaconcha.in","2020-12-01 00:00:00+00","94"
"6fd36dbf-ee08-4b5e-b5e1-cb7cffeac021","EthStaker","2020-12-01 00:00:00+00","8"
"71df72f6-a83b-46be-b316-2f9880ecda9d","TypeChain","2020-12-01 00:00:00+00","5"
"737f04dd-9bd8-4fba-8cf1-dd79c90eda7a","Scaffold-ETH 2","2020-12-01 00:00:00+00","1"
"78ccf1ea-8b05-4e61-9e64-249b11151742","Somleng - A full-stack cloud communications platform","2020-12-01 00:00:00+00","49"
"7a697c14-9953-4b09-8572-452fbe7e0d1c","Vyper","2020-12-01 00:00:00+00","14"
"7e545d1e-8191-4d4a-a857-47025f8b9093","The Tor Project","2020-12-01 00:00:00+00","8"
"83079bd9-ca3f-4a79-bdd1-8a82e41ab958","RadicalxChange","2020-12-01 00:00:00+00","10"
"89b4f385-f60b-475d-8827-982cd6e895c1","Simple Map","2020-12-01 00:00:00+00","7"
"89e56637-00bd-41fe-8dcd-835977c477e8","MetaGame","2020-12-01 00:00:00+00","52"
"8beaf8fb-c446-4ae8-b7d4-684d2aaaaaa9","MerkleTreeJS","2020-12-01 00:00:00+00","3"
"8c0d893c-98b7-4986-89fe-ab2aec7b47b7","Ape Framework","2020-12-01 00:00:00+00","5"
"8e636630-d98a-4249-b66a-0665a402663f","EIP-5164 / PoolTogether Inc","2020-12-01 00:00:00+00","70"
"9855991f-6501-4098-8a49-12669422d0b6","Erigon","2020-12-01 00:00:00+00","25"
"9c0862dd-d4d4-4a4d-90d2-9e21e403a193","Proof of Humanity Origin","2020-12-01 00:00:00+00","7"
"a47f55b4-9d3c-42b2-92c5-f0bb408630cf","BrightID 🔆 Universal Proof of Uniqueness","2020-12-01 00:00:00+00","31"
"a5946dd4-9714-4d1d-89a8-2b646a8687db","EthereansOS","2020-12-01 00:00:00+00","5"
"a8e17e70-932c-4161-b6fe-9c07d51400f4","Snapshot","2020-12-01 00:00:00+00","117"
"acdd5397-10bd-4b55-b86d-0bf859df7a2d","1Hive Gardens","2020-12-01 00:00:00+00","26"
"adbfff39-de4a-4bb2-9aac-684cf677b730","Blaine Bublitz - ETH/ZK Infrastructure & Ecosystem developer","2020-12-01 00:00:00+00","7"
"b16b1ab5-907c-4857-922c-4de16703043e","ShapeShift DAO","2020-12-01 00:00:00+00","2"
"b2eae99a-076a-4758-a065-09451bd2c857","vfat.tools","2020-12-01 00:00:00+00","4"
"b68373a0-48f8-403c-aad1-f124617041cc","IC3","2020-12-01 00:00:00+00","6"
"bb8bc028-b593-4f44-a8fd-ec1f846d322c","IDENA","2020-12-01 00:00:00+00","20"
"bc695037-a1d1-400e-b495-18097bb0c66b","Lodestar","2020-12-01 00:00:00+00","295"
"c089e7cd-0623-4e30-a54d-328d14f5ed27","EthereumETL","2020-12-01 00:00:00+00","9"
"c5b13e56-2d32-43fe-befb-3a4421736752","Commons Stack","2020-12-01 00:00:00+00","43"
"c6733946-a2ae-48df-ae0d-164717444ef5","Hyperledger Besu","2020-12-01 00:00:00+00","490"
"c6789276-497a-451d-a8b5-17e684251eb6","Prettier Solidity","2020-12-01 00:00:00+00","11"
"c737ce22-b45a-40ff-93b4-8e3f62e262bc","DAppNode","2020-12-01 00:00:00+00","102"
"c7c66734-bd2d-4923-87af-f0e8ed478df1","Web3 OSS Libraries by DePay","2020-12-01 00:00:00+00","3"
"cc77f651-7f36-464e-bf9c-be5a92a8fff5","OpenZeppelin","2020-12-01 00:00:00+00","42"
"cf9868d5-1b0a-40a1-b540-b84354862e17","Natives in Tech","2020-12-01 00:00:00+00","1"
"de43bcbb-612a-4ed7-b493-244a7c6483ff","Nethermind","2020-12-01 00:00:00+00","47"
"e789de2e-b210-46c1-b8ad-748c8489d9a5","ZeroPool","2020-12-01 00:00:00+00","2"
"ea67ed7d-944e-443f-a080-a90f9187134c","Gitcoin","2020-12-01 00:00:00+00","70"
"ef640592-1e48-42dd-8b5c-3ef8e1b56fc9","Stereum - Ethereum Node Installer & Manager","2020-12-01 00:00:00+00","11"
"efb954e3-b27e-4546-a4a4-c95e3c32773e","L2BEAT","2020-12-01 00:00:00+00","20"
"f1c2ab5c-17f5-4de2-93d6-78daace71591","Teku","2020-12-01 00:00:00+00","217"
"f2727f30-1c71-4611-9c4e-917d22b546ba","rotki","2020-12-01 00:00:00+00","86"
"f2f2e6cb-6acc-49c1-8314-8b1876ab8f89","Safe (previously Gnosis Safe)","2020-12-01 00:00:00+00","93"
"f7370593-7f26-43ee-bce8-da1badf58f8b","Flexible Voting","2020-12-01 00:00:00+00","3"
"f82b1041-550f-4b62-978c-321e52c85a89","Solhint","2020-12-01 00:00:00+00","44"
"ffc69c6c-dbd1-4077-9dc7-1b8be4a7315e","Giveth","2020-12-01 00:00:00+00","67"
"032c0523-5c78-4ea0-9862-3de43c0806d9","Smart Invoice","2021-01-01 00:00:00+00","1"
"03d97a66-4ccd-441d-8fcb-9bc3478bb348","Jolocom","2021-01-01 00:00:00+00","14"
"057c4801-a85e-458d-9bc4-87cc39ffb55a","Chainlist","2021-01-01 00:00:00+00","11"
"074f0a23-bc7e-430e-951a-ccb08f694939","Monorepo Dependencies Collection","2021-01-01 00:00:00+00","107"
"09a5a6df-ec8e-4ec3-9238-b17e99adb68d","Just-DNA-Seq","2021-01-01 00:00:00+00","1"
"1180bb84-428a-4ec4-9690-541bc711ce12","Help Protect the Internet Archive","2021-01-01 00:00:00+00","132"
"134b1d2d-eec5-41d8-82a2-13e7ee1f79e3","Astral Protocol","2021-01-01 00:00:00+00","2"
"149b36c6-3c32-48e0-a587-c9a14774585d","DAOstar","2021-01-01 00:00:00+00","1"
"195a00a7-f7eb-454f-a15b-c0ea585b242b","Geo Web","2021-01-01 00:00:00+00","16"
"1ce236ae-f08b-40be-ab6c-a44b6c1273a3","Web3j","2021-01-01 00:00:00+00","40"
"217260d7-3adf-4b6b-b77b-f3a60038a81e","The MoonMath Manual to zk-SNARKs","2021-01-01 00:00:00+00","2"
"25357c3b-b2da-4b50-aeb5-ef861399f995","Blockscout","2021-01-01 00:00:00+00","11"
"30481036-1050-4ea5-9990-6b966cdbe918","cadCAD: Computer Aided Design for Complex Systems","2021-01-01 00:00:00+00","2"
"33c6b61e-eb97-42a1-9819-7d0880c3b236","Treejer Protocol","2021-01-01 00:00:00+00","2"
"40564057-0822-4115-bef6-dec8005df342","Gravity DAO","2021-01-01 00:00:00+00","1"
"4129c600-61b3-46ea-9a88-419836157d41","Hop Protocol","2021-01-01 00:00:00+00","3"
"412d9922-9114-4c10-bf28-c92205797b91","CirclesUBI","2021-01-01 00:00:00+00","8"
"49265f45-467f-4e10-9ef6-8ef7532a9cec","Pocket Network","2021-01-01 00:00:00+00","49"
"4c6b108c-0c75-49e9-8371-8b5613fe1973","Lighthouse","2021-01-01 00:00:00+00","4"
"52f562f8-0d7f-4c0e-8c8e-b4ebf401c06c","Gelato","2021-01-01 00:00:00+00","29"
"5fc70a22-8183-402a-bbc4-6f1bfd34e96d","Nimbus","2021-01-01 00:00:00+00","296"
"603d1143-daf5-4652-bb80-dc0487a970d6","Cambiatus","2021-01-01 00:00:00+00","7"
"65196041-43a7-45d5-bd34-9fc384296314","Vocdoni","2021-01-01 00:00:00+00","51"
"65fb20b9-9df8-48f9-abc2-f612e1a5676b","clr.fund","2021-01-01 00:00:00+00","6"
"6d262266-8094-4a33-b924-b762883b09b1","Rigoblock","2021-01-01 00:00:00+00","3"
"6d4eeaaf-ae2d-4d79-8fbd-1d868b5d21ad","beaconcha.in","2021-01-01 00:00:00+00","37"
"6fd36dbf-ee08-4b5e-b5e1-cb7cffeac021","EthStaker","2021-01-01 00:00:00+00","22"
"71df72f6-a83b-46be-b316-2f9880ecda9d","TypeChain","2021-01-01 00:00:00+00","2"
"737f04dd-9bd8-4fba-8cf1-dd79c90eda7a","Scaffold-ETH 2","2021-01-01 00:00:00+00","6"
"74c67b5b-f5c2-4485-839e-1de88bde1f5b","LexDAO","2021-01-01 00:00:00+00","3"
