date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-uniswap_v1_protocol,forecasted_TVL_opchain-uniswap_v1_protocol
2024-09-22 00:00:00,144.9450714061913,80.22891736056941,64.2583962688367,0.0,2586910201.0656614,7022607.8320823265,7605609.689192302
2024-09-23 00:00:00,94.945554392704,89.3082402018295,58.6589847566854,0.0,2213889631.8377113,7244840.993898915,7749309.767761483
2024-09-24 00:00:00,94.19272431489327,44.14722737114295,49.67460056365661,0.0,1617548831.8572602,7281406.864178231,7845090.444350241
2024-09-25 00:00:00,107.00587420857117,95.28435093993052,78.64388454380786,0.0,1780519564.519347,7579279.710368157,7740571.730892549
2024-09-26 00:00:00,160.91699058156985,97.41917746254019,62.3249346029044,0.0,582151094.4430555,7441543.177360425,7496039.081837718
2024-09-27 00:00:00,134.01593536516296,82.39828809333206,55.90683838365648,0.0,1844322246.466161,6714282.46711958,7712750.796389798
2024-09-28 00:00:00,91.52594218824608,65.4037224853296,48.500418989449415,0.0,1633576214.8968232,6968599.851501926,8578687.511160178
2024-09-29 00:00:00,71.71172956481396,95.87461060928187,45.40893730095304,0.0,1816026979.8543205,6661788.9320846945,8773620.633857524
2024-09-30 00:00:00,71.59241917877964,59.31691380592812,32.73108899477154,0.0,1052351331.4798564,6471151.591536984,8519589.743590614
2024-10-01 00:00:00,96.66168224417626,62.924069001029714,81.00486561882366,0.0,1007982233.8288647,6381400.197824448,7058028.464359299
2024-10-02 00:00:00,90.11048259951845,60.10573650115068,52.90195106141962,0.0,1431802587.1186528,6882758.506942318,7607511.815440035
2024-10-03 00:00:00,69.78279213954488,49.72452741510452,23.574843966013148,0.0,1616121752.0951452,6440211.192182551,7577050.105398787
2024-10-04 00:00:00,105.60101819180915,68.76160788858026,61.2531157070735,0.0,1250076416.75592,6544104.083447451,7543902.981476558
2024-10-05 00:00:00,66.20794737542178,72.83195037555815,51.35691408567356,0.0,1740508725.0637507,6368194.1252889205,7691685.938633782
2024-10-06 00:00:00,92.82781979939024,67.9715990917359,27.67996135777144,0.0,1332769776.2106106,6112079.883313824,7467643.120851199
2024-10-07 00:00:00,86.71439706593206,35.69602418827111,39.115221105155825,0.0,1181280408.423962,5936210.649618833,7188542.97676255
2024-10-08 00:00:00,146.28634615097928,44.83606366178138,38.09687248993308,0.0,883738252.2573025,6527288.966018275,7673952.8467883775
2024-10-09 00:00:00,47.38949519140298,66.5198160906653,27.716568545515454,0.0,1226869015.714169,6098632.8042240525,7918717.910884446
2024-10-10 00:00:00,143.72401952615226,74.84148644486599,70.8492750750395,0.0,1049067522.5094643,6435917.642366097,7092974.115889534
2024-10-11 00:00:00,78.59207303271967,50.60091128867166,54.654812376472,0.0,1368426442.6275399,5413341.363606031,7779542.048078933
2024-10-12 00:00:00,129.04117111298513,55.53907357975005,56.74794707772501,0.0,1748431894.16537,6531287.742400858,8286215.0650633965
2024-10-13 00:00:00,104.6143781519442,70.43819173858286,58.08530907915495,0.0,746640453.364695,5990172.30939917,7472488.758247462
2024-10-14 00:00:00,98.08145097756389,78.87534257050754,53.083438126574926,0.0,839126027.0690318,6178518.276385682,7869945.891304272
2024-10-15 00:00:00,47.742554774138604,65.3556645864239,66.7584954757119,0.0,369464040.6474536,6152970.325209598,7424359.549563404
2024-10-16 00:00:00,113.18724315173728,78.79539350119592,83.95570367483057,0.0,707439945.0284549,6222940.593585553,7335994.839615065
2024-10-17 00:00:00,113.43617117537114,87.95421698653985,25.541238692436686,0.0,1622987808.5120556,5720131.0815975,7446661.965534733
2024-10-18 00:00:00,70.52155304553501,88.9667043620284,44.93545092493189,0.0,1779821898.200438,5553739.00275156,7982015.794893733
2024-10-19 00:00:00,112.57107767337266,63.91611832286382,56.382724101810034,0.0,1452200095.8479395,5850233.34208584,8069016.32881049
2024-10-20 00:00:00,103.85092724341035,50.65672091615599,42.79529808238279,0.0,1215028631.1486042,5626402.062147177,7421627.259987153
2024-10-21 00:00:00,89.85729883275285,87.17646970997231,57.81699609887683,0.0,2036078131.7931433,5524465.584061947,7577243.626917272
2024-10-22 00:00:00,166.9076056789376,85.40889871077725,53.9251342426188,0.0,1931052588.5988824,5961158.818316579,7989850.269237311
2024-10-23 00:00:00,134.06579316089187,77.43924453411756,50.52791789307111,0.0,1462331765.4449368,5701017.183804745,8212708.405567607
2024-10-24 00:00:00,125.1970985047612,70.56568752137713,75.82206612296855,0.0,1424407283.0400138,5514815.576591867,6863903.644578274
2024-10-25 00:00:00,119.99986530897868,45.53353064283662,47.821855172914596,0.0,2053198992.2161136,5649851.649630025,7193183.417102472
2024-10-26 00:00:00,143.90840277595154,67.25092495548468,58.21169319053266,0.0,2168862931.502064,5631553.068432006,7405144.187971845
2024-10-27 00:00:00,77.5923090543534,34.02259886940384,59.909121066269186,0.0,2372441941.5262537,5728655.384709407,8031098.661014565
2024-10-28 00:00:00,66.12376179906973,92.48766871389567,77.91125004505456,0.0,1854688666.7009842,5686690.249615274,7479255.779083944
2024-10-29 00:00:00,44.58310789507649,110.89211446959699,50.85690428732269,0.0,1499374044.7189822,5361784.09429382,7358839.649414118
2024-10-30 00:00:00,100.76785272635647,85.04807866110134,82.3731513617725,0.0,690082117.794811,5206775.724822695,7606731.310068531
2024-10-31 00:00:00,94.45991325683018,50.25638178684949,55.06783128030076,0.0,2215283490.8779407,5513015.386201263,7062771.873226859
2024-11-01 00:00:00,74.40871987368642,63.24613940097628,71.63413908646581,0.0,1084679085.475997,5347816.453818348,6941388.547286239
2024-11-02 00:00:00,104.49525492462062,46.95116181475556,31.374510064171595,0.0,3939894892.2654014,5200520.137677341,7244908.637782273
2024-11-03 00:00:00,122.26373634355896,85.93808557043911,50.531895504855875,0.0,2198118533.2241545,5467293.749321417,6388025.831864353
2024-11-04 00:00:00,85.8702438098471,46.964520529595376,51.91980851853772,0.0,1395759921.739943,5681369.504148473,6917878.04242867
2024-11-05 00:00:00,125.73548835720594,46.21421811037786,46.612875738267796,0.0,1977254900.5874143,4641404.167716631,6580138.061426174
2024-11-06 00:00:00,124.11627093579932,79.86561468893147,39.34624057208514,0.0,1522023101.7910511,4545363.790599838,7416872.770242141
2024-11-07 00:00:00,83.9042593915639,34.32279306346403,56.72901146576705,0.0,1976368936.5168083,4995984.284500691,7299673.1622690065
2024-11-08 00:00:00,66.88092937558636,58.94790977921544,60.18498780748802,0.0,2814829106.6317954,5128040.203298918,6485269.33091429
2024-11-09 00:00:00,89.86573248497196,87.75263605928203,44.111864061726465,0.0,1637894455.4866028,4762079.984518205,7252899.526791932
2024-11-10 00:00:00,108.8351430443262,85.38542614508782,58.1316716743914,0.0,2096431060.2730198,5062207.319774812,7698375.976601031
2024-11-11 00:00:00,75.59635955346538,61.246335250018646,87.79166629812728,0.0,1626886088.1123905,4915710.874883495,7877376.884952025
2024-11-12 00:00:00,65.9845141677854,52.287096126419875,41.47693543388853,0.0,1112769494.4423058,5119673.986901397,8334187.592527962
2024-11-13 00:00:00,48.74357693655871,50.67527927001716,62.25503107795913,0.0,2168684942.6932125,5252679.328824311,7972334.035687948
2024-11-14 00:00:00,80.61596894711151,55.625390228713414,55.56127078487484,0.0,1692965167.0029693,4804217.376476874,7593407.790077982
2024-11-15 00:00:00,69.1230930270317,47.55429009774921,51.49909817963028,0.0,2420526451.133432,4764819.866617986,7518335.536996114
2024-11-16 00:00:00,126.40033414420986,38.88591537545944,66.01542022032038,0.0,539041458.6498976,4382526.88282187,7830240.618784273
2024-11-17 00:00:00,70.09337400963595,72.52255808390261,40.16092519397958,0.0,1433834014.7807407,5019920.180125334,7985560.589409806
2024-11-18 00:00:00,65.95913794780793,81.66426194851374,37.43562384058664,0.0,628223761.5904107,4676810.472732525,8319607.226265081
2024-11-19 00:00:00,134.20362061806784,53.63058393316466,58.65903084461052,0.0,1215746956.4881783,4654716.395830602,8025796.997393717
2024-11-20 00:00:00,119.11308411961642,49.282516149090235,51.512356288544034,0.0,2484103975.636062,4562219.103268337,7867357.428371606
2024-11-21 00:00:00,92.43102902849478,62.62949110407194,70.74023070457719,0.0,1680402576.0460155,4874510.412027624,7495250.045704982
2024-11-22 00:00:00,82.82886368382701,60.15557280071694,66.5663723699036,0.0,1084894601.6936846,4700343.710756435,8231514.556708119
2024-11-23 00:00:00,128.17839901994597,43.10210242633952,38.98954057057853,0.0,1176863966.283677,4552931.257858034,8177166.01043757
2024-11-24 00:00:00,70.33769912526786,60.0136493152787,73.55799770239898,0.0,1112671495.3432198,5153912.479617766,7626357.26259663
2024-11-25 00:00:00,124.6463024191812,75.82159264357972,69.94059113545569,0.0,1262106099.9542217,4622472.651530963,8335266.436879466
2024-11-26 00:00:00,140.1301320533261,33.51705627374097,76.33828594692983,0.0,1358634915.7216825,4380844.050986045,9203193.968869109
2024-11-27 00:00:00,140.7172495118871,69.29551496772243,68.62911302673972,0.0,1781664567.6166544,4612321.158082859,8254839.847105573
2024-11-28 00:00:00,112.1681164048028,51.46915757020787,69.51675474012823,0.0,1419177239.3191574,4452000.9564854065,8675968.323251747
2024-11-29 00:00:00,111.79887117529367,53.22692494303461,46.33698520139873,0.0,1211174938.2217035,4298904.333398288,8673672.36933064
2024-11-30 00:00:00,65.71630124004162,34.04577754348884,37.49005192652264,0.0,822133913.9815307,4762145.195672811,8842682.351378359
2024-12-01 00:00:00,124.35293136527065,48.40537106380731,77.34843792467404,0.0,2183554313.879647,4305172.012025839,9238508.474906549
2024-12-02 00:00:00,110.54664949120456,69.90729457421119,49.50168498540356,0.0,1408286244.0164366,4462880.421627637,9207660.081395887
2024-12-03 00:00:00,204.6187083749742,63.37836690636671,34.36211609428716,0.0,455823732.906876,4247737.731322947,8293796.170220253
2024-12-04 00:00:00,134.9993954538512,65.77144220544254,51.3669270320448,0.0,1164900854.394788,4409972.347340938,8870286.058300206
2024-12-05 00:00:00,125.67996747657021,56.85646155052248,62.15782296807141,0.0,727080129.5659152,4350241.960776214,8722301.844055321
2024-12-06 00:00:00,149.63527534317382,54.80152489134488,67.69098318139896,0.0,759347497.6514431,4440263.050437959,9081154.641959215
2024-12-07 00:00:00,127.63143543997715,58.57726602224214,71.94742314680522,0.0,857297052.6259425,3760081.401527559,9582786.152477136
2024-12-08 00:00:00,78.18848443922006,54.14827119620206,43.101481521735245,0.0,827364918.7614912,4060421.721101918,9421194.192426657
2024-12-09 00:00:00,102.51824787384425,69.6456887038246,94.68041299675114,0.0,1282577267.672533,4244544.459891407,9381916.001743997
2024-12-10 00:00:00,118.85372769389409,51.19180614688091,51.111852676414266,0.0,812345928.6062567,3769213.880731833,8746158.218107102
2024-12-11 00:00:00,128.0208491488871,40.62893767014476,72.09241760940375,0.0,1133997381.342654,4118586.40406246,8604298.022682285
2024-12-12 00:00:00,72.69015710942884,63.4119836503818,74.36077007315833,0.0,1361648252.696915,3965923.613522157,7904137.97573929
2024-12-13 00:00:00,149.88279052800786,91.74090229289934,61.5035057140468,0.0,656390351.606925,3711816.203202405,8702375.609916907
2024-12-14 00:00:00,145.84520761860264,36.01303545847311,74.70001256103468,0.0,629903742.4816002,4247958.732624857,8646744.467704866
2024-12-15 00:00:00,116.73524049332227,43.12706799988488,83.6642433217321,0.0,1125995401.2511408,3866870.3622608236,8381889.8531789165
2024-12-16 00:00:00,79.44720681062425,42.64431298015522,48.03022568349888,0.0,843467752.842915,4198557.477096635,9364322.706200978
2024-12-17 00:00:00,86.80128810299347,62.86705986188185,42.65662882389836,0.0,1038282656.0881096,3821773.3107446064,9599574.33036829
2024-12-18 00:00:00,152.86284594928298,70.1901719624819,75.80972637693773,0.0,795172838.9172057,3759373.870958786,9111187.557883825
2024-12-19 00:00:00,295.9373902160533,79.03002235881493,67.97089086204224,0.0,1088461928.6678479,4131413.7888807403,8243487.975985597
2024-12-20 00:00:00,100.35259534052007,67.66893974682806,60.9528508140898,0.0,996408834.4321182,3843376.8186825453,7988540.425566503
2024-12-21 00:00:00,109.93712503604695,49.733709129319756,58.939936018532,0.0,692089127.5485166,3930069.0713262614,8657954.077413578
2024-12-22 00:00:00,83.13892362175883,75.67145659882902,71.46103302087883,0.0,915108559.4304016,3947648.3881837092,8336021.746412634
2024-12-23 00:00:00,79.28504369729835,44.44117337695104,44.075579397791934,0.0,659021497.6819845,4098353.4815386347,7874349.16763723
2024-12-24 00:00:00,143.11417673236383,64.6550142328025,103.15045895534301,0.0,1255151675.683701,4101764.5152243506,7456383.67360954
2024-12-25 00:00:00,64.69485020040473,80.88011358260103,49.88387297560592,0.0,957437062.2678441,3792534.3687335746,8842965.753233941
2024-12-26 00:00:00,135.6416412180932,76.01335906065634,52.481471836841955,0.0,1352158500.1867027,3944614.601782914,
2024-12-27 00:00:00,111.74224951095205,54.37276886072945,66.73478823029645,0.0,1291370365.4446898,3909476.5767045897,
2024-12-28 00:00:00,155.42631415190473,87.89941430205845,65.33047932458062,0.0,996474523.7997044,3967584.8240385754,
2024-12-29 00:00:00,82.08290220081412,62.60988306692274,91.26984624534253,0.0,1486938702.2968705,4280918.849586908,
2024-12-30 00:00:00,180.01581088627492,48.58242734316422,96.64192854877524,0.0,1372468966.9025354,4342412.416340434,
2024-12-31 00:00:00,86.97025233365059,55.94468540942133,64.58430907511492,0.0,1133237792.6998847,3714439.4398765983,
2025-01-01 00:00:00,160.1011044026771,50.45612561483093,52.20774395063253,0.0,1579432420.565912,4264154.655816405,
2025-01-02 00:00:00,138.64249033365925,42.68403891467319,70.22727984242805,0.0,1511458037.463205,4075196.4711345457,
2025-01-03 00:00:00,103.81439514945266,86.92016784392355,53.408125337084854,0.0,1380252752.679126,3885886.4799980368,
2025-01-04 00:00:00,102.87477075115346,71.9898518190861,80.73618244916487,0.0,1622734711.447074,3883339.344169689,
2025-01-05 00:00:00,128.6867252412855,104.50536216032161,60.36382090501196,0.0,1145278486.7147152,3795567.2120953705,
2025-01-06 00:00:00,96.61866715767603,74.74153229330854,69.28281629075626,0.0,1330987496.1790967,3830198.9346983256,
2025-01-07 00:00:00,117.02683007000759,57.729552567895155,58.841610945740165,0.0,1309982531.7838182,4283201.692401897,
2025-01-08 00:00:00,93.83663459575195,69.55645483631726,57.10209596950563,0.0,1365594626.2676656,3915044.7380137243,
2025-01-09 00:00:00,138.37608233405535,123.35755603616028,53.91057727761887,0.0,1484504922.728679,3752416.3112785765,
2025-01-10 00:00:00,81.95847079917345,51.970776525609594,89.14013407890182,0.0,1544910687.4895217,4460780.062353019,
2025-01-11 00:00:00,84.74202683080938,79.35622613699024,56.518252505446405,0.0,1940919655.8464272,3644214.5063694953,
2025-01-12 00:00:00,108.87148123430705,78.82238934441695,67.83984902060546,0.0,1568104300.8659954,4004351.147465528,
2025-01-13 00:00:00,134.01230643274076,81.51194233262599,50.448434284167064,0.0,2213812265.8821087,3889512.278147569,
2025-01-14 00:00:00,104.77985297817213,42.836548879931414,48.271883836609774,0.0,1849992090.6789577,3965223.45248849,
2025-01-15 00:00:00,34.576740332960384,71.61803588479683,82.57194785277906,0.0,1975156067.2895484,3868476.577446215,
2025-01-16 00:00:00,118.32953261448424,53.31918227720889,58.88700417254898,0.0,2469865726.60619,3705291.6920925574,
2025-01-17 00:00:00,85.88435043152653,58.055069709112686,27.899688104741177,0.0,2073060310.4780421,3944390.660483407,
2025-01-18 00:00:00,88.95750318904611,48.00504284305381,37.490312788811146,0.0,2206444960.0605617,3494593.843813463,
2025-01-19 00:00:00,102.28852757347788,35.043248483582154,77.40956408575197,0.0,1865073971.3673842,3780650.920848302,
2025-01-20 00:00:00,101.45112069142755,97.21362529801625,58.253508502900615,0.0,1380069320.3568647,3725460.682435297,
2025-01-21 00:00:00,114.45923709315316,57.15152011312618,68.43207605644419,0.0,1344458866.3863754,3743685.528461411,
2025-01-22 00:00:00,88.50120023498044,70.13193887337786,80.1095615708461,0.0,1197477039.9950004,3689993.4061970566,
2025-01-23 00:00:00,93.95989353455779,85.6826184447376,38.020660150571274,0.0,1581623287.206752,3983552.7183572017,
2025-01-24 00:00:00,86.93203404520048,54.49888796335557,66.65694161547559,0.0,987939007.9781935,3330191.577152763,
2025-01-25 00:00:00,100.49930346845248,67.2580178435434,72.96363855403987,0.0,1266198998.895018,3514250.767123318,
2025-01-26 00:00:00,83.21878710032946,55.72875476894469,40.28016389488177,0.0,2228473763.08394,3363986.4614451095,
2025-01-26 02:51:47,116.5611742716411,73.34069419287141,58.06993770745882,0.0,2057754559.29847,3553015.472923052,
