project_id,project_name,project_github,oso_github_slug,grant_address,oso_address_slug,round_id,round_name,chain_id,program_address,round_date,amount_usd,match_usd
0xd289e43c2df613b8737069de5e4e84ad10b4858e5286126775a0c7fc2298cae3,"impactMarket: Financial Education, Microfinance & Conservation Basic Income to Empower Underserved Communities. ",,,0xac822e5677d2c4e676b6d255f80ac8010b290f56,,0x5eb890e41c8d2cff75ea942085e406bb90016561,Climate Solutions Round,10,0xc5aa86ead2e3be66e5534cc14031ddf8c63c7ecd,2023-11-17 07:00:00,307.87176492,1286.939206412633
0xd289e43c2df613b8737069de5e4e84ad10b4858e5286126775a0c7fc2298cae3,"impactMarket: Financial Education, Microfinance & Conservation Basic Income to Empower Underserved Communities. ",,,0xac822e5677d2c4e676b6d255f80ac8010b290f56,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,162.50267995,470.4530007959028
0x269407a27f3af0360958dc1e0ac8b9dd27f7e8e7dfce79f902c1814543d97618,Greenpill Kenya,,,0x44770d93e1a426ddaf5923a738eace3d2fb65bc1,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,28.16715011,48.78927413346958
0xf7e4db440dcd19af63c776c3634e743784fef88d759d014a9da37e7774a2908e,BanklessDeSci,,,0xa1ae292daac685653be5bd8e4f85d5c3ae057a98,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,215.22968903,493.2826611457103
0x9e96fdbf2047696f767ac0cce6a039f23a55d3515c6b8742f7e76718a50f72ce,JonHQ Discord Security,,,0x40914e01ab6d931506a0423231bfcd0bdd238694,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,520.34964915,579.1813831802469
0xe4600bdb99e085b49fa3cbece7b519eaec0ad4816423b278b7f154e8007ea4fe,Latticework Labs,,,0x7ba91cd9089806add74d8b2cc2c25b3846f50940,,0xe60a569ec8aac2045d9fda306dc2a16cc1e52a90,OpenCivics Genesis Round,424,0x8303194c9e39ea8055d63efada362dd2293ef4cb,2023-11-14 19:00:00,3066.01632419,3166.171981361228
0xc73eb24103a064f2069ec877bf4f1243abe3eafd3cdde9ae741704f3118be7e6,Youth In Crypto,,,0xbf20dec632f65559d4b07a0a95c24d64587381ee,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,37.40618076,68.44898164451716
0xdfa4005d484b413fbdec038ab5b5f0c716527a1c32e9b7e0e9111ca0b35d5d9e,Solow,,,0x929e1b374fb07486c9a64570e5bda99383f48785,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,130.49049244,290.9156718776177
0xdfa4005d484b413fbdec038ab5b5f0c716527a1c32e9b7e0e9111ca0b35d5d9e,Solow,,,0x929e1b374fb07486c9a64570e5bda99383f48785,,0xe168ac27b7c32db85478a6807640c8bca1220d15,1inch LatAm ,42161,0xb342fcc8f93d83cd5a74104d8027ac09ebee936a,2023-11-21 19:00:00,171.78290843,5516.750585187494
0x073a3925de3ef538cb3f597ba3cc6d061597534fe73d6317e1edd488e9e9f4f6,UNIT,toknowwhy,unit-blocktree-toknowwhy,0xa3e3e7277d4eba425eb4e51bc2a2dd50f853ec9c,unit-blocktree-toknowwhy,0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,Web3 Open Source Software ,424,0x8294ea30a691b47bb73e4b64225e52a080dc9ec7,2023-11-29 18:59:00,222.25181159000002,281.9317240437581
0x87fc73855cd59fb87c824d9f52fcaba5ad43b4c67e0068f491cf7b6b3ed2e12a,Nomad Matters 遊牧者計畫,,,0xc102afcf77cc02674e66bc4c042b1c668aad1f3c,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,72.52108665,102.518474772767
0x244420fd9a15c14e9073af082208a48523aa6018b4694033ede91bf4d5b4006e,Network-Based Pluralistic Communities - Exploring Sustainable Governance Models ,,,0xaa3600788b72863ff51c8f0db5f10bb65fbfeab4,,0xa7608d95a93cc684f2719323d40cbd0f59afe7d4,Governance Research Round,42161,0xacf92f94987be02baf55e59d08c4375e22d80db6,2023-11-26 19:00:00,288.20168035000006,
0x359be2c00c95ae6b3ace6dae0ce8d5281bcaae54a077ac4f135cdc7b5a1496de,ICDevs.org,icdevsorg,,0x4a7c969110f7358bf334b49a2ff1a2585ac372b8,,0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,Web3 Open Source Software ,424,0x8294ea30a691b47bb73e4b64225e52a080dc9ec7,2023-11-29 18:59:00,5140.15007799,232.6433803251538
0xea275c241913ad1e1c2fdc2f9a421a538cc49e80065b2f3d4e2e52d9edc5dd5d,Drainer Doom Bot,,,0xb1b249a70c35c44a5082fff8a1c9e809a2c89055,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,579.82346299,872.5570184595522
0x90597d4b209f51868bb996bb5ce17645d84bdb2dca2b43b0c4bfc8cea4f057e7,Nebula Web3 Brazil,,,0x316d97d6eda62b97893233e71f23a05ac51a37f2,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,254.53065617000001,221.4667051104634
0x7e327862a48bdbd9abd8d5dea4f5aded56962ffbd47a3e33bf3a3c9582bd69b7,Cryptoshields,,,0xe24b3ecd5fa47f1e68d124b7d5762fdc46e80b0c,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,301.68988799,252.1762482266521
0x20ed0cfaf9fd8c4d172f238d4bbf6b0960bcc8fb6dd7ee31201fab73f6f3b30d,Plum - Inclusive Web3 Security,,,0x6f1a21fbb911c988f24d14f799843b64aac246c2,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,348.69691553,238.7464480296344
0xa4eb3d9cd2180a5dc1ba0368aa17fcc85e7a58d031bafb3029a64a4de933e57b,Antisat,,,0x3f6b5df4a6fdae2b58e3f5aa7037e68e1eac9188,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,39.42730094,73.47890681138234
0x5f69413a073b6b23d6cc2edf8d56d7cc1c0c23472a979bfdeb9aad3b52f3004e,Criptec,,,0x3f6b5df4a6fdae2b58e3f5aa7037e68e1eac9188,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,36.66941447,122.6281755890013
0xe5e11fd40f2b98f1ef7c105ba24032c0da8c5a09248ac68d7fb56428ef384a9d,Gemma’s Artist DAO & Grants Program,,,0xdf328696d3c1177e8c6276558db8b20cc1468cad,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,25.76847015,67.65899339763376
0xc3855183a2f04f3445ec1327744058d72db0fc96dd3f48225ece9da1f2ee823a,ethOS - Web3 needs an OS,ethereumphone,ethereumphone,0x2cf3d95f67901d7d944898b7b05504c454105bc8,,0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,Web3 Open Source Software ,424,0x8294ea30a691b47bb73e4b64225e52a080dc9ec7,2023-11-29 18:59:00,296.99727498,396.7147146456894
0x2dfeb479e021f6357bbbf534de110598b1dae2d0ec8360422fb60705ede826b1,El Método / Workshop to became a web3 Musician,,,0x57adde4d31f44fa86fb553979fc52ede13364129,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,210.43382015,223.876669256019
0xe99b852c3030d0b95b9a5ae9c199ef6bdf5a268ad88c2335d906191c5593d129,ETHChicago,ethchicago,,0x89cea00f950b68af8c73bdebae195ea86ff68bc2,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,245.93286623999998,166.9275165218298
0xa89c0fbe8b13db9c4b5baed4139f121011a51ebef5d37825bb900d0172c7e5d2,Delta Dao- A Web3 Educational Initiative for Girls,,,0x15b25a40ab937b9962c55a0f9eac0906946da13f,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,25.38119215,55.60917266985536
0x3b893fd279e14f22a419588e2c0d4bf9a8971208485043cbab383334a6dcb69b,Weaving Worlds Cooperative,,,0xffbec7816c4e012c7304160ceace64879558a1fe,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,1261.0092999,447.0033496700601
0x41e3f453e6045fe2ebe8d72e56c6c0e690f94a9af6886aa0fd17cdf275fe01f6,Ledgerback Digital Commons Research Cooperative,,,0xc7978f8cb4d826e209911237676d1eeaf17942f4,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,32.26105183,59.97910765577998
0x23bac9bacd878455cf509efa1911610dbb00c863b3f13cef347abb14d7fafd60,Distributed Governance Score Framework: DAO Index,,,0xc7978f8cb4d826e209911237676d1eeaf17942f4,,0xa7608d95a93cc684f2719323d40cbd0f59afe7d4,Governance Research Round,42161,0xacf92f94987be02baf55e59d08c4375e22d80db6,2023-11-26 19:00:00,42.93129707,
0xe24aaf54ffefa4666f026e660d89e75c8d87e59a4e7170400b3608007456c49f,Ethereum Edmonton,,,0x5b3c12e46b52bf5eca778d13fca565985d737bba,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,34.81774274,87.74869451141535
0xbe8a9750697452fe2f12198ec6dd0011f2968fe565ee04966d0dfd4a3f6967b0,Magnus OpenAI,,,0x9c162e77b67ed76164b486e2305000c10e3b9dfe,,0xb6e066444fafe576f82b751dd63408f15ea7b5e8,Funding support for AI development for cryptocurrency,424,0x0024e32c272cb1a514dd4a83ce642544d5f73caa,2023-11-29 19:00:00,1636.59562711,
0xbe24fea80a22185675302ce64057bee27f9f535ac4713602dec3b5e7ebee3ed1,ETH Volcano ?? ???? ,,,0x840abbad6ed2fc44c37863d25294c3c59a18bea6,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,55.81292731,183.1472752110054
0xbe5339b6333e481d0b15a90776f5050d04e3755ccb8bbb846f6d74f88c360863,inDemniFi Crypto,,,0x828c08f55cba3d6245d8c050d2875b9f136cb93f,,0x98720dd1925d34a2453ebc1f91c9d48e7e89ec29,Web3 Community and Education,424,0xe13da583181b19dace7c021f57774659edc1f901,2023-11-29 18:59:00,17.68254657,6.989896007234112
0x4ac0636041e298144e046ae525f603e97b81d97c764da8b87bdfdeccb46b5f59,Lenspost ,,,0x77fad8d0fcfd481daf98d0d156970a281e66761b,,0xf22182afea4698379d35d41a72a0a9a6e9b70697,SheFi Octant Round,10,0xf572d1fc013be6a715db3eb7d9a9f38a16f0ad2a,2023-12-31 18:59:00,1060.10784807,3898.852089436371
0x128a79c5f52d33bc49f5677dd0fcd695e44f22916b920dc3490c18f10099db66,Chaineye,defieye,defieye,0xe6d7b9fb31b93e542f57c7b6bfa0a5a48efc9d0f,defieye,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,Web3 Open Source Software Round,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,1481.1356586,5605.260407573401
0x128a79c5f52d33bc49f5677dd0fcd695e44f22916b920dc3490c18f10099db66,Chaineye,defieye,defieye,0xe6d7b9fb31b93e542f57c7b6bfa0a5a48efc9d0f,defieye,0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,Global Chinese Community beta round,1,0x540b4209d349e1a95f36ebd30dc264d7fce1c583,2023-04-24 20:00:00,253.90535619,
0x0718e3d08633de4d7d2a6cf71e13f79507ba19f4389552fec4314e7ad5a13fc9,StaTwig Supply Chain Visibility for Life Saving Vaccines and Food,statwig,statwig,0x06fd1a0356a1e58852721331a3aed1b7ebe214ed,statwig,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,81.22835346,6.564736026044995
0xa8570318dc5eb4618cb030b0f06ea912302efedecf23d819710ae76ff9f238ad,Treejer Protocol,treejer,treejer,0x81c776d0d7f7d9d3699851993ecaa88a46187f11,treejer,0x421510312c40486965767be5ea603aa8a5707983,Climate Solutions,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,1348.89655771,3333.642491038129
0xa8570318dc5eb4618cb030b0f06ea912302efedecf23d819710ae76ff9f238ad,Treejer Protocol,treejer,treejer,0x81c776d0d7f7d9d3699851993ecaa88a46187f11,treejer,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,Climate Round,10,0x11c2e0adc8eadcccae335b8c311271f18bada524,2023-08-17 08:00:00,598.30677485,1866.354526874282
0xdac54b5724cb519843e59551ba309be2065818f0a56409a95b422155b07ce145,The Follow Black Hare,stiame,stiame,0x7587cfbd20e5a970209526b4d1f69dbaae8bed37,,0x6e8dc2e623204d61b0e59e668702654ae336c9f7,DeSci (Decentralized Science),1,0x3d778a4c4280b96b3004ef611036ce6865efcf56,2023-04-24 19:59:00,12.57928507,80.57292771090293
0xdac54b5724cb519843e59551ba309be2065818f0a56409a95b422155b07ce145,The Follow Black Hare,stiame,stiame,0x7587cfbd20e5a970209526b4d1f69dbaae8bed37,,0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,Metacrisis,1,0xc3214a5e103025359dd866bcdd3f665be5a6afca,2023-04-21 19:59:00,66.07980731,28.05881131974726
0xdac54b5724cb519843e59551ba309be2065818f0a56409a95b422155b07ce145,The Follow Black Hare,stiame,stiame,0x7587cfbd20e5a970209526b4d1f69dbaae8bed37,,0xaa40e2e5c8df03d792a52b5458959c320f86ca18,Web3 Community and Education,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,102.33844159,103.4999713729416
0xf0b7741a5d75e8aa68a7889de96cddbc0777f4d209fee5fb5d844b92d4dca8e4,IberoAm: promoting and supporting iberoamerican impact projects,iberoam,,0x1e91264736008082bf63b6c20d36a93a329083d8,iberoam,0x6e8dc2e623204d61b0e59e668702654ae336c9f7,DeSci (Decentralized Science),1,0x3d778a4c4280b96b3004ef611036ce6865efcf56,2023-04-24 19:59:00,64.97770242,622.0685517654937
0xf0b7741a5d75e8aa68a7889de96cddbc0777f4d209fee5fb5d844b92d4dca8e4,IberoAm: promoting and supporting iberoamerican impact projects,iberoam,,0x1e91264736008082bf63b6c20d36a93a329083d8,iberoam,0xaa40e2e5c8df03d792a52b5458959c320f86ca18,Web3 Community and Education,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,7.05052323,8.053591056434257
0xb8a2970cb5c24a12cd631f757560b2c765a32bc1d48b010d8cd1f23cc645ea68,LunCo: complex systems design,luncosim,luncosim,0xa64f2228ccec96076c82abb903021c33859082f8,luncosim,0x6e8dc2e623204d61b0e59e668702654ae336c9f7,DeSci (Decentralized Science),1,0x3d778a4c4280b96b3004ef611036ce6865efcf56,2023-04-24 19:59:00,593.56423064,5472.831634800199
0xb8a2970cb5c24a12cd631f757560b2c765a32bc1d48b010d8cd1f23cc645ea68,LunCo: complex systems design,luncosim,luncosim,0xa64f2228ccec96076c82abb903021c33859082f8,luncosim,0x859faeaa266ba13bd1e72eb6dd7a223902d1adfe,Global Chinese Community beta round,1,0x540b4209d349e1a95f36ebd30dc264d7fce1c583,2023-04-24 20:00:00,16.033475850000002,
0xb8a2970cb5c24a12cd631f757560b2c765a32bc1d48b010d8cd1f23cc645ea68,LunCo: complex systems design,luncosim,luncosim,0xa64f2228ccec96076c82abb903021c33859082f8,luncosim,0x8aa06b3b8cac2970857f4e0fd78f21dc01aade94,Metacrisis,1,0xc3214a5e103025359dd866bcdd3f665be5a6afca,2023-04-21 19:59:00,109.7559851,122.1759302709166
0x1e84545865da4aa1be2a34ac7fdc4eb30d6ae9efb3966be3afc3cd06dbac5636,Give the Gift of Education to Children in Poverty,helpers social development foundation,,0xc80021583ac4ac2357c9b9ee748bba0b46e59b71,,0xaa40e2e5c8df03d792a52b5458959c320f86ca18,Web3 Community and Education,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,83.42209711000001,105.9841722073674
0x56062208807f7ef5615024d187c4302b0261a5687bba2e4615ec9428f6cea11b,Decentralized Library,,,0x2c3b2b2325610a6814f2f822d0bf4dab8cf16e16,,0xaa40e2e5c8df03d792a52b5458959c320f86ca18,Web3 Community and Education,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,8.8873637,2.886932952156533
0x56062208807f7ef5615024d187c4302b0261a5687bba2e4615ec9428f6cea11b,Decentralized Library,,,0x2c3b2b2325610a6814f2f822d0bf4dab8cf16e16,,0xf1c021df6dc6b2dc2e5a837cdfddc2f42503233b,Mantle Grants 1,1,0x35d416ebf22d24e83443f7128f99db300c478d1e,2023-04-24 19:59:00,67.20890281,478.7128699733775
0x31b26a1f274342edd2e1b6e8e4421c26950af69e34183d2dbaf95f1212315bcc,Blu3 Global,,,0x4486907312143049ac5c6280cba9ba4cd5f30511,,0x984e29dcb4286c2d9cbaa2c238afdd8a191eefbc,Gitcoin Citizens  Round #1: Retroactive funding ,10,0x5b66441ec198280a6cdcc50f47c9e5ac241d5215,2023-06-04 19:59:00,1130.05479104,195.0427472234525
0x31b26a1f274342edd2e1b6e8e4421c26950af69e34183d2dbaf95f1212315bcc,Blu3 Global,,,0x486c853c41885d9c1edb57c423853fc4fbc60769,,0xaa40e2e5c8df03d792a52b5458959c320f86ca18,Web3 Community and Education,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,406.05687913,2983.08352504856
0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,VueDapp,vue-dapp,,0x9d75f4ebcb8e7669e59dcc27cbadc698e0f77187,vu3th,0x1d16f0eedf8ced25f288056ddcbb653d0f0451ad,The Developer tooling on Nova Round,42161,0xce06ebb79f95943ca9125b85ca0294c302e846b5,2023-09-29 20:00:00,226.51508093,3655.237357192128
0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,VueDapp,vue-dapp,,0x9d75f4ebcb8e7669e59dcc27cbadc698e0f77187,vu3th,0x59d79b22595b17af659ce9b03907615f53742c57,"The Education, community growth & events Round",42161,0xce06ebb79f95943ca9125b85ca0294c302e846b5,2023-09-30 19:59:00,0.00015895000000000001,
0xad56d803c2be49755c3e74705f1dbc6c03197fe10df1698bde59822fc89dea03,VueDapp,vue-dapp,,0x9d75f4ebcb8e7669e59dcc27cbadc698e0f77187,vu3th,0xd0a086c37fbd20c44f3ba2cff69208d1b62f54e3,The Gaming Round,42161,0xce06ebb79f95943ca9125b85ca0294c302e846b5,2023-09-30 19:59:00,1.13531312,
0x07961486ee21b1c67495f7f01e21c4d976a654da5b3ce8ad31c78181438a86fa,Zk- Block | Tools for Zk & Web3 Dapps,elefria-labs,"zk-block-elefria-labs, elefria-labs",0xeed99e93e073c092131c245c3fda23781563d67d,zk-block-elefria-labs,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,Web3 Open Source Software Round,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,2155.93982315,13986.44771066475
0x07961486ee21b1c67495f7f01e21c4d976a654da5b3ce8ad31c78181438a86fa,Zk- Block | Tools for Zk & Web3 Dapps,elefria-labs,"zk-block-elefria-labs, elefria-labs",0xeed99e93e073c092131c245c3fda23781563d67d,zk-block-elefria-labs,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,1907.60164707,2392.251758215547
0x07961486ee21b1c67495f7f01e21c4d976a654da5b3ce8ad31c78181438a86fa,Zk- Block | Tools for Zk & Web3 Dapps,elefria-labs,"zk-block-elefria-labs, elefria-labs",0xeed99e93e073c092131c245c3fda23781563d67d,zk-block-elefria-labs,0xd4cc0dd193c7dc1d665ae244ce12d7fab337a008,Web3 Open Source Software ,424,0x8294ea30a691b47bb73e4b64225e52a080dc9ec7,2023-11-29 18:59:00,1191.53171459,1818.023488680797
0x9cf538295b69125db2e7036df4bee5d9f40ce2966577064a1af58f60985d98a4,"PLUME: Pseudonymously Linked Unique Message Entities, aka Verifiably Deterministic Signatures on Ethereum",plume-sig,plume-sig,0x23ada6e6a9e9d4ecddd185e3ec353163bceebf2a,plume-sig,0x222ea76664ed77d18d4416d2b2e77937b76f0a35,Ethereum Infrastructure,424,0x413d934a627fbd26fcb7ae52c2c4f40022470289,2023-08-17 08:00:00,848.55222641,394.2396590358043
0x9cf538295b69125db2e7036df4bee5d9f40ce2966577064a1af58f60985d98a4,"PLUME: Pseudonymously Linked Unique Message Entities, aka Verifiably Deterministic Signatures on Ethereum",plume-sig,plume-sig,0x23ada6e6a9e9d4ecddd185e3ec353163bceebf2a,plume-sig,0x274554eb289004e15a7679123901b7f070dda0fa,ZK Tech Round,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,1857.4760406,13603.52057949006
0x9cf538295b69125db2e7036df4bee5d9f40ce2966577064a1af58f60985d98a4,"PLUME: Pseudonymously Linked Unique Message Entities, aka Verifiably Deterministic Signatures on Ethereum",plume-sig,plume-sig,0x23ada6e6a9e9d4ecddd185e3ec353163bceebf2a,plume-sig,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,1.64647832,
0x9cf538295b69125db2e7036df4bee5d9f40ce2966577064a1af58f60985d98a4,"PLUME: Pseudonymously Linked Unique Message Entities, aka Verifiably Deterministic Signatures on Ethereum",plume-sig,plume-sig,0x23ada6e6a9e9d4ecddd185e3ec353163bceebf2a,plume-sig,0xa1d52f9b5339792651861329a046dd912761e9a9,"Ethereum Core Infrastructure, Research, and Development",137,0xd04d5b0257a9f2068a4f4ebd88748b2bb47da4ca,2023-11-29 18:59:00,692.89907454,3192.50983581
0x9cf538295b69125db2e7036df4bee5d9f40ce2966577064a1af58f60985d98a4,"PLUME: Pseudonymously Linked Unique Message Entities, aka Verifiably Deterministic Signatures on Ethereum",plume-sig,plume-sig,0x23ada6e6a9e9d4ecddd185e3ec353163bceebf2a,plume-sig,0xd875fa07bedce182377ee54488f08f017cb163d4,Zuzalu Q1-Tech Round,10,0xc532ab2a998dda84e70e1c4da91719e26d8bdcaa,2024-01-29 07:00:00,470.56978815,
0x76eabce511626d1d54bdae4770c3dc172bffca39ba53d82c27defe44ddb94cfa,EthStaker,eth-educators,ethstaker,0xd165df4296c85e780509fa1eace0150d945d49fd,ethstaker,0x222ea76664ed77d18d4416d2b2e77937b76f0a35,Ethereum Infrastructure,424,0x413d934a627fbd26fcb7ae52c2c4f40022470289,2023-08-17 08:00:00,8747.89411103,16857.68782037099
0x76eabce511626d1d54bdae4770c3dc172bffca39ba53d82c27defe44ddb94cfa,EthStaker,eth-educators,ethstaker,0xd165df4296c85e780509fa1eace0150d945d49fd,ethstaker,0x2871742b184633f8dc8546c6301cbc209945033e,Web3 Community and Education ,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,1.27259609,
0x76eabce511626d1d54bdae4770c3dc172bffca39ba53d82c27defe44ddb94cfa,EthStaker,eth-educators,ethstaker,0xd165df4296c85e780509fa1eace0150d945d49fd,ethstaker,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,2.1969524,
0x76eabce511626d1d54bdae4770c3dc172bffca39ba53d82c27defe44ddb94cfa,EthStaker,eth-educators,ethstaker,0xd165df4296c85e780509fa1eace0150d945d49fd,ethstaker,0xa1d52f9b5339792651861329a046dd912761e9a9,"Ethereum Core Infrastructure, Research, and Development",137,0xd04d5b0257a9f2068a4f4ebd88748b2bb47da4ca,2023-11-29 18:59:00,6144.45371425,20010.78
0x76eabce511626d1d54bdae4770c3dc172bffca39ba53d82c27defe44ddb94cfa,EthStaker,eth-educators,ethstaker,0xd165df4296c85e780509fa1eace0150d945d49fd,ethstaker,0xdf22a2c8f6ba9376ff17ee13e6154b784ee92094,Ethereum Infrastructure,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,1983.28392596,16251.80553341652
0x797ce348134caaa5a5605ebea6ad5396d287397f1be9b899812b10edc7707b20,Share,share-xyz,,0x629e715db365fdbac0a61330cbf256237dccdcb9,share-xyz,0x9331fde4db7b9d9d1498c09d30149929f24cf9d5,Web3 Social,10,0xf3b99793874b9f36bd6977f45300686224b72750,2023-08-29 08:00:00,35.87505924,351.2232264619109
0x797ce348134caaa5a5605ebea6ad5396d287397f1be9b899812b10edc7707b20,Share,share-xyz,,0x629e715db365fdbac0a61330cbf256237dccdcb9,share-xyz,0x9c3b81967eafba0a451e324417dd4f3f353b997b,Web3 Social,1,0xd0610d3a5aecf8043e32272036927d2a1cde464c,2023-04-21 19:59:00,260.33593041,1998.749961139269
0x797ce348134caaa5a5605ebea6ad5396d287397f1be9b899812b10edc7707b20,Share,share-xyz,,0x629e715db365fdbac0a61330cbf256237dccdcb9,share-xyz,0xc34745b3852df32d5958be88df2bee0a83474001,Web3 Social,10,0xf3b99793874b9f36bd6977f45300686224b72750,2023-11-29 18:59:00,109.23815739,140.5335544157623
0x4e11571892e7edbb6aa03c8327aad0325faa2297559fbccc82ac93a369267948,Lume Web: Redefining the Open Web,lumeweb,"lume-web, lumeweb",0x63cd2c691632720ff2abdd0b6aaba2466d3fe468,lume-web,0x12bb5bbbfe596dbc489d209299b8302c3300fa40,Web3 Open Source Software Round,1,0xa1b6245d7ba4b126adf7ee1e05e96bfda974990c,2023-04-21 19:59:00,198.65242977,138.4309950330945
0x4e11571892e7edbb6aa03c8327aad0325faa2297559fbccc82ac93a369267948,Lume Web: Redefining the Open Web,lumeweb,"lume-web, lumeweb",0x63cd2c691632720ff2abdd0b6aaba2466d3fe468,lume-web,0x8de918f0163b2021839a8d84954dd7e8e151326d,Web3 Open Source Software,10,0xa1e8c5a8ca033ac3cb738506c6f1ad15bf54a730,2023-08-17 08:00:00,265.7855689,46.01310410949346
