date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Total Transferred,forecasted_Retained Daily Active Users,forecasted_DAA/MAA
2024-12-09,31886.924760366965,18356.094256439672,99.90080037555512,1.8532881507222313e+18,0.8119735689243689,0.17468851346309142
2024-12-10,17613.026978814487,11359.250699858305,124.09632553942114,3.195308972863353e+18,1.0618617876011773,0.20431566727359562
2024-12-11,18159.795021920338,26109.354079279045,32.10959165466987,4.261077826802634e+18,0.6969871469322614,0.17232652370083915
2024-12-12,12621.341841897689,17947.559962385505,100.10790088186586,3.02164926572796e+18,0.9854015540200939,0.11036964639759633
2024-12-13,15792.039244783018,15606.10208690501,93.97982537774404,2.716869740336493e+18,0.8721804247741868,0.21636461557775377
2024-12-14,18002.190739899557,24065.605511675454,40.53316755927157,1.837522384437466e+18,1.0305903369887206,0.1291929262183895
2024-12-15,21239.765086099236,19833.676203399787,112.042195818524,3.594425191655635e+18,1.0100512595735376,0.05511378944386888
2024-12-16,33791.1143556459,22588.84248029667,186.54397032940938,4.95562339039079e+18,0.6907698268215984,0.055500238943317536
2024-12-17,12992.207124584178,22556.211244172162,36.16861434107016,3.2390328366463805e+18,1.2396161154742258,0.13613037663449679
2024-12-18,14937.471491769178,21041.202194308524,23.306734546262657,3.0278331424657116e+18,0.9293416032692269,0.23539340909298398
2024-12-19,19944.490987610276,21249.522789440773,24.26468571090413,1.0240852842687149e+18,0.9472161098931995,0.1381807002470487
2024-12-20,30695.596805652298,16159.626250470195,63.05869502523968,3.784594863551378e+18,0.9510966937111134,0.17842455719702704
2024-12-21,32855.5024546591,26667.898762132445,152.61662224761298,3.44268326362409e+18,0.7495201642273726,0.1502835045461428
2024-12-22,28223.731827635103,16859.56564343911,168.67789343001544,3.372436300272727e+18,1.1109153080192256,0.09619905728306315
2024-12-23,14354.794187957488,15274.514563020904,155.5079262188359,3.1857535200776084e+18,1.0348666314066064,0.12833136028878545
2024-12-24,11192.29626111582,22847.350902992377,92.5613609400411,3.4801470905448627e+18,1.0117534822145755,0.1448017871082886
2024-12-25,28726.42541046305,22723.097313974355,87.00759224047671,1.7403844194892475e+18,0.8137948095859092,0.12665866496161332
2024-12-26,17580.48339463574,27026.1690056278,87.00189070022898,2.842292339330175e+18,0.61689303692683,0.1342463706379791
2024-12-27,15393.6988213388,19133.79242101897,150.1194348193309,1.4997981162157112e+18,0.7006764315951676,0.17531904994550565
2024-12-28,12642.91736641892,15803.710335413274,184.36807333003685,1.926275127978116e+18,0.6124093297160924,0.1482964893619191
2024-12-29,10110.842687692695,23708.179809476303,131.42666207866864,3.033153335450182e+18,0.5796726215489386,0.11372099414182181
2024-12-30,8909.46242794166,23906.963598325652,168.34367263980585,2.0892380238359488e+18,0.7264088088057437,0.0863115467995272
2024-12-31,16959.952021457655,15784.73558294239,221.57619103996376,3.2972576761099464e+18,0.7844366132385602,0.0861758325186209
2025-01-01,14627.88872172511,30203.391497256336,188.13593909156953,2.214157796382947e+18,0.7227159365530782,0.04749850354287652
2025-01-02,11796.16843660074,15118.178113244534,190.75759622527184,3.6971699709434696e+18,0.8799444376155267,0.05628008063254853
2025-01-03,7836.4582483527165,9023.609244592579,142.8155240959836,2.1372154749399698e+18,0.7734521950846172,0.06831586278802934
2025-01-04,11910.78190166298,13795.952221991145,156.88553221667573,2.395090793463751e+18,0.7827817313586231,0.03771681968892636
2025-01-05,12820.081883337652,24974.741916933097,149.7514971781763,2.5070742449929083e+18,0.772927040809205,0.15121593318680776
2025-01-06,12199.225291675777,23731.705883388346,138.54423606565885,2.7807181620404454e+18,0.914607697068457,0.17836482492408334
2025-01-07,9840.71496227331,18969.754327906256,157.83036185202076,2.94444732806335e+18,0.8052255042998301,0.07839344094222037
2025-01-08,10023.056485620165,13011.794521308717,78.52756807154134,3.8658725915516396e+18,0.6698233712262984,0.17356516796082733
2025-01-09,8737.476348097698,17252.408711698718,171.42808205012497,2.0414169271914404e+18,0.6161074529517742,0.1809285463756616
2025-01-10,7621.702112963701,25128.99202206432,125.15707936973837,4.071762413950475e+18,0.6845770249214929,0.10739948480349894
2025-01-11,20354.04698363534,23536.626809476766,127.97337192789094,1.9711643481507087e+18,0.8882577155722012,0.12308219202465089
2025-01-12,14471.477548236448,17593.25694032203,75.8454871338183,2.9146601512919946e+18,0.8694153432635525,0.18496842428990365
2025-01-13,16082.389518832482,27971.98033351686,58.64767464079669,3.412851772680534e+18,1.1128463494306138,0.12805595081883137
2025-01-14,12508.75567266368,18386.060652187738,88.2723859741802,2.7591257743418194e+18,0.864374213901774,0.08884590896794003
2025-01-15,9666.412807969535,27553.498062233914,129.00451392721487,4.402974166229383e+18,0.6998615351254494,0.10078655554445201
2025-01-16,12063.968515435627,27007.23147945789,97.92100054695779,1.9046957857790697e+18,0.681539276067279,0.07837528603831681
2025-01-17,16624.3806212898,23644.181918602975,78.53774190147904,2.8633224126310584e+18,0.6168790664485532,0.09132640345397881
