transaction_date,address,cnt,total_transferred,total_transferred_in_tokens,net_transferred,net_transferred_in_tokens
2024-10-21,0x2416092f143378750bb29b79ed961ab195cceea5,839,0.0,0.0,0.0,0.0
2024-10-22,0x2416092f143378750bb29b79ed961ab195cceea5,673,0.0,0.0,0.0,0.0
2024-10-23,0x2416092f143378750bb29b79ed961ab195cceea5,919,0.0,0.0,0.0,0.0
2024-10-24,0x2416092f143378750bb29b79ed961ab195cceea5,1032,0.0,0.0,0.0,0.0
2024-10-25,0x2416092f143378750bb29b79ed961ab195cceea5,892,0.0,0.0,0.0,0.0
2024-10-26,0x2416092f143378750bb29b79ed961ab195cceea5,1064,0.0,0.0,0.0,0.0
2024-10-27,0x2416092f143378750bb29b79ed961ab195cceea5,1224,0.0,0.0,0.0,0.0
2024-10-28,0x2416092f143378750bb29b79ed961ab195cceea5,1103,0.0,0.0,0.0,0.0
2024-10-29,0x2416092f143378750bb29b79ed961ab195cceea5,1480,0.0,0.0,0.0,0.0
2024-10-30,0x2416092f143378750bb29b79ed961ab195cceea5,1114,0.0,0.0,0.0,0.0
2024-10-31,0x2416092f143378750bb29b79ed961ab195cceea5,982,0.0,0.0,0.0,0.0
2024-11-01,0x2416092f143378750bb29b79ed961ab195cceea5,717,0.0,0.0,0.0,0.0
2024-11-02,0x2416092f143378750bb29b79ed961ab195cceea5,867,0.0,0.0,0.0,0.0
2024-11-03,0x2416092f143378750bb29b79ed961ab195cceea5,1440,0.0,0.0,0.0,0.0
2024-11-04,0x2416092f143378750bb29b79ed961ab195cceea5,1544,0.0,0.0,0.0,0.0
2024-11-05,0x2416092f143378750bb29b79ed961ab195cceea5,624,0.0,0.0,0.0,0.0
2024-11-06,0x2416092f143378750bb29b79ed961ab195cceea5,538,0.0,0.0,0.0,0.0
2024-11-07,0x2416092f143378750bb29b79ed961ab195cceea5,631,0.0,0.0,0.0,0.0
2024-11-08,0x2416092f143378750bb29b79ed961ab195cceea5,607,0.0,0.0,0.0,0.0
2024-11-08,0xbf5495efe5db9ce00f80364c8b423567e58d2110,1,0.0,0.0,0.0,0.0
2024-11-09,0x2416092f143378750bb29b79ed961ab195cceea5,625,0.0,0.0,0.0,0.0
2024-11-10,0x2416092f143378750bb29b79ed961ab195cceea5,468,0.0,0.0,0.0,0.0
2024-11-11,0x2416092f143378750bb29b79ed961ab195cceea5,558,0.0,0.0,0.0,0.0
2024-11-12,0x2416092f143378750bb29b79ed961ab195cceea5,551,0.0,0.0,0.0,0.0
2024-11-13,0x2416092f143378750bb29b79ed961ab195cceea5,518,0.0,0.0,0.0,0.0
2024-11-14,0x2416092f143378750bb29b79ed961ab195cceea5,453,0.0,0.0,0.0,0.0
2024-11-14,0xdbdfd5b04fc3a19c40f2b12f6ca29bd772ccb822,1,2.5e+16,25.0,2.5e+16,25.0
2024-11-15,0x2416092f143378750bb29b79ed961ab195cceea5,433,0.0,0.0,0.0,0.0
2024-11-15,0xdbdfd5b04fc3a19c40f2b12f6ca29bd772ccb822,1,0.0,0.0,2.5e+16,25.0
2024-11-16,0x2416092f143378750bb29b79ed961ab195cceea5,347,0.0,0.0,0.0,0.0
2024-11-17,0x2416092f143378750bb29b79ed961ab195cceea5,436,0.0,0.0,0.0,0.0
2024-11-18,0x2416092f143378750bb29b79ed961ab195cceea5,371,0.0,0.0,0.0,0.0
2024-11-19,0x2416092f143378750bb29b79ed961ab195cceea5,380,0.0,0.0,0.0,0.0
2024-11-20,0x2416092f143378750bb29b79ed961ab195cceea5,418,0.0,0.0,0.0,0.0
2024-11-21,0x2416092f143378750bb29b79ed961ab195cceea5,331,0.0,0.0,0.0,0.0
2024-11-22,0x2416092f143378750bb29b79ed961ab195cceea5,307,0.0,0.0,0.0,0.0
2024-11-23,0x2416092f143378750bb29b79ed961ab195cceea5,311,0.0,0.0,0.0,0.0
2024-11-24,0x2416092f143378750bb29b79ed961ab195cceea5,360,0.0,0.0,0.0,0.0
2024-11-25,0x2416092f143378750bb29b79ed961ab195cceea5,427,0.0,0.0,0.0,0.0
2024-11-26,0x2416092f143378750bb29b79ed961ab195cceea5,359,0.0,0.0,0.0,0.0
2024-11-27,0x2416092f143378750bb29b79ed961ab195cceea5,474,0.0,0.0,0.0,0.0
2024-11-28,0x2416092f143378750bb29b79ed961ab195cceea5,477,0.0,0.0,0.0,0.0
2024-11-29,0x2416092f143378750bb29b79ed961ab195cceea5,491,0.0,0.0,0.0,0.0
2024-11-30,0x2416092f143378750bb29b79ed961ab195cceea5,619,0.0,0.0,0.0,0.0
2024-12-01,0x2416092f143378750bb29b79ed961ab195cceea5,575,0.0,0.0,0.0,0.0
2024-12-02,0x2416092f143378750bb29b79ed961ab195cceea5,524,0.0,0.0,0.0,0.0
2024-12-03,0x2416092f143378750bb29b79ed961ab195cceea5,481,0.0,0.0,0.0,0.0
2024-12-04,0x2416092f143378750bb29b79ed961ab195cceea5,457,0.0,0.0,0.0,0.0
2024-12-05,0x2416092f143378750bb29b79ed961ab195cceea5,435,0.0,0.0,0.0,0.0
2024-12-06,0x2416092f143378750bb29b79ed961ab195cceea5,465,0.0,0.0,0.0,0.0
2024-12-07,0x2416092f143378750bb29b79ed961ab195cceea5,512,0.0,0.0,0.0,0.0
2024-12-08,0x2416092f143378750bb29b79ed961ab195cceea5,494,0.0,0.0,0.0,0.0
2024-12-09,0x2416092f143378750bb29b79ed961ab195cceea5,492,0.0,0.0,0.0,0.0
2024-12-10,0x2416092f143378750bb29b79ed961ab195cceea5,449,0.0,0.0,0.0,0.0
2024-12-11,0x2416092f143378750bb29b79ed961ab195cceea5,483,0.0,0.0,0.0,0.0
2024-12-12,0x2416092f143378750bb29b79ed961ab195cceea5,506,0.0,0.0,0.0,0.0
2024-12-12,0xdbdfd5b04fc3a19c40f2b12f6ca29bd772ccb822,1,0.0,0.0,2.5e+16,25.0
2024-12-13,0x2416092f143378750bb29b79ed961ab195cceea5,561,0.0,0.0,0.0,0.0
2024-12-14,0x2416092f143378750bb29b79ed961ab195cceea5,612,0.0,0.0,0.0,0.0
2024-12-15,0x2416092f143378750bb29b79ed961ab195cceea5,560,0.0,0.0,0.0,0.0
2024-12-16,0x2416092f143378750bb29b79ed961ab195cceea5,548,0.0,0.0,0.0,0.0
2024-12-17,0x2416092f143378750bb29b79ed961ab195cceea5,454,0.0,0.0,0.0,0.0
2024-12-18,0x2416092f143378750bb29b79ed961ab195cceea5,471,0.0,0.0,0.0,0.0
2024-12-19,0x2416092f143378750bb29b79ed961ab195cceea5,520,0.0,0.0,0.0,0.0
2024-12-20,0x2416092f143378750bb29b79ed961ab195cceea5,397,0.0,0.0,0.0,0.0
2024-12-21,0x2416092f143378750bb29b79ed961ab195cceea5,560,0.0,0.0,0.0,0.0
2024-12-22,0x2416092f143378750bb29b79ed961ab195cceea5,595,0.0,0.0,0.0,0.0
2024-12-23,0x2416092f143378750bb29b79ed961ab195cceea5,681,0.0,0.0,0.0,0.0
2024-12-24,0x2416092f143378750bb29b79ed961ab195cceea5,735,0.0,0.0,0.0,0.0
2024-12-25,0x2416092f143378750bb29b79ed961ab195cceea5,984,0.0,0.0,0.0,0.0
2024-12-26,0x2416092f143378750bb29b79ed961ab195cceea5,871,0.0,0.0,0.0,0.0
2024-12-27,0x2416092f143378750bb29b79ed961ab195cceea5,729,0.0,0.0,0.0,0.0
2024-12-28,0x2416092f143378750bb29b79ed961ab195cceea5,683,0.0,0.0,0.0,0.0
2024-12-29,0x2416092f143378750bb29b79ed961ab195cceea5,616,0.0,0.0,0.0,0.0
2024-12-30,0x2416092f143378750bb29b79ed961ab195cceea5,623,0.0,0.0,0.0,0.0
2024-12-31,0x2416092f143378750bb29b79ed961ab195cceea5,564,0.0,0.0,0.0,0.0
2025-01-01,0x2416092f143378750bb29b79ed961ab195cceea5,701,0.0,0.0,0.0,0.0
2025-01-02,0x2416092f143378750bb29b79ed961ab195cceea5,712,0.0,0.0,0.0,0.0
2025-01-03,0x2416092f143378750bb29b79ed961ab195cceea5,743,0.0,0.0,0.0,0.0
2025-01-04,0x2416092f143378750bb29b79ed961ab195cceea5,876,0.0,0.0,0.0,0.0
2025-01-05,0x2416092f143378750bb29b79ed961ab195cceea5,887,0.0,0.0,0.0,0.0
2025-01-06,0x2416092f143378750bb29b79ed961ab195cceea5,575,0.0,0.0,0.0,0.0
2025-01-07,0x2416092f143378750bb29b79ed961ab195cceea5,676,0.0,0.0,0.0,0.0
2025-01-08,0x2416092f143378750bb29b79ed961ab195cceea5,718,0.0,0.0,0.0,0.0
2025-01-09,0x2416092f143378750bb29b79ed961ab195cceea5,751,0.0,0.0,0.0,0.0
2025-01-10,0x2416092f143378750bb29b79ed961ab195cceea5,668,0.0,0.0,0.0,0.0
2025-01-11,0x2416092f143378750bb29b79ed961ab195cceea5,584,0.0,0.0,0.0,0.0
2025-01-12,0x2416092f143378750bb29b79ed961ab195cceea5,636,0.0,0.0,0.0,0.0
2025-01-13,0x2416092f143378750bb29b79ed961ab195cceea5,506,0.0,0.0,0.0,0.0
2025-01-14,0x2416092f143378750bb29b79ed961ab195cceea5,436,0.0,0.0,0.0,0.0
2025-01-15,0x2416092f143378750bb29b79ed961ab195cceea5,448,0.0,0.0,0.0,0.0
2025-01-16,0x2416092f143378750bb29b79ed961ab195cceea5,475,0.0,0.0,0.0,0.0
2025-01-17,0x2416092f143378750bb29b79ed961ab195cceea5,367,0.0,0.0,0.0,0.0
