transaction_date,address,transaction_cnt,active_users,total_transferred,gas_fee,unique_users,cum_transferred
2024-07-14,0x2416092f143378750bb29b79ed961ab195cceea5,434.0,369.0,0.0,0.0001878014912803,369.0,0.0
2024-07-15,0x2416092f143378750bb29b79ed961ab195cceea5,424.0,366.0,0.0,0.000731201502923,349.0,0.0
2024-07-16,0x2416092f143378750bb29b79ed961ab195cceea5,460.0,400.0,0.0,0.0017938405088076,373.0,0.0
2024-07-17,0x2416092f143378750bb29b79ed961ab195cceea5,657.0,537.0,0.0,0.0032960780406995,495.0,0.0
2024-07-18,0x2416092f143378750bb29b79ed961ab195cceea5,502.0,451.0,0.0,0.002517046519855,404.0,0.0
2024-07-19,0x2416092f143378750bb29b79ed961ab195cceea5,527.0,428.0,0.0,0.0025922947489347,365.0,0.0
2024-07-20,0x2416092f143378750bb29b79ed961ab195cceea5,509.0,418.0,0.0,0.0042358103958269,351.0,0.0
2024-07-21,0x2416092f143378750bb29b79ed961ab195cceea5,483.0,423.0,0.0,0.0041698614234718,367.0,0.0
2024-07-22,0x2416092f143378750bb29b79ed961ab195cceea5,533.0,475.0,0.0,0.0026802589598148,416.0,0.0
2024-07-23,0x2416092f143378750bb29b79ed961ab195cceea5,419.0,362.0,0.0,0.0019792331071803,307.0,0.0
2024-07-24,0x2416092f143378750bb29b79ed961ab195cceea5,457.0,411.0,0.0,0.005731976823981,355.0,0.0
2024-07-25,0x2416092f143378750bb29b79ed961ab195cceea5,497.0,455.0,0.0,0.0007149345398956,378.0,0.0
2024-07-26,0x2416092f143378750bb29b79ed961ab195cceea5,467.0,400.0,0.0,0.0002610686749707,329.0,0.0
2024-07-27,0x2416092f143378750bb29b79ed961ab195cceea5,379.0,341.0,0.0,0.0001621245862806,279.0,0.0
2024-07-28,0x2416092f143378750bb29b79ed961ab195cceea5,423.0,375.0,0.0,0.0001721740616403,317.0,0.0
2024-07-29,0x2416092f143378750bb29b79ed961ab195cceea5,509.0,440.0,0.0,0.0001051605882293,371.0,0.0
2024-07-30,0x2416092f143378750bb29b79ed961ab195cceea5,541.0,468.0,0.0,0.0002048015487155,365.0,0.0
2024-07-31,0x2416092f143378750bb29b79ed961ab195cceea5,721.0,594.0,0.0,0.0003117896922515,487.0,0.0
2024-08-01,0x2416092f143378750bb29b79ed961ab195cceea5,426.0,383.0,0.0,0.0004173902067948,301.0,0.0
2024-08-02,0x2416092f143378750bb29b79ed961ab195cceea5,371.0,326.0,0.0,0.0002870220747698,246.0,0.0
2024-08-03,0x2416092f143378750bb29b79ed961ab195cceea5,399.0,345.0,0.0,0.0001150124072198,263.0,0.0
2024-08-04,0x2416092f143378750bb29b79ed961ab195cceea5,442.0,348.0,0.0,0.0001592424588999,252.0,0.0
2024-08-05,0x2416092f143378750bb29b79ed961ab195cceea5,336.0,249.0,0.0,0.0036786597607862,174.0,0.0
2024-08-06,0x2416092f143378750bb29b79ed961ab195cceea5,521.0,392.0,0.0,0.0001826430524644,289.0,0.0
2024-08-07,0x2416092f143378750bb29b79ed961ab195cceea5,457.0,360.0,0.0,0.0001154961418506,268.0,0.0
2024-08-08,0x2416092f143378750bb29b79ed961ab195cceea5,590.0,489.0,0.0,0.0003955955686739,364.0,0.0
2024-08-09,0x2416092f143378750bb29b79ed961ab195cceea5,770.0,591.0,0.0,0.0001468128007718,433.0,0.0
2024-08-10,0x2416092f143378750bb29b79ed961ab195cceea5,741.0,586.0,0.0,0.0002072980464238,419.0,0.0
2024-08-11,0x2416092f143378750bb29b79ed961ab195cceea5,768.0,623.0,0.0,0.0005395733958338,447.0,0.0
2024-08-12,0x2416092f143378750bb29b79ed961ab195cceea5,923.0,766.0,0.0,0.0033185989822667,605.0,0.0
