address,op_reward
0x0a0a53003fa4d0ef1b94aa0c32a76ace2e20d555,341.3949294
0x96ad6be504d153a25d41a476d5202425e85135fb,337.0170475
0xe477b24601ff4e23b13eccd9ce80ea73ac8e9d71,335.7373748
0x081ace50109c19b91c59c1e48306657b03896898,325.7715765
0x8c86aa3f3e69c2f38eaaac1f1425340db7714ced,325.1736027
0xa734439d26ce4dbf43ed7eb364ec409d949bb369,268.4703598
0x2fcfcd26705acad289c8b2018ea68b51d9588c7d,268.0202772
0x98289029b0d4bb73ead9eb1a3300ed724fcf6779,267.5983574
0x4759911804a25b1ab570baa33587dcdb3206ef88,258.7643251
0x7d4e9992f6c4f063c7598499fb7294616890f3ef,252.5408948
0x28abdef34f90eb239bb30777e265b7bf12b291b3,200.5538976
0x7291d890c726d68f43b32cf1d922d066533558af,198.0227183
0x12e34029669c0a9aadd31cacba4910e1cf38434c,185.8088655
0x690a5133676ae18246fd42276d445cab565c40ab,163.7991321
0x9173629edfd0a534efeebb9f2585eab508628526,163.6568493
0x47cb932669007667f641272a05522475cb54688b,134.4547634
0x64076dbbe5883af860bb9be070341fbb94e48e72,130.8791089
0xbe620ba9618e112441c9f1f3827dc43ad1b4178d,122.7437191
0xcb305582b611630dcd7bbdbcb1df6ec4927fe5d9,122.0000579
0xe48ac0deeb484f7df6d1ca554dc9bf517a0a597c,119.3901743
0x93ce6a68e27dea150202639a93bda83da6f82522,119.1954533
0x9aa0118a400ce57f1492aa69b3a3c2aba09bc44c,117.6187278
0xa49cee842116a89299a721d831bcf0511e8f6a15,117.4540171
0xf3afc2383a0b45ae73d77b49df7f2184b1ad4b90,116.527178
0x8eed67ad5ce273cb9933a469c69c87ef606d7b08,115.0711458
0x8ce8389a8f928645f4da0d3772125c1fdef681a3,108.8421599
0x134e41e63bec5118504fb6c39433336dd0e5aa9f,105.3595834
0x889dda48f2f5ebe2c12e1590c93d1adccb6face6,104.7550577
0x540583254046ed102b64db6417d49c856bee071b,103.0060461
0x78cd2a44e14529499559f374d8b39a37d2764bf4,102.5431276
0x6ff37ee27afe0805c8cc86fabe368c1f4776f843,102.461975
0xd78cdb879acc67b000588b027328af4626f0b0ef,102.3858296
0x2a3efd35b85ac5c34dd3375ad44e05deb64d327a,102.0842731
0xebf82644b69b2156edab189bae6e8f691350a5e6,101.6417478
0x1656ce4a2d06f86f7e4de6dd416b6fec2a8240ec,101.5108077
0x2e4eb60e7068a036ec569354b1356f43f00587ff,100.9998225
0xe7d5c9179bc855a7d6001b16722f4ba661424fc7,100.6743261
0x5c6a12a57afb9f485cc6644dd4c888abd338c924,100.3567196
0xff5c5f4ace00ca12b1c7e7a3784c3c60e3da77b2,98.67287907
0xc4c64c832652f0a326e67e604f2cf6e6ffdfd928,97.97653133
0xf8bff2f4534330195e893054d69a8aaf5eb884b0,86.1731531
0x5ea30c538ceb6f3a51d1ba88ef85be690344b520,85.17597082
0x5bf6e07482b471594eff4ffe4980b8e6346938c3,84.47222513
0xdb317acab8a1908ea5ad2a4027c069d78f9526e1,83.76901974
0x30e25eaa01f60acf52470ccfc57cad3e245b43c9,83.30652589
0x2aa59b14ec2e0b1cbea4cadc09662f2e7eda38c1,82.69132952
0x6a90b0f458c45a6ccb805455fe1d3a69c93a18ec,81.6747358
0x6dc30a42c431f58787a139ba2ec4543752fb1395,81.66073878
0xa8d9fd3f0e73ae28cffe11a654ca866f3d1fd0f4,81.65141151
0xece9396469d7cd916d8473707acc054123a95ff2,80.54597247
0x141132699b1e4df0afcba1e60450138a47756e9c,60.28742177
0xe74b0b055e63fff573697ec7329f89804facf4d5,58.54755415
0xea9e752e7c99f645638e6a8b750b80ccda70b94b,57.88115734
0xb2ec8a641bf30f265b5a7519fdfaf00892fb4aa5,57.37217541
0x8938729c6c90a82c027e208b76c8c8922007d312,56.95616504
0xc1133d869e97a30352f9f440d99e5227c41bd138,54.43174502
0x0a675837a7f5e3661e883bce24a56aeb452083c7,54.35938018
0x507f0daa42b215273b8a063b092ff3b6d27767af,53.52624557
0xc32cc3706b23191e21dadcab62983745f59ea21f,52.71543805
0xdac8f31d04a5279fd2d03d21def320a2cc468162,32.33908433
0xfed70da796916f989bcbc5f217e4d4ca405190d4,31.70300726
0xbbf9ca08b2da748ebe853d044cd3c2dfd1f0bb05,31.41966465
0xc768fcc42a95a2e606395dae1d2dc3e313e4a0a1,29.14304554
0xe191468e32443fa79e8ae8164c0c0b319ea704a4,28.87996904
0x1936b4edf08c011362417c2a2b9cb30e473ad7f3,28.60160121
0xa6e96dbb6b7d2c12062e70d3dec87c4fe23f961f,28.08283008
0x5c5d1f39d21e304c4664e933c50def24a5c66d86,27.83553568
0xc9186dcd21f62ed7277cc2df5bee738f42b4ef5b,26.26623341
0xf1be3d0c5981a1b7dd12b066004aa666cae84677,24.46656783
0x0ddef2d959eeca02a6f49765f842736435bbb71f,24.38293123
0xec4808d37dcd72f5ba9842e3af35a4219977f87b,23.35170754
0x33104a01d2d186fa043eff6839296f9a7a7ee431,20.03432938
0xa23cf56b1b32279ebecb74eb8cd513e0457a83cc,19.95456041
0xfc1166cd08aa556cb0feb875ce3f2ac16070d869,19.65214717
0x5bed5de05899aec2892fcacda2d867b903799058,19.33949221
0x99c66c32a6e5fecf8792ef4ce0af81c1f2aa4454,19.22782667
0x5027b328022b83f5927bc6975202ce6d2e1b1326,18.98638891
0x317bc38b66566566529c41462ba774f489b4a63f,18.49253709
0x95b05f935655c37ada2088c5767e5006f230b068,18.28043732
0x6bf72d183894de3bd5ebaf7b5983d7c778c82299,17.76085625
0x378d351529478bd166fde8a3476bccbb94d2c115,17.51133378
0x1b25cd78c96e5d311d322d93f59fea85d9e45d1b,17.26779211
0x540e9f78d6265aaa9ad320f31ac38ff2553f6f5f,17.20409959
0x62180042606624f02d8a130da8a3171e9b33894d,16.94035408
0x68dca13700116bf36ef0da14c63cb6f377a7f94b,16.26091048
0x8392aa611b29383eef5295657ef96f013ca2c1e7,16.00971923
0x0bebe2165de412e7925ab8352e36f3b0493dd3b9,15.19196686
0x6cf02163c9d6ca82078cdfb21462afc7004cf86f,15.01700944
0x65d674d359f3e79f16c1603c649855fe0564594b,13.95714957
0x63a7255c515041fd243440e3db0d10f62f9936ae,12.68196936
0xf12e4cd28926a4a6299c8e31a6c773dcbfb2e523,12.5354984
0x2c2f838f0dac3f4915f4a57f3cb63abcd806ee40,12.38492081
0xb280159177321175441cd3e30c5b4a419719209a,12.28653285
0x08d3a14b98d1e15b197bb86545d119e1c769df45,12.24193089
0xb965d68052b849b29fe25497c51659bf9678bc9b,12.22627908
0x4456e48f14dbe14f169f72775542666e0c3c248d,12.0518106
0xeea7d0ffc09997b8b0cc59c9bbc93cded33c14e4,11.8828671
0x5274714f4c06f56c0dd5ba46280b7dabe2b1340a,11.79888295
0x10d6d2e343281d388291a3e02f3293aaeda67178,11.33854099
0xc5c18dd01de19da90e428ce3951d3d163d60e001,11.0007299
0xa5bfd95294aee7d66cf7c5981c26c5ae21d217bc,10.89366133
0xc0567a6fe0f3083603d639c8233024e8bd1926d6,10.77080837
0x4bd051363f2085bedc581d273241576db2319d4a,10.59576539
0x4157df2158c7d146e6bc4925b9d26ecc9d9dc4a3,10.15469365
0x394ff64f994e868ad44a473b34173039ce00f3ae,9.933190759
0xdad6849d44f89e61d6e634166a16178f923586ab,9.695336368
0x91d6e260a5965a3c33d5bc4bf4adcf96c449ed2e,9.579725899
0x979e562cf3ae36777dfbd380abeaedcdee744c34,9.429428009
0xfd4f24676ed4588928213f37b126b53c07186f45,9.190986376
0xd36298d10b58aa86309258a70fa31c6fe47810e0,9.175949958
0x6eaa3db0f47cd3c98f02575b1a1fa26bb4b3d39f,8.983493044
0xb5df4f3ae95bef6ec11484f4cd8a6c5f939b2d55,8.604384938
0x7d02e5a16ba38d61ac5eca5c6536f23d09e3add0,8.523484272
0xd755a8d0c72b379f445ab17fe60af9a76eaad221,8.44976231
0x0ad1aa090893894b7f3378189e2b401d6338f32e,8.281673196
0x47b151d5fd0a023b839d5d65a2f13027b1f15dad,8.256887227
0x0c90d90f0d38c21ecb15d5bd32b030977eeb2e31,8.191366118
0xae441115026f81eea3c8882e909852080b4a2680,8.048249634
0xbe002ce1a68574ed0680dd6e9378f0b535963a64,7.912056597
0xb52d4054c165102841761b635b7b106d14951df1,7.830991868
0xb3a1581b786d724d34377d2a90c6f239887d1908,7.726966487
0x4d85e4f760fb58e380f02657ae5aafb8bd010601,7.697551852
0xf447b405fc7b41ddfef3cf66ec790eabd6b26a47,7.562837872
0x9be95ef84676393588e49ad8b99c9d4cdfdaa631,7.113072657
0xf79a2217fdac44be3356765da4eb9497eff9b5fc,7.108588554
0x536a24bdb5902d7332cb44a5ba2e848625235abe,6.978767316
0x3a31d9d9120013a2f1f55ce45068ed9ce4795e9f,6.970465866
0x3f46680099cf623163c96747a8addb85a1da1cd1,6.961911052
0x06b5c32d09b595fbfd6c1d85758c57c8ca3b7340,6.917656577
0x10480bee571ef014b3b0a7dafde89feacb265484,6.515189647
0x42364fdc555b2ce496002735afd4215d2ad44f96,6.488812147
0xa8987c6d88434dccca284c086d4c2c29646c7605,6.437804397
0xa5e5fcc8933f08bc6ca1c0a71c84e71beb83a8aa,6.361988084
0xd131f1bcdd547e067af447dd3c36c99d6be9fdeb,6.295025982
0x78169693093206c4a6ce9583ed8c8e6e5b21a0fe,6.263574226
0xd159b134db0bfab64536d860417b329739816fe3,6.224277692
0xa65388557391157210a3b69bf0c0078da70b9395,6.121227995
0x4f2085615261cc9afe0e54fe04f7c6fc6c1b8f3a,6.094032024
0xa252bd92293b0eb9beb1c2cf72f794f8a3a54348,6.063754169
0xe21b9c6cd856ed4d4289ce8378dd266f12383805,6.048353552
0x0d24969d26177f813771eca05f819fb3e00210f8,5.985729583
0x98d2ac5e05f0fad626c962f70befff0e5e915feb,5.967575947
0x95c47d679a47e8ce3272d4e65795dbae857d3b9e,5.834065927
0xa5c4adb4af76589bb4491677bc2b45d0578635e3,5.824605368
0x5ef31854bd27c308305e87cbb09af526203c2ba4,5.633644683
0x1b7a0da1d9c63d9b8209fa5ce98ac0d148960800,5.322431932
0x9bf01b56cd0854255f335806a27db6d731708742,5.215818583
0x3c53b51942d2ca77a9c10d399b61c8945acea0c6,5.163796804
0xac3d1135d92126d409b6006ad595807b4569f9d1,5.131939451
0x4272447284c007c699f8e7f939a8d47058ca8dbc,5.036104148
0x01e0755bf9ae9ff2654f5101ff072570aa9985df,4.930084575
0x396a2448c3cd7ef4a7b218f017824d54ab428beb,4.890479501
0x34c3a5ea06a3a67229fb21a7043243b0eb3e853f,4.860166718
0xfb37cb4047c092b04b415ab32f33465e6f16fe02,4.847499988
0x5f82e85dd03e1b1be4d41db744adc0ea9e3dd528,4.824617184
0xaa1c8d84680dc84ddbb0a20ed3e0c126e688b440,4.516518511
0xf39fc42a037365d340595b93048ea198aa5f5e34,4.486289418
0x4ec737d7ef9739bf9bd0d0722f13bd2f09d6a950,4.370355255
0xdafa3a2d9d4fe563ba76d73c77fb13f659301011,4.369819346
0x9b7cb24f7ee022fe1c67199fcd99eae415dde47f,4.355973972
0x43829971413b0c946c78f2da31bf69fc3bc02c98,4.267114257
0xc3048079040c993818021e955b62102094cd4d03,4.265197102
0x42bb88ea43c628b9ed8fcb55a0419d12fc48c2b0,4.236826977
0xae5a1f310dd053b752dd967800122983849a174d,4.202592779
0x101ede22a1d7fb82e2b5945637d2d19bb3624d22,4.189506447
0xdbae4a204a9ee579e402c7cf9f72005ecbf8f8e4,4.106776453
0xbc1ddf1f4e7a2b5b8c9a46c627539d896560b045,4.096827328
0xb89ff4e9ad6b33f69153fa710f9849f51712eec4,4.044422175
0x8e312e1def0e482ac1806c1759d9c1bff9fb069e,3.911458754
0xda436db56e7d5d7ceeb20003fc63acd4d8b465ba,3.902096515
0x3ce8ce4a5ee7d6ef768df4ad35bf245e0d0314db,3.881303452
0xd920219337931fa77f6aa0abb96cb13577079964,3.777038052
0xb18ef30506b7a9ab9e4fb1543674b4aadaf7f582,3.760576105
0xf812b124bf076f643f936573be46963177048d99,3.744775589
0x5e40eff9ff5f86384fc53598d7b3c4db26c2a62c,3.743661661
0x4fd9dd5e3e06f34429e78663dc5d9504ac10434f,3.645067637
0x81e877dd467f65b79aff559a8fafed6e95f01ad8,3.582658582
0x50a201b8dadf001f4ee6f84a0bf94f63be874b99,3.502054641
0xa85b0cf03bc88e4b9aa43c322ce40bd69506d91f,3.47611853
0x103495ed4e2c3ece89564f3ffac63276558b5c12,3.414243891
0x5d2fa5ba51e3f37491a0e96e65ec1db2e0869a49,3.256125558
0xe4112ea6c268a3d23df161a7d14ab4a24051ad04,3.226097605
0x77c1d273862b6aa39265debcaae35cd7f9ea1c87,3.181964128
0x328375e18e7db8f1ca9d9ba8bf3e9c94ee34136a,3.146649123
0x8b578b413186cd75590372acacb6fac64e9ead12,3.143975965
0x8d40543af67e8d45ec4ab528ceb7e5d99c4efbab,3.140785034
0xd279d96e2291bf5c2857614718f4e6c0ef39b8be,3.058225288
0x95462d5a2e10292508f76b7f2f7aceaa6dc55976,3.006518248
0xfaa45517c536b3367f6147e9589ac6503e99805c,2.927327688
0xbceaa79109642655e5d5a3cff748ea41ed3681b3,2.92689553
0x3b021d9b15542e1450b31826498fc5ae973e517c,2.897097914
0xf5fe93609b852d51d03b9749d13d4122d76f482b,2.870030488
0xa8cdebd80f49188e91a4856e5723ee3731847427,2.866333387
0xd8696bbd8ce60804f0fc9fdbb73b517e72855f2c,2.818564451
0x14f4785e5f8738eb589eb0bf9edc6a5f86755944,2.817987128
0xbef3784d1c5979e27b9e18f587a79953843dab11,2.779124699
0xe7f2004f57892ed3424998f994093e7924bd72c6,2.768059796
0x737e5f0fbbafa9b98eb0251e9293c51221bb97c7,2.755120566
0x91212de083d29342f670fb69ffa68176369e3b20,2.730127527
0x3489b82b3d4730abccd7f6e2d308ee11587681fd,2.685835156
0x9058cffbc6237c2af2739ba058233bcf60c69cea,2.674055135
0x1eb10f1442c23f970f57e727844f813d1ecb449e,2.642953237
0x34941c54f5a8155f25205978c7d4720e0e6388e6,2.641972791
0x826f80388629675e8ac792b17b7688ecc2f7fc48,2.607330081
0xeeeba9ab3668c2c8e3bdebf618a7eb985c6add76,2.606318473
0xa0710d6b75f7174ac09b145458e41a76d6d59f2f,2.602672294
0x9b19bb1fbe8978d8a2454cc3b812dbf1341e03b3,2.593849616
0xe4cbda373d6a445f83fc9125c6230ba58bc08320,2.57801627
0x9097cdff0329382df4a17e86195cc664385656cb,2.543625
0x1007a39088c22a4dfe54032f08fc47a7303603df,2.500337172
0x123270ae8adf36e6a970490dac53bc7ee856f52f,2.473466546
0xdb43c9f4745f93e7ba7d0ff86155c88d5756454a,2.447921204
0xaae1d38fd89432f1462b753c5752ee1bb66d5659,2.368831297
0xda0f4b7c7e77d34190a22ea2574d60fa0633e8c7,2.325850099
0x2802907ab681298d35ce2eaf2415550137c40c8a,2.315763409
0xa5f146cbd3ee13f482315dd0f873c2bfbbc5f2c4,2.3124684
0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,2.295358901
0xa4279938d4edf1513ffd22e4a6835659ede257a6,2.29274432
0xfabe6b48a6327c3e3963402f9422bcd2fb8acf35,2.253831119
0x4572d7f8614f79e63494ac61a8f3463ed8338a89,2.220857462
0xbe9e0c20ee408a3b4cb95bcd672e1de7cefb5cbb,2.219144666
0x2ac178dfa47e8c946a786d65ddfe61744574ee39,2.203308638
0x3fddcca8e20bd6ed2d14cc7c83bc7a8a24d09fed,2.187079942
0x867df8ae5fbe11bdeb0c6ca5f116dbb8a57b51d3,2.183939084
0x808faacb4a502060a73de1f0f4b094eedbc60c08,2.140656739
0xcb44375ba55a072a8a43452f9f6f1e24aebf4666,2.135364662
0x6ea649fc345f83a8c88b8f8cc3b1c3488aa3ba55,2.121750949
0x6dea5dcfa64dc0bb4e5ac53a375a4377cf4ed0ee,2.1196875
0x24698229f7f08eaef4032768388786fdc0853f55,2.112696523
0x30107d9e6bd78f548e3e52d92306f4bd0bec413d,2.106602533
0xfb9df9ff229bfd4c871c898596956013b851ac7a,2.104192
0xd4ed9ecc531e2e2e6857bb6b4736c15425173808,2.095208372
0x33a58bfe77688c3841b28f7bb12be3e244dfc8c3,2.042283644
0x7cd3661ec9615fa75863b84f56f1fd488b67188a,2.028680207
0x74cba1bab15f87ebde96a00925d8e6714c1e1f6a,2.007688784
0x9f082e184259d2f7089df5ced36679bb88bfe123,1.991702346
0xf7ca043d47ac7b16c69e45b6e4ac79660aeb8407,1.977661267
0x444782f140e31b5687d166fa077c3049062911ba,1.958480555
0x0000c825f20f040f6b2fc59493a9bd48adbb4fcb,1.95792138
0x8d95863b0fd4d901c6cdeedd9640d8638609d38b,1.92324825
0xd9eb1da98184a796954f7f90f4d647d153cb5c3e,1.908696346
0xa6f9ab70da9d6ec0af3155e8926c20e8365aa4c7,1.903997845
0xb0ef06bb75c63d61ddd5450b59bb6b4f3cacae76,1.896431681
0xae0d376d7a0c05a7d78ce1d6990adcbeba673147,1.874680994
0xec0bdb21c4af3c64e261f31f502656def0a3f1d0,1.820306306
0xf96f98469f7b6c1fe559e5f92f0da01ab6e7a6ae,1.802271266
0x0b846635ae0be6a6f0e5e9825b96e950d94f2787,1.789479459
0x61eb6459a9332777caff0ea07035056c572bf256,1.787068048
0xc63a4fc7f78bfab4109b367427ce395dee75e411,1.776467733
0x6a5c69ea2fe700e7e6aa008a0193666594f8c48b,1.742271193
0x741a55e8c6dbe34bcccb3bd64ebc4e796eb3093d,1.731717813
0x3339726b077b08ca88ca2262108beba4e7236882,1.726627014
0x39d8146c2d56ac73936a581ae702e4fb87347807,1.717684332
0xc3fb9160734d5e894112c1253b2b547c74a72be5,1.711681953
0xca2617c0c16a78dc0b29ca72a88785e5797ae61f,1.663843764
0xc734abc7a7737de1ca7bf81c4dc8612bf1887b54,1.655447079
0x328a22f3f47295e6caf31905459f9d8874c4bc85,1.640789991
0x9d99a9e37939f1075a7a4856a7bd0db201564f5a,1.602084677
0xb2f6671509f9b7f2a8924228f299aaa5915474a0,1.591819936
0x3b25540d1382d262e4b64cde6e10df2fb1f57b45,1.588807821
0x6afdc6f7d72174f4b2c2fb39d988c20f94d9c5ed,1.588587155
0x967589b8111a75e213ec66d562811bafde2398b7,1.580636932
0xf9a7b56e316332a724c6445d4bf5101294134d64,1.544351236
0xd69b7567ee0198d51e8497f7b488cd2f344f246e,1.539604449
0xa0ca2f77ab50d6e6119462caa5a5f3a8ec868336,1.534622292
0x6fdccaa4940bab3c098ef44357d3b77dcf09e02f,1.525867507
0x5ff2c114be212ed5dcadf6148822da8ad662b6b6,1.509788198
0x521772489d36cf0ec619af31924bc50969fcb39a,1.508544794
0x5b8b4aa1c02534e880c002281ff4b4a38a6c10c3,1.488841819
0xdb92c1a7301397e21838c89d1b19cbad3bbb1b62,1.478603991
0x880e265a5f7babd24281d6e7a2fcf41ddfb5b4b4,1.471627941
0xa3ad5cfb4ff4b68e37a338da200ba441c1850b5b,1.406195747
0x68d4da8ed495d5ac7927b52f7fb2bdba91695109,1.397109226
0xd8545577c828699f8fea5c5c88ebf7253fa1ab0f,1.361949611
0xc7ebd2facddda89a79c195eb5f60e5831cc50647,1.36
0x5eff272e674fc056f59c905dd2f03501ca3ac2ca,1.355362296
0x04065f3166fd667e720c4cc333818dbe07cbda7c,1.351927519
0x3c8981a1d0e563536906ee27daa89a5e65312a34,1.325410482
0x5da68351bd082abda73e42ac981db51d9364fe69,1.319791539
0xe9c47b8ebbc69f156979afdb965b68b517230960,1.315847485
0x14d5c3422379eb2eed54d19e9fd58abf1d90b711,1.313523908
0x95b0cb330519db2bcaf74b90c1bde3d62f673718,1.287647961
0x83bc97e1a92c24129f1e59467f2e119e720b2ebd,1.279400154
0xf841a45beba76c3bd46ea63cc5813c0143bedf88,1.229495462
0x700d624465e5b18b46ae0a2df4843a7a5e0900f5,1.185931777
0x46a97f2bfa6932c7078b59b862993b3a4ee13491,1.177893202
0x915d5b9bfe21524a6b9f2b4a9d0252a1909e239f,1.163095561
0x1e57cdcbf15551744aee01ab016219e0c03c174b,1.153978753
0x27d86b855198267b966dc77e67095ee765d5d31f,1.152768795
0x8fc6e825aafc90142b8445145e9abe62cc46cbb3,1.150703531
0x57e4b60e9298b248ecb93974ddb3822d56c809ca,1.14570497
0x2e08028da07f098ba5393057f6adcb1602a0e7da,1.140145833
0x2beba030cdc9c4a47c5aa657974840428b9fefac,1.133972639
0x35ef983c0d040e2deaefce5245f7193e01a8aaa8,1.129323597
0x303068cb328ccc694a48d1c30dff626335887457,1.114800056
0xabddd183743e61a04a7b31de3dc68171ca3ed4cc,1.108665844
0x2987ec99bbc4e7c5f91c2c1819d1c23c575d0438,1.107375905
0xe1d838f33f1d2a707d1d10ea716f4c7c8d3ac8a4,1.082298694
0x486d1dbe17ddab5747536017fddc9804410f9144,1.076012713
0xca9452f22d1bce2520433a1e183b659e6bf72fe6,1.049370954
0x682d8374c11916620c11af61e134806b8c17965a,1.046208576
0xc0ffee22f360792a89db39f159f103daafe9c57d,1.045334529
0x5d57a0f243615177fd26427b323a1fbec433b865,1.016411186
0x601729acddb9e966822a90de235d494647691f1d,1.011590382
0x469903cefa6b5493d44924db3f2cbabe8300bc74,1.006430153
0xb0e5196ca61d4b9f1bd81390a0d3d527e4ec2047,1.006263203
0x1af15526e35825286cd945c124d1fc588ad6ebe6,1.003174054
0x4242add73c83003f5ae5632a8d3009772ce3d2eb,0.997482569
0x77576bd369958e0906a43c8ca771e4aa32b17d6d,0.989457062
0xdd65c5e9d1d4124a4730a9bad9ba5784f9b1d1ec,0.983427408
0xcdb1d02bc1da07e8d166241d339e645d1466579c,0.972041316
0x65ec9677b2601413e693110d2e3b0497a71879bc,0.969310354
0x0f448764d63c6ae1b238153834c345368ce73d02,0.966252764
0x9596322721a1217ae3bb9b911d3ca5f3ec025000,0.941026992
0x75e2034353ec982407bec330bb8a0961fe3dc6c3,0.936356424
0x52ebe8312a6eb069a2e549899aa7c2f9389f6730,0.916258878
0xf9f1b6baf7a45808280e891516162fa9d7d65c0c,0.897446822
0x8300f444462e55d11dba5823a1584badfc293fd9,0.885287073
0xdd5d3ac28853613300438ec9f3af370b202a449a,0.861148015
0xe27d49d2c4cf20599bd1d438318c22259b0c06f6,0.859853588
0x7c07162e7a709366c0f3b9953e71135acc1a18bc,0.855701021
0x50a99e859390ff499ffd67e6a1f8e938d933e0f3,0.851465681
0xab9bcff0648573cfefbcca7e37f5b106ef72904d,0.84679925
0xa3cca832239137dcc7c59603d1d39f7759022d33,0.831927289
0xa396772fb4ebcf668e04c28049b965ec4ad7107a,0.817083262
0x8b6a9b7bf359c303489a5fcc9f04257a1e02eefa,0.812442563
0xb21cf61c3cb30d0f884eadc3d81cd7d8722fd820,0.81189245
0x5012a077e38a65b999388c5c89f18dbd21b45403,0.810087388
0x5dfc5b95d1e98f1066ac87cf0dec6cd6a8f7772c,0.809764644
0xa6ed1a0d4d232576c47de1b4dcc8f5ebfee49262,0.806876018
0xe73d23ab06330ffd9bee86df663948da5fb88472,0.787549161
0xd469ce76ca266dc2b84b2782a1879e6e0743492d,0.777327674
0x0bfe9fb77353a0a6a3312ff6c0f9a5874b7519ee,0.756528737
0xb82d5787520641a7b9de196fc2cf628c6c23b07a,0.754860402
0xf7a2ab9a9485dbd1bd3e33a922d8f6b48a188301,0.750740809
0x4da9f9c03461ac7950f02118a87eda262879f0b4,0.74611324
0xeb50f847d430a0b26be4ef66cf517b92631c8736,0.729447706
0x251fa16c4d9bf71f05dde8662db65bf0e037a762,0.721182645
0xa42e7713b98fac90cdd3f5bc962485e089bd8e22,0.719684116
0x2a0d9059075a84c280db8f8542bf7e7cd75f51f2,0.716310404
0xe97a452b71cd7df5d6f578b39a2c389fadf30918,0.715222699
0x11033c59c7dc43d0ebf2ff81802e63ef0ee982e6,0.712768489
0x07132395f705ba8a16d692a1d68d3b953b029739,0.702774882
0x9df5f946aba6c6b54a027e4e7b9f6359f26c912b,0.696623693
0xeb7dda105fa58e0fc44b45cbba14cb9c7cd5c911,0.694692679
0x34f9c0b11e67d72ad65c41ff90a6989846f28c22,0.693811714
0x942c16ed401be3f41b6ff0eb57905dd59c516eab,0.687761989
0xe19558d2b3fabb5c045ddf3b44dc15de18e9cd20,0.676937823
0x942cbea64876ff0b2e23c0712b37dc0091804e9c,0.674271911
0xa4b041f569e830609f7691b2940dc400eb2ec921,0.665012947
0xc13acdb91e098be5c84b98fac1e58971f5be1212,0.664352486
0xa2e7002e0ffc42e4228292d67c13a81fdd191870,0.655907013
0xd671422bddc48942f8c1f8f5c8662efb6ab0aff4,0.647556197
0x9f2c0d621b866be8f93ad0e42cd5d209343dd3ee,0.643044186
0xbd3d6f4b917896c12519346fd882d1cbe375ee1a,0.637866028
0xb1479546b104f07cc1a500a5019b560fd61b7060,0.627609567
